inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,mes
02,Bolívar,209933,114,774,-1.605556000000000,-79.00305600000000,8
04,Carchi,186869,138,618,0.8121800000000000,-77.71633000000000,8
03,Cañar,281396,179,998,-2.733333000000000,-78.83333300000000,8
06,Chimborazo,524004,365,2440,-1.674347000000000,-78.64829400000001,8
05,Cotopaxi,488716,254,1705,-0.9333330000000000,-78.61666700000001,8
07,El Oro,715751,399,3604,-3.266667000000000,-79.96666700000000,8
08,Esmeraldas,591083,170,1671,1.050000000000000,-79.20000000000000,8
20,Galápagos,33042,6,31,-0.7999999999999999,-89.40000000000001,8
09,Guayas,4387434,2072,30332,-2.183333000000000,-79.88333299999999,8
10,Imbabura,476257,391,1812,0.3626780000000000,-78.13066700000000,8
11,Loja,521154,386,1984,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,921763,399,3786,-1.800000000000000,-79.53333300000000,8
13,Manabí,1562079,842,7493,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,196535,71,448,-2.300000000000000,-78.11666700000001,8
15,Napo,133705,61,399,-0.9890000000000000,-77.81590000000000,8
22,Orellana,161338,56,406,-0.4666670000000000,-76.96666700000000,8
16,Pastaza,114202,45,300,-1.066667000000000,-78.00111099999999,8
17,Pichincha,3228233,2459,13573,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,401178,162,2404,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,511151,321,2300,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,230503,108,687,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,590600,404,2949,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,120416,57,279,-4.120000000000000,-78.80000000000000,8
01,Azuay,881394,539,3828,-2.897414000000000,-79.00448100000000,9
02,Bolívar,209933,80,854,-1.605556000000000,-79.00305600000000,9
04,Carchi,186869,115,733,0.8121800000000000,-77.71633000000000,9
03,Cañar,281396,139,1137,-2.733333000000000,-78.83333300000000,9
06,Chimborazo,524004,268,2708,-1.674347000000000,-78.64829400000001,9
05,Cotopaxi,488716,219,1924,-0.9333330000000000,-78.61666700000001,9
07,El Oro,715751,428,4032,-3.266667000000000,-79.96666700000000,9
08,Esmeraldas,591083,148,1819,1.050000000000000,-79.20000000000000,9
20,Galápagos,33042,5,36,-0.7999999999999999,-89.40000000000001,9
09,Guayas,4387434,1868,32200,-2.183333000000000,-79.88333299999999,9
10,Imbabura,476257,267,2079,0.3626780000000000,-78.13066700000000,9
11,Loja,521154,289,2273,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,921763,317,4103,-1.800000000000000,-79.53333300000000,9
13,Manabí,1562079,705,8198,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,196535,54,502,-2.300000000000000,-78.11666700000001,9
15,Napo,133705,36,435,-0.9890000000000000,-77.81590000000000,9
22,Orellana,161338,40,446,-0.4666670000000000,-76.96666700000000,9
16,Pastaza,114202,30,330,-1.066667000000000,-78.00111099999999,9
17,Pichincha,3228233,1764,15337,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,401178,104,2508,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,511151,238,2538,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,230503,60,747,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,590600,302,3251,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,120416,27,306,-4.120000000000000,-78.80000000000000,9
01,Azuay,881394,482,4310,-2.897414000000000,-79.00448100000000,10
02,Bolívar,209933,73,927,-1.605556000000000,-79.00305600000000,10
04,Carchi,186869,76,809,0.8121800000000000,-77.71633000000000,10
03,Cañar,281396,150,1287,-2.733333000000000,-78.83333300000000,10
06,Chimborazo,524004,235,2943,-1.674347000000000,-78.64829400000001,10
05,Cotopaxi,488716,194,2118,-0.9333330000000000,-78.61666700000001,10
07,El Oro,715751,333,4365,-3.266667000000000,-79.96666700000000,10
