inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,created_at
23,Sto. Domingo Tsáchilas,511151,9,732,-0.2541670000000000,-79.17194400000000,15/04/2020
21,Sucumbíos,230503,3,193,0.08472200000000002,-76.88277800000000,15/04/2020
18,Tungurahua,590600,11,849,-1.241667000000000,-78.61972200000000,15/04/2020
19,Zamora Chinchipe,120416,1,88,-4.120000000000000,-78.80000000000000,15/04/2020
01,Azuay,881394,15,1248,-2.897414000000000,-79.00448100000000,16/04/2020
02,Bolívar,209933,4,290,-1.605556000000000,-79.00305600000000,16/04/2020
04,Carchi,186869,3,206,0.8121800000000000,-77.71633000000000,16/04/2020
03,Cañar,281396,2,397,-2.733333000000000,-78.83333300000000,16/04/2020
06,Chimborazo,524004,13,838,-1.674347000000000,-78.64829400000001,16/04/2020
05,Cotopaxi,488716,6,549,-0.9333330000000000,-78.61666700000001,16/04/2020
07,El Oro,715751,24,1212,-3.266667000000000,-79.96666700000000,16/04/2020
08,Esmeraldas,591083,11,516,1.050000000000000,-79.20000000000000,16/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,16/04/2020
09,Guayas,4387434,311,18875,-2.183333000000000,-79.88333299999999,16/04/2020
10,Imbabura,476257,6,583,0.3626780000000000,-78.13066700000000,16/04/2020
11,Loja,521154,4,679,-3.983333000000000,-79.20000000000000,16/04/2020
12,Los Ríos,921763,28,1447,-1.800000000000000,-79.53333300000000,16/04/2020
13,Manabí,1562079,65,2682,-1.056181000000000,-80.45521700000000,16/04/2020
14,Morona Santiago,196535,2,161,-2.300000000000000,-78.11666700000001,16/04/2020
15,Napo,133705,0,94,-0.9890000000000000,-77.81590000000000,16/04/2020
22,Orellana,161338,0,118,-0.4666670000000000,-76.96666700000000,16/04/2020
16,Pastaza,114202,0,104,-1.066667000000000,-78.00111099999999,16/04/2020
17,Pichincha,3228233,44,4172,-0.2186110000000000,-78.50972200000000,16/04/2020
24,Santa Elena,401178,56,1158,-2.226700000000000,-80.85830000000000,16/04/2020
23,Sto. Domingo Tsáchilas,511151,7,739,-0.2541670000000000,-79.17194400000000,16/04/2020
21,Sucumbíos,230503,0,193,0.08472200000000002,-76.88277800000000,16/04/2020
18,Tungurahua,590600,7,856,-1.241667000000000,-78.61972200000000,16/04/2020
19,Zamora Chinchipe,120416,0,88,-4.120000000000000,-78.80000000000000,16/04/2020
01,Azuay,881394,8,1256,-2.897414000000000,-79.00448100000000,17/04/2020
02,Bolívar,209933,4,294,-1.605556000000000,-79.00305600000000,17/04/2020
04,Carchi,186869,0,206,0.8121800000000000,-77.71633000000000,17/04/2020
03,Cañar,281396,8,405,-2.733333000000000,-78.83333300000000,17/04/2020
06,Chimborazo,524004,14,852,-1.674347000000000,-78.64829400000001,17/04/2020
05,Cotopaxi,488716,7,556,-0.9333330000000000,-78.61666700000001,17/04/2020
07,El Oro,715751,21,1233,-3.266667000000000,-79.96666700000000,17/04/2020
08,Esmeraldas,591083,2,518,1.050000000000000,-79.20000000000000,17/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,17/04/2020
09,Guayas,4387434,299,19174,-2.183333000000000,-79.88333299999999,17/04/2020
10,Imbabura,476257,5,588,0.3626780000000000,-78.13066700000000,17/04/2020
11,Loja,521154,5,684,-3.983333000000000,-79.20000000000000,17/04/2020
12,Los Ríos,921763,38,1485,-1.800000000000000,-79.53333300000000,17/04/2020
13,Manabí,1562079,69,2751,-1.056181000000000,-80.45521700000000,17/04/2020
14,Morona Santiago,196535,3,164,-2.300000000000000,-78.11666700000001,17/04/2020
15,Napo,133705,2,96,-0.9890000000000000,-77.81590000000000,17/04/2020
22,Orellana,161338,2,120,-0.4666670000000000,-76.96666700000000,17/04/2020
16,Pastaza,114202,1,105,-1.066667000000000,-78.00111099999999,17/04/2020
17,Pichincha,3228233,43,4215,-0.2186110000000000,-78.50972200000000,17/04/2020
24,Santa Elena,401178,35,1193,-2.226700000000000,-80.85830000000000,17/04/2020
23,Sto. Domingo Tsáchilas,511151,7,746,-0.2541670000000000,-79.17194400000000,17/04/2020
21,Sucumbíos,230503,2,195,0.08472200000000002,-76.88277800000000,17/04/2020
18,Tungurahua,590600,13,869,-1.241667000000000,-78.61972200000000,17/04/2020
19,Zamora Chinchipe,120416,0,88,-4.120000000000000,-78.80000000000000,17/04/2020
01,Azuay,881394,14,1270,-2.897414000000000,-79.00448100000000,18/04/2020
02,Bolívar,209933,1,295,-1.605556000000000,-79.00305600000000,18/04/2020
04,Carchi,186869,3,209,0.8121800000000000,-77.71633000000000,18/04/2020
03,Cañar,281396,5,410,-2.733333000000000,-78.83333300000000,18/04/2020
06,Chimborazo,524004,10,862,-1.674347000000000,-78.64829400000001,18/04/2020
05,Cotopaxi,488716,7,563,-0.9333330000000000,-78.61666700000001,18/04/2020
07,El Oro,715751,18,1251,-3.266667000000000,-79.96666700000000,18/04/2020
08,Esmeraldas,591083,6,524,1.050000000000000,-79.20000000000000,18/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,18/04/2020
09,Guayas,4387434,243,19417,-2.183333000000000,-79.88333299999999,18/04/2020
10,Imbabura,476257,5,593,0.3626780000000000,-78.13066700000000,18/04/2020
11,Loja,521154,4,688,-3.983333000000000,-79.20000000000000,18/04/2020
12,Los Ríos,921763,25,1510,-1.800000000000000,-79.53333300000000,18/04/2020
13,Manabí,1562079,64,2815,-1.056181000000000,-80.45521700000000,18/04/2020
14,Morona Santiago,196535,3,167,-2.300000000000000,-78.11666700000001,18/04/2020
15,Napo,133705,3,99,-0.9890000000000000,-77.81590000000000,18/04/2020
22,Orellana,161338,2,122,-0.4666670000000000,-76.96666700000000,18/04/2020
16,Pastaza,114202,0,105,-1.066667000000000,-78.00111099999999,18/04/2020
17,Pichincha,3228233,34,4249,-0.2186110000000000,-78.50972200000000,18/04/2020
24,Santa Elena,401178,31,1224,-2.226700000000000,-80.85830000000000,18/04/2020
23,Sto. Domingo Tsáchilas,511151,7,753,-0.2541670000000000,-79.17194400000000,18/04/2020
21,Sucumbíos,230503,0,195,0.08472200000000002,-76.88277800000000,18/04/2020
18,Tungurahua,590600,12,881,-1.241667000000000,-78.61972200000000,18/04/2020
19,Zamora Chinchipe,120416,0,88,-4.120000000000000,-78.80000000000000,18/04/2020
01,Azuay,881394,13,1283,-2.897414000000000,-79.00448100000000,19/04/2020
02,Bolívar,209933,2,297,-1.605556000000000,-79.00305600000000,19/04/2020
04,Carchi,186869,1,210,0.8121800000000000,-77.71633000000000,19/04/2020
03,Cañar,281396,5,415,-2.733333000000000,-78.83333300000000,19/04/2020
06,Chimborazo,524004,8,870,-1.674347000000000,-78.64829400000001,19/04/2020
05,Cotopaxi,488716,8,571,-0.9333330000000000,-78.61666700000001,19/04/2020
07,El Oro,715751,27,1278,-3.266667000000000,-79.96666700000000,19/04/2020
08,Esmeraldas,591083,5,529,1.050000000000000,-79.20000000000000,19/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,19/04/2020
09,Guayas,4387434,274,19691,-2.183333000000000,-79.88333299999999,19/04/2020
10,Imbabura,476257,6,599,0.3626780000000000,-78.13066700000000,19/04/2020
11,Loja,521154,11,699,-3.983333000000000,-79.20000000000000,19/04/2020
12,Los Ríos,921763,40,1550,-1.800000000000000,-79.53333300000000,19/04/2020
13,Manabí,1562079,75,2890,-1.056181000000000,-80.45521700000000,19/04/2020
14,Morona Santiago,196535,1,168,-2.300000000000000,-78.11666700000001,19/04/2020
15,Napo,133705,1,100,-0.9890000000000000,-77.81590000000000,19/04/2020
22,Orellana,161338,2,124,-0.4666670000000000,-76.96666700000000,19/04/2020
16,Pastaza,114202,2,107,-1.066667000000000,-78.00111099999999,19/04/2020
17,Pichincha,3228233,29,4278,-0.2186110000000000,-78.50972200000000,19/04/2020
24,Santa Elena,401178,44,1268,-2.226700000000000,-80.85830000000000,19/04/2020
23,Sto. Domingo Tsáchilas,511151,8,761,-0.2541670000000000,-79.17194400000000,19/04/2020
21,Sucumbíos,230503,5,200,0.08472200000000002,-76.88277800000000,19/04/2020
18,Tungurahua,590600,5,886,-1.241667000000000,-78.61972200000000,19/04/2020
19,Zamora Chinchipe,120416,1,89,-4.120000000000000,-78.80000000000000,19/04/2020
01,Azuay,881394,14,1297,-2.897414000000000,-79.00448100000000,20/04/2020
02,Bolívar,209933,3,300,-1.605556000000000,-79.00305600000000,20/04/2020
04,Carchi,186869,1,211,0.8121800000000000,-77.71633000000000,20/04/2020
03,Cañar,281396,7,422,-2.733333000000000,-78.83333300000000,20/04/2020
06,Chimborazo,524004,9,879,-1.674347000000000,-78.64829400000001,20/04/2020
05,Cotopaxi,488716,5,576,-0.9333330000000000,-78.61666700000001,20/04/2020
07,El Oro,715751,21,1299,-3.266667000000000,-79.96666700000000,20/04/2020
08,Esmeraldas,591083,12,541,1.050000000000000,-79.20000000000000,20/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,20/04/2020
09,Guayas,4387434,266,19957,-2.183333000000000,-79.88333299999999,20/04/2020
10,Imbabura,476257,4,603,0.3626780000000000,-78.13066700000000,20/04/2020
11,Loja,521154,11,710,-3.983333000000000,-79.20000000000000,20/04/2020
12,Los Ríos,921763,39,1589,-1.800000000000000,-79.53333300000000,20/04/2020
13,Manabí,1562079,88,2978,-1.056181000000000,-80.45521700000000,20/04/2020
14,Morona Santiago,196535,0,168,-2.300000000000000,-78.11666700000001,20/04/2020
15,Napo,133705,2,102,-0.9890000000000000,-77.81590000000000,20/04/2020
22,Orellana,161338,3,127,-0.4666670000000000,-76.96666700000000,20/04/2020
16,Pastaza,114202,0,107,-1.066667000000000,-78.00111099999999,20/04/2020
17,Pichincha,3228233,54,4332,-0.2186110000000000,-78.50972200000000,20/04/2020
24,Santa Elena,401178,31,1299,-2.226700000000000,-80.85830000000000,20/04/2020
23,Sto. Domingo Tsáchilas,511151,13,774,-0.2541670000000000,-79.17194400000000,20/04/2020
21,Sucumbíos,230503,2,202,0.08472200000000002,-76.88277800000000,20/04/2020
18,Tungurahua,590600,10,896,-1.241667000000000,-78.61972200000000,20/04/2020
19,Zamora Chinchipe,120416,1,90,-4.120000000000000,-78.80000000000000,20/04/2020
01,Azuay,881394,14,1311,-2.897414000000000,-79.00448100000000,21/04/2020
02,Bolívar,209933,2,302,-1.605556000000000,-79.00305600000000,21/04/2020
04,Carchi,186869,5,216,0.8121800000000000,-77.71633000000000,21/04/2020
03,Cañar,281396,10,432,-2.733333000000000,-78.83333300000000,21/04/2020
06,Chimborazo,524004,14,893,-1.674347000000000,-78.64829400000001,21/04/2020
05,Cotopaxi,488716,6,582,-0.9333330000000000,-78.61666700000001,21/04/2020
07,El Oro,715751,26,1325,-3.266667000000000,-79.96666700000000,21/04/2020
08,Esmeraldas,591083,13,554,1.050000000000000,-79.20000000000000,21/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,21/04/2020
09,Guayas,4387434,215,20172,-2.183333000000000,-79.88333299999999,21/04/2020
10,Imbabura,476257,9,612,0.3626780000000000,-78.13066700000000,21/04/2020
11,Loja,521154,2,712,-3.983333000000000,-79.20000000000000,21/04/2020
12,Los Ríos,921763,27,1616,-1.800000000000000,-79.53333300000000,21/04/2020
13,Manabí,1562079,73,3051,-1.056181000000000,-80.45521700000000,21/04/2020
14,Morona Santiago,196535,2,170,-2.300000000000000,-78.11666700000001,21/04/2020
15,Napo,133705,2,104,-0.9890000000000000,-77.81590000000000,21/04/2020
22,Orellana,161338,1,128,-0.4666670000000000,-76.96666700000000,21/04/2020
16,Pastaza,114202,2,109,-1.066667000000000,-78.00111099999999,21/04/2020
17,Pichincha,3228233,43,4375,-0.2186110000000000,-78.50972200000000,21/04/2020
24,Santa Elena,401178,27,1326,-2.226700000000000,-80.85830000000000,21/04/2020
23,Sto. Domingo Tsáchilas,511151,11,785,-0.2541670000000000,-79.17194400000000,21/04/2020
21,Sucumbíos,230503,0,202,0.08472200000000002,-76.88277800000000,21/04/2020
18,Tungurahua,590600,16,912,-1.241667000000000,-78.61972200000000,21/04/2020
19,Zamora Chinchipe,120416,0,90,-4.120000000000000,-78.80000000000000,21/04/2020
01,Azuay,881394,9,1320,-2.897414000000000,-79.00448100000000,22/04/2020
02,Bolívar,209933,2,304,-1.605556000000000,-79.00305600000000,22/04/2020
04,Carchi,186869,3,219,0.8121800000000000,-77.71633000000000,22/04/2020
03,Cañar,281396,6,438,-2.733333000000000,-78.83333300000000,22/04/2020
06,Chimborazo,524004,11,904,-1.674347000000000,-78.64829400000001,22/04/2020
05,Cotopaxi,488716,9,591,-0.9333330000000000,-78.61666700000001,22/04/2020
07,El Oro,715751,24,1349,-3.266667000000000,-79.96666700000000,22/04/2020
08,Esmeraldas,591083,10,564,1.050000000000000,-79.20000000000000,22/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,22/04/2020
09,Guayas,4387434,208,20380,-2.183333000000000,-79.88333299999999,22/04/2020
10,Imbabura,476257,6,618,0.3626780000000000,-78.13066700000000,22/04/2020
11,Loja,521154,9,721,-3.983333000000000,-79.20000000000000,22/04/2020
12,Los Ríos,921763,31,1647,-1.800000000000000,-79.53333300000000,22/04/2020
13,Manabí,1562079,66,3117,-1.056181000000000,-80.45521700000000,22/04/2020
14,Morona Santiago,196535,2,172,-2.300000000000000,-78.11666700000001,22/04/2020
15,Napo,133705,3,107,-0.9890000000000000,-77.81590000000000,22/04/2020
22,Orellana,161338,1,129,-0.4666670000000000,-76.96666700000000,22/04/2020
16,Pastaza,114202,0,109,-1.066667000000000,-78.00111099999999,22/04/2020
17,Pichincha,3228233,43,4418,-0.2186110000000000,-78.50972200000000,22/04/2020
24,Santa Elena,401178,31,1357,-2.226700000000000,-80.85830000000000,22/04/2020
23,Sto. Domingo Tsáchilas,511151,4,789,-0.2541670000000000,-79.17194400000000,22/04/2020
21,Sucumbíos,230503,2,204,0.08472200000000002,-76.88277800000000,22/04/2020
18,Tungurahua,590600,7,919,-1.241667000000000,-78.61972200000000,22/04/2020
19,Zamora Chinchipe,120416,0,90,-4.120000000000000,-78.80000000000000,22/04/2020
01,Azuay,881394,10,1330,-2.897414000000000,-79.00448100000000,23/04/2020
02,Bolívar,209933,2,306,-1.605556000000000,-79.00305600000000,23/04/2020
04,Carchi,186869,2,221,0.8121800000000000,-77.71633000000000,23/04/2020
03,Cañar,281396,3,441,-2.733333000000000,-78.83333300000000,23/04/2020
06,Chimborazo,524004,10,914,-1.674347000000000,-78.64829400000001,23/04/2020
05,Cotopaxi,488716,2,593,-0.9333330000000000,-78.61666700000001,23/04/2020
07,El Oro,715751,20,1369,-3.266667000000000,-79.96666700000000,23/04/2020
08,Esmeraldas,591083,6,570,1.050000000000000,-79.20000000000000,23/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,23/04/2020
09,Guayas,4387434,188,20568,-2.183333000000000,-79.88333299999999,23/04/2020
10,Imbabura,476257,4,622,0.3626780000000000,-78.13066700000000,23/04/2020
11,Loja,521154,6,727,-3.983333000000000,-79.20000000000000,23/04/2020
12,Los Ríos,921763,33,1680,-1.800000000000000,-79.53333300000000,23/04/2020
13,Manabí,1562079,48,3165,-1.056181000000000,-80.45521700000000,23/04/2020
14,Morona Santiago,196535,0,172,-2.300000000000000,-78.11666700000001,23/04/2020
15,Napo,133705,1,108,-0.9890000000000000,-77.81590000000000,23/04/2020
22,Orellana,161338,0,129,-0.4666670000000000,-76.96666700000000,23/04/2020
16,Pastaza,114202,1,110,-1.066667000000000,-78.00111099999999,23/04/2020
17,Pichincha,3228233,32,4450,-0.2186110000000000,-78.50972200000000,23/04/2020
24,Santa Elena,401178,28,1385,-2.226700000000000,-80.85830000000000,23/04/2020
23,Sto. Domingo Tsáchilas,511151,9,798,-0.2541670000000000,-79.17194400000000,23/04/2020
21,Sucumbíos,230503,0,204,0.08472200000000002,-76.88277800000000,23/04/2020
18,Tungurahua,590600,13,932,-1.241667000000000,-78.61972200000000,23/04/2020
19,Zamora Chinchipe,120416,2,92,-4.120000000000000,-78.80000000000000,23/04/2020
01,Azuay,881394,10,1340,-2.897414000000000,-79.00448100000000,24/04/2020
02,Bolívar,209933,4,310,-1.605556000000000,-79.00305600000000,24/04/2020
04,Carchi,186869,0,221,0.8121800000000000,-77.71633000000000,24/04/2020
03,Cañar,281396,3,444,-2.733333000000000,-78.83333300000000,24/04/2020
06,Chimborazo,524004,14,928,-1.674347000000000,-78.64829400000001,24/04/2020
05,Cotopaxi,488716,5,598,-0.9333330000000000,-78.61666700000001,24/04/2020
07,El Oro,715751,24,1393,-3.266667000000000,-79.96666700000000,24/04/2020
08,Esmeraldas,591083,4,574,1.050000000000000,-79.20000000000000,24/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,24/04/2020
09,Guayas,4387434,172,20740,-2.183333000000000,-79.88333299999999,24/04/2020
10,Imbabura,476257,4,626,0.3626780000000000,-78.13066700000000,24/04/2020
11,Loja,521154,9,736,-3.983333000000000,-79.20000000000000,24/04/2020
12,Los Ríos,921763,30,1710,-1.800000000000000,-79.53333300000000,24/04/2020
13,Manabí,1562079,67,3232,-1.056181000000000,-80.45521700000000,24/04/2020
14,Morona Santiago,196535,0,172,-2.300000000000000,-78.11666700000001,24/04/2020
15,Napo,133705,1,109,-0.9890000000000000,-77.81590000000000,24/04/2020
22,Orellana,161338,2,131,-0.4666670000000000,-76.96666700000000,24/04/2020
16,Pastaza,114202,0,110,-1.066667000000000,-78.00111099999999,24/04/2020
17,Pichincha,3228233,52,4502,-0.2186110000000000,-78.50972200000000,24/04/2020
24,Santa Elena,401178,26,1411,-2.226700000000000,-80.85830000000000,24/04/2020
23,Sto. Domingo Tsáchilas,511151,10,808,-0.2541670000000000,-79.17194400000000,24/04/2020
21,Sucumbíos,230503,3,207,0.08472200000000002,-76.88277800000000,24/04/2020
18,Tungurahua,590600,10,942,-1.241667000000000,-78.61972200000000,24/04/2020
19,Zamora Chinchipe,120416,3,95,-4.120000000000000,-78.80000000000000,24/04/2020
01,Azuay,881394,9,1349,-2.897414000000000,-79.00448100000000,25/04/2020
02,Bolívar,209933,5,315,-1.605556000000000,-79.00305600000000,25/04/2020
04,Carchi,186869,1,222,0.8121800000000000,-77.71633000000000,25/04/2020
03,Cañar,281396,2,446,-2.733333000000000,-78.83333300000000,25/04/2020
06,Chimborazo,524004,14,942,-1.674347000000000,-78.64829400000001,25/04/2020
05,Cotopaxi,488716,4,602,-0.9333330000000000,-78.61666700000001,25/04/2020
07,El Oro,715751,36,1429,-3.266667000000000,-79.96666700000000,25/04/2020
08,Esmeraldas,591083,10,584,1.050000000000000,-79.20000000000000,25/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,25/04/2020
09,Guayas,4387434,185,20925,-2.183333000000000,-79.88333299999999,25/04/2020
10,Imbabura,476257,2,628,0.3626780000000000,-78.13066700000000,25/04/2020
11,Loja,521154,5,741,-3.983333000000000,-79.20000000000000,25/04/2020
12,Los Ríos,921763,38,1748,-1.800000000000000,-79.53333300000000,25/04/2020
13,Manabí,1562079,74,3306,-1.056181000000000,-80.45521700000000,25/04/2020
14,Morona Santiago,196535,1,173,-2.300000000000000,-78.11666700000001,25/04/2020
15,Napo,133705,2,111,-0.9890000000000000,-77.81590000000000,25/04/2020
22,Orellana,161338,0,131,-0.4666670000000000,-76.96666700000000,25/04/2020
16,Pastaza,114202,2,112,-1.066667000000000,-78.00111099999999,25/04/2020
17,Pichincha,3228233,42,4544,-0.2186110000000000,-78.50972200000000,25/04/2020
24,Santa Elena,401178,34,1445,-2.226700000000000,-80.85830000000000,25/04/2020
23,Sto. Domingo Tsáchilas,511151,4,812,-0.2541670000000000,-79.17194400000000,25/04/2020
21,Sucumbíos,230503,3,210,0.08472200000000002,-76.88277800000000,25/04/2020
18,Tungurahua,590600,7,949,-1.241667000000000,-78.61972200000000,25/04/2020
19,Zamora Chinchipe,120416,1,96,-4.120000000000000,-78.80000000000000,25/04/2020
01,Azuay,881394,11,1360,-2.897414000000000,-79.00448100000000,26/04/2020
02,Bolívar,209933,4,319,-1.605556000000000,-79.00305600000000,26/04/2020
04,Carchi,186869,1,223,0.8121800000000000,-77.71633000000000,26/04/2020
03,Cañar,281396,6,452,-2.733333000000000,-78.83333300000000,26/04/2020
06,Chimborazo,524004,9,951,-1.674347000000000,-78.64829400000001,26/04/2020
05,Cotopaxi,488716,6,608,-0.9333330000000000,-78.61666700000001,26/04/2020
07,El Oro,715751,34,1463,-3.266667000000000,-79.96666700000000,26/04/2020
08,Esmeraldas,591083,8,592,1.050000000000000,-79.20000000000000,26/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,26/04/2020
09,Guayas,4387434,164,21089,-2.183333000000000,-79.88333299999999,26/04/2020
10,Imbabura,476257,5,633,0.3626780000000000,-78.13066700000000,26/04/2020
11,Loja,521154,9,750,-3.983333000000000,-79.20000000000000,26/04/2020
12,Los Ríos,921763,28,1776,-1.800000000000000,-79.53333300000000,26/04/2020
13,Manabí,1562079,60,3366,-1.056181000000000,-80.45521700000000,26/04/2020
14,Morona Santiago,196535,0,173,-2.300000000000000,-78.11666700000001,26/04/2020
15,Napo,133705,0,111,-0.9890000000000000,-77.81590000000000,26/04/2020
22,Orellana,161338,0,131,-0.4666670000000000,-76.96666700000000,26/04/2020
16,Pastaza,114202,3,115,-1.066667000000000,-78.00111099999999,26/04/2020
17,Pichincha,3228233,45,4589,-0.2186110000000000,-78.50972200000000,26/04/2020
24,Santa Elena,401178,26,1471,-2.226700000000000,-80.85830000000000,26/04/2020
23,Sto. Domingo Tsáchilas,511151,10,822,-0.2541670000000000,-79.17194400000000,26/04/2020
21,Sucumbíos,230503,1,211,0.08472200000000002,-76.88277800000000,26/04/2020
18,Tungurahua,590600,15,964,-1.241667000000000,-78.61972200000000,26/04/2020
19,Zamora Chinchipe,120416,1,97,-4.120000000000000,-78.80000000000000,26/04/2020
01,Azuay,881394,8,1368,-2.897414000000000,-79.00448100000000,27/04/2020
02,Bolívar,209933,5,324,-1.605556000000000,-79.00305600000000,27/04/2020
04,Carchi,186869,2,225,0.8121800000000000,-77.71633000000000,27/04/2020
03,Cañar,281396,4,456,-2.733333000000000,-78.83333300000000,27/04/2020
06,Chimborazo,524004,11,962,-1.674347000000000,-78.64829400000001,27/04/2020
05,Cotopaxi,488716,5,613,-0.9333330000000000,-78.61666700000001,27/04/2020
07,El Oro,715751,24,1487,-3.266667000000000,-79.96666700000000,27/04/2020
08,Esmeraldas,591083,13,605,1.050000000000000,-79.20000000000000,27/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,27/04/2020
09,Guayas,4387434,168,21257,-2.183333000000000,-79.88333299999999,27/04/2020
10,Imbabura,476257,9,642,0.3626780000000000,-78.13066700000000,27/04/2020
11,Loja,521154,5,755,-3.983333000000000,-79.20000000000000,27/04/2020
12,Los Ríos,921763,17,1793,-1.800000000000000,-79.53333300000000,27/04/2020
13,Manabí,1562079,65,3431,-1.056181000000000,-80.45521700000000,27/04/2020
14,Morona Santiago,196535,0,173,-2.300000000000000,-78.11666700000001,27/04/2020
15,Napo,133705,2,113,-0.9890000000000000,-77.81590000000000,27/04/2020
22,Orellana,161338,0,131,-0.4666670000000000,-76.96666700000000,27/04/2020
16,Pastaza,114202,2,117,-1.066667000000000,-78.00111099999999,27/04/2020
17,Pichincha,3228233,46,4635,-0.2186110000000000,-78.50972200000000,27/04/2020
24,Santa Elena,401178,26,1497,-2.226700000000000,-80.85830000000000,27/04/2020
23,Sto. Domingo Tsáchilas,511151,6,828,-0.2541670000000000,-79.17194400000000,27/04/2020
21,Sucumbíos,230503,3,214,0.08472200000000002,-76.88277800000000,27/04/2020
18,Tungurahua,590600,7,971,-1.241667000000000,-78.61972200000000,27/04/2020
19,Zamora Chinchipe,120416,2,99,-4.120000000000000,-78.80000000000000,27/04/2020
01,Azuay,881394,9,1377,-2.897414000000000,-79.00448100000000,28/04/2020
02,Bolívar,209933,4,328,-1.605556000000000,-79.00305600000000,28/04/2020
04,Carchi,186869,1,226,0.8121800000000000,-77.71633000000000,28/04/2020
03,Cañar,281396,5,461,-2.733333000000000,-78.83333300000000,28/04/2020
06,Chimborazo,524004,14,976,-1.674347000000000,-78.64829400000001,28/04/2020
05,Cotopaxi,488716,12,625,-0.9333330000000000,-78.61666700000001,28/04/2020
07,El Oro,715751,35,1522,-3.266667000000000,-79.96666700000000,28/04/2020
08,Esmeraldas,591083,9,614,1.050000000000000,-79.20000000000000,28/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,28/04/2020
09,Guayas,4387434,143,21400,-2.183333000000000,-79.88333299999999,28/04/2020
10,Imbabura,476257,7,649,0.3626780000000000,-78.13066700000000,28/04/2020
11,Loja,521154,2,757,-3.983333000000000,-79.20000000000000,28/04/2020
12,Los Ríos,921763,25,1818,-1.800000000000000,-79.53333300000000,28/04/2020
13,Manabí,1562079,62,3493,-1.056181000000000,-80.45521700000000,28/04/2020
14,Morona Santiago,196535,2,175,-2.300000000000000,-78.11666700000001,28/04/2020
15,Napo,133705,0,113,-0.9890000000000000,-77.81590000000000,28/04/2020
22,Orellana,161338,2,133,-0.4666670000000000,-76.96666700000000,28/04/2020
16,Pastaza,114202,1,118,-1.066667000000000,-78.00111099999999,28/04/2020
17,Pichincha,3228233,51,4686,-0.2186110000000000,-78.50972200000000,28/04/2020
24,Santa Elena,401178,29,1526,-2.226700000000000,-80.85830000000000,28/04/2020
23,Sto. Domingo Tsáchilas,511151,7,835,-0.2541670000000000,-79.17194400000000,28/04/2020
21,Sucumbíos,230503,1,215,0.08472200000000002,-76.88277800000000,28/04/2020
18,Tungurahua,590600,13,984,-1.241667000000000,-78.61972200000000,28/04/2020
19,Zamora Chinchipe,120416,1,100,-4.120000000000000,-78.80000000000000,28/04/2020
01,Azuay,881394,8,1385,-2.897414000000000,-79.00448100000000,29/04/2020
02,Bolívar,209933,4,332,-1.605556000000000,-79.00305600000000,29/04/2020
04,Carchi,186869,1,227,0.8121800000000000,-77.71633000000000,29/04/2020
03,Cañar,281396,1,462,-2.733333000000000,-78.83333300000000,29/04/2020
06,Chimborazo,524004,17,993,-1.674347000000000,-78.64829400000001,29/04/2020
05,Cotopaxi,488716,6,631,-0.9333330000000000,-78.61666700000001,29/04/2020
07,El Oro,715751,18,1540,-3.266667000000000,-79.96666700000000,29/04/2020
08,Esmeraldas,591083,6,620,1.050000000000000,-79.20000000000000,29/04/2020
20,Galápagos,33042,0,15,-0.7999999999999999,-89.40000000000001,29/04/2020
09,Guayas,4387434,142,21542,-2.183333000000000,-79.88333299999999,29/04/2020
10,Imbabura,476257,7,656,0.3626780000000000,-78.13066700000000,29/04/2020
11,Loja,521154,5,762,-3.983333000000000,-79.20000000000000,29/04/2020
12,Los Ríos,921763,21,1839,-1.800000000000000,-79.53333300000000,29/04/2020
13,Manabí,1562079,47,3540,-1.056181000000000,-80.45521700000000,29/04/2020
14,Morona Santiago,196535,0,175,-2.300000000000000,-78.11666700000001,29/04/2020
15,Napo,133705,2,115,-0.9890000000000000,-77.81590000000000,29/04/2020
22,Orellana,161338,1,134,-0.4666670000000000,-76.96666700000000,29/04/2020
16,Pastaza,114202,0,118,-1.066667000000000,-78.00111099999999,29/04/2020
17,Pichincha,3228233,47,4733,-0.2186110000000000,-78.50972200000000,29/04/2020
24,Santa Elena,401178,32,1558,-2.226700000000000,-80.85830000000000,29/04/2020
23,Sto. Domingo Tsáchilas,511151,9,844,-0.2541670000000000,-79.17194400000000,29/04/2020
