inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,mes
09,Guayas,4387434,2140,19312,-2.183333000000000,-79.88333299999999,7
10,Imbabura,476257,230,1922,0.3626780000000000,-78.13066700000000,7
11,Loja,521154,232,2348,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,921763,391,3482,-1.800000000000000,-79.53333300000000,7
13,Manabí,1562079,583,6111,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,196535,44,380,-2.300000000000000,-78.11666700000001,7
15,Napo,133705,52,355,-0.9890000000000000,-77.81590000000000,7
22,Orellana,161338,52,363,-0.4666670000000000,-76.96666700000000,7
16,Pastaza,114202,35,294,-1.066667000000000,-78.00111099999999,7
17,Pichincha,3228233,1683,13481,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,401178,143,1234,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,511151,202,2103,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,230503,76,621,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,590600,281,2834,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,120416,22,291,-4.120000000000000,-78.80000000000000,7
01,Azuay,881394,396,4068,-2.897414000000000,-79.00448100000000,8
02,Bolívar,209933,87,856,-1.605556000000000,-79.00305600000000,8
04,Carchi,186869,78,818,0.8121800000000000,-77.71633000000000,8
03,Cañar,281396,111,1110,-2.733333000000000,-78.83333300000000,8
06,Chimborazo,524004,228,2455,-1.674347000000000,-78.64829400000001,8
05,Cotopaxi,488716,180,2075,-0.9333330000000000,-78.61666700000001,8
07,El Oro,715751,342,3705,-3.266667000000000,-79.96666700000000,8
08,Esmeraldas,591083,167,1733,1.050000000000000,-79.20000000000000,8
20,Galápagos,33042,7,60,-0.7999999999999999,-89.40000000000001,8
09,Guayas,4387434,1920,21232,-2.183333000000000,-79.88333299999999,8
10,Imbabura,476257,188,2110,0.3626780000000000,-78.13066700000000,8
11,Loja,521154,230,2578,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,921763,369,3851,-1.800000000000000,-79.53333300000000,8
13,Manabí,1562079,627,6738,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,196535,66,446,-2.300000000000000,-78.11666700000001,8
15,Napo,133705,31,386,-0.9890000000000000,-77.81590000000000,8
22,Orellana,161338,37,400,-0.4666670000000000,-76.96666700000000,8
16,Pastaza,114202,33,327,-1.066667000000000,-78.00111099999999,8
17,Pichincha,3228233,1308,14789,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,401178,121,1355,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,511151,197,2300,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,230503,78,699,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,590600,244,3078,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,120416,31,322,-4.120000000000000,-78.80000000000000,8
01,Azuay,881394,325,4393,-2.897414000000000,-79.00448100000000,9
02,Bolívar,209933,79,935,-1.605556000000000,-79.00305600000000,9
04,Carchi,186869,67,885,0.8121800000000000,-77.71633000000000,9
03,Cañar,281396,97,1207,-2.733333000000000,-78.83333300000000,9
06,Chimborazo,524004,181,2636,-1.674347000000000,-78.64829400000001,9
05,Cotopaxi,488716,155,2230,-0.9333330000000000,-78.61666700000001,9
07,El Oro,715751,312,4017,-3.266667000000000,-79.96666700000000,9
08,Esmeraldas,591083,172,1905,1.050000000000000,-79.20000000000000,9
20,Galápagos,33042,5,65,-0.7999999999999999,-89.40000000000001,9
09,Guayas,4387434,1985,23217,-2.183333000000000,-79.88333299999999,9
10,Imbabura,476257,194,2304,0.3626780000000000,-78.13066700000000,9
11,Loja,521154,222,2800,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,921763,337,4188,-1.800000000000000,-79.53333300000000,9
13,Manabí,1562079,545,7283,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,196535,35,481,-2.300000000000000,-78.11666700000001,9
15,Napo,133705,46,432,-0.9890000000000000,-77.81590000000000,9
22,Orellana,161338,41,441,-0.4666670000000000,-76.96666700000000,9
16,Pastaza,114202,27,354,-1.066667000000000,-78.00111099999999,9
17,Pichincha,3228233,1175,15964,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,401178,106,1461,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,511151,193,2493,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,230503,52,751,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,590600,272,3350,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,120416,16,338,-4.120000000000000,-78.80000000000000,9
01,Azuay,881394,361,4754,-2.897414000000000,-79.00448100000000,10
02,Bolívar,209933,72,1007,-1.605556000000000,-79.00305600000000,10
04,Carchi,186869,69,954,0.8121800000000000,-77.71633000000000,10
03,Cañar,281396,91,1298,-2.733333000000000,-78.83333300000000,10
06,Chimborazo,524004,193,2829,-1.674347000000000,-78.64829400000001,10
05,Cotopaxi,488716,144,2374,-0.9333330000000000,-78.61666700000001,10
07,El Oro,715751,264,4281,-3.266667000000000,-79.96666700000000,10
08,Esmeraldas,591083,153,2058,1.050000000000000,-79.20000000000000,10
20,Galápagos,33042,2,67,-0.7999999999999999,-89.40000000000001,10
09,Guayas,4387434,1948,25165,-2.183333000000000,-79.88333299999999,10
10,Imbabura,476257,167,2471,0.3626780000000000,-78.13066700000000,10
11,Loja,521154,216,3016,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,921763,365,4553,-1.800000000000000,-79.53333300000000,10
13,Manabí,1562079,592,7875,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,196535,33,514,-2.300000000000000,-78.11666700000001,10
15,Napo,133705,34,466,-0.9890000000000000,-77.81590000000000,10
22,Orellana,161338,62,503,-0.4666670000000000,-76.96666700000000,10
16,Pastaza,114202,35,389,-1.066667000000000,-78.00111099999999,10
17,Pichincha,3228233,1125,17089,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,401178,117,1578,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,511151,194,2687,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,230503,68,819,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,590600,245,3595,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,120416,35,373,-4.120000000000000,-78.80000000000000,10
01,Azuay,881394,292,5046,-2.897414000000000,-79.00448100000000,11
02,Bolívar,209933,70,1077,-1.605556000000000,-79.00305600000000,11
04,Carchi,186869,56,1010,0.8121800000000000,-77.71633000000000,11
03,Cañar,281396,77,1375,-2.733333000000000,-78.83333300000000,11
06,Chimborazo,524004,180,3009,-1.674347000000000,-78.64829400000001,11
05,Cotopaxi,488716,156,2530,-0.9333330000000000,-78.61666700000001,11
07,El Oro,715751,273,4554,-3.266667000000000,-79.96666700000000,11
08,Esmeraldas,591083,155,2213,1.050000000000000,-79.20000000000000,11
20,Galápagos,33042,1,68,-0.7999999999999999,-89.40000000000001,11
09,Guayas,4387434,2025,27190,-2.183333000000000,-79.88333299999999,11
10,Imbabura,476257,195,2666,0.3626780000000000,-78.13066700000000,11
11,Loja,521154,210,3226,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,921763,354,4907,-1.800000000000000,-79.53333300000000,11
13,Manabí,1562079,642,8517,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,196535,36,550,-2.300000000000000,-78.11666700000001,11
15,Napo,133705,45,511,-0.9890000000000000,-77.81590000000000,11
22,Orellana,161338,51,554,-0.4666670000000000,-76.96666700000000,11
16,Pastaza,114202,25,414,-1.066667000000000,-78.00111099999999,11
17,Pichincha,3228233,1096,18185,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,401178,116,1694,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,511151,216,2903,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,230503,56,875,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,590600,238,3833,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,120416,26,399,-4.120000000000000,-78.80000000000000,11
01,Azuay,881394,342,5388,-2.897414000000000,-79.00448100000000,12
02,Bolívar,209933,74,1151,-1.605556000000000,-79.00305600000000,12
04,Carchi,186869,56,1066,0.8121800000000000,-77.71633000000000,12
03,Cañar,281396,89,1464,-2.733333000000000,-78.83333300000000,12
06,Chimborazo,524004,206,3215,-1.674347000000000,-78.64829400000001,12
05,Cotopaxi,488716,142,2672,-0.9333330000000000,-78.61666700000001,12
07,El Oro,715751,345,4899,-3.266667000000000,-79.96666700000000,12
08,Esmeraldas,591083,159,2372,1.050000000000000,-79.20000000000000,12
20,Galápagos,33042,4,72,-0.7999999999999999,-89.40000000000001,12
09,Guayas,4387434,2158,29348,-2.183333000000000,-79.88333299999999,12
10,Imbabura,476257,186,2852,0.3626780000000000,-78.13066700000000,12
11,Loja,521154,214,3440,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,921763,374,5281,-1.800000000000000,-79.53333300000000,12
13,Manabí,1562079,691,9208,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,196535,66,616,-2.300000000000000,-78.11666700000001,12
15,Napo,133705,45,556,-0.9890000000000000,-77.81590000000000,12
22,Orellana,161338,40,594,-0.4666670000000000,-76.96666700000000,12
16,Pastaza,114202,30,444,-1.066667000000000,-78.00111099999999,12
17,Pichincha,3228233,1246,19431,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,401178,134,1828,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,511151,243,3146,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,230503,88,963,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,590600,252,4085,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,120416,23,422,-4.120000000000000,-78.80000000000000,12
