inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,semana
02,Bolívar,209933,36,363,-1.605556000000000,-79.00305600000000,13
04,Carchi,186869,17,312,0.8121800000000000,-77.71633000000000,13
03,Cañar,281396,28,447,-2.733333000000000,-78.83333300000000,13
06,Chimborazo,524004,76,937,-1.674347000000000,-78.64829400000001,13
05,Cotopaxi,488716,59,831,-0.9333330000000000,-78.61666700000001,13
07,El Oro,715751,143,1461,-3.266667000000000,-79.96666700000000,13
08,Esmeraldas,591083,65,691,1.050000000000000,-79.20000000000000,13
20,Galápagos,33042,2,30,-0.7999999999999999,-89.40000000000001,13
09,Guayas,4387434,804,8506,-2.183333000000000,-79.88333299999999,13
10,Imbabura,476257,74,775,0.3626780000000000,-78.13066700000000,13
11,Loja,521154,126,1041,-3.983333000000000,-79.20000000000000,13
12,Los Ríos,921763,162,1552,-1.800000000000000,-79.53333300000000,13
13,Manabí,1562079,300,2889,-1.056181000000000,-80.45521700000000,13
14,Morona Santiago,196535,17,165,-2.300000000000000,-78.11666700000001,13
15,Napo,133705,10,149,-0.9890000000000000,-77.81590000000000,13
22,Orellana,161338,13,149,-0.4666670000000000,-76.96666700000000,13
16,Pastaza,114202,6,117,-1.066667000000000,-78.00111099999999,13
17,Pichincha,3228233,510,5528,-0.2186110000000000,-78.50972200000000,13
24,Santa Elena,401178,52,534,-2.226700000000000,-80.85830000000000,13
23,Sto. Domingo Tsáchilas,511151,108,937,-0.2541670000000000,-79.17194400000000,13
21,Sucumbíos,230503,23,271,0.08472200000000002,-76.88277800000000,13
18,Tungurahua,590600,87,1179,-1.241667000000000,-78.61972200000000,13
19,Zamora Chinchipe,120416,14,113,-4.120000000000000,-78.80000000000000,13
01,Azuay,881394,126,1655,-2.897414000000000,-79.00448100000000,14
02,Bolívar,209933,40,403,-1.605556000000000,-79.00305600000000,14
04,Carchi,186869,30,342,0.8121800000000000,-77.71633000000000,14
03,Cañar,281396,41,488,-2.733333000000000,-78.83333300000000,14
06,Chimborazo,524004,86,1023,-1.674347000000000,-78.64829400000001,14
05,Cotopaxi,488716,69,900,-0.9333330000000000,-78.61666700000001,14
07,El Oro,715751,157,1618,-3.266667000000000,-79.96666700000000,14
08,Esmeraldas,591083,60,751,1.050000000000000,-79.20000000000000,14
20,Galápagos,33042,1,31,-0.7999999999999999,-89.40000000000001,14
09,Guayas,4387434,885,9391,-2.183333000000000,-79.88333299999999,14
10,Imbabura,476257,54,829,0.3626780000000000,-78.13066700000000,14
11,Loja,521154,110,1151,-3.983333000000000,-79.20000000000000,14
12,Los Ríos,921763,166,1718,-1.800000000000000,-79.53333300000000,14
13,Manabí,1562079,294,3183,-1.056181000000000,-80.45521700000000,14
14,Morona Santiago,196535,13,178,-2.300000000000000,-78.11666700000001,14
15,Napo,133705,13,162,-0.9890000000000000,-77.81590000000000,14
22,Orellana,161338,14,163,-0.4666670000000000,-76.96666700000000,14
16,Pastaza,114202,9,126,-1.066667000000000,-78.00111099999999,14
17,Pichincha,3228233,525,6053,-0.2186110000000000,-78.50972200000000,14
24,Santa Elena,401178,66,600,-2.226700000000000,-80.85830000000000,14
23,Sto. Domingo Tsáchilas,511151,121,1058,-0.2541670000000000,-79.17194400000000,14
21,Sucumbíos,230503,27,298,0.08472200000000002,-76.88277800000000,14
18,Tungurahua,590600,108,1287,-1.241667000000000,-78.61972200000000,14
19,Zamora Chinchipe,120416,27,140,-4.120000000000000,-78.80000000000000,14
01,Azuay,881394,141,1796,-2.897414000000000,-79.00448100000000,15
02,Bolívar,209933,38,441,-1.605556000000000,-79.00305600000000,15
04,Carchi,186869,16,358,0.8121800000000000,-77.71633000000000,15
03,Cañar,281396,40,528,-2.733333000000000,-78.83333300000000,15
06,Chimborazo,524004,87,1110,-1.674347000000000,-78.64829400000001,15
05,Cotopaxi,488716,81,981,-0.9333330000000000,-78.61666700000001,15
07,El Oro,715751,143,1761,-3.266667000000000,-79.96666700000000,15
08,Esmeraldas,591083,73,824,1.050000000000000,-79.20000000000000,15
20,Galápagos,33042,2,33,-0.7999999999999999,-89.40000000000001,15
09,Guayas,4387434,902,10293,-2.183333000000000,-79.88333299999999,15
10,Imbabura,476257,83,912,0.3626780000000000,-78.13066700000000,15
11,Loja,521154,134,1285,-3.983333000000000,-79.20000000000000,15
12,Los Ríos,921763,152,1870,-1.800000000000000,-79.53333300000000,15
13,Manabí,1562079,277,3460,-1.056181000000000,-80.45521700000000,15
14,Morona Santiago,196535,18,196,-2.300000000000000,-78.11666700000001,15
15,Napo,133705,13,175,-0.9890000000000000,-77.81590000000000,15
22,Orellana,161338,12,175,-0.4666670000000000,-76.96666700000000,15
16,Pastaza,114202,12,138,-1.066667000000000,-78.00111099999999,15
17,Pichincha,3228233,572,6625,-0.2186110000000000,-78.50972200000000,15
24,Santa Elena,401178,73,673,-2.226700000000000,-80.85830000000000,15
23,Sto. Domingo Tsáchilas,511151,82,1140,-0.2541670000000000,-79.17194400000000,15
21,Sucumbíos,230503,29,327,0.08472200000000002,-76.88277800000000,15
18,Tungurahua,590600,134,1421,-1.241667000000000,-78.61972200000000,15
19,Zamora Chinchipe,120416,19,159,-4.120000000000000,-78.80000000000000,15
01,Azuay,881394,148,1944,-2.897414000000000,-79.00448100000000,16
02,Bolívar,209933,24,465,-1.605556000000000,-79.00305600000000,16
04,Carchi,186869,23,381,0.8121800000000000,-77.71633000000000,16
03,Cañar,281396,35,563,-2.733333000000000,-78.83333300000000,16
06,Chimborazo,524004,100,1210,-1.674347000000000,-78.64829400000001,16
05,Cotopaxi,488716,74,1055,-0.9333330000000000,-78.61666700000001,16
07,El Oro,715751,190,1951,-3.266667000000000,-79.96666700000000,16
08,Esmeraldas,591083,72,896,1.050000000000000,-79.20000000000000,16
20,Galápagos,33042,2,35,-0.7999999999999999,-89.40000000000001,16
09,Guayas,4387434,904,11197,-2.183333000000000,-79.88333299999999,16
10,Imbabura,476257,85,997,0.3626780000000000,-78.13066700000000,16
11,Loja,521154,124,1409,-3.983333000000000,-79.20000000000000,16
12,Los Ríos,921763,155,2025,-1.800000000000000,-79.53333300000000,16
13,Manabí,1562079,266,3726,-1.056181000000000,-80.45521700000000,16
14,Morona Santiago,196535,13,209,-2.300000000000000,-78.11666700000001,16
15,Napo,133705,12,187,-0.9890000000000000,-77.81590000000000,16
22,Orellana,161338,9,184,-0.4666670000000000,-76.96666700000000,16
16,Pastaza,114202,9,147,-1.066667000000000,-78.00111099999999,16
17,Pichincha,3228233,640,7265,-0.2186110000000000,-78.50972200000000,16
24,Santa Elena,401178,70,743,-2.226700000000000,-80.85830000000000,16
23,Sto. Domingo Tsáchilas,511151,114,1254,-0.2541670000000000,-79.17194400000000,16
21,Sucumbíos,230503,29,356,0.08472200000000002,-76.88277800000000,16
18,Tungurahua,590600,138,1559,-1.241667000000000,-78.61972200000000,16
