provincia,canton,lat,lng,Semana 1,Semana 2,Semana 3,Semana 4,Semana 5,Semana 6,Semana 7,Semana 8,Semana 9,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52
Azuay,Pucará,-3.233780000000000,-79.46120000000001,1,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,1,2,1,1,0,2,2,0,0
Azuay,San Fernando,-3.144500000000000,-79.25200000000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
Azuay,Santa Isabel,-3.274170000000000,-79.31560000000000,1,5,0,1,1,1,0,2,2,0,2,3,1,0,1,1,2,3,1,2,1,4,0,1,0,1,2,0,1,1,1,1,0,1,2,3,2,0,1,2,2,2,0,0,3,0,2,2,2,1,0,0
Azuay,Sevilla de Oro,-2.799833000000000,-78.65569400000000,0,1,2,2,0,0,1,1,1,0,1,0,0,0,1,0,0,2,1,1,0,2,0,1,0,6,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
Azuay,Sígsig,-3.089700000000000,-78.80320000000000,3,0,1,3,3,3,3,1,5,1,2,3,3,3,2,2,1,3,3,0,2,2,1,1,1,3,3,4,3,2,4,1,1,2,2,4,0,0,2,4,1,3,5,2,5,2,2,0,2,3,3,0
Bolívar,Caluma,-1.633330000000000,-79.25000000000000,2,2,0,0,1,2,0,1,0,2,0,3,1,0,1,0,1,1,2,0,0,0,2,1,2,1,2,0,0,3,1,1,5,2,2,1,1,1,1,0,0,1,2,1,2,1,0,1,1,0,0,1
Bolívar,Chillanes,-1.933333000000000,-79.06666700000000,0,0,0,1,1,2,0,1,1,4,2,1,2,1,2,6,1,2,2,1,1,3,0,0,1,1,1,3,0,0,0,4,1,3,3,1,1,4,2,1,0,1,0,2,2,0,0,1,1,0,0,1
Bolívar,Chimbo,-1.700000000000000,-79.01666700000000,1,1,3,1,1,1,1,0,0,1,1,1,3,1,0,3,0,1,5,0,0,1,1,1,1,0,1,1,0,1,0,2,1,2,1,0,3,1,1,0,1,2,3,3,0,0,1,0,3,0,2,0
Bolívar,Echeandía,-1.433330000000000,-79.26667000000000,1,2,0,0,1,1,1,1,0,2,2,0,2,2,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,0,4,0,0,3,1,0,1,0,0,0,0
Bolívar,Guaranda,-1.605556000000000,-79.00305600000000,2,4,8,8,7,12,8,2,6,9,11,6,10,10,15,9,7,7,11,8,10,6,8,7,8,6,11,4,6,5,3,7,14,4,7,10,10,6,6,6,13,11,12,8,13,7,9,5,7,11,10,11
Bolívar,Las Naves,-1.283330000000000,-79.30000000000000,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
Bolívar,San Miguel,-1.700000000000000,-79.03333300000000,0,2,1,5,2,4,5,2,4,1,2,1,2,1,1,5,4,4,2,2,4,0,1,4,1,2,1,1,7,3,3,1,0,2,3,4,2,2,1,2,2,2,1,2,4,4,1,2,2,1,1,4
Carchi,Bolivar,0.5070990000000000,-77.86245400000000,1,0,2,0,1,3,2,1,1,0,3,0,1,0,0,3,1,2,1,1,1,0,1,0,0,5,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0,1,1,2,0
Carchi,Espejo,0.6210000000000000,-77.94000000000000,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,2,0,0,0,1,3,3,0,0,0,2,2,0,2,0,0,0,0
Carchi,Mira,0.5538999999999999,-78.04930000000000,0,0,2,0,0,1,0,0,2,0,3,1,0,0,2,1,1,0,1,2,0,0,0,1,0,1,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0,3,2,1,0,2,0,0,0,0,2,0
Carchi,Montúfar,0.6100000000000000,-77.84000000000000,2,2,4,3,3,2,3,0,2,2,0,3,3,2,2,1,3,4,3,3,1,1,1,0,4,1,2,6,2,3,2,2,2,1,1,4,0,3,2,5,0,2,3,1,2,1,3,2,3,2,2,2
Carchi,San Pedro de Huaca,0.6311110000000000,-77.72527800000000,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,1,0,1,2
Carchi,Tulcán,0.8121800000000000,-77.71633000000000,3,10,10,8,9,5,8,8,14,9,4,7,7,4,13,6,6,5,8,9,5,5,8,6,7,7,8,9,7,9,6,4,10,6,18,4,8,6,7,7,5,4,9,6,5,7,9,8,8,4,5,9
Cañar,Azogues,-2.733333000000000,-78.83333300000000,8,9,9,10,8,15,12,10,10,8,12,7,9,13,10,5,1,8,6,9,12,9,7,11,11,12,5,16,12,16,11,8,11,6,8,7,9,8,12,11,18,9,5,5,6,10,4,7,6,6,9,6
Cañar,Biblían,-2.710000000000000,-78.88000000000000,4,2,1,1,1,1,0,2,0,0,1,2,1,2,2,0,0,0,3,1,1,0,0,3,3,0,2,1,3,2,2,1,1,1,2,2,2,0,1,0,1,1,1,4,1,2,1,1,1,0,1,1
Cañar,Cañar,-2.483700000000000,-78.97839999999999,1,3,4,5,4,6,6,5,1,7,4,2,3,4,5,1,4,7,6,6,1,3,5,4,4,4,1,4,4,4,1,10,5,5,5,3,3,7,2,3,6,2,6,3,1,4,2,5,2,5,2,1
Cañar,Déleg,-2.772600000000000,-78.91830000000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,4,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
Cañar,El Tambo,-2.508100000000000,-78.92489999999999,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,2,0,0,1,1,1,0,2,0,1,1,2,0,0,1,0,0,1,0,1,2,1,2,2,0,0,1,0,1,0,0,0
Cañar,La Troncal,-2.400000000000000,-79.33000000000000,2,6,3,1,4,4,6,4,4,2,2,1,3,6,3,3,5,6,6,2,0,3,4,4,0,3,5,6,2,4,4,1,3,4,5,6,5,4,5,3,4,3,6,4,3,1,6,4,2,5,3,3
Cañar,Suscal,-2.436400000000000,-79.05220000000000,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
Chimborazo,Alausí,-2.200000000000000,-78.84999999999999,1,1,3,1,1,3,3,3,3,4,5,2,1,4,2,3,1,2,4,3,5,3,4,2,5,2,3,5,4,3,1,2,5,3,2,2,0,6,2,3,1,1,3,1,1,6,3,3,3,3,1,3
Chimborazo,Chambo,-1.733333000000000,-78.58333300000000,1,1,0,1,3,1,0,2,1,1,1,0,3,0,1,1,1,1,3,1,0,1,0,2,3,0,0,1,1,1,1,0,0,1,4,2,0,2,0,1,0,2,1,0,2,1,1,1,2,1,1,2
Chimborazo,Chunchi,-2.283333000000000,-78.91666700000000,0,1,1,2,0,2,0,2,0,0,3,0,2,1,1,1,0,2,0,0,4,0,1,2,0,1,2,3,1,2,0,0,0,2,2,0,1,1,1,2,2,0,2,1,5,3,0,0,1,1,1,0
Chimborazo,Colta,-1.700000000000000,-78.75000000000000,2,2,4,1,4,7,3,7,3,5,3,0,3,5,9,3,8,1,3,4,5,2,4,6,3,3,3,5,2,5,5,5,2,4,4,3,3,10,3,4,0,3,7,7,9,6,4,3,1,7,2,4
Chimborazo,Cumandá,-2.200000000000000,-79.13333299999999,0,0,1,0,3,0,3,1,0,0,0,0,1,2,1,0,1,2,0,2,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,3,0,0,0,1,0,1,1,0,1,0,2,0,1
Chimborazo,Guamote,-1.933333000000000,-78.71666700000000,4,0,2,4,3,4,4,3,3,6,0,3,2,4,5,3,4,2,4,4,4,3,3,2,4,1,1,3,1,1,1,3,6,3,0,3,4,0,3,3,4,2,2,5,3,3,7,2,1,4,2,4
Chimborazo,Guano,-1.583333000000000,-78.63333299999999,3,1,1,0,1,3,4,2,3,4,3,1,4,2,1,1,3,3,1,2,1,1,1,2,3,4,4,3,3,5,3,5,4,1,7,1,1,1,1,0,4,1,1,3,0,0,1,5,4,1,3,3
Chimborazo,Pallatanga,-1.983333000000000,-78.95000000000000,0,0,0,0,0,0,0,0,1,0,0,2,2,4,0,1,0,1,1,1,1,1,0,1,2,1,2,1,0,2,0,0,1,0,2,0,0,2,0,0,2,3,3,1,1,4,0,0,2,2,1,0
Chimborazo,Penipe,-1.557300000000000,-78.53959999999999,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,3,0,1,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,1,1,1,0,3,3,1,2,0,4,1,0,0,0,1,1,0
Chimborazo,Riobamba,-1.674347000000000,-78.64829400000001,24,24,31,28,28,33,20,17,25,28,23,26,32,24,32,25,24,26,30,23,27,23,40,21,27,28,24,34,22,24,28,24,25,29,27,25,25,33,29,20,27,31,26,23,28,27,23,21,21,22,27,21
Cotopaxi,La Maná,-0.9300000000000000,-79.22000000000000,0,3,0,3,2,1,3,2,4,3,3,3,1,3,1,0,3,2,2,3,4,3,2,1,2,1,5,1,4,2,5,2,5,4,4,6,0,2,0,2,2,1,5,5,1,0,0,3,1,4,1,3
Cotopaxi,Latacunga,-0.9333330000000000,-78.61666700000001,10,15,17,22,13,18,23,6,19,19,19,13,20,20,18,16,17,25,8,19,21,21,14,10,18,16,19,21,17,19,21,17,11,13,15,11,15,21,12,19,14,17,16,19,17,19,12,22,14,18,19,12
Cotopaxi,Pangua,-1.133333000000000,-79.06666700000000,1,2,6,2,0,1,2,0,0,1,0,0,1,1,1,1,1,1,4,2,3,1,0,3,3,3,1,0,1,0,2,1,2,1,3,1,3,0,2,1,0,3,1,3,3,0,2,0,1,2,4,1
Cotopaxi,Pujilí,-0.9500000000000000,-78.69000000000000,6,4,4,1,4,3,2,4,4,5,2,5,9,5,5,7,4,1,6,2,5,3,6,10,7,5,4,3,3,7,3,2,3,5,4,6,6,4,7,2,2,5,8,8,2,4,2,1,3,2,2,2
Cotopaxi,Salcedo,-1.050000000000000,-78.58333300000000,8,6,7,5,4,2,6,5,3,7,5,1,5,6,1,4,7,3,2,0,3,5,4,6,3,3,5,1,9,4,6,4,1,6,2,5,3,5,3,3,5,5,7,6,5,3,2,2,8,6,5,5
Cotopaxi,Saquisilí,-0.8300000000000000,-78.67000000000000,2,2,1,1,1,0,4,0,1,1,1,1,3,2,0,4,0,3,4,0,2,1,0,2,2,2,5,2,2,0,3,2,0,1,1,3,2,5,3,2,1,1,0,1,2,3,0,1,2,0,1,1
Cotopaxi,Sigchos,-0.7000000000000000,-78.88333299999999,1,0,1,7,1,4,2,0,3,0,1,1,1,1,0,1,1,1,4,2,1,0,1,0,3,1,1,2,0,0,2,1,1,3,2,0,2,1,1,3,1,0,0,2,0,1,1,1,1,1,4,0
El Oro,Arenillas,-3.550000000000000,-80.06000000000000,0,3,1,1,1,1,4,1,1,1,2,1,5,5,4,2,1,1,4,2,2,1,3,1,5,2,2,2,2,1,0,2,2,2,2,4,2,0,1,5,1,2,1,2,0,2,1,2,2,2,2,0
El Oro,Atahualpa,-2.900000000000000,-78.93333300000000,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0
El Oro,Balsas,-3.762600000000000,-79.82530000000000,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
El Oro,Chilla,-3.450000000000000,-79.58000000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Oro,El Guabo,-3.238800000000000,-79.82920000000000,8,5,1,4,5,1,3,3,4,2,0,5,1,0,3,2,0,3,3,3,2,5,6,2,2,4,0,2,2,3,0,0,1,1,2,3,4,6,3,4,3,6,2,3,4,3,1,3,3,8,5,2
El Oro,Huaquillas,-3.481380000000000,-80.24320700000000,3,1,1,3,1,3,2,3,1,6,2,2,4,3,3,2,6,3,1,1,5,3,2,3,1,1,4,5,5,4,0,0,2,4,1,2,2,3,4,2,7,5,4,2,1,3,2,2,4,2,1,4
El Oro,Las Lajas,-3.785000000000000,-80.06166700000000,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0
El Oro,Machala,-3.266667000000000,-79.96666700000000,20,22,25,25,20,29,26,32,27,22,20,25,32,36,40,28,14,27,25,28,33,22,34,33,32,8,31,29,19,21,18,28,23,24,28,23,22,25,21,27,20,20,25,23,29,20,22,22,22,22,31,10
El Oro,Marcabelí,-3.786000000000000,-79.89780000000000,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,2,0,0,0,0,0,0
El Oro,Pasaje,-3.326900000000000,-79.80490000000000,4,8,3,5,4,5,4,5,4,3,5,6,5,5,8,5,2,4,5,8,5,5,6,4,4,7,4,5,11,4,5,4,8,3,7,9,4,1,4,4,7,5,8,5,7,4,2,6,4,4,10,5
El Oro,Piñas,-3.666667000000000,-79.65000000000001,5,3,0,1,6,3,1,5,2,1,4,1,4,2,2,2,2,2,2,3,4,1,0,1,1,4,6,1,3,3,5,6,1,3,5,0,3,6,2,3,3,1,0,2,1,5,0,5,0,0,4,1
El Oro,Portovelo,-3.720000000000000,-79.62000000000000,2,0,0,4,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,1,0,1,0,0,1,0,0,2,0,0,1,1,0,0,3,1,1,1,1
El Oro,Santa Rosa,-3.452222000000000,-79.96166700000001,3,16,7,2,9,8,3,4,6,4,9,7,7,5,4,5,10,7,5,4,2,0,6,5,6,3,4,4,5,7,6,7,5,8,11,5,7,2,4,5,6,9,4,8,8,6,8,5,7,9,10,11
El Oro,Zaruma,-3.433333000000000,-79.59999999999999,0,2,3,2,1,0,2,1,2,2,2,2,2,1,3,1,4,3,0,1,4,3,2,6,0,3,1,3,2,1,1,3,0,2,2,1,2,2,1,0,1,2,2,1,6,2,1,3,1,2,2,0
Esmeraldas,Atacames,0.8666670000000000,-79.83333300000000,1,1,1,0,1,2,1,1,1,0,2,1,2,2,2,0,0,0,0,1,2,2,3,2,1,1,3,0,0,0,2,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,2,1,0,0,2,0
Esmeraldas,Eloy Alfaro,1.250000000000000,-79,0,0,0,1,1,3,2,1,2,1,1,1,0,1,0,1,1,3,1,2,0,0,0,2,0,1,0,0,2,1,0,0,1,1,1,3,0,0,4,2,3,2,1,0,1,0,1,1,0,0,0,2
Esmeraldas,Esmeraldas,1.050000000000000,-79.20000000000000,17,18,10,17,15,13,21,28,15,28,18,22,20,20,16,14,16,20,14,14,15,10,14,8,14,17,15,13,12,10,20,17,20,18,16,10,16,26,18,20,11,13,13,9,12,22,17,17,14,10,6,6
Esmeraldas,Muisne,0.6067000000000000,-80.01830000000000,0,0,1,1,1,1,0,1,0,0,1,0,2,0,1,0,2,0,1,1,0,1,3,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,3,1,0
Esmeraldas,Quinindé,0.3300000000000000,-79.48000000000000,11,2,7,10,5,0,3,2,7,4,8,12,7,9,6,1,4,7,5,7,4,6,2,11,4,4,9,12,5,6,4,4,3,6,5,6,4,6,5,2,4,4,10,8,9,9,8,6,6,5,4,6
Esmeraldas,Rioverde,1.060200000000000,-79.40440000000000,1,3,0,0,1,2,1,3,3,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,2,1,1,2,1,0,0,0,1,0,1,1,3,0,2,0,3,2,0,1,0
Esmeraldas,San Lorenzo,1.265800000000000,-78.84139999999999,1,1,0,2,2,2,2,4,1,3,0,1,5,2,2,2,2,3,0,2,1,1,0,0,2,0,0,3,0,1,3,3,3,3,3,0,1,1,0,1,1,4,0,3,1,0,1,2,2,3,0,1
Galápagos,Isabela,-0.4724000000000000,-90.68110000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Galápagos,San Cristóbal,-0.8000000000000000,-89.40000000000001,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0
Galápagos,Santa Cruz,-0.6333330000000000,-90.36666700000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
Guayas,Alfredo Baquerizo Moreno,-1.916667000000000,-79.51666700000000,5,1,2,0,4,4,1,3,0,4,2,2,3,1,2,0,1,0,4,0,2,1,2,1,2,5,0,3,3,0,2,1,1,2,2,2,1,3,2,1,1,2,1,1,0,0,1,0,0,0,2,0
Guayas,Balao,-2.910000000000000,-79.81000000000000,0,1,1,2,1,3,2,1,2,0,1,2,2,2,1,1,2,3,2,3,1,4,1,0,2,2,1,0,1,1,2,0,1,0,3,0,0,4,2,1,1,2,1,2,1,2,2,0,0,0,0,0
Guayas,Balzar,-1.360000000000000,-79.90000000000001,7,3,2,3,3,5,6,10,6,10,3,3,6,8,1,4,2,3,5,8,5,7,5,4,5,6,6,3,5,7,7,5,4,5,12,3,7,1,1,4,4,6,2,2,6,3,2,3,14,3,10,5
Guayas,Colimes,-1.550000000000000,-80.01666700000000,1,2,2,4,1,2,2,0,2,2,2,3,0,0,1,1,1,0,1,1,1,3,0,1,0,1,1,1,0,3,3,3,0,2,0,0,0,1,0,2,4,2,1,0,3,1,1,4,1,3,1,3
Guayas,Coronel Marcelino Maridueña,-2.200000000000000,-79.42000000000000,4,2,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0
Guayas,Daule,-1.866667000000000,-79.98333300000000,6,7,11,7,7,4,11,14,12,9,11,15,7,6,5,7,4,14,9,9,12,9,4,5,10,9,11,8,11,9,9,9,8,7,6,13,10,6,7,7,12,8,9,7,3,8,10,12,12,7,6,6
Guayas,Durán,-2.166667000000000,-79.83333300000000,3,4,9,6,7,5,4,5,4,10,3,4,9,5,7,4,4,4,5,11,2,10,4,6,7,6,1,5,5,3,1,5,3,5,6,2,7,5,3,3,6,3,2,6,7,4,8,8,5,1,9,3
Guayas,El Triunfo,-2.330000000000000,-79.40000000000001,2,2,5,3,3,5,3,0,4,5,6,5,2,2,2,2,3,6,2,7,1,2,2,2,1,4,2,2,4,3,1,4,5,0,3,4,0,4,3,4,2,8,3,1,4,0,4,4,4,2,3,1
Guayas,Empalme,-1.046111000000000,-79.63361100000000,2,4,6,6,7,5,7,2,8,6,6,8,4,4,9,4,6,8,4,3,8,4,6,7,11,4,3,6,6,5,7,3,7,5,3,8,6,5,5,11,5,4,9,4,5,4,6,6,8,3,5,4
Guayas,General Antonio Elizalde,-2.200000000000000,-79.17000000000000,1,0,3,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
Guayas,Guayaquil,-2.183333000000000,-79.88333299999999,292,284,280,298,293,300,317,309,334,388,336,388,367,314,303,322,268,309,286,296,281,275,321,297,301,285,245,230,281,278,247,259,271,267,309,258,300,286,285,280,290,299,281,299,321,294,277,279,296,297,323,296
Guayas,Isidro Ayora,-1.883333000000000,-80.16666700000000,0,0,0,0,0,1,1,1,0,0,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,2,0,2,0,1,2,0,1
Guayas,Lomas de Sargentillo,-1.883333000000000,-80.08333300000000,2,2,2,0,1,0,0,1,0,3,0,0,0,3,0,3,0,1,3,1,3,1,2,0,0,0,1,2,1,1,3,0,1,1,1,0,1,0,2,2,0,0,1,1,1,1,0,0,0,0,2,0
Guayas,Milagro,-2.126944000000000,-79.59916699999999,18,22,19,23,21,23,23,20,22,22,19,16,22,24,13,20,16,22,15,19,16,19,22,14,21,18,16,17,23,24,28,23,19,22,18,24,28,13,19,22,29,18,17,22,27,15,22,21,20,16,22,21
Guayas,Naranjal,-2.672800000000000,-79.61499999999999,5,4,2,3,7,5,3,8,6,4,2,6,6,2,4,0,5,3,5,3,4,1,3,4,2,0,3,1,3,2,5,3,4,2,2,4,5,2,5,3,4,1,2,3,5,5,8,3,8,2,1,3
Guayas,Naranjito,-2.173000000000000,-79.46710000000000,2,2,1,2,5,1,1,6,5,3,3,2,5,3,1,4,3,3,1,1,0,3,0,2,3,2,3,6,4,4,5,4,5,1,3,3,1,4,5,0,1,3,0,2,4,1,3,5,2,2,4,1
Guayas,Nobol,-1.916671000000000,-80.01153900000000,1,1,1,4,2,1,0,1,1,1,1,1,0,0,4,1,0,0,3,3,2,2,0,2,1,0,0,1,1,5,0,0,2,0,1,0,1,2,0,0,0,1,1,2,6,2,4,1,1,1,1,1
Guayas,Palestina,-1.626300000000000,-79.97700000000000,0,1,1,2,0,3,1,1,5,1,3,2,1,2,0,3,1,0,1,2,1,2,1,1,1,0,0,1,0,1,0,0,1,0,0,3,3,1,0,0,0,0,1,3,1,2,0,1,3,0,2,2
Guayas,Pedro Carbo,-1.833333000000000,-80.23333300000000,4,5,3,2,5,6,3,4,5,3,7,4,3,1,2,6,4,0,4,3,3,4,2,1,2,5,3,5,0,4,2,2,3,1,8,5,2,3,1,2,3,1,3,5,3,4,3,0,0,2,2,0
Guayas,Playas,-2.623330000000000,-80.38750000000000,2,5,1,2,3,2,2,2,3,3,3,3,3,3,2,2,6,2,4,0,1,1,2,5,5,3,1,2,0,2,5,2,1,3,2,6,2,5,4,2,3,0,3,3,1,3,1,6,2,4,3,2
Guayas,Salitre,-1.829444000000000,-79.81555600000000,3,4,3,6,4,5,4,5,4,2,7,2,4,7,1,3,5,5,4,2,8,11,3,4,7,4,3,7,1,2,5,4,4,0,2,7,8,3,10,2,4,2,6,4,3,6,4,4,5,5,4,3
Guayas,Samborondón,-2.183333000000000,-79.88333299999999,8,7,4,3,3,4,6,5,2,6,6,3,3,2,7,7,4,3,3,3,4,5,6,2,2,2,5,4,5,2,3,3,5,5,4,6,5,1,3,4,6,4,2,3,5,4,4,2,4,3,2,3
Guayas,San Jacinto De Yaguachi,-2.120000000000000,-79.69000000000000,5,1,1,4,2,1,1,4,1,2,2,6,4,3,3,4,5,2,1,2,6,1,2,3,5,3,1,3,2,1,3,1,1,2,2,2,2,1,2,4,2,2,2,1,2,1,1,1,5,5,4,1
