inec_provincia_id,provincia,inec_canton_id,canton,lat,lng,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
09,Guayas,0920,San Jacinto De Yaguachi,-2.120000000000000,-79.69000000000000,11,19,33,48,60,72,81,89,96,107,112,128
09,Guayas,0918,Santa Lucía,-1.713889000000000,-79.98500000000000,11,25,38,58,74,86,103,125,135,155,170,182
09,Guayas,0922,Simón Bolivar,-2.156667000000000,-79.88750000000000,6,11,19,25,26,28,32,36,39,45,50,53
10,Imbabura,1002,Antonio Ante,0.3200000000000000,-78.20999999999999,20,33,42,60,72,81,95,105,120,135,148,161
10,Imbabura,1003,Cotacachi,0.3000000000000000,-78.26666700000000,15,27,40,47,65,85,99,114,123,132,140,151
10,Imbabura,1001,Ibarra,0.3626780000000000,-78.13066700000000,85,175,237,328,413,486,562,657,714,787,869,953
10,Imbabura,1004,Otavalo,0.2333330000000000,-78.26666700000000,34,72,118,153,181,222,262,300,331,354,397,443
10,Imbabura,1005,Pimampiro,0.4000000000000000,-77.97000000000000,2,6,9,15,23,28,30,36,45,48,50,54
10,Imbabura,1006,San Miguel de Urcuquí,0.5200000000000000,-78.20000000000000,1,4,8,14,18,24,24,27,35,47,49,51
11,Loja,1102,Calvas,-4.320000000000000,-79.56000000000000,12,22,30,39,43,51,54,69,85,87,95,101
11,Loja,1103,Catamayo,-3.980000000000000,-79.34999999999999,7,18,31,42,51,59,67,80,88,98,108,117
11,Loja,1104,Celica,-4.102500000000000,-79.95444400000000,5,11,18,20,25,27,33,37,42,44,45,45
11,Loja,1105,Chaguarpamba,-3.850000000000000,-79.65000000000001,1,2,6,10,11,12,14,15,16,16,18,20
11,Loja,1106,Espíndola,-4.583056000000000,-79.42694400000001,7,9,13,19,25,26,29,34,40,48,55,57
11,Loja,1107,Gonzanamá,-4.231389000000000,-79.43527800000000,7,9,11,15,21,28,34,41,44,50,56,60
11,Loja,1101,Loja,-3.983333000000000,-79.20000000000000,104,213,331,434,546,644,767,859,966,1082,1178,1259
11,Loja,1108,Macará,-4.383333000000000,-79.95000000000000,6,16,22,35,39,49,55,59,64,71,73,77
11,Loja,1116,Olmedo,-3.934000000000000,-79.64800000000000,5,7,7,9,10,12,12,14,18,21,21,21
11,Loja,1109,Paltas,-4.050000000000000,-79.65000000000001,7,24,37,42,53,71,82,94,97,104,110,116
11,Loja,1114,Pindal,-4.116100000000000,-80.10760000000001,3,5,6,6,11,11,13,13,16,17,17,18
11,Loja,1110,Puyango,-3.870000000000000,-80.09000000000000,5,8,12,15,23,28,31,37,43,49,56,65
11,Loja,1115,Quilanga,-4.298000000000000,-79.39860000000000,2,5,5,6,7,10,12,14,17,20,21,23
11,Loja,1111,Saraguro,-3.625300000000000,-79.24110000000000,5,14,18,30,39,50,61,70,82,95,100,109
11,Loja,1112,Sozoranga,-4.327778000000000,-79.78972200000000,1,3,6,8,11,13,14,17,18,20,23,24
11,Loja,1113,Zapotillo,-4.386360000000000,-80.24360000000000,3,5,9,12,15,16,17,22,27,32,36,38
12,Los Ríos,1202,Baba,-1.784167000000000,-79.67666699999999,6,23,37,47,57,68,81,96,107,119,129,141
12,Los Ríos,1201,Babahoyo,-1.800000000000000,-79.53333300000000,83,155,237,311,382,470,547,648,713,792,869,956
12,Los Ríos,1210,Buena Fe,-0.8985720000000000,-79.48891600000000,17,41,55,71,97,111,127,148,162,181,196,212
12,Los Ríos,1212,Mocache,-1.183850000000000,-79.50552999999999,9,18,33,37,49,56,64,74,81,87,97,103
12,Los Ríos,1203,Montalvo,-1.793800000000000,-79.28570000000001,3,9,19,22,34,38,44,46,56,59,69,71
12,Los Ríos,1209,Palenque,-1.432800000000000,-79.74950000000000,3,10,16,23,28,32,38,44,47,54,58,60
12,Los Ríos,1204,Puebloviejo,-1.550000000000000,-79.53388900000000,11,16,29,35,45,52,62,70,75,88,96,109
12,Los Ríos,1205,Quevedo,-1.033333000000000,-79.45000000000000,67,139,230,305,368,437,493,559,620,697,759,814
12,Los Ríos,1213,Quinsaloma,-1.206200000000000,-79.31450000000000,6,9,16,17,19,21,24,28,32,38,44,48
12,Los Ríos,1206,Urdaneta,-1.570556000000000,-79.47111099999999,16,27,37,46,56,62,77,88,99,110,119,134
12,Los Ríos,1211,Valencia,-0.9525000000000000,-79.35310000000000,12,24,34,38,43,54,60,71,78,84,92,98
12,Los Ríos,1207,Ventanas,-1.450000000000000,-79.47000000000000,24,47,68,83,113,144,169,186,204,221,245,264
12,Los Ríos,1208,Vinces,-1.558333000000000,-79.75000000000000,29,52,83,107,144,162,190,223,248,287,322,348
13,Manabí,1302,Bolívar,-0.8419440000000000,-80.16194400000001,8,21,36,55,63,67,79,93,103,117,131,143
13,Manabí,1303,Chone,-0.6833330000000000,-80.09999999999999,48,96,159,210,245,280,326,374,425,467,524,574
13,Manabí,1304,El Carmen,-1.314700000000000,-80.01690000000001,23,44,77,113,141,165,190,218,248,265,288,313
13,Manabí,1305,Flavio Alfaro,-0.4054000000000000,-79.90580000000000,5,9,14,20,27,32,41,50,57,68,76,86
13,Manabí,1320,Jama,-0.2014000000000000,-80.26590000000000,2,3,8,34,37,37,41,44,48,52,53,57
13,Manabí,1321,Jaramijó,-0.9487300000000000,-80.63630000000001,5,7,14,20,23,26,29,31,31,36,39,44
13,Manabí,1306,Jipijapa,-1.333330000000000,-80.58329999999999,31,50,89,119,159,196,236,266,294,330,356,383
13,Manabí,1307,Junín,-0.9291600000000000,-80.20569000000000,9,18,20,27,31,36,44,50,52,58,66,69
13,Manabí,1308,Manta,-0.9500220000000000,-80.71620000000000,105,208,340,632,698,779,866,960,1050,1170,1281,1381
13,Manabí,1309,Montecristi,-1.033330000000000,-80.65000000000001,6,18,33,49,64,84,100,116,125,135,154,163
13,Manabí,1318,Olmedo,-1.396111000000000,-80.20611100000001,3,5,6,10,12,12,17,19,22,24,26,27
13,Manabí,1310,Paján,-1.570000000000000,-80.42000000000000,14,27,47,62,75,89,96,108,119,132,142,149
13,Manabí,1317,Pedernales,0.07010000000000000,-80.05360000000000,12,23,36,229,236,246,251,259,269,278,286,298
13,Manabí,1311,Pichincha,-1.047300000000000,-79.81860000000000,3,10,28,40,44,49,61,68,74,88,93,99
13,Manabí,1301,Portoviejo,-1.056181000000000,-80.45521700000000,139,279,435,722,851,998,1148,1292,1448,1615,1728,1860
13,Manabí,1319,Puerto López,-1.566667000000000,-80.81666700000000,2,11,23,27,31,33,36,44,48,56,63,67
13,Manabí,1312,Rocafuerte,-0.9200000000000000,-80.45999999999999,14,20,30,40,48,52,65,76,90,99,114,122
13,Manabí,1322,San Vicente,-0.5893000000000000,-80.40880000000000,9,14,17,49,52,59,65,71,76,83,91,96
13,Manabí,1313,Santa Ana,-1.206900000000000,-80.37090000000001,13,25,34,45,52,60,74,89,100,113,122,128
13,Manabí,1314,Sucre,-0.6000000000000000,-80.41666700000000,15,36,62,88,104,125,141,162,178,195,217,236
13,Manabí,1315,Tosagua,-0.7800000000000000,-80.26000000000001,8,17,33,40,48,65,79,98,113,120,136,149
13,Manabí,1316,Veinticuatro de Mayo,-1.278889000000000,-80.42000000000000,8,10,25,37,45,56,64,70,76,81,87,94
14,Morona Santiago,1402,Gualaquiza,-3.380000000000000,-78.58000000000000,7,12,17,22,26,32,37,43,44,46,52,56
14,Morona Santiago,1407,Huamboya,-1.785000000000000,-78.23194400000000,1,1,1,1,2,2,4,6,6,9,13,16
14,Morona Santiago,1403,Limón Indanza,-2.966250000000000,-78.43052800000000,7,9,12,13,15,16,17,18,23,27,30,31
14,Morona Santiago,1410,Logroño,-2.624800000000000,-78.18960000000000,2,2,5,8,9,9,12,14,14,15,15,16
14,Morona Santiago,1401,Morona,-2.300000000000000,-78.11666700000001,9,23,41,53,63,75,89,103,116,138,151,160
14,Morona Santiago,1411,Pablo Sexto,-1.803056000000000,-77.92111100000000,2,3,3,3,3,3,3,3,3,4,4,4
14,Morona Santiago,1404,Palora,-1.700000000000000,-77.94000000000000,0,1,1,1,2,2,5,7,8,9,12,12
14,Morona Santiago,1408,San Juan Bosco,-3.092300000000000,-78.51320000000000,0,0,1,2,2,2,2,2,2,2,3,4
14,Morona Santiago,1405,Santiago,-3.429800000000000,-78.56560000000000,4,4,6,14,17,19,21,23,24,27,31,32
14,Morona Santiago,1406,Sucúa,-2.460000000000000,-78.17000000000000,9,14,22,28,38,42,46,51,56,61,66,71
14,Morona Santiago,1409,Taisha,-2.339950000000000,-77.45808000000000,0,4,4,11,13,16,17,17,18,22,22,22
14,Morona Santiago,1412,Tiwintza,-2.917670000000000,-77.80170000000000,1,2,2,2,3,3,5,5,7,7,11,11
15,Napo,1503,Archidona,-0.9166670000000000,-77.78333300000000,9,19,26,34,42,55,60,73,78,83,90,96
15,Napo,1509,Carlos Julio Arosemena Tola,-1.166667000000000,-77.84999999999999,0,0,1,3,4,4,4,4,4,4,6,6
15,Napo,1504,El Chaco,-0.3402780000000000,-77.80888899999999,0,0,0,3,4,10,10,12,12,12,12,17
15,Napo,1507,Quijos,-0.4636110000000000,-77.89277800000001,0,4,6,9,12,12,12,14,14,19,20,20
15,Napo,1501,Tena,-0.9890000000000000,-77.81590000000000,20,34,49,64,76,86,97,109,120,136,154,173
22,Orellana,2202,Aguarico,-0.9211110000000000,-75.39916700000001,2,3,4,6,6,6,6,8,10,11,11,12
22,Orellana,2203,La Joya de los Sachas,-0.3000000000000000,-76.84999999999999,6,12,18,30,35,44,47,53,59,62,70,72
22,Orellana,2204,Loreto,-0.6904000000000000,-77.30830000000000,6,13,17,20,23,24,30,39,41,46,48,56
22,Orellana,2201,Orellana,-0.4666670000000000,-76.96666700000000,21,36,57,82,96,108,121,134,153,163,176,188
90,Otro,9001,Las Golondrinas,0,0,0,0,0,0,0,1,1,1,1,1,1,1
88,Otro,8800,Otro,0,0,0,1,1,1,1,1,2,2,2,2,2,2
16,Pastaza,1604,Arajuno,-1.234370000000000,-77.68750000000000,2,3,5,6,6,6,7,8,11,12,13,14
16,Pastaza,1602,Mera,-1.460000000000000,-78.09000000000000,1,2,2,3,6,8,12,13,17,19,20,21
16,Pastaza,1601,Pastaza,-1.066667000000000,-78.00111099999999,18,39,80,96,112,128,144,171,189,212,231,243
16,Pastaza,1603,Santa Clara,-1.267100000000000,-77.88820000000000,1,4,4,4,4,4,4,4,6,7,8,10
17,Pichincha,1702,Cayambe,0.04388900000000000,-78.15610000000000,15,39,61,83,107,128,148,165,189,214,232,254
17,Pichincha,1703,Mejía,-0.5101000000000000,-78.56980000000000,22,47,61,81,107,130,155,179,208,225,246,271
17,Pichincha,1704,Pedro Moncayo,0.04369700000000000,-78.34923999999999,6,12,19,25,35,46,57,67,75,84,92,96
17,Pichincha,1708,Pedro Vicente Maldonado,0.1666670000000000,-79,2,4,8,9,11,15,17,20,21,22,24,26
17,Pichincha,1709,Puerto Quito,0.1170000000000000,-79.26400000000000,2,4,8,8,15,18,20,25,29,34,39,44
17,Pichincha,1701,Quito,-0.2186110000000000,-78.50972200000000,892,1731,2649,3658,4607,5530,6403,7278,8104,9010,9886,10821
17,Pichincha,1705,Rumiñahui,-0.3345000000000000,-78.44750000000001,24,39,58,89,119,143,175,199,226,247,264,280
17,Pichincha,1707,San Miguel de Los Bancos,0.02300000000000000,-78.89200000000000,3,5,7,10,11,16,16,18,21,25,30,33
24,Santa Elena,2402,La Libertad,-2.233333000000000,-80.90000000000001,13,43,64,90,110,127,146,165,187,203,223,245
24,Santa Elena,2403,Salinas,-2.216667000000000,-80.95000000000000,16,35,50,66,82,97,107,128,152,168,186,201
24,Santa Elena,2401,Santa Elena,-2.226700000000000,-80.85830000000000,71,129,197,246,301,365,437,501,568,622,687,736
23,Sto. Domingo Tsáchilas,2302,La Concordia,0.002300000000000000,-79.38460000000001,6,17,25,36,47,53,60,67,78,88,92,102
23,Sto. Domingo Tsáchilas,2301,Santo Domingo,-0.2541670000000000,-79.17194400000000,155,313,470,610,756,920,1060,1195,1344,1488,1640,1778
21,Sucumbíos,2106,Cascales,-0.06750000000000000,-77.21694400000000,3,3,8,10,12,14,16,16,16,17,21,23
21,Sucumbíos,2107,Cuyabeno,-0.1288890000000000,-76.41388900000000,0,1,2,6,6,8,12,12,12,15,15,16
21,Sucumbíos,2102,Gonzalo Pizarro,0.04700000000000000,-77.32280000000000,1,2,2,4,9,9,10,12,14,14,17,20
21,Sucumbíos,2101,Lago Agrio,0.08472200000000001,-76.88277800000000,33,55,83,128,155,189,217,251,276,301,330,352
21,Sucumbíos,2103,Putumayo,0.1000000000000000,-75.84999999999999,2,3,3,6,8,8,13,14,15,18,20,22
21,Sucumbíos,2104,Shushufindi,-0.1871000000000000,-76.64500000000000,14,22,31,37,43,57,64,66,71,75,82,90
21,Sucumbíos,2105,Sucumbíos,0.4592000000000000,-77.52300000000000,0,0,0,0,0,1,1,1,1,1,2,3
18,Tungurahua,1801,Ambato,-1.241667000000000,-78.61972200000000,191,346,517,704,886,1035,1226,1423,1578,1739,1898,2019
18,Tungurahua,1802,Baños,-1.396389000000000,-78.42472200000000,3,9,13,16,20,26,35,44,55,58,61,64
18,Tungurahua,1803,Cevallos,-1.350000000000000,-78.61666700000001,5,7,9,11,13,14,14,18,23,23,24,26
18,Tungurahua,1804,Mocha,-1.416667000000000,-78.66666700000000,2,3,5,7,8,9,10,12,13,16,20,21
18,Tungurahua,1805,Patate,-1.316667000000000,-78.51666700000000,2,6,8,12,19,24,26,33,38,44,48,51
18,Tungurahua,1807,Pelileo,-1.327500000000000,-78.54083300000001,17,35,56,69,82,97,117,138,149,169,190,211
18,Tungurahua,1808,Píllaro,-1.175833000000000,-78.55527800000000,17,35,51,63,75,90,104,124,138,149,159,169
18,Tungurahua,1806,Quero,-1.379300000000000,-78.60700000000000,4,9,16,24,33,43,50,54,55,59,68,71
18,Tungurahua,1809,Tisaleo,-1.350000000000000,-78.66666700000000,1,7,8,11,13,14,16,22,26,31,33,38
19,Zamora Chinchipe,1907,Centinela del Cóndor,-3.894910000000000,-78.78140999999999,2,2,3,3,4,7,10,12,14,14,14,16
19,Zamora Chinchipe,1902,Chinchipe,-4.862800000000000,-79.13280000000000,4,5,8,8,8,12,13,18,20,22,22,23
19,Zamora Chinchipe,1906,El Pangui,-3.624900000000000,-78.58710000000001,0,0,2,6,6,8,8,10,11,15,18,18
19,Zamora Chinchipe,1903,Nangaritza,-4.048333000000000,-78.68222200000000,0,0,0,1,2,2,4,4,4,5,5,7
19,Zamora Chinchipe,1908,Palanda,-4.649800000000000,-79.13209999999999,1,1,2,4,6,9,10,12,13,15,16,17
19,Zamora Chinchipe,1909,Paquisha,-3.932750000000000,-78.67426000000000,1,2,3,7,7,7,7,9,9,10,11,12
19,Zamora Chinchipe,1904,Yacuambi,-3.634440000000000,-78.92810000000000,0,1,2,2,2,3,3,3,3,6,7,8
19,Zamora Chinchipe,1905,Yantzaza,-3.850000000000000,-78.75000000000000,2,6,9,14,17,20,23,31,38,41,43,46
19,Zamora Chinchipe,1901,Zamora,-4.120000000000000,-78.80000000000000,6,10,16,21,24,29,32,33,37,42,50,58
