inec_provincia_id,provincia,inec_canton_id,canton,lat,lng,Semana 1,Semana 2,Semana 3,Semana 4,Semana 5,Semana 6,Semana 7,Semana 8,Semana 9,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52
03,Cañar,0303,Cañar,-2.483700000000000,-78.97839999999999,1,3,4,5,4,6,6,5,1,7,4,2,3,4,5,1,4,7,6,6,1,3,5,4,4,4,1,4,4,4,1,10,5,5,5,3,3,7,2,3,6,2,6,3,1,4,2,5,2,5,2,1
03,Cañar,0306,Déleg,-2.772600000000000,-78.91830000000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,4,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
03,Cañar,0305,El Tambo,-2.508100000000000,-78.92489999999999,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,2,0,0,1,1,1,0,2,0,1,1,2,0,0,1,0,0,1,0,1,2,1,2,2,0,0,1,0,1,0,0,0
03,Cañar,0304,La Troncal,-2.400000000000000,-79.33000000000000,2,6,3,1,4,4,6,4,4,2,2,1,3,6,3,3,5,6,6,2,0,3,4,4,0,3,5,6,2,4,4,1,3,4,5,6,5,4,5,3,4,3,6,4,3,1,6,4,2,5,3,3
03,Cañar,0307,Suscal,-2.436400000000000,-79.05220000000000,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
06,Chimborazo,0602,Alausí,-2.200000000000000,-78.84999999999999,1,1,3,1,1,3,3,3,3,4,5,2,1,4,2,3,1,2,4,3,5,3,4,2,5,2,3,5,4,3,1,2,5,3,2,2,0,6,2,3,1,1,3,1,1,6,3,3,3,3,1,3
06,Chimborazo,0604,Chambo,-1.733333000000000,-78.58333300000000,1,1,0,1,3,1,0,2,1,1,1,0,3,0,1,1,1,1,3,1,0,1,0,2,3,0,0,1,1,1,1,0,0,1,4,2,0,2,0,1,0,2,1,0,2,1,1,1,2,1,1,2
06,Chimborazo,0605,Chunchi,-2.283333000000000,-78.91666700000000,0,1,1,2,0,2,0,2,0,0,3,0,2,1,1,1,0,2,0,0,4,0,1,2,0,1,2,3,1,2,0,0,0,2,2,0,1,1,1,2,2,0,2,1,5,3,0,0,1,1,1,0
06,Chimborazo,0603,Colta,-1.700000000000000,-78.75000000000000,2,2,4,1,4,7,3,7,3,5,3,0,3,5,9,3,8,1,3,4,5,2,4,6,3,3,3,5,2,5,5,5,2,4,4,3,3,10,3,4,0,3,7,7,9,6,4,3,1,7,2,4
06,Chimborazo,0610,Cumandá,-2.200000000000000,-79.13333299999999,0,0,1,0,3,0,3,1,0,0,0,0,1,2,1,0,1,2,0,2,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,3,0,0,0,1,0,1,1,0,1,0,2,0,1
06,Chimborazo,0606,Guamote,-1.933333000000000,-78.71666700000000,4,0,2,4,3,4,4,3,3,6,0,3,2,4,5,3,4,2,4,4,4,3,3,2,4,1,1,3,1,1,1,3,6,3,0,3,4,0,3,3,4,2,2,5,3,3,7,2,1,4,2,4
06,Chimborazo,0607,Guano,-1.583333000000000,-78.63333299999999,3,1,1,0,1,3,4,2,3,4,3,1,4,2,1,1,3,3,1,2,1,1,1,2,3,4,4,3,3,5,3,5,4,1,7,1,1,1,1,0,4,1,1,3,0,0,1,5,4,1,3,3
06,Chimborazo,0608,Pallatanga,-1.983333000000000,-78.95000000000000,0,0,0,0,0,0,0,0,1,0,0,2,2,4,0,1,0,1,1,1,1,1,0,1,2,1,2,1,0,2,0,0,1,0,2,0,0,2,0,0,2,3,3,1,1,4,0,0,2,2,1,0
06,Chimborazo,0609,Penipe,-1.557300000000000,-78.53959999999999,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,3,0,1,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,1,1,1,0,3,3,1,2,0,4,1,0,0,0,1,1,0
06,Chimborazo,0601,Riobamba,-1.674347000000000,-78.64829400000001,24,24,31,28,28,33,20,17,25,28,23,26,32,24,32,25,24,26,30,23,27,23,40,21,27,28,24,34,22,24,28,24,25,29,27,25,25,33,29,20,27,31,26,23,28,27,23,21,21,22,27,21
05,Cotopaxi,0502,La Maná,-0.9300000000000000,-79.22000000000000,0,3,0,3,2,1,3,2,4,3,3,3,1,3,1,0,3,2,2,3,4,3,2,1,2,1,5,1,4,2,5,2,5,4,4,6,0,2,0,2,2,1,5,5,1,0,0,3,1,4,1,3
05,Cotopaxi,0501,Latacunga,-0.9333330000000000,-78.61666700000001,10,15,17,22,13,18,23,6,19,19,19,13,20,20,18,16,17,25,8,19,21,21,14,10,18,16,19,21,17,19,21,17,11,13,15,11,15,21,12,19,14,17,16,19,17,19,12,22,14,18,19,12
05,Cotopaxi,0503,Pangua,-1.133333000000000,-79.06666700000000,1,2,6,2,0,1,2,0,0,1,0,0,1,1,1,1,1,1,4,2,3,1,0,3,3,3,1,0,1,0,2,1,2,1,3,1,3,0,2,1,0,3,1,3,3,0,2,0,1,2,4,1
05,Cotopaxi,0504,Pujilí,-0.9500000000000000,-78.69000000000000,6,4,4,1,4,3,2,4,4,5,2,5,9,5,5,7,4,1,6,2,5,3,6,10,7,5,4,3,3,7,3,2,3,5,4,6,6,4,7,2,2,5,8,8,2,4,2,1,3,2,2,2
05,Cotopaxi,0505,Salcedo,-1.050000000000000,-78.58333300000000,8,6,7,5,4,2,6,5,3,7,5,1,5,6,1,4,7,3,2,0,3,5,4,6,3,3,5,1,9,4,6,4,1,6,2,5,3,5,3,3,5,5,7,6,5,3,2,2,8,6,5,5
05,Cotopaxi,0506,Saquisilí,-0.8300000000000000,-78.67000000000000,2,2,1,1,1,0,4,0,1,1,1,1,3,2,0,4,0,3,4,0,2,1,0,2,2,2,5,2,2,0,3,2,0,1,1,3,2,5,3,2,1,1,0,1,2,3,0,1,2,0,1,1
05,Cotopaxi,0507,Sigchos,-0.7000000000000000,-78.88333299999999,1,0,1,7,1,4,2,0,3,0,1,1,1,1,0,1,1,1,4,2,1,0,1,0,3,1,1,2,0,0,2,1,1,3,2,0,2,1,1,3,1,0,0,2,0,1,1,1,1,1,4,0
07,El Oro,0702,Arenillas,-3.550000000000000,-80.06000000000000,0,3,1,1,1,1,4,1,1,1,2,1,5,5,4,2,1,1,4,2,2,1,3,1,5,2,2,2,2,1,0,2,2,2,2,4,2,0,1,5,1,2,1,2,0,2,1,2,2,2,2,0
07,El Oro,0703,Atahualpa,-2.900000000000000,-78.93333300000000,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0
07,El Oro,0704,Balsas,-3.762600000000000,-79.82530000000000,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
07,El Oro,0705,Chilla,-3.450000000000000,-79.58000000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
07,El Oro,0706,El Guabo,-3.238800000000000,-79.82920000000000,8,5,1,4,5,1,3,3,4,2,0,5,1,0,3,2,0,3,3,3,2,5,6,2,2,4,0,2,2,3,0,0,1,1,2,3,4,6,3,4,3,6,2,3,4,3,1,3,3,8,5,2
07,El Oro,0707,Huaquillas,-3.481380000000000,-80.24320700000000,3,1,1,3,1,3,2,3,1,6,2,2,4,3,3,2,6,3,1,1,5,3,2,3,1,1,4,5,5,4,0,0,2,4,1,2,2,3,4,2,7,5,4,2,1,3,2,2,4,2,1,4
07,El Oro,0714,Las Lajas,-3.785000000000000,-80.06166700000000,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0
07,El Oro,0701,Machala,-3.266667000000000,-79.96666700000000,20,22,25,25,20,29,26,32,27,22,20,25,32,36,40,28,14,27,25,28,33,22,34,33,32,8,31,29,19,21,18,28,23,24,28,23,22,25,21,27,20,20,25,23,29,20,22,22,22,22,31,10
07,El Oro,0708,Marcabelí,-3.786000000000000,-79.89780000000000,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,2,0,0,0,0,0,0
07,El Oro,0709,Pasaje,-3.326900000000000,-79.80490000000000,4,8,3,5,4,5,4,5,4,3,5,6,5,5,8,5,2,4,5,8,5,5,6,4,4,7,4,5,11,4,5,4,8,3,7,9,4,1,4,4,7,5,8,5,7,4,2,6,4,4,10,5
07,El Oro,0710,Piñas,-3.666667000000000,-79.65000000000001,5,3,0,1,6,3,1,5,2,1,4,1,4,2,2,2,2,2,2,3,4,1,0,1,1,4,6,1,3,3,5,6,1,3,5,0,3,6,2,3,3,1,0,2,1,5,0,5,0,0,4,1
07,El Oro,0711,Portovelo,-3.720000000000000,-79.62000000000000,2,0,0,4,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,1,0,1,0,0,1,0,0,2,0,0,1,1,0,0,3,1,1,1,1
07,El Oro,0712,Santa Rosa,-3.452222000000000,-79.96166700000001,3,16,7,2,9,8,3,4,6,4,9,7,7,5,4,5,10,7,5,4,2,0,6,5,6,3,4,4,5,7,6,7,5,8,11,5,7,2,4,5,6,9,4,8,8,6,8,5,7,9,10,11
07,El Oro,0713,Zaruma,-3.433333000000000,-79.59999999999999,0,2,3,2,1,0,2,1,2,2,2,2,2,1,3,1,4,3,0,1,4,3,2,6,0,3,1,3,2,1,1,3,0,2,2,1,2,2,1,0,1,2,2,1,6,2,1,3,1,2,2,0
08,Esmeraldas,0806,Atacames,0.8666670000000000,-79.83333300000000,1,1,1,0,1,2,1,1,1,0,2,1,2,2,2,0,0,0,0,1,2,2,3,2,1,1,3,0,0,0,2,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,2,1,0,0,2,0
08,Esmeraldas,0802,Eloy Alfaro,1.250000000000000,-79,0,0,0,1,1,3,2,1,2,1,1,1,0,1,0,1,1,3,1,2,0,0,0,2,0,1,0,0,2,1,0,0,1,1,1,3,0,0,4,2,3,2,1,0,1,0,1,1,0,0,0,2
08,Esmeraldas,0801,Esmeraldas,1.050000000000000,-79.20000000000000,17,18,10,17,15,13,21,28,15,28,18,22,20,20,16,14,16,20,14,14,15,10,14,8,14,17,15,13,12,10,20,17,20,18,16,10,16,26,18,20,11,13,13,9,12,22,17,17,14,10,6,6
08,Esmeraldas,0803,Muisne,0.6067000000000000,-80.01830000000000,0,0,1,1,1,1,0,1,0,0,1,0,2,0,1,0,2,0,1,1,0,1,3,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,3,1,0
08,Esmeraldas,0804,Quinindé,0.3300000000000000,-79.48000000000000,11,2,7,10,5,0,3,2,7,4,8,12,7,9,6,1,4,7,5,7,4,6,2,11,4,4,9,12,5,6,4,4,3,6,5,6,4,6,5,2,4,4,10,8,9,9,8,6,6,5,4,6
08,Esmeraldas,0807,Rioverde,1.060200000000000,-79.40440000000000,1,3,0,0,1,2,1,3,3,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,2,1,1,2,1,0,0,0,1,0,1,1,3,0,2,0,3,2,0,1,0
08,Esmeraldas,0805,San Lorenzo,1.265800000000000,-78.84139999999999,1,1,0,2,2,2,2,4,1,3,0,1,5,2,2,2,2,3,0,2,1,1,0,0,2,0,0,3,0,1,3,3,3,3,3,0,1,1,0,1,1,4,0,3,1,0,1,2,2,3,0,1
20,Galápagos,2002,Isabela,-0.4724000000000000,-90.68110000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20,Galápagos,2001,San Cristóbal,-0.8000000000000000,-89.40000000000001,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0
20,Galápagos,2003,Santa Cruz,-0.6333330000000000,-90.36666700000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
09,Guayas,0902,Alfredo Baquerizo Moreno,-1.916667000000000,-79.51666700000000,5,1,2,0,4,4,1,3,0,4,2,2,3,1,2,0,1,0,4,0,2,1,2,1,2,5,0,3,3,0,2,1,1,2,2,2,1,3,2,1,1,2,1,1,0,0,1,0,0,0,2,0
09,Guayas,0903,Balao,-2.910000000000000,-79.81000000000000,0,1,1,2,1,3,2,1,2,0,1,2,2,2,1,1,2,3,2,3,1,4,1,0,2,2,1,0,1,1,2,0,1,0,3,0,0,4,2,1,1,2,1,2,1,2,2,0,0,0,0,0
09,Guayas,0904,Balzar,-1.360000000000000,-79.90000000000001,7,3,2,3,3,5,6,10,6,10,3,3,6,8,1,4,2,3,5,8,5,7,5,4,5,6,6,3,5,7,7,5,4,5,12,3,7,1,1,4,4,6,2,2,6,3,2,3,14,3,10,5
09,Guayas,0905,Colimes,-1.550000000000000,-80.01666700000000,1,2,2,4,1,2,2,0,2,2,2,3,0,0,1,1,1,0,1,1,1,3,0,1,0,1,1,1,0,3,3,3,0,2,0,0,0,1,0,2,4,2,1,0,3,1,1,4,1,3,1,3
09,Guayas,0923,Coronel Marcelino Maridueña,-2.200000000000000,-79.42000000000000,4,2,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0
09,Guayas,0906,Daule,-1.866667000000000,-79.98333300000000,6,7,11,7,7,4,11,14,12,9,11,15,7,6,5,7,4,14,9,9,12,9,4,5,10,9,11,8,11,9,9,9,8,7,6,13,10,6,7,7,12,8,9,7,3,8,10,12,12,7,6,6
09,Guayas,0907,Durán,-2.166667000000000,-79.83333300000000,3,4,9,6,7,5,4,5,4,10,3,4,9,5,7,4,4,4,5,11,2,10,4,6,7,6,1,5,5,3,1,5,3,5,6,2,7,5,3,3,6,3,2,6,7,4,8,8,5,1,9,3
09,Guayas,0909,El Triunfo,-2.330000000000000,-79.40000000000001,2,2,5,3,3,5,3,0,4,5,6,5,2,2,2,2,3,6,2,7,1,2,2,2,1,4,2,2,4,3,1,4,5,0,3,4,0,4,3,4,2,8,3,1,4,0,4,4,4,2,3,1
09,Guayas,0908,Empalme,-1.046111000000000,-79.63361100000000,2,4,6,6,7,5,7,2,8,6,6,8,4,4,9,4,6,8,4,3,8,4,6,7,11,4,3,6,6,5,7,3,7,5,3,8,6,5,5,11,5,4,9,4,5,4,6,6,8,3,5,4
09,Guayas,0927,General Antonio Elizalde,-2.200000000000000,-79.17000000000000,1,0,3,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
09,Guayas,0901,Guayaquil,-2.183333000000000,-79.88333299999999,292,284,280,298,293,300,317,309,334,388,336,388,367,314,303,322,268,309,286,296,281,275,321,297,301,285,245,230,281,278,247,259,271,267,309,258,300,286,285,280,290,299,281,299,321,294,277,279,296,297,323,296
09,Guayas,0928,Isidro Ayora,-1.883333000000000,-80.16666700000000,0,0,0,0,0,1,1,1,0,0,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,2,0,2,0,1,2,0,1
09,Guayas,0924,Lomas de Sargentillo,-1.883333000000000,-80.08333300000000,2,2,2,0,1,0,0,1,0,3,0,0,0,3,0,3,0,1,3,1,3,1,2,0,0,0,1,2,1,1,3,0,1,1,1,0,1,0,2,2,0,0,1,1,1,1,0,0,0,0,2,0
09,Guayas,0910,Milagro,-2.126944000000000,-79.59916699999999,18,22,19,23,21,23,23,20,22,22,19,16,22,24,13,20,16,22,15,19,16,19,22,14,21,18,16,17,23,24,28,23,19,22,18,24,28,13,19,22,29,18,17,22,27,15,22,21,20,16,22,21
09,Guayas,0911,Naranjal,-2.672800000000000,-79.61499999999999,5,4,2,3,7,5,3,8,6,4,2,6,6,2,4,0,5,3,5,3,4,1,3,4,2,0,3,1,3,2,5,3,4,2,2,4,5,2,5,3,4,1,2,3,5,5,8,3,8,2,1,3
09,Guayas,0912,Naranjito,-2.173000000000000,-79.46710000000000,2,2,1,2,5,1,1,6,5,3,3,2,5,3,1,4,3,3,1,1,0,3,0,2,3,2,3,6,4,4,5,4,5,1,3,3,1,4,5,0,1,3,0,2,4,1,3,5,2,2,4,1
09,Guayas,0925,Nobol,-1.916671000000000,-80.01153900000000,1,1,1,4,2,1,0,1,1,1,1,1,0,0,4,1,0,0,3,3,2,2,0,2,1,0,0,1,1,5,0,0,2,0,1,0,1,2,0,0,0,1,1,2,6,2,4,1,1,1,1,1
09,Guayas,0913,Palestina,-1.626300000000000,-79.97700000000000,0,1,1,2,0,3,1,1,5,1,3,2,1,2,0,3,1,0,1,2,1,2,1,1,1,0,0,1,0,1,0,0,1,0,0,3,3,1,0,0,0,0,1,3,1,2,0,1,3,0,2,2
09,Guayas,0914,Pedro Carbo,-1.833333000000000,-80.23333300000000,4,5,3,2,5,6,3,4,5,3,7,4,3,1,2,6,4,0,4,3,3,4,2,1,2,5,3,5,0,4,2,2,3,1,8,5,2,3,1,2,3,1,3,5,3,4,3,0,0,2,2,0
