inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,lat,lng,01/01/2020,02/01/2020,03/01/2020,04/01/2020,05/01/2020,06/01/2020,07/01/2020,08/01/2020,09/01/2020,10/01/2020,11/01/2020,12/01/2020,13/01/2020,14/01/2020,15/01/2020,16/01/2020,17/01/2020,18/01/2020,19/01/2020,20/01/2020,21/01/2020,22/01/2020,23/01/2020,24/01/2020,25/01/2020,26/01/2020,27/01/2020,28/01/2020,29/01/2020,30/01/2020,31/01/2020,01/02/2020,02/02/2020,03/02/2020,04/02/2020,05/02/2020,06/02/2020,07/02/2020,08/02/2020,09/02/2020,10/02/2020,11/02/2020,12/02/2020,13/02/2020,14/02/2020,15/02/2020,16/02/2020,17/02/2020,18/02/2020,19/02/2020,20/02/2020,21/02/2020,22/02/2020,23/02/2020,24/02/2020,25/02/2020,26/02/2020,27/02/2020,28/02/2020,29/02/2020,01/03/2020,02/03/2020,03/03/2020,04/03/2020,05/03/2020,06/03/2020,07/03/2020,08/03/2020,09/03/2020,10/03/2020,11/03/2020,12/03/2020,13/03/2020,14/03/2020,15/03/2020,16/03/2020,17/03/2020,18/03/2020,19/03/2020,20/03/2020,21/03/2020,22/03/2020,23/03/2020,24/03/2020,25/03/2020,26/03/2020,27/03/2020,28/03/2020,29/03/2020,30/03/2020,31/03/2020,01/04/2020,02/04/2020,03/04/2020,04/04/2020,05/04/2020,06/04/2020,07/04/2020,08/04/2020,09/04/2020,10/04/2020,11/04/2020,12/04/2020,13/04/2020,14/04/2020,15/04/2020,16/04/2020,17/04/2020,18/04/2020,19/04/2020,20/04/2020,21/04/2020,22/04/2020,23/04/2020,24/04/2020,25/04/2020,26/04/2020,27/04/2020,28/04/2020,29/04/2020,30/04/2020,01/05/2020,02/05/2020,03/05/2020,04/05/2020,05/05/2020,06/05/2020,07/05/2020,08/05/2020,09/05/2020,10/05/2020,11/05/2020,12/05/2020,13/05/2020,14/05/2020,15/05/2020,16/05/2020,17/05/2020,18/05/2020,19/05/2020,20/05/2020,21/05/2020,22/05/2020,23/05/2020,24/05/2020,25/05/2020,26/05/2020,27/05/2020,28/05/2020,29/05/2020,30/05/2020,31/05/2020,01/06/2020,02/06/2020,03/06/2020,04/06/2020,05/06/2020,06/06/2020,07/06/2020,08/06/2020,09/06/2020,10/06/2020,11/06/2020,12/06/2020,13/06/2020,14/06/2020,15/06/2020,16/06/2020,17/06/2020
02,Bolívar,209933,0207,Las Naves,7428,-1.28333,-79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Bolívar,209933,0205,San Miguel,29004,-1.7000000000000002,-79.033333,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0
04,Carchi,186869,0402,Bolivar,15528,0.507099,-77.862454,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
04,Carchi,186869,0403,Espejo,13817,0.621,-77.94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Carchi,186869,0404,Mira,11969,0.5538999999999998,-78.0493,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
04,Carchi,186869,0405,Montúfar,34229,0.61,-77.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,2,0,1,0,0,1,0,0
04,Carchi,186869,0406,San Pedro de Huaca,8931,0.631111,-77.725278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
04,Carchi,186869,0401,Tulcán,102395,0.81218,-77.71633,0,0,0,1,0,2,0,2,1,0,4,2,1,0,2,2,1,1,0,1,3,0,0,0,0,0,0,4,0,1,2,1,1,1,1,2,2,0,1,1,2,4,3,4,1,2,2,1,1,1,0,1,0,1,0,4,0,0,1,2,0,1,1,2,3,2,0,2,3,1,0,0,0,1,2,1,1,2,0,1,0,1,3,1,0,0,0,0,0,1,3,3,0,2,0,1,1,2,0,1,1,1,0,1,1,2,1,0,0,1,1,3,2,2,0,1,0,1,1,0,1,1,1,2,0,0,1,1,1,0,0,2,4,3,1,0,0,5,0,0,1,2,1,2,1,1,1,2,1,0,1,1,1,0,1,2,1,2,0,0,2,1,0,1,1,4,1,2,0
03,Cañar,281396,0301,Azogues,86276,-2.733333,-78.833333,6,0,2,2,2,1,3,1,1,3,1,2,5,1,1,0,2,0,0,1,2,1,1,1,2,0,0,3,1,2,0,1,1,3,0,0,1,1,0,0,1,1,2,1,0,2,2,1,0,2,2,1,4,2,2,0,0,2,1,2,1,0,1,0,0,1,0,2,0,0,0,0,1,0,2,3,0,1,2,0,1,0,2,1,1,0,2,1,1,1,0,1,0,1,3,3,3,4,0,0,1,3,2,2,4,2,0,5,2,0,2,5,2,2,1,0,2,1,3,0,1,1,1,0,1,2,2,1,0,3,0,2,3,2,1,2,1,0,1,4,0,1,0,1,1,3,1,1,3,0,2,2,2,3,1,1,1,1,1,0,2,3,0,1,0,0,1,0,0
03,Cañar,281396,0302,Biblían,23741,-2.7100000000000004,-78.88,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0
03,Cañar,281396,0303,Cañar,68747,-2.4837000000000002,-78.9784,0,0,1,1,0,0,2,1,2,0,0,0,1,1,1,0,1,0,2,0,1,0,0,0,1,1,1,2,2,1,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,2,0,1,1,1,2,1,1,0,1,0,2,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
03,Cañar,281396,0306,Déleg,6782,-2.7726,-78.9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,Cañar,281396,0305,El Tambo,12462,-2.5081,-78.9249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
03,Cañar,281396,0304,La Troncal,76872,-2.4000000000000004,-79.33,2,2,2,1,1,0,0,1,2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,2,1,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,1,1,2,3,2,2,1,2,4,4,4,1,2,1,7,2,2,5,1,2,0,1,1,2,2,4,1,0,1,2,4,0,1,1,0,0,2,0,1,0,3,0,0,1,3,1,1,1,2,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
03,Cañar,281396,0307,Suscal,6516,-2.4364000000000003,-79.0522,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Chimborazo,524004,0602,Alausí,45054,-2.2,-78.85,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
06,Chimborazo,524004,0604,Chambo,13378,-1.7333330000000002,-78.583333,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06,Chimborazo,524004,0605,Chunchi,12795,-2.2833330000000003,-78.916667,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Chimborazo,524004,0603,Colta,44838,-1.7000000000000002,-78.75,1,1,0,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,2,2,2,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,1,1,0,3,1,0,0,2,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,3,0,1,0,0,1,0,2,0,0,3,1,1,1,0,0,0,1,0,0,0,0
06,Chimborazo,524004,0610,Cumandá,17973,-2.2,-79.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06,Chimborazo,524004,0606,Guamote,58291,-1.9333330000000002,-78.716667,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0,2,0,0,1,0,2,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,1,0,2,1,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,1,0,1,0,1,0,3,0,1,1,0,1,3,0,0,0,1,1,0,1,2,0,1,0,0
06,Chimborazo,524004,0607,Guano,48395,-1.583333,-78.633333,0,1,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,1,5,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,0,0,0,1,1,3,0,0,0,1,2,0,1,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0
06,Chimborazo,524004,0608,Pallatanga,12277,-1.9833330000000002,-78.95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
06,Chimborazo,524004,0609,Penipe,6955,-1.5573000000000001,-78.5396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
06,Chimborazo,524004,0601,Riobamba,264048,-1.674347,-78.648294,3,2,7,7,8,4,2,3,7,7,6,3,4,3,7,4,0,3,7,6,5,3,1,5,4,7,5,2,2,7,3,2,3,4,4,4,4,6,5,4,4,5,2,4,4,7,6,3,4,3,5,7,7,4,4,2,2,4,9,5,4,1,3,11,3,5,5,4,4,3,10,5,4,3,7,2,1,6,2,4,1,4,3,1,5,3,6,5,9,8,7,2,12,9,7,10,8,11,13,7,9,3,10,2,4,7,5,5,5,3,5,8,8,4,5,11,4,9,9,8,6,5,5,5,8,7,8,7,6,1,4,4,4,7,3,3,7,7,7,3,2,7,3,2,10,7,2,5,2,7,6,2,7,10,7,6,3,3,5,3,4,8,5,8,9,5,7,6,0
05,Cotopaxi,488716,0502,La Maná,56905,-0.9299999999999999,-79.22,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,1,2,0,2,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,2,0,1,2,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,2,0,0,2,1,0,0,1
05,Cotopaxi,488716,0501,Latacunga,205624,-0.933333,-78.616667,5,1,0,1,4,3,4,4,1,1,4,1,1,5,1,2,3,3,6,2,2,1,4,2,3,1,1,5,2,4,0,4,2,3,1,2,5,5,4,2,4,0,0,5,4,3,1,1,0,2,1,3,0,4,1,9,4,4,2,4,8,2,6,1,2,4,2,2,3,3,3,5,2,2,5,1,4,1,0,1,5,1,1,2,2,3,3,2,3,1,3,2,6,2,3,4,2,1,0,5,7,4,0,2,2,2,1,4,2,4,1,4,3,1,1,1,3,2,4,1,5,1,3,5,1,1,3,3,3,1,3,0,6,2,3,1,4,0,7,1,3,5,4,6,2,2,6,5,0,6,9,2,7,7,2,6,6,9,3,10,9,7,4,8,6,4,6,4,3
05,Cotopaxi,488716,0503,Pangua,24612,-1.1333330000000001,-79.066667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
05,Cotopaxi,488716,0504,Pujilí,79772,-0.95,-78.69,0,1,0,0,1,0,1,0,3,0,0,0,0,0,2,0,1,0,2,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,2,2,0,0,2,1,0,1,3,2,0,2,1,3,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,1,2,0,0,3,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,2,0,0,2,1,3,0,0,1,2,0,0,1,0,2,1,0,1,0,1,2,0,0,3,0,1,2,1,1,0,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,2,0,2,0,1,1,2,3,2,2,1,0,1,2,0,1,0
05,Cotopaxi,488716,0505,Salcedo,67100,-1.05,-78.583333,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,2,1,2,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,2,0,0,1,2,1,0,0,2,1,1,1,0,1,0,0,0,2,3,1,0,0,1,0,0,1,0,2,0,1,1,0,0,1,0,2,0,2,0,1,0,0,0,0,1,1,0,0,2,2,0,1,0,1,0,2,0,0,0
05,Cotopaxi,488716,0506,Saquisilí,31426,-0.83,-78.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
05,Cotopaxi,488716,0507,Sigchos,23277,-0.7,-78.883333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
07,El Oro,715751,0702,Arenillas,33473,-3.5500000000000003,-80.06,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
07,El Oro,715751,0703,Atahualpa,6436,-2.9000000000000004,-78.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
