provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,01/01/2021,02/01/2021,03/01/2021,04/01/2021,05/01/2021,06/01/2021,07/01/2021,08/01/2021,09/01/2021,10/01/2021,11/01/2021,12/01/2021,13/01/2021,14/01/2021,15/01/2021,16/01/2021,17/01/2021,18/01/2021,19/01/2021,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021,30/08/2021,31/08/2021,01/09/2021,02/09/2021,03/09/2021,04/09/2021,05/09/2021,06/09/2021,07/09/2021,08/09/2021,09/09/2021,10/09/2021,11/09/2021,12/09/2021,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,18/09/2021,19/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,25/09/2021,26/09/2021,27/09/2021,28/09/2021,29/09/2021,30/09/2021,01/10/2021,02/10/2021,03/10/2021,04/10/2021,05/10/2021,06/10/2021,07/10/2021,08/10/2021,09/10/2021,10/10/2021,11/10/2021,12/10/2021,13/10/2021,14/10/2021,15/10/2021,16/10/2021,17/10/2021,18/10/2021,19/10/2021,20/10/2021,21/10/2021,22/10/2021,23/10/2021,24/10/2021,25/10/2021,26/10/2021,27/10/2021,28/10/2021,29/10/2021,30/10/2021,31/10/2021,01/11/2021,02/11/2021,03/11/2021,04/11/2021,05/11/2021,06/11/2021,07/11/2021,08/11/2021,09/11/2021,10/11/2021,11/11/2021,12/11/2021,13/11/2021,14/11/2021,15/11/2021,16/11/2021,17/11/2021,18/11/2021,19/11/2021,20/11/2021,21/11/2021,22/11/2021,23/11/2021,24/11/2021,25/11/2021,26/11/2021,27/11/2021,28/11/2021,29/11/2021,30/11/2021,01/12/2021,02/12/2021,03/12/2021,04/12/2021,05/12/2021,06/12/2021,07/12/2021,08/12/2021,09/12/2021,10/12/2021,11/12/2021,12/12/2021,13/12/2021,14/12/2021,15/12/2021,16/12/2021,17/12/2021,18/12/2021,19/12/2021,20/12/2021,21/12/2021,22/12/2021,23/12/2021,24/12/2021,25/12/2021,26/12/2021,27/12/2021
El Oro,715751,Atahualpa,6436,-2.900000000000000,-78.93333300000000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
El Oro,715751,Balsas,9233,-3.762600000000000,-79.82530000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Oro,715751,Chilla,2379,-3.450000000000000,-79.58000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Oro,715751,El Guabo,63645,-3.238800000000000,-79.82920000000000,0,0,1,0,0,0,0,2,1,0,2,0,1,0,1,4,2,0,3,0,1,2,1,2,1,0,1,2,0,1,2,2,0,1,1,0,2,3,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,3,0,2,2,1,0,1,0,0,0,0,0,1,2,0,1,3,1,0,1,0,0,0,0,0,0,2,0,1,2,1,0,2,0,0,2,0,1,0,0,2,1,0,0,2,0,0,0,2,1,0,1,1,0,3,2,1,4,2,2,3,1,3,0,2,2,0,2,3,2,3,2,1,1,1,0,1,1,1,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,1,2,1,0,2,1,2,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,2,0,0,1,0,0,2,1,0,3,1,1,0,1,0,1,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,2,1,0,2,0,0,1,0,0,1,1,0,1,1,1,0,0,2,0,0,1,1,0,0,2,1,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,2,1,0,1,3,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,2,1,0,0,0,0,2,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
El Oro,715751,Huaquillas,60440,-3.481380000000000,-80.24320700000000,2,0,0,0,0,1,1,1,1,0,1,1,0,0,2,0,0,1,1,1,1,0,1,1,0,1,3,0,0,2,1,1,2,0,1,1,0,4,1,0,1,1,0,1,0,2,3,0,1,1,1,0,2,0,2,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,2,1,0,1,0,2,0,1,2,0,1,1,0,1,0,1,0,0,2,2,1,3,2,1,2,2,0,3,2,2,1,0,0,5,1,1,0,2,0,3,2,1,2,0,4,2,1,1,3,0,3,2,0,2,0,0,2,2,0,0,1,1,0,0,0,0,2,0,0,0,1,1,3,0,1,1,1,0,1,1,2,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,1,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,1,1,1,0,2,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,2,1,0,0,1,1,1,1,0,0,0,3,0,1,0,0,1,2,0,0,0,2,1,0,0,0,1,0,1,0
El Oro,715751,Las Lajas,4963,-3.785000000000000,-80.06166700000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Oro,715751,Machala,289141,-3.266667000000000,-79.96666700000000,10,5,5,3,7,5,7,9,5,8,3,8,12,6,6,14,8,7,5,11,13,9,12,8,9,9,11,9,18,11,5,10,5,17,12,8,13,11,10,10,6,10,6,7,8,10,9,8,16,9,11,11,7,9,10,7,4,11,15,9,8,10,5,11,14,14,7,10,6,8,1,11,11,11,11,8,13,7,14,8,13,10,5,10,15,13,16,5,12,6,21,10,12,16,13,11,9,11,15,19,15,14,5,16,10,12,13,15,27,12,12,19,17,11,17,22,18,11,20,8,20,10,11,15,19,13,6,19,11,13,10,14,12,13,9,9,17,9,5,10,8,8,12,9,10,12,7,5,16,4,15,7,6,4,4,14,10,7,11,8,8,9,8,4,13,2,6,7,7,9,6,3,9,9,7,10,9,9,6,9,15,6,9,6,8,6,5,11,3,2,4,3,11,6,6,12,10,10,3,2,6,4,4,2,6,4,7,4,7,7,6,7,8,12,5,6,7,3,7,5,9,7,4,7,6,4,5,6,6,3,10,11,5,7,4,8,4,11,8,7,7,6,7,8,0,3,5,5,3,3,12,3,4,4,3,8,7,5,5,5,7,11,10,5,3,0,4,10,4,8,6,7,7,3,2,6,4,3,4,5,2,1,5,4,6,5,4,6,1,6,4,8,2,5,4,8,7,5,12,2,5,7,4,7,4,4,4,7,3,3,8,3,6,10,3,8,4,7,4,3,7,3,3,3,2,7,7,5,3,6,7,1,7,3,9,8,5,4,3,11,7,4,5,4,4,4,12,9,4,5,8,8,9,11,4,0,3,7,8,4,2
El Oro,715751,Marcabelí,6259,-3.786000000000000,-79.89780000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Oro,715751,Pasaje,87723,-3.326900000000000,-79.80490000000000,3,2,2,0,1,1,3,2,1,1,0,3,0,1,1,0,1,1,2,3,3,1,0,3,3,0,0,1,2,2,2,1,1,0,1,1,1,1,4,2,0,3,0,4,2,1,1,2,1,1,4,2,0,2,3,0,4,2,0,0,1,0,0,1,0,2,0,3,0,1,3,2,0,1,0,1,1,1,0,1,1,2,2,4,1,1,1,1,2,2,2,3,2,2,2,1,1,5,0,1,4,3,1,1,2,2,3,1,4,2,4,1,2,3,1,0,1,2,6,2,1,1,3,1,0,2,0,0,1,2,3,2,2,2,0,3,1,3,0,0,1,0,1,0,0,2,2,2,0,0,2,0,2,2,0,2,0,0,0,0,4,1,0,2,2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,3,3,0,5,3,2,0,0,1,0,2,1,1,0,1,0,1,2,1,2,0,0,0,1,0,1,0,0,2,0,3,0,5,0,1,0,1,1,1,2,0,1,0,1,1,1,1,2,0,2,1,1,1,2,1,0,4,2,0,2,0,0,0,0,1,0,1,2,2,0,3,1,1,2,0,2,0,0,1,0,0,1,1,1,2,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,2,2,1,2,0,3,0,1,1,2,0,0,0,1,0,1,1,0,0,2,0,1,0,0,2,1,1,0,1,2,5,0,1,0,1,2,0,1,2,0,1,0,0,1,1,2,1,1,3,0,2,0,1,1,3,3,0,2,1,0,1,0,0,0,1,0,0,2
El Oro,715751,Piñas,30206,-3.666667000000000,-79.65000000000001,1,1,0,1,1,0,2,1,1,0,0,1,2,1,0,1,0,0,2,0,1,0,0,1,0,0,2,1,0,1,1,1,0,0,0,2,0,2,0,1,1,3,3,2,0,1,3,1,0,0,1,1,2,0,1,1,0,2,2,0,0,0,0,1,0,0,0,1,1,0,1,1,2,3,0,1,3,0,2,0,0,0,1,0,2,1,3,1,1,0,0,4,0,2,2,1,2,2,1,2,3,1,1,2,0,0,0,1,3,0,3,1,2,0,1,2,3,0,1,2,0,0,2,0,0,2,1,2,0,0,2,0,0,0,1,1,0,2,1,2,0,2,0,0,0,1,0,2,1,1,0,2,1,1,0,0,4,0,1,0,2,1,0,0,0,0,0,0,1,3,0,1,1,0,2,0,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,1,0,0,0,2,1,0,2,0,0,0,1,1,2,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,1,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,4,0,2,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,3,1,1,0,1,2,1,0,2,0,0,1,0,0,0,0,1,0,1,0
El Oro,715751,Portovelo,14028,-3.720000000000000,-79.62000000000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
El Oro,715751,Santa Rosa,82171,-3.452222000000000,-79.96166700000001,0,2,2,3,0,0,0,0,1,0,2,1,0,2,1,1,1,0,1,0,0,1,1,2,0,2,2,2,0,0,2,1,1,1,1,1,0,0,0,2,1,1,1,1,1,0,1,2,0,1,1,0,1,0,0,0,5,0,3,2,0,1,1,2,3,2,1,0,0,0,1,0,2,4,1,2,1,2,2,2,0,0,0,1,0,3,1,2,1,3,1,7,1,0,3,1,2,1,2,4,0,3,0,0,3,3,2,1,2,1,3,3,0,4,2,1,1,1,2,0,1,1,2,1,2,1,2,0,1,1,0,1,1,0,3,1,1,1,1,0,2,0,1,1,0,2,1,0,1,1,1,1,0,0,1,3,1,0,0,1,0,3,0,2,0,1,2,0,3,3,0,1,0,0,0,0,1,3,0,0,0,0,0,0,2,2,1,0,0,1,0,3,1,1,1,0,0,3,0,1,1,0,0,2,1,2,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,6,0,1,0,1,3,2,2,4,0,1,0,1,1,2,0,0,1,2,3,1,2,1,1,2,0,0,0,1,0,1,2,1,0,1,0,1,1,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,2,0,2,0,0,2,1,0,1,1,0,2,0,0,0,0,1,1,0,1,0,2,1,0,0,0,2,1,0,3,2,1,1,0,4,0,1,2,2,1,1,1,5,0,0,2,0,0,1,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
El Oro,715751,Zaruma,25654,-3.433333000000000,-79.59999999999999,1,0,1,0,0,0,0,1,0,2,0,1,1,0,0,1,2,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,0,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
Esmeraldas,591083,Atacames,55495,0.8666670000000000,-79.83333300000000,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,2,1,0,0,2,0,0,0,1,0,1,0,1,0,1,2,1,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,3,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,1,1,0,2,2,2,2,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Esmeraldas,591083,Eloy Alfaro,45629,1.250000000000000,-79,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
