provincia,canton,total,acumuladas,lat,lng,mes
Guayas,Nobol,6,6,-1.916671000000000,-80.01153900000000,1
Guayas,Palestina,6,6,-1.626300000000000,-79.97700000000000,1
Guayas,Pedro Carbo,12,12,-1.833333000000000,-80.23333300000000,1
Guayas,Playas,9,9,-2.623330000000000,-80.38750000000000,1
Guayas,Salitre,11,11,-1.829444000000000,-79.81555600000000,1
Guayas,Samborondón,16,16,-2.183333000000000,-79.88333299999999,1
Guayas,San Jacinto De Yaguachi,7,7,-2.120000000000000,-79.69000000000000,1
Guayas,Santa Lucía,14,14,-1.713889000000000,-79.98500000000000,1
Guayas,Simón Bolivar,3,3,-2.156667000000000,-79.88750000000000,1
Imbabura,Antonio Ante,12,12,0.3200000000000000,-78.20999999999999,1
Imbabura,Cotacachi,13,13,0.3000000000000000,-78.26666700000000,1
Imbabura,Ibarra,96,96,0.3626780000000000,-78.13066700000000,1
Imbabura,Otavalo,34,34,0.2333330000000000,-78.26666700000000,1
Imbabura,Pimampiro,2,2,0.4000000000000000,-77.97000000000000,1
Imbabura,San Miguel de Urcuquí,6,6,0.5200000000000000,-78.20000000000000,1
Loja,Calvas,11,11,-4.320000000000000,-79.56000000000000,1
Loja,Catamayo,7,7,-3.980000000000000,-79.34999999999999,1
Loja,Celica,6,6,-4.102500000000000,-79.95444400000000,1
Loja,Chaguarpamba,3,3,-3.850000000000000,-79.65000000000001,1
Loja,Espíndola,10,10,-4.583056000000000,-79.42694400000001,1
Loja,Gonzanamá,10,10,-4.231389000000000,-79.43527800000000,1
Loja,Loja,137,137,-3.983333000000001,-79.20000000000000,1
Loja,Macará,8,8,-4.383333000000000,-79.95000000000000,1
Loja,Olmedo,0,0,-3.934000000000000,-79.64800000000000,1
Loja,Paltas,10,10,-4.050000000000002,-79.65000000000001,1
Loja,Pindal,3,3,-4.116100000000000,-80.10760000000001,1
Loja,Puyango,6,6,-3.870000000000000,-80.09000000000000,1
Loja,Quilanga,1,1,-4.298000000000000,-79.39860000000000,1
Loja,Saraguro,5,5,-3.625300000000000,-79.24110000000000,1
Loja,Sozoranga,3,3,-4.327778000000000,-79.78972200000000,1
Loja,Zapotillo,5,5,-4.386360000000002,-80.24360000000000,1
Los Ríos,Baba,10,10,-1.784167000000000,-79.67666699999999,1
Los Ríos,Babahoyo,71,71,-1.800000000000000,-79.53333300000000,1
Los Ríos,Buena Fe,22,22,-0.8985719999999999,-79.48891600000000,1
Los Ríos,Mocache,7,7,-1.183850000000000,-79.50552999999999,1
Los Ríos,Montalvo,8,8,-1.793800000000000,-79.28570000000001,1
Los Ríos,Palenque,4,4,-1.432800000000000,-79.74950000000000,1
Los Ríos,Puebloviejo,7,7,-1.550000000000000,-79.53388900000000,1
Los Ríos,Quevedo,71,71,-1.033333000000000,-79.45000000000000,1
Los Ríos,Quinsaloma,6,6,-1.206200000000000,-79.31450000000000,1
Los Ríos,Urdaneta,14,14,-1.570556000000000,-79.47111099999999,1
Los Ríos,Valencia,14,14,-0.9525000000000000,-79.35310000000000,1
Los Ríos,Ventanas,19,19,-1.450000000000000,-79.47000000000000,1
Los Ríos,Vinces,27,27,-1.558333000000000,-79.75000000000000,1
Manabí,Bolívar,7,7,-0.8419440000000000,-80.16194400000001,1
Manabí,Chone,43,43,-0.6833330000000000,-80.09999999999999,1
Manabí,El Carmen,30,30,-1.314700000000000,-80.01690000000001,1
Manabí,Flavio Alfaro,7,7,-0.4054000000000000,-79.90580000000000,1
Manabí,Jama,4,4,-0.2014000000000000,-80.26590000000000,1
Manabí,Jaramijó,0,0,-0.9487300000000000,-80.63630000000001,1
Manabí,Jipijapa,24,24,-1.333330000000000,-80.58329999999999,1
Manabí,Junín,8,8,-0.9291600000000000,-80.20569000000000,1
Manabí,Manta,83,83,-0.9500220000000000,-80.71620000000000,1
Manabí,Montecristi,17,17,-1.033330000000000,-80.65000000000001,1
Manabí,Olmedo,2,2,-1.396111000000000,-80.20611100000001,1
Manabí,Paján,15,15,-1.570000000000000,-80.42000000000000,1
Manabí,Pedernales,26,26,0.07010000000000001,-80.05360000000000,1
Manabí,Pichincha,11,11,-1.047300000000000,-79.81860000000000,1
Manabí,Portoviejo,125,125,-1.056181000000000,-80.45521700000000,1
Manabí,Puerto López,5,5,-1.566667000000000,-80.81666700000000,1
Manabí,Rocafuerte,9,9,-0.9200000000000000,-80.45999999999999,1
Manabí,San Vicente,2,2,-0.5892999999999999,-80.40880000000000,1
Manabí,Santa Ana,14,14,-1.206900000000000,-80.37090000000001,1
Manabí,Sucre,26,26,-0.6000000000000000,-80.41666700000000,1
Manabí,Tosagua,7,7,-0.7800000000000000,-80.26000000000001,1
Manabí,Veinticuatro de Mayo,10,10,-1.278889000000000,-80.42000000000000,1
Morona Santiago,Gualaquiza,3,3,-3.380000000000000,-78.58000000000000,1
Morona Santiago,Huamboya,2,2,-1.785000000000000,-78.23194400000000,1
Morona Santiago,Limón Indanza,3,3,-2.966250000000000,-78.43052800000000,1
Morona Santiago,Logroño,2,2,-2.624800000000000,-78.18960000000000,1
Morona Santiago,Morona,14,14,-2.300000000000000,-78.11666700000001,1
Morona Santiago,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,1
Morona Santiago,Palora,0,0,-1.700000000000000,-77.94000000000000,1
Morona Santiago,San Juan Bosco,1,1,-3.092300000000000,-78.51320000000000,1
Morona Santiago,Santiago,2,2,-3.429800000000000,-78.56560000000000,1
Morona Santiago,Sucúa,4,4,-2.460000000000000,-78.17000000000000,1
Morona Santiago,Taisha,1,1,-2.339950000000000,-77.45808000000000,1
Morona Santiago,Tiwintza,1,1,-2.917670000000000,-77.80170000000000,1
Napo,Archidona,6,6,-0.9166670000000000,-77.78333300000000,1
Napo,Carlos Julio Arosemena Tola,1,1,-1.166667000000000,-77.84999999999999,1
Napo,El Chaco,0,0,-0.3402780000000000,-77.80888899999999,1
Napo,Quijos,2,2,-0.4636110000000000,-77.89277800000001,1
Napo,Tena,18,18,-0.9890000000000000,-77.81590000000000,1
Orellana,Aguarico,0,0,-0.9211110000000000,-75.39916700000001,1
Orellana,La Joya de los Sachas,3,3,-0.3000000000000000,-76.84999999999999,1
Orellana,Loreto,6,6,-0.6904000000000000,-77.30830000000000,1
Orellana,Orellana,22,22,-0.4666670000000000,-76.96666700000000,1
Otro,Las Golondrinas,0,0,0,0,1
Otro,Otro,1,1,0,0,1
Pastaza,Arajuno,0,0,-1.234370000000000,-77.68750000000000,1
Pastaza,Mera,1,1,-1.460000000000000,-78.09000000000000,1
Pastaza,Pastaza,20,20,-1.066667000000000,-78.00111099999999,1
Pastaza,Santa Clara,1,1,-1.267100000000000,-77.88820000000000,1
Pichincha,Cayambe,21,21,0.04388900000000000,-78.15610000000000,1
Pichincha,Mejía,23,23,-0.5101000000000000,-78.56980000000000,1
Pichincha,Pedro Moncayo,9,9,0.04369700000000000,-78.34923999999999,1
Pichincha,Pedro Vicente Maldonado,3,3,0.1666670000000000,-79,1
Pichincha,Puerto Quito,8,8,0.1170000000000000,-79.26400000000000,1
Pichincha,Quito,873,873,-0.2186110000000000,-78.50972200000000,1
Pichincha,Rumiñahui,26,26,-0.3345000000000000,-78.44750000000001,1
Pichincha,San Miguel de Los Bancos,0,0,0.02300000000000000,-78.89200000000000,1
Santa Elena,La Libertad,14,14,-2.233333000000000,-80.90000000000001,1
Santa Elena,Salinas,22,22,-2.216667000000000,-80.95000000000000,1
Santa Elena,Santa Elena,72,72,-2.226700000000000,-80.85830000000000,1
Sto. Domingo Tsáchilas,La Concordia,14,14,0.002300000000000000,-79.38460000000001,1
Sto. Domingo Tsáchilas,Santo Domingo,125,125,-0.2541670000000000,-79.17194400000000,1
Sucumbíos,Cascales,4,4,-0.06750000000000000,-77.21694400000000,1
Sucumbíos,Cuyabeno,3,3,-0.1288890000000000,-76.41388900000000,1
Sucumbíos,Gonzalo Pizarro,5,5,0.04700000000000000,-77.32280000000000,1
Sucumbíos,Lago Agrio,18,18,0.08472200000000002,-76.88277800000000,1
Sucumbíos,Putumayo,0,0,0.1000000000000000,-75.84999999999999,1
Sucumbíos,Shushufindi,11,11,-0.1871000000000000,-76.64500000000000,1
Sucumbíos,Sucumbíos,1,1,0.4592000000000000,-77.52300000000000,1
Tungurahua,Ambato,162,162,-1.241667000000000,-78.61972200000000,1
Tungurahua,Baños,7,7,-1.396389000000000,-78.42472200000000,1
Tungurahua,Cevallos,1,1,-1.350000000000000,-78.61666700000001,1
Tungurahua,Mocha,1,1,-1.416667000000000,-78.66666700000000,1
Tungurahua,Patate,6,6,-1.316667000000000,-78.51666700000000,1
Tungurahua,Pelileo,20,20,-1.327500000000000,-78.54083300000001,1
Tungurahua,Píllaro,11,11,-1.175833000000000,-78.55527800000000,1
Tungurahua,Quero,2,2,-1.379300000000000,-78.60700000000000,1
Tungurahua,Tisaleo,2,2,-1.350000000000000,-78.66666700000000,1
Zamora Chinchipe,Centinela del Cóndor,1,1,-3.894910000000000,-78.78140999999999,1
Zamora Chinchipe,Chinchipe,6,6,-4.862800000000000,-79.13280000000000,1
Zamora Chinchipe,El Pangui,0,0,-3.624900000000000,-78.58710000000001,1
Zamora Chinchipe,Nangaritza,0,0,-4.048333000000000,-78.68222200000000,1
Zamora Chinchipe,Palanda,1,1,-4.649800000000000,-79.13209999999999,1
Zamora Chinchipe,Paquisha,1,1,-3.932750000000000,-78.67426000000000,1
Zamora Chinchipe,Yacuambi,3,3,-3.634440000000000,-78.92810000000000,1
Zamora Chinchipe,Yantzaza,6,6,-3.850000000000000,-78.75000000000000,1
Zamora Chinchipe,Zamora,4,4,-4.120000000000000,-78.80000000000000,1
Azuay,Camilo Ponce Enríquez,3,10,-3.050000000000000,-79.73333300000000,2
Azuay,Chordeleg,4,8,-2.933333000000000,-78.76666700000000,2
Azuay,Cuenca,223,485,-2.897414000000000,-79.00448100000000,2
Azuay,El Pan,0,0,-2.786111000000000,-78.66500000000001,2
Azuay,Girón,2,9,-3.159028000000000,-79.14756800000001,2
Azuay,Guachapala,1,2,-2.769000000000000,-78.70900000000000,2
Azuay,Gualaceo,22,36,-2.900000000000000,-78.78333300000000,2
Azuay,Nabón,3,8,-3.336060000000000,-79.06368000000001,2
Azuay,Oña,0,1,-3.469640000000000,-79.15431000000000,2
Azuay,Paute,8,18,-2.781800000000000,-78.76000000000001,2
Azuay,Pucará,7,10,-3.233780000000000,-79.46120000000001,2
Azuay,San Fernando,2,3,-3.144500000000000,-79.25200000000000,2
Azuay,Santa Isabel,6,10,-3.274170000000000,-79.31560000000000,2
Azuay,Sevilla de Oro,1,2,-2.799833000000000,-78.65569400000000,2
Azuay,Sígsig,10,17,-3.089700000000000,-78.80320000000000,2
Bolívar,Caluma,4,7,-1.633330000000000,-79.25000000000000,2
Bolívar,Chillanes,8,15,-1.933333000000000,-79.06666700000000,2
Bolívar,Chimbo,6,9,-1.700000000000000,-79.01666700000000,2
Bolívar,Echeandía,5,7,-1.433330000000000,-79.26667000000000,2
Bolívar,Guaranda,48,73,-1.605556000000000,-79.00305600000000,2
Bolívar,Las Naves,2,2,-1.283330000000000,-79.30000000000000,2
Bolívar,San Miguel,5,22,-1.700000000000000,-79.03333300000000,2
Carchi,Bolivar,1,6,0.5070990000000000,-77.86245400000000,2
Carchi,Espejo,3,9,0.6210000000000000,-77.94000000000000,2
Carchi,Mira,3,6,0.5538999999999998,-78.04930000000000,2
Carchi,Montúfar,5,12,0.6100000000000000,-77.84000000000000,2
Carchi,San Pedro de Huaca,2,2,0.6311110000000000,-77.72527800000000,2
Carchi,Tulcán,28,70,0.8121800000000000,-77.71633000000000,2
Cañar,Azogues,39,81,-2.733333000000000,-78.83333300000000,2
Cañar,Biblían,8,15,-2.710000000000000,-78.88000000000000,2
Cañar,Cañar,11,30,-2.483700000000000,-78.97839999999999,2
Cañar,Déleg,2,5,-2.772600000000000,-78.91830000000000,2
Cañar,El Tambo,0,0,-2.508100000000000,-78.92489999999999,2
Cañar,La Troncal,12,27,-2.400000000000000,-79.33000000000000,2
Cañar,Suscal,2,3,-2.436400000000000,-79.05220000000000,2
Chimborazo,Alausí,17,32,-2.200000000000000,-78.84999999999999,2
Chimborazo,Chambo,7,9,-1.733333000000000,-78.58333300000000,2
Chimborazo,Chunchi,7,14,-2.283333000000000,-78.91666700000000,2
Chimborazo,Colta,14,24,-1.700000000000000,-78.75000000000000,2
Chimborazo,Cumandá,2,3,-2.200000000000000,-79.13333299999999,2
Chimborazo,Guamote,12,21,-1.933333000000000,-78.71666700000000,2
Chimborazo,Guano,17,29,-1.583333000000000,-78.63333299999999,2
Chimborazo,Pallatanga,5,10,-1.983333000000000,-78.95000000000000,2
Chimborazo,Penipe,2,4,-1.557300000000000,-78.53959999999999,2
Chimborazo,Riobamba,104,197,-1.674347000000000,-78.64829400000001,2
Cotopaxi,La Maná,10,23,-0.9300000000000000,-79.22000000000000,2
Cotopaxi,Latacunga,65,147,-0.9333330000000000,-78.61666700000001,2
Cotopaxi,Pangua,6,14,-1.133333000000000,-79.06666700000000,2
Cotopaxi,Pujilí,17,44,-0.9500000000000000,-78.69000000000000,2
Cotopaxi,Salcedo,15,35,-1.050000000000000,-78.58333300000000,2
Cotopaxi,Saquisilí,6,11,-0.8300000000000000,-78.67000000000000,2
Cotopaxi,Sigchos,5,14,-0.7000000000000000,-78.88333299999999,2
El Oro,Arenillas,8,20,-3.550000000000000,-80.06000000000000,2
El Oro,Atahualpa,2,3,-2.900000000000000,-78.93333300000000,2
El Oro,Balsas,3,4,-3.762600000000000,-79.82530000000000,2
El Oro,Chilla,1,4,-3.450000000000000,-79.58000000000000,2
El Oro,El Guabo,7,17,-3.238800000000000,-79.82920000000000,2
El Oro,Huaquillas,14,31,-3.481380000000000,-80.24320700000000,2
El Oro,Las Lajas,3,5,-3.785000000000000,-80.06166700000000,2
El Oro,Machala,97,214,-3.266667000000000,-79.96666700000000,2
El Oro,Marcabelí,3,5,-3.786000000000001,-79.89780000000000,2
El Oro,Pasaje,28,51,-3.326900000000000,-79.80490000000000,2
El Oro,Piñas,9,17,-3.666667000000000,-79.65000000000001,2
El Oro,Portovelo,5,7,-3.720000000000000,-79.62000000000000,2
El Oro,Santa Rosa,20,39,-3.452222000000000,-79.96166700000001,2
El Oro,Zaruma,8,13,-3.433333000000000,-79.59999999999999,2
Esmeraldas,Atacames,5,13,0.8666670000000000,-79.83333300000000,2
Esmeraldas,Eloy Alfaro,8,21,1.250000000000000,-79,2
Esmeraldas,Esmeraldas,60,140,1.050000000000000,-79.20000000000000,2
Esmeraldas,Muisne,7,9,0.6067000000000000,-80.01830000000000,2
Esmeraldas,Quinindé,19,34,0.3300000000000000,-79.48000000000000,2
Esmeraldas,Rioverde,4,6,1.060200000000000,-79.40440000000000,2
Esmeraldas,San Lorenzo,9,21,1.265800000000000,-78.84139999999999,2
Galápagos,Isabela,0,1,-0.4724000000000000,-90.68110000000000,2
Galápagos,San Cristóbal,0,0,-0.7999999999999999,-89.40000000000001,2
Galápagos,Santa Cruz,1,1,-0.6333330000000000,-90.36666700000001,2
Guayas,Alfredo Baquerizo Moreno,4,6,-1.916667000000000,-79.51666700000000,2
Guayas,Balao,2,3,-2.910000000000000,-79.81000000000000,2
Guayas,Balzar,24,47,-1.360000000000000,-79.90000000000001,2
Guayas,Colimes,5,16,-1.550000000000000,-80.01666700000000,2
Guayas,Coronel Marcelino Maridueña,5,9,-2.200000000000000,-79.42000000000000,2
Guayas,Daule,33,69,-1.866667000000000,-79.98333300000000,2
Guayas,Durán,24,51,-2.166667000000000,-79.83333300000000,2
Guayas,El Triunfo,15,32,-2.330000000000000,-79.40000000000001,2
Guayas,Empalme,17,36,-1.046111000000000,-79.63361100000000,2
Guayas,General Antonio Elizalde,3,6,-2.200000000000000,-79.17000000000000,2
Guayas,Guayaquil,1120,2366,-2.183333000000000,-79.88333299999999,2
Guayas,Isidro Ayora,3,3,-1.883333000000000,-80.16666700000000,2
Guayas,Lomas de Sargentillo,5,7,-1.883333000000000,-80.08333300000000,2
Guayas,Milagro,68,129,-2.126944000000000,-79.59916699999999,2
Guayas,Naranjal,15,30,-2.672800000000000,-79.61499999999999,2
Guayas,Naranjito,10,14,-2.173000000000000,-79.46710000000000,2
Guayas,Nobol,4,10,-1.916671000000000,-80.01153900000000,2
Guayas,Palestina,10,16,-1.626300000000000,-79.97700000000000,2
Guayas,Pedro Carbo,9,21,-1.833333000000000,-80.23333300000000,2
Guayas,Playas,9,18,-2.623330000000000,-80.38750000000000,2
Guayas,Salitre,20,31,-1.829444000000000,-79.81555600000000,2
Guayas,Samborondón,7,23,-2.183333000000000,-79.88333299999999,2
Guayas,San Jacinto De Yaguachi,12,19,-2.120000000000000,-79.69000000000000,2
Guayas,Santa Lucía,17,31,-1.713889000000000,-79.98500000000000,2
Guayas,Simón Bolivar,2,5,-2.156667000000000,-79.88750000000000,2
Imbabura,Antonio Ante,16,28,0.3200000000000000,-78.20999999999999,2
Imbabura,Cotacachi,7,20,0.3000000000000000,-78.26666700000000,2
Imbabura,Ibarra,74,170,0.3626780000000000,-78.13066700000000,2
Imbabura,Otavalo,33,67,0.2333330000000000,-78.26666700000000,2
Imbabura,Pimampiro,3,5,0.4000000000000000,-77.97000000000000,2
Imbabura,San Miguel de Urcuquí,1,7,0.5200000000000000,-78.20000000000000,2
Loja,Calvas,13,24,-4.320000000000000,-79.56000000000000,2
Loja,Catamayo,4,11,-3.980000000000000,-79.34999999999999,2
Loja,Celica,1,7,-4.102500000000000,-79.95444400000000,2
Loja,Chaguarpamba,4,7,-3.850000000000000,-79.65000000000001,2
Loja,Espíndola,6,16,-4.583056000000000,-79.42694400000001,2
Loja,Gonzanamá,8,18,-4.231389000000000,-79.43527800000000,2
Loja,Loja,97,234,-3.983333000000001,-79.20000000000000,2
Loja,Macará,6,14,-4.383333000000000,-79.95000000000000,2
Loja,Olmedo,2,2,-3.934000000000000,-79.64800000000000,2
Loja,Paltas,10,20,-4.050000000000002,-79.65000000000001,2
Loja,Pindal,1,4,-4.116100000000000,-80.10760000000001,2
Loja,Puyango,2,8,-3.870000000000000,-80.09000000000000,2
Loja,Quilanga,2,3,-4.298000000000000,-79.39860000000000,2
Loja,Saraguro,7,12,-3.625300000000000,-79.24110000000000,2
Loja,Sozoranga,0,3,-4.327778000000000,-79.78972200000000,2
Loja,Zapotillo,2,7,-4.386360000000002,-80.24360000000000,2
Los Ríos,Baba,8,18,-1.784167000000000,-79.67666699999999,2
Los Ríos,Babahoyo,73,144,-1.800000000000000,-79.53333300000000,2
Los Ríos,Buena Fe,12,34,-0.8985719999999999,-79.48891600000000,2
Los Ríos,Mocache,6,13,-1.183850000000000,-79.50552999999999,2
Los Ríos,Montalvo,6,14,-1.793800000000000,-79.28570000000001,2
Los Ríos,Palenque,7,11,-1.432800000000000,-79.74950000000000,2
Los Ríos,Puebloviejo,7,14,-1.550000000000000,-79.53388900000000,2
Los Ríos,Quevedo,54,125,-1.033333000000000,-79.45000000000000,2
Los Ríos,Quinsaloma,4,10,-1.206200000000000,-79.31450000000000,2
Los Ríos,Urdaneta,7,21,-1.570556000000000,-79.47111099999999,2
Los Ríos,Valencia,9,23,-0.9525000000000000,-79.35310000000000,2
Los Ríos,Ventanas,19,38,-1.450000000000000,-79.47000000000000,2
Los Ríos,Vinces,15,42,-1.558333000000000,-79.75000000000000,2
Manabí,Bolívar,13,20,-0.8419440000000000,-80.16194400000001,2
Manabí,Chone,54,97,-0.6833330000000000,-80.09999999999999,2
Manabí,El Carmen,20,50,-1.314700000000000,-80.01690000000001,2
Manabí,Flavio Alfaro,9,16,-0.4054000000000000,-79.90580000000000,2
Manabí,Jama,2,6,-0.2014000000000000,-80.26590000000000,2
Manabí,Jaramijó,0,0,-0.9487300000000000,-80.63630000000001,2
Manabí,Jipijapa,23,47,-1.333330000000000,-80.58329999999999,2
Manabí,Junín,7,15,-0.9291600000000000,-80.20569000000000,2
Manabí,Manta,94,177,-0.9500220000000000,-80.71620000000000,2
Manabí,Montecristi,14,31,-1.033330000000000,-80.65000000000001,2
Manabí,Olmedo,4,6,-1.396111000000000,-80.20611100000001,2
Manabí,Paján,13,28,-1.570000000000000,-80.42000000000000,2
Manabí,Pedernales,9,35,0.07010000000000001,-80.05360000000000,2
Manabí,Pichincha,5,16,-1.047300000000000,-79.81860000000000,2
Manabí,Portoviejo,103,228,-1.056181000000000,-80.45521700000000,2
Manabí,Puerto López,9,14,-1.566667000000000,-80.81666700000000,2
Manabí,Rocafuerte,9,18,-0.9200000000000000,-80.45999999999999,2
Manabí,San Vicente,6,8,-0.5892999999999999,-80.40880000000000,2
Manabí,Santa Ana,10,24,-1.206900000000000,-80.37090000000001,2
Manabí,Sucre,12,38,-0.6000000000000000,-80.41666700000000,2
Manabí,Tosagua,12,19,-0.7800000000000000,-80.26000000000001,2
Manabí,Veinticuatro de Mayo,12,22,-1.278889000000000,-80.42000000000000,2
Morona Santiago,Gualaquiza,1,4,-3.380000000000000,-78.58000000000000,2
Morona Santiago,Huamboya,1,3,-1.785000000000000,-78.23194400000000,2
