inec_provincia_id,provincia,total,acumuladas,lat,lng,created_at
24,Santa Elena,4,16,-2.226700000000000,-80.85830000000000,04/01/2015
23,Sto. Domingo Tsáchilas,5,23,-0.2541670000000000,-79.17194400000000,04/01/2015
21,Sucumbíos,0,5,0.08472200000000002,-76.88277800000000,04/01/2015
18,Tungurahua,5,28,-1.241667000000000,-78.61972200000000,04/01/2015
19,Zamora Chinchipe,0,5,-4.120000000000000,-78.80000000000000,04/01/2015
01,Azuay,11,47,-2.897414000000000,-79.00448100000000,05/01/2015
02,Bolívar,5,14,-1.605556000000000,-79.00305600000000,05/01/2015
04,Carchi,1,10,0.8121800000000000,-77.71633000000000,05/01/2015
03,Cañar,2,17,-2.733333000000000,-78.83333300000000,05/01/2015
06,Chimborazo,5,23,-1.674347000000000,-78.64829400000001,05/01/2015
05,Cotopaxi,7,31,-0.9333330000000000,-78.61666700000001,05/01/2015
07,El Oro,6,40,-3.266667000000000,-79.96666700000000,05/01/2015
08,Esmeraldas,5,27,1.050000000000000,-79.20000000000000,05/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,05/01/2015
09,Guayas,51,283,-2.183333000000000,-79.88333299999999,05/01/2015
10,Imbabura,10,37,0.3626780000000000,-78.13066700000000,05/01/2015
11,Loja,5,32,-3.983333000000000,-79.20000000000000,05/01/2015
12,Los Ríos,7,46,-1.800000000000000,-79.53333300000000,05/01/2015
13,Manabí,11,69,-1.056181000000000,-80.45521700000000,05/01/2015
14,Morona Santiago,0,8,-2.300000000000000,-78.11666700000001,05/01/2015
15,Napo,1,1,-0.9890000000000000,-77.81590000000000,05/01/2015
22,Orellana,2,11,-0.4666670000000000,-76.96666700000000,05/01/2015
88,Otro,0,0,0,0,05/01/2015
16,Pastaza,1,5,-1.066667000000000,-78.00111099999999,05/01/2015
17,Pichincha,39,181,-0.2186110000000000,-78.50972200000000,05/01/2015
24,Santa Elena,0,16,-2.226700000000000,-80.85830000000000,05/01/2015
23,Sto. Domingo Tsáchilas,2,25,-0.2541670000000000,-79.17194400000000,05/01/2015
21,Sucumbíos,1,6,0.08472200000000002,-76.88277800000000,05/01/2015
18,Tungurahua,3,31,-1.241667000000000,-78.61972200000000,05/01/2015
19,Zamora Chinchipe,1,6,-4.120000000000000,-78.80000000000000,05/01/2015
01,Azuay,11,58,-2.897414000000000,-79.00448100000000,06/01/2015
02,Bolívar,0,14,-1.605556000000000,-79.00305600000000,06/01/2015
04,Carchi,4,14,0.8121800000000000,-77.71633000000000,06/01/2015
03,Cañar,3,20,-2.733333000000000,-78.83333300000000,06/01/2015
06,Chimborazo,5,28,-1.674347000000000,-78.64829400000001,06/01/2015
05,Cotopaxi,8,39,-0.9333330000000000,-78.61666700000001,06/01/2015
07,El Oro,9,49,-3.266667000000000,-79.96666700000000,06/01/2015
08,Esmeraldas,2,29,1.050000000000000,-79.20000000000000,06/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,06/01/2015
09,Guayas,36,319,-2.183333000000000,-79.88333299999999,06/01/2015
10,Imbabura,4,41,0.3626780000000000,-78.13066700000000,06/01/2015
11,Loja,6,38,-3.983333000000000,-79.20000000000000,06/01/2015
12,Los Ríos,5,51,-1.800000000000000,-79.53333300000000,06/01/2015
13,Manabí,19,88,-1.056181000000000,-80.45521700000000,06/01/2015
14,Morona Santiago,0,8,-2.300000000000000,-78.11666700000001,06/01/2015
15,Napo,3,4,-0.9890000000000000,-77.81590000000000,06/01/2015
22,Orellana,0,11,-0.4666670000000000,-76.96666700000000,06/01/2015
88,Otro,0,0,0,0,06/01/2015
16,Pastaza,2,7,-1.066667000000000,-78.00111099999999,06/01/2015
17,Pichincha,45,226,-0.2186110000000000,-78.50972200000000,06/01/2015
24,Santa Elena,3,19,-2.226700000000000,-80.85830000000000,06/01/2015
23,Sto. Domingo Tsáchilas,4,29,-0.2541670000000000,-79.17194400000000,06/01/2015
21,Sucumbíos,4,10,0.08472200000000002,-76.88277800000000,06/01/2015
18,Tungurahua,8,39,-1.241667000000000,-78.61972200000000,06/01/2015
19,Zamora Chinchipe,0,6,-4.120000000000000,-78.80000000000000,06/01/2015
01,Azuay,5,63,-2.897414000000000,-79.00448100000000,07/01/2015
02,Bolívar,2,16,-1.605556000000000,-79.00305600000000,07/01/2015
04,Carchi,3,17,0.8121800000000000,-77.71633000000000,07/01/2015
03,Cañar,0,20,-2.733333000000000,-78.83333300000000,07/01/2015
06,Chimborazo,3,31,-1.674347000000000,-78.64829400000001,07/01/2015
05,Cotopaxi,1,40,-0.9333330000000000,-78.61666700000001,07/01/2015
07,El Oro,7,56,-3.266667000000000,-79.96666700000000,07/01/2015
08,Esmeraldas,3,32,1.050000000000000,-79.20000000000000,07/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,07/01/2015
09,Guayas,49,368,-2.183333000000000,-79.88333299999999,07/01/2015
10,Imbabura,4,45,0.3626780000000000,-78.13066700000000,07/01/2015
11,Loja,3,41,-3.983333000000000,-79.20000000000000,07/01/2015
12,Los Ríos,15,66,-1.800000000000000,-79.53333300000000,07/01/2015
13,Manabí,19,107,-1.056181000000000,-80.45521700000000,07/01/2015
14,Morona Santiago,1,9,-2.300000000000000,-78.11666700000001,07/01/2015
15,Napo,0,4,-0.9890000000000000,-77.81590000000000,07/01/2015
22,Orellana,0,11,-0.4666670000000000,-76.96666700000000,07/01/2015
88,Otro,0,0,0,0,07/01/2015
16,Pastaza,1,8,-1.066667000000000,-78.00111099999999,07/01/2015
17,Pichincha,39,265,-0.2186110000000000,-78.50972200000000,07/01/2015
24,Santa Elena,1,20,-2.226700000000000,-80.85830000000000,07/01/2015
23,Sto. Domingo Tsáchilas,4,33,-0.2541670000000000,-79.17194400000000,07/01/2015
21,Sucumbíos,0,10,0.08472200000000002,-76.88277800000000,07/01/2015
18,Tungurahua,3,42,-1.241667000000000,-78.61972200000000,07/01/2015
19,Zamora Chinchipe,0,6,-4.120000000000000,-78.80000000000000,07/01/2015
01,Azuay,14,77,-2.897414000000000,-79.00448100000000,08/01/2015
02,Bolívar,2,18,-1.605556000000000,-79.00305600000000,08/01/2015
04,Carchi,2,19,0.8121800000000000,-77.71633000000000,08/01/2015
03,Cañar,4,24,-2.733333000000000,-78.83333300000000,08/01/2015
06,Chimborazo,4,35,-1.674347000000000,-78.64829400000001,08/01/2015
05,Cotopaxi,6,46,-0.9333330000000000,-78.61666700000001,08/01/2015
07,El Oro,7,63,-3.266667000000000,-79.96666700000000,08/01/2015
08,Esmeraldas,6,38,1.050000000000000,-79.20000000000000,08/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,08/01/2015
09,Guayas,44,412,-2.183333000000000,-79.88333299999999,08/01/2015
10,Imbabura,5,50,0.3626780000000000,-78.13066700000000,08/01/2015
11,Loja,6,47,-3.983333000000000,-79.20000000000000,08/01/2015
12,Los Ríos,12,78,-1.800000000000000,-79.53333300000000,08/01/2015
13,Manabí,16,123,-1.056181000000000,-80.45521700000000,08/01/2015
14,Morona Santiago,1,10,-2.300000000000000,-78.11666700000001,08/01/2015
15,Napo,0,4,-0.9890000000000000,-77.81590000000000,08/01/2015
22,Orellana,1,12,-0.4666670000000000,-76.96666700000000,08/01/2015
88,Otro,0,0,0,0,08/01/2015
16,Pastaza,1,9,-1.066667000000000,-78.00111099999999,08/01/2015
17,Pichincha,28,293,-0.2186110000000000,-78.50972200000000,08/01/2015
24,Santa Elena,8,28,-2.226700000000000,-80.85830000000000,08/01/2015
23,Sto. Domingo Tsáchilas,10,43,-0.2541670000000000,-79.17194400000000,08/01/2015
21,Sucumbíos,2,12,0.08472200000000002,-76.88277800000000,08/01/2015
18,Tungurahua,8,50,-1.241667000000000,-78.61972200000000,08/01/2015
19,Zamora Chinchipe,0,6,-4.120000000000000,-78.80000000000000,08/01/2015
01,Azuay,9,86,-2.897414000000000,-79.00448100000000,09/01/2015
02,Bolívar,0,18,-1.605556000000000,-79.00305600000000,09/01/2015
04,Carchi,0,19,0.8121800000000000,-77.71633000000000,09/01/2015
03,Cañar,4,28,-2.733333000000000,-78.83333300000000,09/01/2015
06,Chimborazo,3,38,-1.674347000000000,-78.64829400000001,09/01/2015
05,Cotopaxi,8,54,-0.9333330000000000,-78.61666700000001,09/01/2015
07,El Oro,6,69,-3.266667000000000,-79.96666700000000,09/01/2015
08,Esmeraldas,5,43,1.050000000000000,-79.20000000000000,09/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,09/01/2015
09,Guayas,43,455,-2.183333000000000,-79.88333299999999,09/01/2015
10,Imbabura,7,57,0.3626780000000000,-78.13066700000000,09/01/2015
11,Loja,8,55,-3.983333000000000,-79.20000000000000,09/01/2015
12,Los Ríos,6,84,-1.800000000000000,-79.53333300000000,09/01/2015
13,Manabí,6,129,-1.056181000000000,-80.45521700000000,09/01/2015
14,Morona Santiago,0,10,-2.300000000000000,-78.11666700000001,09/01/2015
15,Napo,3,7,-0.9890000000000000,-77.81590000000000,09/01/2015
22,Orellana,0,12,-0.4666670000000000,-76.96666700000000,09/01/2015
88,Otro,0,0,0,0,09/01/2015
16,Pastaza,0,9,-1.066667000000000,-78.00111099999999,09/01/2015
17,Pichincha,27,320,-0.2186110000000000,-78.50972200000000,09/01/2015
24,Santa Elena,4,32,-2.226700000000000,-80.85830000000000,09/01/2015
23,Sto. Domingo Tsáchilas,2,45,-0.2541670000000000,-79.17194400000000,09/01/2015
21,Sucumbíos,1,13,0.08472200000000002,-76.88277800000000,09/01/2015
18,Tungurahua,8,58,-1.241667000000000,-78.61972200000000,09/01/2015
19,Zamora Chinchipe,0,6,-4.120000000000000,-78.80000000000000,09/01/2015
01,Azuay,7,93,-2.897414000000000,-79.00448100000000,10/01/2015
02,Bolívar,4,22,-1.605556000000000,-79.00305600000000,10/01/2015
04,Carchi,2,21,0.8121800000000000,-77.71633000000000,10/01/2015
03,Cañar,1,29,-2.733333000000000,-78.83333300000000,10/01/2015
06,Chimborazo,8,46,-1.674347000000000,-78.64829400000001,10/01/2015
05,Cotopaxi,9,63,-0.9333330000000000,-78.61666700000001,10/01/2015
07,El Oro,7,76,-3.266667000000000,-79.96666700000000,10/01/2015
08,Esmeraldas,4,47,1.050000000000000,-79.20000000000000,10/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,10/01/2015
09,Guayas,43,498,-2.183333000000000,-79.88333299999999,10/01/2015
10,Imbabura,6,63,0.3626780000000000,-78.13066700000000,10/01/2015
11,Loja,4,59,-3.983333000000000,-79.20000000000000,10/01/2015
12,Los Ríos,7,91,-1.800000000000000,-79.53333300000000,10/01/2015
13,Manabí,19,148,-1.056181000000000,-80.45521700000000,10/01/2015
14,Morona Santiago,0,10,-2.300000000000000,-78.11666700000001,10/01/2015
15,Napo,1,8,-0.9890000000000000,-77.81590000000000,10/01/2015
22,Orellana,1,13,-0.4666670000000000,-76.96666700000000,10/01/2015
88,Otro,0,0,0,0,10/01/2015
16,Pastaza,1,10,-1.066667000000000,-78.00111099999999,10/01/2015
17,Pichincha,36,356,-0.2186110000000000,-78.50972200000000,10/01/2015
24,Santa Elena,3,35,-2.226700000000000,-80.85830000000000,10/01/2015
23,Sto. Domingo Tsáchilas,6,51,-0.2541670000000000,-79.17194400000000,10/01/2015
21,Sucumbíos,3,16,0.08472200000000002,-76.88277800000000,10/01/2015
18,Tungurahua,11,69,-1.241667000000000,-78.61972200000000,10/01/2015
19,Zamora Chinchipe,4,10,-4.120000000000000,-78.80000000000000,10/01/2015
01,Azuay,12,105,-2.897414000000000,-79.00448100000000,11/01/2015
02,Bolívar,1,23,-1.605556000000000,-79.00305600000000,11/01/2015
04,Carchi,5,26,0.8121800000000000,-77.71633000000000,11/01/2015
03,Cañar,2,31,-2.733333000000000,-78.83333300000000,11/01/2015
06,Chimborazo,5,51,-1.674347000000000,-78.64829400000001,11/01/2015
05,Cotopaxi,5,68,-0.9333330000000000,-78.61666700000001,11/01/2015
07,El Oro,7,83,-3.266667000000000,-79.96666700000000,11/01/2015
08,Esmeraldas,3,50,1.050000000000000,-79.20000000000000,11/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,11/01/2015
09,Guayas,54,552,-2.183333000000000,-79.88333299999999,11/01/2015
10,Imbabura,7,70,0.3626780000000000,-78.13066700000000,11/01/2015
11,Loja,5,64,-3.983333000000000,-79.20000000000000,11/01/2015
12,Los Ríos,6,97,-1.800000000000000,-79.53333300000000,11/01/2015
13,Manabí,12,160,-1.056181000000000,-80.45521700000000,11/01/2015
14,Morona Santiago,0,10,-2.300000000000000,-78.11666700000001,11/01/2015
15,Napo,0,8,-0.9890000000000000,-77.81590000000000,11/01/2015
22,Orellana,1,14,-0.4666670000000000,-76.96666700000000,11/01/2015
88,Otro,0,0,0,0,11/01/2015
16,Pastaza,0,10,-1.066667000000000,-78.00111099999999,11/01/2015
17,Pichincha,40,396,-0.2186110000000000,-78.50972200000000,11/01/2015
24,Santa Elena,6,41,-2.226700000000000,-80.85830000000000,11/01/2015
23,Sto. Domingo Tsáchilas,5,56,-0.2541670000000000,-79.17194400000000,11/01/2015
21,Sucumbíos,1,17,0.08472200000000002,-76.88277800000000,11/01/2015
18,Tungurahua,8,77,-1.241667000000000,-78.61972200000000,11/01/2015
19,Zamora Chinchipe,0,10,-4.120000000000000,-78.80000000000000,11/01/2015
01,Azuay,13,118,-2.897414000000000,-79.00448100000000,12/01/2015
02,Bolívar,2,25,-1.605556000000000,-79.00305600000000,12/01/2015
04,Carchi,1,27,0.8121800000000000,-77.71633000000000,12/01/2015
03,Cañar,2,33,-2.733333000000000,-78.83333300000000,12/01/2015
06,Chimborazo,2,53,-1.674347000000000,-78.64829400000001,12/01/2015
05,Cotopaxi,9,77,-0.9333330000000000,-78.61666700000001,12/01/2015
07,El Oro,6,89,-3.266667000000000,-79.96666700000000,12/01/2015
08,Esmeraldas,3,53,1.050000000000000,-79.20000000000000,12/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,12/01/2015
09,Guayas,54,606,-2.183333000000000,-79.88333299999999,12/01/2015
10,Imbabura,3,73,0.3626780000000000,-78.13066700000000,12/01/2015
11,Loja,7,71,-3.983333000000000,-79.20000000000000,12/01/2015
12,Los Ríos,8,105,-1.800000000000000,-79.53333300000000,12/01/2015
13,Manabí,19,179,-1.056181000000000,-80.45521700000000,12/01/2015
14,Morona Santiago,1,11,-2.300000000000000,-78.11666700000001,12/01/2015
15,Napo,3,11,-0.9890000000000000,-77.81590000000000,12/01/2015
22,Orellana,0,14,-0.4666670000000000,-76.96666700000000,12/01/2015
88,Otro,0,0,0,0,12/01/2015
16,Pastaza,2,12,-1.066667000000000,-78.00111099999999,12/01/2015
17,Pichincha,24,420,-0.2186110000000000,-78.50972200000000,12/01/2015
24,Santa Elena,5,46,-2.226700000000000,-80.85830000000000,12/01/2015
23,Sto. Domingo Tsáchilas,2,58,-0.2541670000000000,-79.17194400000000,12/01/2015
21,Sucumbíos,2,19,0.08472200000000002,-76.88277800000000,12/01/2015
18,Tungurahua,11,88,-1.241667000000000,-78.61972200000000,12/01/2015
19,Zamora Chinchipe,2,12,-4.120000000000000,-78.80000000000000,12/01/2015
01,Azuay,11,129,-2.897414000000000,-79.00448100000000,13/01/2015
02,Bolívar,5,30,-1.605556000000000,-79.00305600000000,13/01/2015
04,Carchi,2,29,0.8121800000000000,-77.71633000000000,13/01/2015
03,Cañar,1,34,-2.733333000000000,-78.83333300000000,13/01/2015
06,Chimborazo,5,58,-1.674347000000000,-78.64829400000001,13/01/2015
05,Cotopaxi,5,82,-0.9333330000000000,-78.61666700000001,13/01/2015
07,El Oro,3,92,-3.266667000000000,-79.96666700000000,13/01/2015
08,Esmeraldas,5,58,1.050000000000000,-79.20000000000000,13/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,13/01/2015
09,Guayas,44,650,-2.183333000000000,-79.88333299999999,13/01/2015
10,Imbabura,7,80,0.3626780000000000,-78.13066700000000,13/01/2015
11,Loja,8,79,-3.983333000000000,-79.20000000000000,13/01/2015
12,Los Ríos,15,120,-1.800000000000000,-79.53333300000000,13/01/2015
13,Manabí,20,199,-1.056181000000000,-80.45521700000000,13/01/2015
14,Morona Santiago,1,12,-2.300000000000000,-78.11666700000001,13/01/2015
15,Napo,0,11,-0.9890000000000000,-77.81590000000000,13/01/2015
22,Orellana,1,15,-0.4666670000000000,-76.96666700000000,13/01/2015
88,Otro,0,0,0,0,13/01/2015
16,Pastaza,0,12,-1.066667000000000,-78.00111099999999,13/01/2015
17,Pichincha,34,454,-0.2186110000000000,-78.50972200000000,13/01/2015
24,Santa Elena,4,50,-2.226700000000000,-80.85830000000000,13/01/2015
23,Sto. Domingo Tsáchilas,5,63,-0.2541670000000000,-79.17194400000000,13/01/2015
21,Sucumbíos,2,21,0.08472200000000002,-76.88277800000000,13/01/2015
18,Tungurahua,7,95,-1.241667000000000,-78.61972200000000,13/01/2015
19,Zamora Chinchipe,1,13,-4.120000000000000,-78.80000000000000,13/01/2015
01,Azuay,6,135,-2.897414000000000,-79.00448100000000,14/01/2015
02,Bolívar,4,34,-1.605556000000000,-79.00305600000000,14/01/2015
04,Carchi,0,29,0.8121800000000000,-77.71633000000000,14/01/2015
03,Cañar,6,40,-2.733333000000000,-78.83333300000000,14/01/2015
06,Chimborazo,5,63,-1.674347000000000,-78.64829400000001,14/01/2015
05,Cotopaxi,8,90,-0.9333330000000000,-78.61666700000001,14/01/2015
07,El Oro,8,100,-3.266667000000000,-79.96666700000000,14/01/2015
08,Esmeraldas,9,67,1.050000000000000,-79.20000000000000,14/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,14/01/2015
09,Guayas,50,700,-2.183333000000000,-79.88333299999999,14/01/2015
10,Imbabura,7,87,0.3626780000000000,-78.13066700000000,14/01/2015
11,Loja,12,91,-3.983333000000000,-79.20000000000000,14/01/2015
12,Los Ríos,5,125,-1.800000000000000,-79.53333300000000,14/01/2015
13,Manabí,18,217,-1.056181000000000,-80.45521700000000,14/01/2015
14,Morona Santiago,1,13,-2.300000000000000,-78.11666700000001,14/01/2015
15,Napo,0,11,-0.9890000000000000,-77.81590000000000,14/01/2015
22,Orellana,0,15,-0.4666670000000000,-76.96666700000000,14/01/2015
88,Otro,0,0,0,0,14/01/2015
16,Pastaza,0,12,-1.066667000000000,-78.00111099999999,14/01/2015
17,Pichincha,30,484,-0.2186110000000000,-78.50972200000000,14/01/2015
24,Santa Elena,2,52,-2.226700000000000,-80.85830000000000,14/01/2015
23,Sto. Domingo Tsáchilas,3,66,-0.2541670000000000,-79.17194400000000,14/01/2015
21,Sucumbíos,0,21,0.08472200000000002,-76.88277800000000,14/01/2015
18,Tungurahua,10,105,-1.241667000000000,-78.61972200000000,14/01/2015
19,Zamora Chinchipe,1,14,-4.120000000000000,-78.80000000000000,14/01/2015
01,Azuay,14,149,-2.897414000000000,-79.00448100000000,15/01/2015
02,Bolívar,0,34,-1.605556000000000,-79.00305600000000,15/01/2015
04,Carchi,2,31,0.8121800000000000,-77.71633000000000,15/01/2015
03,Cañar,2,42,-2.733333000000000,-78.83333300000000,15/01/2015
06,Chimborazo,5,68,-1.674347000000000,-78.64829400000001,15/01/2015
05,Cotopaxi,6,96,-0.9333330000000000,-78.61666700000001,15/01/2015
07,El Oro,14,114,-3.266667000000000,-79.96666700000000,15/01/2015
08,Esmeraldas,4,71,1.050000000000000,-79.20000000000000,15/01/2015
20,Galápagos,0,0,-0.7999999999999999,-89.40000000000001,15/01/2015
09,Guayas,54,754,-2.183333000000000,-79.88333299999999,15/01/2015
10,Imbabura,4,91,0.3626780000000000,-78.13066700000000,15/01/2015
11,Loja,7,98,-3.983333000000000,-79.20000000000000,15/01/2015
12,Los Ríos,11,136,-1.800000000000000,-79.53333300000000,15/01/2015
13,Manabí,16,233,-1.056181000000000,-80.45521700000000,15/01/2015
14,Morona Santiago,1,14,-2.300000000000000,-78.11666700000001,15/01/2015
15,Napo,1,12,-0.9890000000000000,-77.81590000000000,15/01/2015
22,Orellana,0,15,-0.4666670000000000,-76.96666700000000,15/01/2015
88,Otro,0,0,0,0,15/01/2015
16,Pastaza,2,14,-1.066667000000000,-78.00111099999999,15/01/2015
17,Pichincha,41,525,-0.2186110000000000,-78.50972200000000,15/01/2015
24,Santa Elena,6,58,-2.226700000000000,-80.85830000000000,15/01/2015
23,Sto. Domingo Tsáchilas,1,67,-0.2541670000000000,-79.17194400000000,15/01/2015
21,Sucumbíos,2,23,0.08472200000000002,-76.88277800000000,15/01/2015
18,Tungurahua,7,112,-1.241667000000000,-78.61972200000000,15/01/2015
