inec_provincia_id,provincia,inec_canton_id,canton,total,acumuladas,lat,lng,mes
18,Tungurahua,1803,Cevallos,2,5,-1.350000000000000,-78.61666700000001,3
18,Tungurahua,1804,Mocha,2,4,-1.416667000000000,-78.66666700000000,3
18,Tungurahua,1805,Patate,3,13,-1.316667000000000,-78.51666700000000,3
18,Tungurahua,1807,Pelileo,12,45,-1.327500000000000,-78.54083300000001,3
18,Tungurahua,1808,Píllaro,12,32,-1.175833000000000,-78.55527800000000,3
18,Tungurahua,1806,Quero,2,9,-1.379300000000000,-78.60700000000000,3
18,Tungurahua,1809,Tisaleo,5,10,-1.350000000000000,-78.66666700000000,3
19,Zamora Chinchipe,1907,Centinela del Cóndor,2,5,-3.894910000000000,-78.78140999999999,3
19,Zamora Chinchipe,1902,Chinchipe,3,10,-4.862800000000000,-79.13280000000000,3
19,Zamora Chinchipe,1906,El Pangui,2,3,-3.624900000000000,-78.58710000000001,3
19,Zamora Chinchipe,1903,Nangaritza,3,3,-4.048333000000000,-78.68222200000000,3
19,Zamora Chinchipe,1908,Palanda,1,2,-4.649800000000000,-79.13209999999999,3
19,Zamora Chinchipe,1909,Paquisha,0,1,-3.932750000000000,-78.67426000000000,3
19,Zamora Chinchipe,1904,Yacuambi,3,8,-3.634440000000000,-78.92810000000000,3
19,Zamora Chinchipe,1905,Yantzaza,3,15,-3.850000000000000,-78.75000000000000,3
19,Zamora Chinchipe,1901,Zamora,5,14,-4.120000000000000,-78.80000000000000,3
1,Azuay,115,Camilo Ponce Enríquez,3,18,-3.050000000000000,-79.73333300000000,4
1,Azuay,111,Chordeleg,2,14,-2.933333000000000,-78.76666700000000,4
1,Azuay,101,Cuenca,262,997,-2.897414000000000,-79.00448100000000,4
1,Azuay,112,El Pan,1,2,-2.786111000000000,-78.66500000000001,4
1,Azuay,102,Girón,10,21,-3.159028000000000,-79.14756800000001,4
1,Azuay,114,Guachapala,0,4,-2.769000000000000,-78.70900000000000,4
1,Azuay,103,Gualaceo,13,58,-2.900000000000000,-78.78333300000000,4
1,Azuay,104,Nabón,3,13,-3.336060000000000,-79.06368000000001,4
1,Azuay,110,Oña,3,8,-3.469640000000000,-79.15431000000000,4
1,Azuay,105,Paute,7,39,-2.781800000000000,-78.76000000000001,4
1,Azuay,106,Pucará,3,17,-3.233780000000000,-79.46120000000001,4
1,Azuay,107,San Fernando,1,8,-3.144500000000000,-79.25200000000000,4
1,Azuay,108,Santa Isabel,2,25,-3.274170000000000,-79.31560000000000,4
1,Azuay,113,Sevilla de Oro,2,7,-2.799833000000000,-78.65569400000000,4
1,Azuay,109,Sígsig,5,34,-3.089700000000000,-78.80320000000000,4
2,Bolívar,206,Caluma,1,13,-1.633330000000000,-79.25000000000000,4
2,Bolívar,202,Chillanes,5,30,-1.933333000000000,-79.06666700000000,4
2,Bolívar,203,Chimbo,4,18,-1.700000000000000,-79.01666700000000,4
2,Bolívar,204,Echeandía,1,12,-1.433330000000000,-79.26667000000000,4
2,Bolívar,201,Guaranda,42,149,-1.605556000000000,-79.00305600000000,4
2,Bolívar,207,Las Naves,1,4,-1.283330000000000,-79.30000000000000,4
2,Bolívar,205,San Miguel,11,45,-1.700000000000000,-79.03333300000000,4
4,Carchi,402,Bolivar,3,13,0.5070990000000000,-77.86245400000000,4
4,Carchi,403,Espejo,4,17,0.6210000000000000,-77.94000000000000,4
4,Carchi,404,Mira,2,15,0.5538999999999998,-78.04930000000000,4
4,Carchi,405,Montúfar,7,29,0.6100000000000000,-77.84000000000000,4
4,Carchi,406,San Pedro de Huaca,2,10,0.6311110000000000,-77.72527800000000,4
4,Carchi,401,Tulcán,27,126,0.8121800000000000,-77.71633000000000,4
3,Cañar,301,Azogues,41,152,-2.733333000000000,-78.83333300000000,4
3,Cañar,302,Biblían,5,28,-2.710000000000000,-78.88000000000000,4
3,Cañar,303,Cañar,10,64,-2.483700000000000,-78.97839999999999,4
3,Cañar,306,Déleg,0,10,-2.772600000000000,-78.91830000000000,4
3,Cañar,305,El Tambo,5,8,-2.508100000000000,-78.92489999999999,4
3,Cañar,304,La Troncal,21,62,-2.400000000000000,-79.33000000000000,4
3,Cañar,307,Suscal,2,6,-2.436400000000000,-79.05220000000000,4
6,Chimborazo,602,Alausí,16,73,-2.200000000000000,-78.84999999999999,4
6,Chimborazo,604,Chambo,3,17,-1.733333000000000,-78.58333300000000,4
6,Chimborazo,605,Chunchi,3,28,-2.283333000000000,-78.91666700000000,4
6,Chimborazo,603,Colta,18,59,-1.700000000000000,-78.75000000000000,4
6,Chimborazo,610,Cumandá,1,7,-2.200000000000000,-79.13333299999999,4
6,Chimborazo,606,Guamote,22,58,-1.933333000000000,-78.71666700000000,4
6,Chimborazo,607,Guano,14,55,-1.583333000000000,-78.63333299999999,4
6,Chimborazo,608,Pallatanga,0,12,-1.983333000000000,-78.95000000000000,4
6,Chimborazo,609,Penipe,3,9,-1.557300000000000,-78.53959999999999,4
6,Chimborazo,601,Riobamba,114,425,-1.674347000000000,-78.64829400000001,4
5,Cotopaxi,502,La Maná,8,46,-0.9299999999999999,-79.22000000000000,4
5,Cotopaxi,501,Latacunga,63,278,-0.9333330000000000,-78.61666700000001,4
5,Cotopaxi,503,Pangua,5,25,-1.133333000000000,-79.06666700000000,4
5,Cotopaxi,504,Pujilí,22,82,-0.9500000000000000,-78.69000000000000,4
5,Cotopaxi,505,Salcedo,12,56,-1.050000000000000,-78.58333300000000,4
5,Cotopaxi,506,Saquisilí,4,24,-0.8300000000000000,-78.67000000000000,4
5,Cotopaxi,507,Sigchos,11,33,-0.7000000000000000,-78.88333299999999,4
7,El Oro,702,Arenillas,5,30,-3.550000000000000,-80.06000000000000,4
7,El Oro,703,Atahualpa,4,11,-2.900000000000000,-78.93333300000000,4
7,El Oro,704,Balsas,1,9,-3.762600000000000,-79.82530000000000,4
7,El Oro,705,Chilla,1,5,-3.450000000000000,-79.58000000000000,4
7,El Oro,706,El Guabo,23,57,-3.238800000000000,-79.82920000000000,4
7,El Oro,707,Huaquillas,13,57,-3.481380000000000,-80.24320700000000,4
7,El Oro,714,Las Lajas,0,5,-3.785000000000000,-80.06166700000000,4
7,El Oro,701,Machala,115,461,-3.266667000000000,-79.96666700000000,4
7,El Oro,708,Marcabelí,3,9,-3.786000000000000,-79.89780000000000,4
7,El Oro,709,Pasaje,26,107,-3.326900000000000,-79.80490000000000,4
7,El Oro,710,Piñas,8,34,-3.666667000000000,-79.65000000000001,4
7,El Oro,711,Portovelo,3,12,-3.720000000000000,-79.62000000000000,4
7,El Oro,712,Santa Rosa,17,80,-3.452222000000000,-79.96166700000001,4
7,El Oro,713,Zaruma,8,25,-3.433333000000000,-79.59999999999999,4
8,Esmeraldas,806,Atacames,10,28,0.8666670000000000,-79.83333300000000,4
8,Esmeraldas,802,Eloy Alfaro,1,24,1.250000000000000,-79,4
8,Esmeraldas,801,Esmeraldas,88,311,1.050000000000000,-79.20000000000000,4
8,Esmeraldas,803,Muisne,2,14,0.6067000000000000,-80.01830000000000,4
8,Esmeraldas,804,Quinindé,29,79,0.3300000000000000,-79.48000000000000,4
8,Esmeraldas,807,Rioverde,7,19,1.060200000000000,-79.40440000000000,4
8,Esmeraldas,805,San Lorenzo,7,35,1.265800000000000,-78.84139999999999,4
20,Galápagos,2002,Isabela,0,1,-0.4724000000000000,-90.68110000000000,4
20,Galápagos,2001,San Cristóbal,0,0,-0.7999999999999999,-89.40000000000001,4
20,Galápagos,2003,Santa Cruz,2,5,-0.6333330000000000,-90.36666700000001,4
9,Guayas,902,Alfredo Baquerizo Moreno,3,20,-1.916667000000000,-79.51666700000000,4
9,Guayas,903,Balao,3,10,-2.910000000000000,-79.81000000000000,4
9,Guayas,904,Balzar,28,96,-1.360000000000000,-79.90000000000001,4
9,Guayas,905,Colimes,6,34,-1.550000000000000,-80.01666700000000,4
9,Guayas,923,Coronel Marcelino Maridueña,0,9,-2.200000000000000,-79.42000000000000,4
9,Guayas,906,Daule,33,139,-1.866667000000000,-79.98333300000000,4
9,Guayas,907,Durán,25,101,-2.166667000000000,-79.83333300000000,4
9,Guayas,909,El Triunfo,18,58,-2.330000000000000,-79.40000000000001,4
9,Guayas,908,Empalme,17,69,-1.046111000000000,-79.63361100000000,4
9,Guayas,927,General Antonio Elizalde,1,10,-2.200000000000000,-79.17000000000000,4
9,Guayas,901,Guayaquil,1290,4903,-2.183333000000000,-79.88333299999999,4
9,Guayas,928,Isidro Ayora,3,7,-1.883333000000000,-80.16666700000000,4
9,Guayas,924,Lomas de Sargentillo,5,17,-1.883333000000000,-80.08333300000000,4
9,Guayas,910,Milagro,70,263,-2.126944000000000,-79.59916699999999,4
9,Guayas,911,Naranjal,22,71,-2.672800000000000,-79.61499999999999,4
9,Guayas,912,Naranjito,5,25,-2.173000000000000,-79.46710000000000,4
9,Guayas,925,Nobol,6,20,-1.916671000000000,-80.01153900000000,4
9,Guayas,913,Palestina,4,28,-1.626300000000000,-79.97700000000000,4
9,Guayas,914,Pedro Carbo,11,48,-1.833333000000000,-80.23333300000000,4
9,Guayas,921,Playas,9,45,-2.623330000000000,-80.38750000000000,4
9,Guayas,919,Salitre,19,74,-1.829444000000000,-79.81555600000000,4
9,Guayas,916,Samborondón,16,49,-2.183333000000000,-79.88333299999999,4
9,Guayas,920,San Jacinto De Yaguachi,23,60,-2.120000000000000,-79.69000000000000,4
9,Guayas,918,Santa Lucía,10,54,-1.713889000000000,-79.98500000000000,4
9,Guayas,922,Simón Bolivar,5,16,-2.156667000000000,-79.88750000000000,4
10,Imbabura,1002,Antonio Ante,5,53,0.3200000000000000,-78.20999999999999,4
10,Imbabura,1003,Cotacachi,12,43,0.3000000000000000,-78.26666700000000,4
10,Imbabura,1001,Ibarra,83,342,0.3626780000000000,-78.13066700000000,4
10,Imbabura,1004,Otavalo,32,142,0.2333330000000000,-78.26666700000000,4
10,Imbabura,1005,Pimampiro,4,12,0.4000000000000000,-77.97000000000000,4
10,Imbabura,1006,San Miguel de Urcuquí,4,12,0.5200000000000000,-78.20000000000000,4
11,Loja,1102,Calvas,7,42,-4.320000000000000,-79.56000000000000,4
11,Loja,1103,Catamayo,3,19,-3.980000000000000,-79.34999999999999,4
11,Loja,1104,Celica,3,12,-4.102500000000000,-79.95444400000000,4
11,Loja,1105,Chaguarpamba,2,16,-3.850000000000000,-79.65000000000001,4
11,Loja,1106,Espíndola,6,28,-4.583056000000000,-79.42694400000001,4
11,Loja,1107,Gonzanamá,7,32,-4.231389000000000,-79.43527800000000,4
11,Loja,1101,Loja,103,432,-3.983333000000000,-79.20000000000000,4
11,Loja,1108,Macará,5,26,-4.383333000000000,-79.95000000000000,4
11,Loja,1116,Olmedo,1,7,-3.934000000000000,-79.64800000000000,4
11,Loja,1109,Paltas,8,38,-4.050000000000002,-79.65000000000001,4
11,Loja,1114,Pindal,2,10,-4.116100000000000,-80.10760000000001,4
11,Loja,1110,Puyango,6,17,-3.870000000000000,-80.09000000000000,4
11,Loja,1115,Quilanga,3,8,-4.298000000000000,-79.39860000000000,4
11,Loja,1111,Saraguro,6,27,-3.625300000000000,-79.24110000000000,4
11,Loja,1112,Sozoranga,1,5,-4.327778000000000,-79.78972200000000,4
11,Loja,1113,Zapotillo,1,13,-4.386360000000002,-80.24360000000000,4
12,Los Ríos,1202,Baba,8,37,-1.784167000000000,-79.67666699999999,4
12,Los Ríos,1201,Babahoyo,65,280,-1.800000000000000,-79.53333300000000,4
12,Los Ríos,1210,Buena Fe,18,70,-0.8985719999999999,-79.48891600000000,4
12,Los Ríos,1212,Mocache,15,32,-1.183850000000000,-79.50552999999999,4
12,Los Ríos,1203,Montalvo,10,34,-1.793800000000000,-79.28570000000001,4
12,Los Ríos,1209,Palenque,4,23,-1.432800000000000,-79.74950000000000,4
12,Los Ríos,1204,Puebloviejo,6,26,-1.550000000000000,-79.53388900000000,4
12,Los Ríos,1205,Quevedo,58,245,-1.033333000000000,-79.45000000000000,4
12,Los Ríos,1213,Quinsaloma,6,20,-1.206200000000000,-79.31450000000000,4
12,Los Ríos,1206,Urdaneta,12,38,-1.570556000000000,-79.47111099999999,4
12,Los Ríos,1211,Valencia,7,44,-0.9525000000000000,-79.35310000000000,4
12,Los Ríos,1207,Ventanas,18,68,-1.450000000000000,-79.47000000000000,4
12,Los Ríos,1208,Vinces,21,91,-1.558333000000000,-79.75000000000000,4
13,Manabí,1302,Bolívar,13,43,-0.8419440000000000,-80.16194400000001,4
13,Manabí,1303,Chone,55,196,-0.6833330000000000,-80.09999999999999,4
13,Manabí,1304,El Carmen,19,90,-1.314700000000000,-80.01690000000001,4
13,Manabí,1305,Flavio Alfaro,8,31,-0.4054000000000000,-79.90580000000000,4
13,Manabí,1320,Jama,3,12,-0.2014000000000000,-80.26590000000000,4
13,Manabí,1321,Jaramijó,6,12,-0.9487300000000000,-80.63630000000001,4
13,Manabí,1306,Jipijapa,26,110,-1.333330000000000,-80.58329999999999,4
13,Manabí,1307,Junín,7,36,-0.9291600000000000,-80.20569000000000,4
13,Manabí,1308,Manta,123,397,-0.9500220000000000,-80.71620000000000,4
13,Manabí,1309,Montecristi,8,54,-1.033330000000000,-80.65000000000001,4
13,Manabí,1318,Olmedo,3,12,-1.396111000000000,-80.20611100000001,4
13,Manabí,1310,Paján,10,45,-1.570000000000000,-80.42000000000000,4
13,Manabí,1317,Pedernales,10,57,0.07010000000000001,-80.05360000000000,4
13,Manabí,1311,Pichincha,5,25,-1.047300000000000,-79.81860000000000,4
13,Manabí,1301,Portoviejo,172,555,-1.056181000000000,-80.45521700000000,4
13,Manabí,1319,Puerto López,4,21,-1.566667000000000,-80.81666700000000,4
13,Manabí,1312,Rocafuerte,11,43,-0.9199999999999999,-80.45999999999999,4
13,Manabí,1322,San Vicente,4,15,-0.5892999999999999,-80.40880000000000,4
13,Manabí,1313,Santa Ana,12,49,-1.206900000000000,-80.37090000000001,4
13,Manabí,1314,Sucre,22,85,-0.6000000000000000,-80.41666700000000,4
13,Manabí,1315,Tosagua,19,51,-0.7800000000000000,-80.26000000000001,4
13,Manabí,1316,Veinticuatro de Mayo,13,47,-1.278889000000000,-80.42000000000000,4
14,Morona Santiago,1402,Gualaquiza,5,15,-3.380000000000000,-78.58000000000000,4
14,Morona Santiago,1407,Huamboya,1,4,-1.785000000000000,-78.23194400000000,4
14,Morona Santiago,1403,Limón Indanza,3,11,-2.966250000000000,-78.43052800000000,4
14,Morona Santiago,1410,Logroño,0,2,-2.624800000000000,-78.18960000000000,4
14,Morona Santiago,1401,Morona,15,52,-2.300000000000000,-78.11666700000001,4
14,Morona Santiago,1411,Pablo Sexto,0,1,-1.803056000000000,-77.92111100000000,4
14,Morona Santiago,1404,Palora,0,3,-1.700000000000000,-77.94000000000000,4
14,Morona Santiago,1408,San Juan Bosco,1,2,-3.092300000000000,-78.51320000000000,4
14,Morona Santiago,1405,Santiago,4,13,-3.429800000000000,-78.56560000000000,4
14,Morona Santiago,1406,Sucúa,5,14,-2.460000000000000,-78.17000000000000,4
14,Morona Santiago,1409,Taisha,4,6,-2.339950000000000,-77.45808000000000,4
14,Morona Santiago,1412,Tiwintza,1,4,-2.917670000000000,-77.80170000000000,4
15,Napo,1503,Archidona,8,23,-0.9166670000000000,-77.78333300000000,4
15,Napo,1509,Carlos Julio Arosemena Tola,1,4,-1.166667000000000,-77.84999999999999,4
15,Napo,1504,El Chaco,3,5,-0.3402780000000000,-77.80888899999999,4
15,Napo,1507,Quijos,1,8,-0.4636110000000000,-77.89277800000001,4
15,Napo,1501,Tena,15,61,-0.9890000000000000,-77.81590000000000,4
22,Orellana,2202,Aguarico,0,1,-0.9211110000000000,-75.39916700000001,4
22,Orellana,2203,La Joya de los Sachas,5,22,-0.3000000000000000,-76.84999999999999,4
22,Orellana,2204,Loreto,4,17,-0.6904000000000000,-77.30830000000000,4
22,Orellana,2201,Orellana,17,72,-0.4666670000000000,-76.96666700000000,4
90,Otro,9001,Las Golondrinas,0,2,0,0,4
88,Otro,8800,Otro,0,2,0,0,4
16,Pastaza,1604,Arajuno,3,3,-1.234370000000000,-77.68750000000000,4
16,Pastaza,1602,Mera,2,6,-1.460000000000000,-78.09000000000000,4
16,Pastaza,1601,Pastaza,11,63,-1.066667000000000,-78.00111099999999,4
16,Pastaza,1603,Santa Clara,1,3,-1.267100000000000,-77.88820000000000,4
17,Pichincha,1702,Cayambe,12,71,0.04388900000000000,-78.15610000000000,4
17,Pichincha,1703,Mejía,21,103,-0.5101000000000000,-78.56980000000000,4
17,Pichincha,1704,Pedro Moncayo,5,24,0.04369700000000000,-78.34923999999999,4
17,Pichincha,1708,Pedro Vicente Maldonado,2,12,0.1666670000000000,-79,4
17,Pichincha,1709,Puerto Quito,2,14,0.1170000000000000,-79.26400000000000,4
17,Pichincha,1701,Quito,906,3437,-0.2186110000000000,-78.50972200000000,4
17,Pichincha,1705,Rumiñahui,27,100,-0.3345000000000000,-78.44750000000001,4
17,Pichincha,1707,San Miguel de Los Bancos,7,14,0.02300000000000000,-78.89200000000000,4
24,Santa Elena,2402,La Libertad,22,79,-2.233333000000000,-80.90000000000001,4
24,Santa Elena,2403,Salinas,24,79,-2.216667000000000,-80.95000000000000,4
24,Santa Elena,2401,Santa Elena,65,256,-2.226700000000000,-80.85830000000000,4
23,Sto. Domingo Tsáchilas,2302,La Concordia,10,37,0.002300000000000000,-79.38460000000001,4
23,Sto. Domingo Tsáchilas,2301,Santo Domingo,128,517,-0.2541670000000000,-79.17194400000000,4
21,Sucumbíos,2106,Cascales,2,8,-0.06750000000000000,-77.21694400000000,4
21,Sucumbíos,2107,Cuyabeno,0,5,-0.1288890000000000,-76.41388900000000,4
21,Sucumbíos,2102,Gonzalo Pizarro,0,7,0.04700000000000000,-77.32280000000000,4
21,Sucumbíos,2101,Lago Agrio,26,93,0.08472200000000002,-76.88277800000000,4
21,Sucumbíos,2103,Putumayo,0,2,0.1000000000000000,-75.84999999999999,4
21,Sucumbíos,2104,Shushufindi,7,35,-0.1871000000000000,-76.64500000000000,4
21,Sucumbíos,2105,Sucumbíos,2,4,0.4592000000000000,-77.52300000000000,4
18,Tungurahua,1801,Ambato,159,644,-1.241667000000000,-78.61972200000000,4
18,Tungurahua,1802,Baños,3,25,-1.396389000000000,-78.42472200000000,4
18,Tungurahua,1803,Cevallos,2,7,-1.350000000000000,-78.61666700000001,4
18,Tungurahua,1804,Mocha,2,6,-1.416667000000000,-78.66666700000000,4
18,Tungurahua,1805,Patate,4,17,-1.316667000000000,-78.51666700000000,4
18,Tungurahua,1807,Pelileo,20,65,-1.327500000000000,-78.54083300000001,4
18,Tungurahua,1808,Píllaro,10,42,-1.175833000000000,-78.55527800000000,4
18,Tungurahua,1806,Quero,4,13,-1.379300000000000,-78.60700000000000,4
18,Tungurahua,1809,Tisaleo,1,11,-1.350000000000000,-78.66666700000000,4
19,Zamora Chinchipe,1907,Centinela del Cóndor,2,7,-3.894910000000000,-78.78140999999999,4
19,Zamora Chinchipe,1902,Chinchipe,2,12,-4.862800000000000,-79.13280000000000,4
19,Zamora Chinchipe,1906,El Pangui,0,3,-3.624900000000000,-78.58710000000001,4
19,Zamora Chinchipe,1903,Nangaritza,0,3,-4.048333000000000,-78.68222200000000,4
19,Zamora Chinchipe,1908,Palanda,1,3,-4.649800000000000,-79.13209999999999,4
19,Zamora Chinchipe,1909,Paquisha,0,1,-3.932750000000000,-78.67426000000000,4
19,Zamora Chinchipe,1904,Yacuambi,2,10,-3.634440000000000,-78.92810000000000,4
19,Zamora Chinchipe,1905,Yantzaza,2,17,-3.850000000000000,-78.75000000000000,4
19,Zamora Chinchipe,1901,Zamora,4,18,-4.120000000000000,-78.80000000000000,4
1,Azuay,115,Camilo Ponce Enríquez,4,22,-3.050000000000000,-79.73333300000000,5
1,Azuay,111,Chordeleg,3,17,-2.933333000000000,-78.76666700000000,5
1,Azuay,101,Cuenca,235,1232,-2.897414000000000,-79.00448100000000,5
1,Azuay,112,El Pan,1,3,-2.786111000000000,-78.66500000000001,5
1,Azuay,102,Girón,5,26,-3.159028000000000,-79.14756800000001,5
1,Azuay,114,Guachapala,0,4,-2.769000000000000,-78.70900000000000,5
1,Azuay,103,Gualaceo,10,68,-2.900000000000000,-78.78333300000000,5
1,Azuay,104,Nabón,6,19,-3.336060000000000,-79.06368000000001,5
1,Azuay,110,Oña,2,10,-3.469640000000000,-79.15431000000000,5
1,Azuay,105,Paute,7,46,-2.781800000000000,-78.76000000000001,5
1,Azuay,106,Pucará,4,21,-3.233780000000000,-79.46120000000001,5
1,Azuay,107,San Fernando,2,10,-3.144500000000000,-79.25200000000000,5
1,Azuay,108,Santa Isabel,4,29,-3.274170000000000,-79.31560000000000,5
1,Azuay,113,Sevilla de Oro,2,9,-2.799833000000000,-78.65569400000000,5
1,Azuay,109,Sígsig,5,39,-3.089700000000000,-78.80320000000000,5
2,Bolívar,206,Caluma,3,16,-1.633330000000000,-79.25000000000000,5
2,Bolívar,202,Chillanes,5,35,-1.933333000000000,-79.06666700000000,5
2,Bolívar,203,Chimbo,8,26,-1.700000000000000,-79.01666700000000,5
2,Bolívar,204,Echeandía,2,14,-1.433330000000000,-79.26667000000000,5
2,Bolívar,201,Guaranda,36,185,-1.605556000000000,-79.00305600000000,5
2,Bolívar,207,Las Naves,1,5,-1.283330000000000,-79.30000000000000,5
2,Bolívar,205,San Miguel,10,55,-1.700000000000000,-79.03333300000000,5
4,Carchi,402,Bolivar,5,18,0.5070990000000000,-77.86245400000000,5
4,Carchi,403,Espejo,5,22,0.6210000000000000,-77.94000000000000,5
4,Carchi,404,Mira,5,20,0.5538999999999998,-78.04930000000000,5
4,Carchi,405,Montúfar,2,31,0.6100000000000000,-77.84000000000000,5
4,Carchi,406,San Pedro de Huaca,4,14,0.6311110000000000,-77.72527800000000,5
4,Carchi,401,Tulcán,35,161,0.8121800000000000,-77.71633000000000,5
3,Cañar,301,Azogues,36,188,-2.733333000000000,-78.83333300000000,5
3,Cañar,302,Biblían,6,34,-2.710000000000000,-78.88000000000000,5
3,Cañar,303,Cañar,15,79,-2.483700000000000,-78.97839999999999,5
3,Cañar,306,Déleg,4,14,-2.772600000000000,-78.91830000000000,5
3,Cañar,305,El Tambo,2,10,-2.508100000000000,-78.92489999999999,5
3,Cañar,304,La Troncal,22,84,-2.400000000000000,-79.33000000000000,5
3,Cañar,307,Suscal,2,8,-2.436400000000000,-79.05220000000000,5
6,Chimborazo,602,Alausí,20,93,-2.200000000000000,-78.84999999999999,5
6,Chimborazo,604,Chambo,3,20,-1.733333000000000,-78.58333300000000,5
6,Chimborazo,605,Chunchi,1,29,-2.283333000000000,-78.91666700000000,5
6,Chimborazo,603,Colta,14,73,-1.700000000000000,-78.75000000000000,5
6,Chimborazo,610,Cumandá,4,11,-2.200000000000000,-79.13333299999999,5
6,Chimborazo,606,Guamote,14,72,-1.933333000000000,-78.71666700000000,5
6,Chimborazo,607,Guano,13,68,-1.583333000000000,-78.63333299999999,5
6,Chimborazo,608,Pallatanga,5,17,-1.983333000000000,-78.95000000000000,5
6,Chimborazo,609,Penipe,0,9,-1.557300000000000,-78.53959999999999,5
6,Chimborazo,601,Riobamba,120,545,-1.674347000000000,-78.64829400000001,5
5,Cotopaxi,502,La Maná,14,60,-0.9299999999999999,-79.22000000000000,5
5,Cotopaxi,501,Latacunga,70,348,-0.9333330000000000,-78.61666700000001,5
5,Cotopaxi,503,Pangua,7,32,-1.133333000000000,-79.06666700000000,5
5,Cotopaxi,504,Pujilí,22,104,-0.9500000000000000,-78.69000000000000,5
5,Cotopaxi,505,Salcedo,18,74,-1.050000000000000,-78.58333300000000,5
5,Cotopaxi,506,Saquisilí,9,33,-0.8300000000000000,-78.67000000000000,5
5,Cotopaxi,507,Sigchos,3,36,-0.7000000000000000,-78.88333299999999,5
7,El Oro,702,Arenillas,8,38,-3.550000000000000,-80.06000000000000,5
7,El Oro,703,Atahualpa,2,13,-2.900000000000000,-78.93333300000000,5
7,El Oro,704,Balsas,0,9,-3.762600000000000,-79.82530000000000,5
7,El Oro,705,Chilla,0,5,-3.450000000000000,-79.58000000000000,5
7,El Oro,706,El Guabo,21,78,-3.238800000000000,-79.82920000000000,5
7,El Oro,707,Huaquillas,9,66,-3.481380000000000,-80.24320700000000,5
7,El Oro,714,Las Lajas,0,5,-3.785000000000000,-80.06166700000000,5
7,El Oro,701,Machala,113,574,-3.266667000000000,-79.96666700000000,5
7,El Oro,708,Marcabelí,1,10,-3.786000000000000,-79.89780000000000,5
7,El Oro,709,Pasaje,23,130,-3.326900000000000,-79.80490000000000,5
7,El Oro,710,Piñas,8,42,-3.666667000000000,-79.65000000000001,5
7,El Oro,711,Portovelo,5,17,-3.720000000000000,-79.62000000000000,5
7,El Oro,712,Santa Rosa,34,114,-3.452222000000000,-79.96166700000001,5
7,El Oro,713,Zaruma,7,32,-3.433333000000000,-79.59999999999999,5
8,Esmeraldas,806,Atacames,4,32,0.8666670000000000,-79.83333300000000,5
8,Esmeraldas,802,Eloy Alfaro,9,33,1.250000000000000,-79,5
8,Esmeraldas,801,Esmeraldas,99,410,1.050000000000000,-79.20000000000000,5
8,Esmeraldas,803,Muisne,7,21,0.6067000000000000,-80.01830000000000,5
8,Esmeraldas,804,Quinindé,22,101,0.3300000000000000,-79.48000000000000,5
8,Esmeraldas,807,Rioverde,6,25,1.060200000000000,-79.40440000000000,5
8,Esmeraldas,805,San Lorenzo,3,38,1.265800000000000,-78.84139999999999,5
20,Galápagos,2002,Isabela,0,1,-0.4724000000000000,-90.68110000000000,5
20,Galápagos,2001,San Cristóbal,1,1,-0.7999999999999999,-89.40000000000001,5
20,Galápagos,2003,Santa Cruz,2,7,-0.6333330000000000,-90.36666700000001,5
9,Guayas,902,Alfredo Baquerizo Moreno,3,23,-1.916667000000000,-79.51666700000000,5
9,Guayas,903,Balao,3,13,-2.910000000000000,-79.81000000000000,5
9,Guayas,904,Balzar,23,119,-1.360000000000000,-79.90000000000001,5
9,Guayas,905,Colimes,1,35,-1.550000000000000,-80.01666700000000,5
9,Guayas,923,Coronel Marcelino Maridueña,0,9,-2.200000000000000,-79.42000000000000,5
9,Guayas,906,Daule,20,159,-1.866667000000000,-79.98333300000000,5
9,Guayas,907,Durán,42,143,-2.166667000000000,-79.83333300000000,5
9,Guayas,909,El Triunfo,16,74,-2.330000000000000,-79.40000000000001,5
9,Guayas,908,Empalme,25,94,-1.046111000000000,-79.63361100000000,5
9,Guayas,927,General Antonio Elizalde,2,12,-2.200000000000000,-79.17000000000000,5
9,Guayas,901,Guayaquil,1431,6334,-2.183333000000000,-79.88333299999999,5
9,Guayas,928,Isidro Ayora,2,9,-1.883333000000000,-80.16666700000000,5
9,Guayas,924,Lomas de Sargentillo,7,24,-1.883333000000000,-80.08333300000000,5
9,Guayas,910,Milagro,59,322,-2.126944000000000,-79.59916699999999,5
9,Guayas,911,Naranjal,19,90,-2.672800000000000,-79.61499999999999,5
9,Guayas,912,Naranjito,15,40,-2.173000000000000,-79.46710000000000,5
9,Guayas,925,Nobol,5,25,-1.916671000000000,-80.01153900000000,5
9,Guayas,913,Palestina,4,32,-1.626300000000000,-79.97700000000000,5
9,Guayas,914,Pedro Carbo,21,69,-1.833333000000000,-80.23333300000000,5
9,Guayas,921,Playas,21,66,-2.623330000000000,-80.38750000000000,5
9,Guayas,919,Salitre,20,94,-1.829444000000000,-79.81555600000000,5
9,Guayas,916,Samborondón,18,67,-2.183333000000000,-79.88333299999999,5
9,Guayas,920,San Jacinto De Yaguachi,18,78,-2.120000000000000,-79.69000000000000,5
9,Guayas,918,Santa Lucía,17,71,-1.713889000000000,-79.98500000000000,5
9,Guayas,922,Simón Bolivar,5,21,-2.156667000000000,-79.88750000000000,5
