provincia,canton,total,acumuladas,lat,lng,semana
Galápagos,Santa Cruz,0,0,-0.6333330000000000,-90.36666700000001,1
Guayas,Alfredo Baquerizo Moreno,0,0,-1.916667000000000,-79.51666700000000,1
Guayas,Balao,0,0,-2.910000000000000,-79.81000000000000,1
Guayas,Balzar,4,4,-1.360000000000000,-79.90000000000001,1
Guayas,Colimes,4,4,-1.550000000000000,-80.01666700000000,1
Guayas,Coronel Marcelino Maridueña,1,1,-2.200000000000000,-79.42000000000000,1
Guayas,Daule,8,8,-1.866667000000000,-79.98333300000000,1
Guayas,Durán,2,2,-2.166667000000000,-79.83333300000000,1
Guayas,El Triunfo,1,1,-2.330000000000000,-79.40000000000001,1
Guayas,Empalme,2,2,-1.046111000000000,-79.63361100000000,1
Guayas,General Antonio Elizalde,1,1,-2.200000000000000,-79.17000000000000,1
Guayas,Guayaquil,181,181,-2.183333000000000,-79.88333299999999,1
Guayas,Isidro Ayora,0,0,-1.883333000000000,-80.16666700000000,1
Guayas,Lomas de Sargentillo,2,2,-1.883333000000000,-80.08333300000000,1
Guayas,Milagro,9,9,-2.126944000000000,-79.59916699999999,1
Guayas,Naranjal,4,4,-2.672800000000000,-79.61499999999999,1
Guayas,Naranjito,1,1,-2.173000000000000,-79.46710000000000,1
Guayas,Nobol,1,1,-1.916671000000000,-80.01153900000000,1
Guayas,Palestina,1,1,-1.626300000000000,-79.97700000000000,1
Guayas,Pedro Carbo,2,2,-1.833333000000000,-80.23333300000000,1
Guayas,Playas,0,0,-2.623330000000000,-80.38750000000000,1
Guayas,Salitre,1,1,-1.829444000000000,-79.81555600000000,1
Guayas,Samborondón,4,4,-2.183333000000000,-79.88333299999999,1
Guayas,San Jacinto De Yaguachi,1,1,-2.120000000000000,-79.69000000000000,1
Guayas,Santa Lucía,2,2,-1.713889000000000,-79.98500000000000,1
Guayas,Simón Bolivar,0,0,-2.156667000000000,-79.88750000000000,1
Imbabura,Antonio Ante,3,3,0.3200000000000000,-78.20999999999999,1
Imbabura,Cotacachi,2,2,0.3000000000000000,-78.26666700000000,1
Imbabura,Ibarra,13,13,0.3626780000000000,-78.13066700000000,1
Imbabura,Otavalo,7,7,0.2333330000000000,-78.26666700000000,1
Imbabura,Pimampiro,1,1,0.4000000000000000,-77.97000000000000,1
Imbabura,San Miguel de Urcuquí,1,1,0.5200000000000000,-78.20000000000000,1
Loja,Calvas,2,2,-4.320000000000000,-79.56000000000000,1
Loja,Catamayo,1,1,-3.980000000000000,-79.34999999999999,1
Loja,Celica,1,1,-4.102500000000000,-79.95444400000000,1
Loja,Chaguarpamba,1,1,-3.850000000000000,-79.65000000000001,1
Loja,Espíndola,1,1,-4.583056000000000,-79.42694400000001,1
Loja,Gonzanamá,0,0,-4.231389000000000,-79.43527800000000,1
Loja,Loja,15,15,-3.983333000000002,-79.20000000000000,1
Loja,Macará,2,2,-4.383333000000000,-79.95000000000000,1
Loja,Olmedo,0,0,-3.934000000000000,-79.64800000000000,1
Loja,Paltas,1,1,-4.050000000000002,-79.65000000000001,1
Loja,Pindal,0,0,-4.116100000000000,-80.10760000000001,1
Loja,Puyango,2,2,-3.870000000000000,-80.09000000000000,1
Loja,Quilanga,0,0,-4.298000000000000,-79.39860000000000,1
Loja,Saraguro,0,0,-3.625300000000000,-79.24110000000000,1
Loja,Sozoranga,0,0,-4.327778000000000,-79.78972200000000,1
Loja,Zapotillo,1,1,-4.386360000000002,-80.24360000000000,1
Los Ríos,Baba,2,2,-1.784167000000000,-79.67666699999999,1
Los Ríos,Babahoyo,10,10,-1.800000000000000,-79.53333300000000,1
Los Ríos,Buena Fe,2,2,-0.8985719999999999,-79.48891600000000,1
Los Ríos,Mocache,0,0,-1.183850000000000,-79.50552999999999,1
Los Ríos,Montalvo,0,0,-1.793800000000000,-79.28570000000001,1
Los Ríos,Palenque,1,1,-1.432800000000000,-79.74950000000000,1
Los Ríos,Puebloviejo,1,1,-1.550000000000000,-79.53388900000000,1
Los Ríos,Quevedo,16,16,-1.033333000000000,-79.45000000000000,1
Los Ríos,Quinsaloma,0,0,-1.206200000000000,-79.31450000000000,1
Los Ríos,Urdaneta,2,2,-1.570556000000000,-79.47111099999999,1
Los Ríos,Valencia,2,2,-0.9525000000000000,-79.35310000000000,1
Los Ríos,Ventanas,2,2,-1.450000000000000,-79.47000000000000,1
Los Ríos,Vinces,1,1,-1.558333000000000,-79.75000000000000,1
Manabí,Bolívar,0,0,-0.8419440000000000,-80.16194400000001,1
Manabí,Chone,4,4,-0.6833330000000000,-80.09999999999999,1
Manabí,El Carmen,4,4,-1.314700000000000,-80.01690000000001,1
Manabí,Flavio Alfaro,2,2,-0.4054000000000000,-79.90580000000000,1
Manabí,Jama,0,0,-0.2014000000000000,-80.26590000000000,1
Manabí,Jaramijó,0,0,-0.9487300000000000,-80.63630000000001,1
Manabí,Jipijapa,3,3,-1.333330000000000,-80.58329999999999,1
Manabí,Junín,1,1,-0.9291600000000000,-80.20569000000000,1
Manabí,Manta,8,8,-0.9500220000000000,-80.71620000000000,1
Manabí,Montecristi,5,5,-1.033330000000000,-80.65000000000001,1
Manabí,Olmedo,0,0,-1.396111000000000,-80.20611100000001,1
Manabí,Paján,2,2,-1.570000000000000,-80.42000000000000,1
Manabí,Pedernales,2,2,0.07010000000000001,-80.05360000000000,1
Manabí,Pichincha,1,1,-1.047300000000000,-79.81860000000000,1
Manabí,Portoviejo,15,15,-1.056181000000000,-80.45521700000000,1
Manabí,Puerto López,1,1,-1.566667000000000,-80.81666700000000,1
Manabí,Rocafuerte,1,1,-0.9200000000000000,-80.45999999999999,1
Manabí,San Vicente,0,0,-0.5892999999999999,-80.40880000000000,1
Manabí,Santa Ana,5,5,-1.206900000000000,-80.37090000000001,1
Manabí,Sucre,2,2,-0.6000000000000000,-80.41666700000000,1
Manabí,Tosagua,1,1,-0.7800000000000000,-80.26000000000001,1
Manabí,Veinticuatro de Mayo,1,1,-1.278889000000000,-80.42000000000000,1
Morona Santiago,Gualaquiza,1,1,-3.380000000000000,-78.58000000000000,1
Morona Santiago,Huamboya,0,0,-1.785000000000000,-78.23194400000000,1
Morona Santiago,Limón Indanza,2,2,-2.966250000000000,-78.43052800000000,1
Morona Santiago,Logroño,1,1,-2.624800000000000,-78.18960000000000,1
Morona Santiago,Morona,2,2,-2.300000000000000,-78.11666700000001,1
Morona Santiago,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,1
Morona Santiago,Palora,0,0,-1.700000000000000,-77.94000000000000,1
Morona Santiago,San Juan Bosco,1,1,-3.092300000000000,-78.51320000000000,1
Morona Santiago,Santiago,1,1,-3.429800000000000,-78.56560000000000,1
Morona Santiago,Sucúa,0,0,-2.460000000000000,-78.17000000000000,1
Morona Santiago,Taisha,0,0,-2.339950000000000,-77.45808000000000,1
Morona Santiago,Tiwintza,0,0,-2.917670000000000,-77.80170000000000,1
Napo,Archidona,0,0,-0.9166670000000000,-77.78333300000000,1
Napo,Carlos Julio Arosemena Tola,0,0,-1.166667000000000,-77.84999999999999,1
Napo,El Chaco,0,0,-0.3402780000000000,-77.80888899999999,1
Napo,Quijos,0,0,-0.4636110000000000,-77.89277800000001,1
Napo,Tena,0,0,-0.9890000000000000,-77.81590000000000,1
Orellana,Aguarico,0,0,-0.9211110000000000,-75.39916700000001,1
Orellana,La Joya de los Sachas,0,0,-0.3000000000000000,-76.84999999999999,1
Orellana,Loreto,1,1,-0.6904000000000000,-77.30830000000000,1
Orellana,Orellana,8,8,-0.4666670000000000,-76.96666700000000,1
Otro,Las Golondrinas,0,0,0,0,1
Otro,Otro,0,0,0,0,1
Pastaza,Arajuno,0,0,-1.234370000000000,-77.68750000000000,1
Pastaza,Mera,0,0,-1.460000000000000,-78.09000000000000,1
Pastaza,Pastaza,3,3,-1.066667000000000,-78.00111099999999,1
Pastaza,Santa Clara,1,1,-1.267100000000000,-77.88820000000000,1
Pichincha,Cayambe,1,1,0.04388900000000000,-78.15610000000000,1
Pichincha,Mejía,8,8,-0.5101000000000000,-78.56980000000000,1
Pichincha,Pedro Moncayo,0,0,0.04369700000000000,-78.34923999999999,1
Pichincha,Pedro Vicente Maldonado,0,0,0.1666670000000000,-79,1
Pichincha,Puerto Quito,1,1,0.1170000000000000,-79.26400000000000,1
Pichincha,Quito,130,130,-0.2186110000000000,-78.50972200000000,1
Pichincha,Rumiñahui,2,2,-0.3345000000000000,-78.44750000000001,1
Pichincha,San Miguel de Los Bancos,0,0,0.02300000000000000,-78.89200000000000,1
Santa Elena,La Libertad,0,0,-2.233333000000000,-80.90000000000001,1
Santa Elena,Salinas,4,4,-2.216667000000000,-80.95000000000000,1
Santa Elena,Santa Elena,12,12,-2.226700000000000,-80.85830000000000,1
Sto. Domingo Tsáchilas,La Concordia,2,2,0.002300000000000000,-79.38460000000001,1
Sto. Domingo Tsáchilas,Santo Domingo,21,21,-0.2541670000000000,-79.17194400000000,1
Sucumbíos,Cascales,2,2,-0.06750000000000000,-77.21694400000000,1
Sucumbíos,Cuyabeno,0,0,-0.1288890000000000,-76.41388900000000,1
Sucumbíos,Gonzalo Pizarro,0,0,0.04700000000000000,-77.32280000000000,1
Sucumbíos,Lago Agrio,3,3,0.08472200000000002,-76.88277800000000,1
Sucumbíos,Putumayo,0,0,0.1000000000000000,-75.84999999999999,1
Sucumbíos,Shushufindi,0,0,-0.1871000000000000,-76.64500000000000,1
Sucumbíos,Sucumbíos,0,0,0.4592000000000000,-77.52300000000000,1
Tungurahua,Ambato,21,21,-1.241667000000000,-78.61972200000000,1
Tungurahua,Baños,0,0,-1.396389000000000,-78.42472200000000,1
Tungurahua,Cevallos,0,0,-1.350000000000000,-78.61666700000001,1
Tungurahua,Mocha,0,0,-1.416667000000000,-78.66666700000000,1
Tungurahua,Patate,0,0,-1.316667000000000,-78.51666700000000,1
Tungurahua,Pelileo,5,5,-1.327500000000000,-78.54083300000001,1
Tungurahua,Píllaro,2,2,-1.175833000000000,-78.55527800000000,1
Tungurahua,Quero,0,0,-1.379300000000000,-78.60700000000000,1
Tungurahua,Tisaleo,0,0,-1.350000000000000,-78.66666700000000,1
Zamora Chinchipe,Centinela del Cóndor,0,0,-3.894910000000000,-78.78140999999999,1
Zamora Chinchipe,Chinchipe,1,1,-4.862800000000000,-79.13280000000000,1
Zamora Chinchipe,El Pangui,0,0,-3.624900000000000,-78.58710000000001,1
Zamora Chinchipe,Nangaritza,0,0,-4.048333000000000,-78.68222200000000,1
Zamora Chinchipe,Palanda,0,0,-4.649800000000000,-79.13209999999999,1
Zamora Chinchipe,Paquisha,0,0,-3.932750000000000,-78.67426000000000,1
Zamora Chinchipe,Yacuambi,1,1,-3.634440000000000,-78.92810000000000,1
Zamora Chinchipe,Yantzaza,2,2,-3.850000000000000,-78.75000000000000,1
Zamora Chinchipe,Zamora,1,1,-4.120000000000000,-78.80000000000000,1
Azuay,Camilo Ponce Enríquez,1,11,-3.050000000000000,-79.73333300000000,10
Azuay,Chordeleg,1,9,-2.933333000000000,-78.76666700000000,10
Azuay,Cuenca,69,560,-2.897414000000000,-79.00448100000000,10
Azuay,El Pan,0,0,-2.786111000000000,-78.66500000000001,10
Azuay,Girón,1,10,-3.159028000000000,-79.14756800000001,10
Azuay,Guachapala,0,2,-2.769000000000000,-78.70900000000000,10
Azuay,Gualaceo,2,38,-2.900000000000000,-78.78333300000000,10
Azuay,Nabón,1,9,-3.336060000000000,-79.06368000000001,10
Azuay,Oña,2,4,-3.469640000000000,-79.15431000000000,10
Azuay,Paute,5,24,-2.781800000000000,-78.76000000000001,10
Azuay,Pucará,1,11,-3.233780000000000,-79.46120000000001,10
Azuay,San Fernando,2,5,-3.144500000000000,-79.25200000000000,10
Azuay,Santa Isabel,3,14,-3.274170000000000,-79.31560000000000,10
Azuay,Sevilla de Oro,0,2,-2.799833000000000,-78.65569400000000,10
Azuay,Sígsig,1,19,-3.089700000000000,-78.80320000000000,10
Bolívar,Caluma,2,9,-1.633330000000000,-79.25000000000000,10
Bolívar,Chillanes,3,18,-1.933333000000000,-79.06666700000000,10
Bolívar,Chimbo,2,11,-1.700000000000000,-79.01666700000000,10
Bolívar,Echeandía,0,7,-1.433330000000000,-79.26667000000000,10
Bolívar,Guaranda,9,84,-1.605556000000000,-79.00305600000000,10
Bolívar,Las Naves,0,3,-1.283330000000000,-79.30000000000000,10
Bolívar,San Miguel,2,24,-1.700000000000000,-79.03333300000000,10
Carchi,Bolivar,1,8,0.5070990000000000,-77.86245400000000,10
Carchi,Espejo,3,13,0.6210000000000000,-77.94000000000000,10
Carchi,Mira,0,7,0.5538999999999998,-78.04930000000000,10
Carchi,Montúfar,3,15,0.6100000000000000,-77.84000000000000,10
Carchi,San Pedro de Huaca,1,3,0.6311110000000000,-77.72527800000000,10
Carchi,Tulcán,10,81,0.8121800000000000,-77.71633000000000,10
Cañar,Azogues,6,87,-2.733333000000000,-78.83333300000000,10
Cañar,Biblían,1,16,-2.710000000000000,-78.88000000000000,10
Cañar,Cañar,9,40,-2.483700000000000,-78.97839999999999,10
Cañar,Déleg,0,5,-2.772600000000000,-78.91830000000000,10
Cañar,El Tambo,1,1,-2.508100000000000,-78.92489999999999,10
Cañar,La Troncal,5,32,-2.400000000000000,-79.33000000000000,10
Cañar,Suscal,0,3,-2.436400000000000,-79.05220000000000,10
Chimborazo,Alausí,9,42,-2.200000000000000,-78.84999999999999,10
Chimborazo,Chambo,1,10,-1.733333000000000,-78.58333300000000,10
Chimborazo,Chunchi,3,18,-2.283333000000000,-78.91666700000000,10
Chimborazo,Colta,6,30,-1.700000000000000,-78.75000000000000,10
Chimborazo,Cumandá,0,3,-2.200000000000000,-79.13333299999999,10
Chimborazo,Guamote,8,29,-1.933333000000000,-78.71666700000000,10
Chimborazo,Guano,1,30,-1.583333000000000,-78.63333299999999,10
Chimborazo,Pallatanga,1,11,-1.983333000000000,-78.95000000000000,10
Chimborazo,Penipe,0,4,-1.557300000000000,-78.53959999999999,10
Chimborazo,Riobamba,36,235,-1.674347000000000,-78.64829400000001,10
Cotopaxi,La Maná,4,28,-0.9300000000000000,-79.22000000000000,10
Cotopaxi,Latacunga,17,167,-0.9333330000000000,-78.61666700000001,10
Cotopaxi,Pangua,0,14,-1.133333000000000,-79.06666700000000,10
Cotopaxi,Pujilí,1,46,-0.9500000000000000,-78.69000000000000,10
Cotopaxi,Salcedo,0,36,-1.050000000000000,-78.58333300000000,10
Cotopaxi,Saquisilí,2,14,-0.8300000000000000,-78.67000000000000,10
Cotopaxi,Sigchos,3,17,-0.7000000000000000,-78.88333299999999,10
El Oro,Arenillas,1,23,-3.550000000000000,-80.06000000000000,10
El Oro,Atahualpa,0,3,-2.900000000000000,-78.93333300000000,10
El Oro,Balsas,2,6,-3.762600000000000,-79.82530000000000,10
El Oro,Chilla,0,4,-3.450000000000000,-79.58000000000000,10
El Oro,El Guabo,2,19,-3.238800000000000,-79.82920000000000,10
El Oro,Huaquillas,4,36,-3.481380000000000,-80.24320700000000,10
El Oro,Las Lajas,0,5,-3.785000000000000,-80.06166700000000,10
El Oro,Machala,32,249,-3.266667000000000,-79.96666700000000,10
El Oro,Marcabelí,0,5,-3.786000000000002,-79.89780000000000,10
El Oro,Pasaje,6,57,-3.326900000000000,-79.80490000000000,10
El Oro,Piñas,3,20,-3.666667000000000,-79.65000000000001,10
El Oro,Portovelo,0,7,-3.720000000000000,-79.62000000000000,10
El Oro,Santa Rosa,6,45,-3.452222000000000,-79.96166700000001,10
El Oro,Zaruma,2,15,-3.433333000000000,-79.59999999999999,10
Esmeraldas,Atacames,1,14,0.8666670000000000,-79.83333300000000,10
Esmeraldas,Eloy Alfaro,0,21,1.250000000000000,-79,10
Esmeraldas,Esmeraldas,15,158,1.050000000000000,-79.20000000000000,10
Esmeraldas,Muisne,2,11,0.6067000000000000,-80.01830000000000,10
Esmeraldas,Quinindé,4,38,0.3300000000000000,-79.48000000000000,10
Esmeraldas,Rioverde,0,6,1.060200000000000,-79.40440000000000,10
Esmeraldas,San Lorenzo,5,26,1.265800000000000,-78.84139999999999,10
Galápagos,Isabela,0,1,-0.4724000000000000,-90.68110000000000,10
Galápagos,San Cristóbal,0,0,-0.7999999999999999,-89.40000000000001,10
Galápagos,Santa Cruz,0,1,-0.6333330000000000,-90.36666700000001,10
Guayas,Alfredo Baquerizo Moreno,1,7,-1.916667000000000,-79.51666700000000,10
Guayas,Balao,0,3,-2.910000000000000,-79.81000000000000,10
Guayas,Balzar,5,53,-1.360000000000000,-79.90000000000001,10
Guayas,Colimes,0,16,-1.550000000000000,-80.01666700000000,10
Guayas,Coronel Marcelino Maridueña,0,9,-2.200000000000000,-79.42000000000000,10
Guayas,Daule,6,75,-1.866667000000000,-79.98333300000000,10
Guayas,Durán,5,56,-2.166667000000000,-79.83333300000000,10
Guayas,El Triunfo,2,34,-2.330000000000000,-79.40000000000001,10
Guayas,Empalme,2,38,-1.046111000000000,-79.63361100000000,10
Guayas,General Antonio Elizalde,0,6,-2.200000000000000,-79.17000000000000,10
Guayas,Guayaquil,292,2701,-2.183333000000000,-79.88333299999999,10
Guayas,Isidro Ayora,1,4,-1.883333000000000,-80.16666700000000,10
Guayas,Lomas de Sargentillo,1,8,-1.883333000000000,-80.08333300000000,10
Guayas,Milagro,12,146,-2.126944000000000,-79.59916699999999,10
Guayas,Naranjal,0,30,-2.672800000000000,-79.61499999999999,10
Guayas,Naranjito,1,15,-2.173000000000000,-79.46710000000000,10
Guayas,Nobol,1,11,-1.916671000000000,-80.01153900000000,10
Guayas,Palestina,4,20,-1.626300000000000,-79.97700000000000,10
Guayas,Pedro Carbo,3,24,-1.833333000000000,-80.23333300000000,10
Guayas,Playas,5,24,-2.623330000000000,-80.38750000000000,10
Guayas,Salitre,5,39,-1.829444000000000,-79.81555600000000,10
Guayas,Samborondón,3,26,-2.183333000000000,-79.88333299999999,10
Guayas,San Jacinto De Yaguachi,7,26,-2.120000000000000,-79.69000000000000,10
Guayas,Santa Lucía,3,35,-1.713889000000000,-79.98500000000000,10
Guayas,Simón Bolivar,2,7,-2.156667000000000,-79.88750000000000,10
Imbabura,Antonio Ante,6,34,0.3200000000000000,-78.20999999999999,10
Imbabura,Cotacachi,2,22,0.3000000000000000,-78.26666700000000,10
Imbabura,Ibarra,17,188,0.3626780000000000,-78.13066700000000,10
Imbabura,Otavalo,12,79,0.2333330000000000,-78.26666700000000,10
Imbabura,Pimampiro,0,5,0.4000000000000000,-77.97000000000000,10
Imbabura,San Miguel de Urcuquí,1,8,0.5200000000000000,-78.20000000000000,10
Loja,Calvas,4,28,-4.320000000000000,-79.56000000000000,10
Loja,Catamayo,1,12,-3.980000000000000,-79.34999999999999,10
Loja,Celica,0,7,-4.102500000000000,-79.95444400000000,10
Loja,Chaguarpamba,3,10,-3.850000000000000,-79.65000000000001,10
Loja,Espíndola,1,17,-4.583056000000000,-79.42694400000001,10
Loja,Gonzanamá,1,19,-4.231389000000000,-79.43527800000000,10
Loja,Loja,24,261,-3.983333000000002,-79.20000000000000,10
Loja,Macará,1,16,-4.383333000000000,-79.95000000000000,10
Loja,Olmedo,0,2,-3.934000000000000,-79.64800000000000,10
Loja,Paltas,3,23,-4.050000000000002,-79.65000000000001,10
Loja,Pindal,0,4,-4.116100000000000,-80.10760000000001,10
Loja,Puyango,0,8,-3.870000000000000,-80.09000000000000,10
Loja,Quilanga,0,3,-4.298000000000000,-79.39860000000000,10
Loja,Saraguro,0,13,-3.625300000000000,-79.24110000000000,10
Loja,Sozoranga,0,4,-4.327778000000000,-79.78972200000000,10
Loja,Zapotillo,0,8,-4.386360000000002,-80.24360000000000,10
Los Ríos,Baba,2,20,-1.784167000000000,-79.67666699999999,10
Los Ríos,Babahoyo,19,166,-1.800000000000000,-79.53333300000000,10
Los Ríos,Buena Fe,3,38,-0.8985719999999999,-79.48891600000000,10
Los Ríos,Mocache,0,13,-1.183850000000000,-79.50552999999999,10
Los Ríos,Montalvo,2,16,-1.793800000000000,-79.28570000000001,10
Los Ríos,Palenque,2,14,-1.432800000000000,-79.74950000000000,10
Los Ríos,Puebloviejo,2,16,-1.550000000000000,-79.53388900000000,10
Los Ríos,Quevedo,13,139,-1.033333000000000,-79.45000000000000,10
Los Ríos,Quinsaloma,0,10,-1.206200000000000,-79.31450000000000,10
Los Ríos,Urdaneta,1,22,-1.570556000000000,-79.47111099999999,10
Los Ríos,Valencia,4,28,-0.9525000000000000,-79.35310000000000,10
Los Ríos,Ventanas,3,41,-1.450000000000000,-79.47000000000000,10
Los Ríos,Vinces,8,51,-1.558333000000000,-79.75000000000000,10
Manabí,Bolívar,1,21,-0.8419440000000000,-80.16194400000001,10
Manabí,Chone,10,108,-0.6833330000000000,-80.09999999999999,10
Manabí,El Carmen,4,56,-1.314700000000000,-80.01690000000001,10
Manabí,Flavio Alfaro,1,17,-0.4054000000000000,-79.90580000000000,10
Manabí,Jama,1,7,-0.2014000000000000,-80.26590000000000,10
Manabí,Jaramijó,2,2,-0.9487300000000000,-80.63630000000001,10
Manabí,Jipijapa,11,60,-1.333330000000000,-80.58329999999999,10
Manabí,Junín,5,20,-0.9291600000000000,-80.20569000000000,10
Manabí,Manta,23,205,-0.9500220000000000,-80.71620000000000,10
Manabí,Montecristi,1,33,-1.033330000000000,-80.65000000000001,10
Manabí,Olmedo,1,7,-1.396111000000000,-80.20611100000001,10
Manabí,Paján,2,30,-1.570000000000000,-80.42000000000000,10
Manabí,Pedernales,3,38,0.07010000000000001,-80.05360000000000,10
Manabí,Pichincha,0,17,-1.047300000000000,-79.81860000000000,10
Manabí,Portoviejo,27,260,-1.056181000000000,-80.45521700000000,10
Manabí,Puerto López,0,14,-1.566667000000000,-80.81666700000000,10
Manabí,Rocafuerte,5,24,-0.9200000000000000,-80.45999999999999,10
Manabí,San Vicente,2,10,-0.5892999999999999,-80.40880000000000,10
Manabí,Santa Ana,3,27,-1.206900000000000,-80.37090000000001,10
Manabí,Sucre,3,42,-0.6000000000000000,-80.41666700000000,10
Manabí,Tosagua,2,22,-0.7800000000000000,-80.26000000000001,10
Manabí,Veinticuatro de Mayo,3,25,-1.278889000000000,-80.42000000000000,10
Morona Santiago,Gualaquiza,1,5,-3.380000000000000,-78.58000000000000,10
Morona Santiago,Huamboya,0,3,-1.785000000000000,-78.23194400000000,10
