inec_provincia_id,provincia,poblacion,total,nuevas,lat,lng,created_at
19,Zamora Chinchipe,120416,3282,2,-4.120000000000000,-78.80000000000000,02/01/2022
01,Azuay,881394,30009,14,-2.897414000000000,-79.00448100000000,03/01/2022
02,Bolívar,209933,7725,19,-1.605556000000000,-79.00305600000000,03/01/2022
04,Carchi,186869,10099,1,0.8121800000000000,-77.71633000000000,03/01/2022
03,Cañar,281396,7175,44,-2.733333000000000,-78.83333300000000,03/01/2022
06,Chimborazo,524004,9791,8,-1.674347000000000,-78.64829400000001,03/01/2022
05,Cotopaxi,488716,12961,21,-0.9333330000000000,-78.61666700000001,03/01/2022
07,El Oro,715751,26251,169,-3.266667000000000,-79.96666700000000,03/01/2022
08,Esmeraldas,591083,10396,1,1.050000000000000,-79.20000000000000,03/01/2022
20,Galápagos,33042,1559,2,-0.7999999999999999,-89.40000000000001,03/01/2022
09,Guayas,4387434,79507,95,-2.183333000000000,-79.88333299999999,03/01/2022
10,Imbabura,476257,18280,18,0.3626780000000000,-78.13066700000000,03/01/2022
11,Loja,521154,19121,20,-3.983333000000000,-79.20000000000000,03/01/2022
12,Los Ríos,921763,13893,23,-1.800000000000000,-79.53333300000000,03/01/2022
13,Manabí,1562079,37444,73,-1.056181000000000,-80.45521700000000,03/01/2022
14,Morona Santiago,196535,7495,4,-2.300000000000000,-78.11666700000001,03/01/2022
15,Napo,133705,4634,3,-0.9890000000000000,-77.81590000000000,03/01/2022
22,Orellana,161338,4236,5,-0.4666670000000000,-76.96666700000000,03/01/2022
16,Pastaza,114202,3942,7,-1.066667000000000,-78.00111099999999,03/01/2022
17,Pichincha,3228233,203592,261,-0.2186110000000000,-78.50972200000000,03/01/2022
24,Santa Elena,401178,4750,13,-2.226700000000000,-80.85830000000000,03/01/2022
23,Sto. Domingo Tsáchilas,511151,13294,8,-0.2541670000000000,-79.17194400000000,03/01/2022
21,Sucumbíos,230503,6839,3,0.08472200000000002,-76.88277800000000,03/01/2022
18,Tungurahua,590600,16924,63,-1.241667000000000,-78.61972200000000,03/01/2022
19,Zamora Chinchipe,120416,3284,2,-4.120000000000000,-78.80000000000000,03/01/2022
01,Azuay,881394,30026,17,-2.897414000000000,-79.00448100000000,04/01/2022
02,Bolívar,209933,7774,49,-1.605556000000000,-79.00305600000000,04/01/2022
04,Carchi,186869,10108,9,0.8121800000000000,-77.71633000000000,04/01/2022
03,Cañar,281396,7218,43,-2.733333000000000,-78.83333300000000,04/01/2022
06,Chimborazo,524004,9814,23,-1.674347000000000,-78.64829400000001,04/01/2022
05,Cotopaxi,488716,12997,36,-0.9333330000000000,-78.61666700000001,04/01/2022
07,El Oro,715751,26312,61,-3.266667000000000,-79.96666700000000,04/01/2022
08,Esmeraldas,591083,10405,9,1.050000000000000,-79.20000000000000,04/01/2022
20,Galápagos,33042,1563,4,-0.7999999999999999,-89.40000000000001,04/01/2022
09,Guayas,4387434,79680,173,-2.183333000000000,-79.88333299999999,04/01/2022
10,Imbabura,476257,18321,41,0.3626780000000000,-78.13066700000000,04/01/2022
11,Loja,521154,19140,19,-3.983333000000000,-79.20000000000000,04/01/2022
12,Los Ríos,921763,13915,22,-1.800000000000000,-79.53333300000000,04/01/2022
13,Manabí,1562079,37561,117,-1.056181000000000,-80.45521700000000,04/01/2022
14,Morona Santiago,196535,7503,8,-2.300000000000000,-78.11666700000001,04/01/2022
15,Napo,133705,4639,5,-0.9890000000000000,-77.81590000000000,04/01/2022
22,Orellana,161338,4239,3,-0.4666670000000000,-76.96666700000000,04/01/2022
16,Pastaza,114202,3943,1,-1.066667000000000,-78.00111099999999,04/01/2022
17,Pichincha,3228233,204090,498,-0.2186110000000000,-78.50972200000000,04/01/2022
24,Santa Elena,401178,4758,8,-2.226700000000000,-80.85830000000000,04/01/2022
23,Sto. Domingo Tsáchilas,511151,13298,4,-0.2541670000000000,-79.17194400000000,04/01/2022
21,Sucumbíos,230503,6851,12,0.08472200000000002,-76.88277800000000,04/01/2022
18,Tungurahua,590600,16995,71,-1.241667000000000,-78.61972200000000,04/01/2022
19,Zamora Chinchipe,120416,3286,2,-4.120000000000000,-78.80000000000000,04/01/2022
01,Azuay,881394,30093,67,-2.897414000000000,-79.00448100000000,05/01/2022
02,Bolívar,209933,7809,35,-1.605556000000000,-79.00305600000000,05/01/2022
04,Carchi,186869,10113,5,0.8121800000000000,-77.71633000000000,05/01/2022
03,Cañar,281396,7291,73,-2.733333000000000,-78.83333300000000,05/01/2022
06,Chimborazo,524004,9842,28,-1.674347000000000,-78.64829400000001,05/01/2022
05,Cotopaxi,488716,13051,54,-0.9333330000000000,-78.61666700000001,05/01/2022
07,El Oro,715751,26377,65,-3.266667000000000,-79.96666700000000,05/01/2022
08,Esmeraldas,591083,10420,15,1.050000000000000,-79.20000000000000,05/01/2022
20,Galápagos,33042,1565,2,-0.7999999999999999,-89.40000000000001,05/01/2022
09,Guayas,4387434,81336,1656,-2.183333000000000,-79.88333299999999,05/01/2022
10,Imbabura,476257,18338,17,0.3626780000000000,-78.13066700000000,05/01/2022
11,Loja,521154,19194,54,-3.983333000000000,-79.20000000000000,05/01/2022
12,Los Ríos,921763,13982,67,-1.800000000000000,-79.53333300000000,05/01/2022
13,Manabí,1562079,37783,222,-1.056181000000000,-80.45521700000000,05/01/2022
14,Morona Santiago,196535,7530,27,-2.300000000000000,-78.11666700000001,05/01/2022
15,Napo,133705,4650,11,-0.9890000000000000,-77.81590000000000,05/01/2022
22,Orellana,161338,4243,4,-0.4666670000000000,-76.96666700000000,05/01/2022
16,Pastaza,114202,3947,4,-1.066667000000000,-78.00111099999999,05/01/2022
17,Pichincha,3228233,204423,333,-0.2186110000000000,-78.50972200000000,05/01/2022
24,Santa Elena,401178,4781,23,-2.226700000000000,-80.85830000000000,05/01/2022
23,Sto. Domingo Tsáchilas,511151,13305,7,-0.2541670000000000,-79.17194400000000,05/01/2022
21,Sucumbíos,230503,6855,4,0.08472200000000002,-76.88277800000000,05/01/2022
18,Tungurahua,590600,17055,60,-1.241667000000000,-78.61972200000000,05/01/2022
19,Zamora Chinchipe,120416,3290,4,-4.120000000000000,-78.80000000000000,05/01/2022
01,Azuay,881394,30132,39,-2.897414000000000,-79.00448100000000,06/01/2022
02,Bolívar,209933,7891,82,-1.605556000000000,-79.00305600000000,06/01/2022
04,Carchi,186869,10121,8,0.8121800000000000,-77.71633000000000,06/01/2022
03,Cañar,281396,7321,30,-2.733333000000000,-78.83333300000000,06/01/2022
06,Chimborazo,524004,9874,32,-1.674347000000000,-78.64829400000001,06/01/2022
05,Cotopaxi,488716,13072,21,-0.9333330000000000,-78.61666700000001,06/01/2022
07,El Oro,715751,26472,95,-3.266667000000000,-79.96666700000000,06/01/2022
08,Esmeraldas,591083,10434,14,1.050000000000000,-79.20000000000000,06/01/2022
20,Galápagos,33042,1572,7,-0.7999999999999999,-89.40000000000001,06/01/2022
09,Guayas,4387434,82633,1297,-2.183333000000000,-79.88333299999999,06/01/2022
10,Imbabura,476257,18359,21,0.3626780000000000,-78.13066700000000,06/01/2022
11,Loja,521154,19246,52,-3.983333000000000,-79.20000000000000,06/01/2022
12,Los Ríos,921763,14061,79,-1.800000000000000,-79.53333300000000,06/01/2022
13,Manabí,1562079,38016,233,-1.056181000000000,-80.45521700000000,06/01/2022
14,Morona Santiago,196535,7564,34,-2.300000000000000,-78.11666700000001,06/01/2022
15,Napo,133705,4668,18,-0.9890000000000000,-77.81590000000000,06/01/2022
22,Orellana,161338,4245,2,-0.4666670000000000,-76.96666700000000,06/01/2022
16,Pastaza,114202,3952,5,-1.066667000000000,-78.00111099999999,06/01/2022
17,Pichincha,3228233,204903,480,-0.2186110000000000,-78.50972200000000,06/01/2022
24,Santa Elena,401178,4817,36,-2.226700000000000,-80.85830000000000,06/01/2022
23,Sto. Domingo Tsáchilas,511151,13320,15,-0.2541670000000000,-79.17194400000000,06/01/2022
21,Sucumbíos,230503,6861,6,0.08472200000000002,-76.88277800000000,06/01/2022
18,Tungurahua,590600,17117,62,-1.241667000000000,-78.61972200000000,06/01/2022
19,Zamora Chinchipe,120416,3299,9,-4.120000000000000,-78.80000000000000,06/01/2022
01,Azuay,881394,30160,28,-2.897414000000000,-79.00448100000000,07/01/2022
02,Bolívar,209933,7938,47,-1.605556000000000,-79.00305600000000,07/01/2022
04,Carchi,186869,10124,3,0.8121800000000000,-77.71633000000000,07/01/2022
03,Cañar,281396,7393,72,-2.733333000000000,-78.83333300000000,07/01/2022
06,Chimborazo,524004,9894,20,-1.674347000000000,-78.64829400000001,07/01/2022
05,Cotopaxi,488716,13081,9,-0.9333330000000000,-78.61666700000001,07/01/2022
07,El Oro,715751,26608,136,-3.266667000000000,-79.96666700000000,07/01/2022
08,Esmeraldas,591083,10446,12,1.050000000000000,-79.20000000000000,07/01/2022
20,Galápagos,33042,1579,7,-0.7999999999999999,-89.40000000000001,07/01/2022
09,Guayas,4387434,82940,307,-2.183333000000000,-79.88333299999999,07/01/2022
10,Imbabura,476257,18387,28,0.3626780000000000,-78.13066700000000,07/01/2022
11,Loja,521154,19276,30,-3.983333000000000,-79.20000000000000,07/01/2022
12,Los Ríos,921763,14110,49,-1.800000000000000,-79.53333300000000,07/01/2022
13,Manabí,1562079,38223,207,-1.056181000000000,-80.45521700000000,07/01/2022
14,Morona Santiago,196535,7587,23,-2.300000000000000,-78.11666700000001,07/01/2022
15,Napo,133705,4695,27,-0.9890000000000000,-77.81590000000000,07/01/2022
22,Orellana,161338,4246,1,-0.4666670000000000,-76.96666700000000,07/01/2022
16,Pastaza,114202,3956,4,-1.066667000000000,-78.00111099999999,07/01/2022
17,Pichincha,3228233,205163,260,-0.2186110000000000,-78.50972200000000,07/01/2022
24,Santa Elena,401178,4837,20,-2.226700000000000,-80.85830000000000,07/01/2022
23,Sto. Domingo Tsáchilas,511151,13334,14,-0.2541670000000000,-79.17194400000000,07/01/2022
21,Sucumbíos,230503,6867,6,0.08472200000000002,-76.88277800000000,07/01/2022
18,Tungurahua,590600,17139,22,-1.241667000000000,-78.61972200000000,07/01/2022
19,Zamora Chinchipe,120416,3302,3,-4.120000000000000,-78.80000000000000,07/01/2022
01,Azuay,881394,30227,67,-2.897414000000000,-79.00448100000000,08/01/2022
02,Bolívar,209933,8016,78,-1.605556000000000,-79.00305600000000,08/01/2022
04,Carchi,186869,10135,11,0.8121800000000000,-77.71633000000000,08/01/2022
03,Cañar,281396,7444,51,-2.733333000000000,-78.83333300000000,08/01/2022
06,Chimborazo,524004,9953,59,-1.674347000000000,-78.64829400000001,08/01/2022
05,Cotopaxi,488716,13166,85,-0.9333330000000000,-78.61666700000001,08/01/2022
07,El Oro,715751,26754,146,-3.266667000000000,-79.96666700000000,08/01/2022
08,Esmeraldas,591083,10457,11,1.050000000000000,-79.20000000000000,08/01/2022
20,Galápagos,33042,1583,4,-0.7999999999999999,-89.40000000000001,08/01/2022
09,Guayas,4387434,84140,1200,-2.183333000000000,-79.88333299999999,08/01/2022
10,Imbabura,476257,18515,128,0.3626780000000000,-78.13066700000000,08/01/2022
11,Loja,521154,19328,52,-3.983333000000000,-79.20000000000000,08/01/2022
12,Los Ríos,921763,14158,48,-1.800000000000000,-79.53333300000000,08/01/2022
13,Manabí,1562079,38578,355,-1.056181000000000,-80.45521700000000,08/01/2022
14,Morona Santiago,196535,7608,21,-2.300000000000000,-78.11666700000001,08/01/2022
15,Napo,133705,4713,18,-0.9890000000000000,-77.81590000000000,08/01/2022
22,Orellana,161338,4251,5,-0.4666670000000000,-76.96666700000000,08/01/2022
16,Pastaza,114202,3965,9,-1.066667000000000,-78.00111099999999,08/01/2022
17,Pichincha,3228233,205645,482,-0.2186110000000000,-78.50972200000000,08/01/2022
24,Santa Elena,401178,4860,23,-2.226700000000000,-80.85830000000000,08/01/2022
23,Sto. Domingo Tsáchilas,511151,13355,21,-0.2541670000000000,-79.17194400000000,08/01/2022
21,Sucumbíos,230503,6892,25,0.08472200000000002,-76.88277800000000,08/01/2022
18,Tungurahua,590600,17190,51,-1.241667000000000,-78.61972200000000,08/01/2022
19,Zamora Chinchipe,120416,3305,3,-4.120000000000000,-78.80000000000000,08/01/2022
01,Azuay,881394,30258,31,-2.897414000000000,-79.00448100000000,09/01/2022
02,Bolívar,209933,8107,91,-1.605556000000000,-79.00305600000000,09/01/2022
04,Carchi,186869,10153,18,0.8121800000000000,-77.71633000000000,09/01/2022
03,Cañar,281396,7571,127,-2.733333000000000,-78.83333300000000,09/01/2022
06,Chimborazo,524004,10034,81,-1.674347000000000,-78.64829400000001,09/01/2022
05,Cotopaxi,488716,13213,47,-0.9333330000000000,-78.61666700000001,09/01/2022
07,El Oro,715751,27013,259,-3.266667000000000,-79.96666700000000,09/01/2022
08,Esmeraldas,591083,10486,29,1.050000000000000,-79.20000000000000,09/01/2022
20,Galápagos,33042,1623,40,-0.7999999999999999,-89.40000000000001,09/01/2022
09,Guayas,4387434,84950,810,-2.183333000000000,-79.88333299999999,09/01/2022
10,Imbabura,476257,18642,127,0.3626780000000000,-78.13066700000000,09/01/2022
11,Loja,521154,19465,137,-3.983333000000000,-79.20000000000000,09/01/2022
12,Los Ríos,921763,14246,88,-1.800000000000000,-79.53333300000000,09/01/2022
13,Manabí,1562079,38870,292,-1.056181000000000,-80.45521700000000,09/01/2022
14,Morona Santiago,196535,7617,9,-2.300000000000000,-78.11666700000001,09/01/2022
15,Napo,133705,4743,30,-0.9890000000000000,-77.81590000000000,09/01/2022
22,Orellana,161338,4264,13,-0.4666670000000000,-76.96666700000000,09/01/2022
16,Pastaza,114202,3970,5,-1.066667000000000,-78.00111099999999,09/01/2022
17,Pichincha,3228233,206286,641,-0.2186110000000000,-78.50972200000000,09/01/2022
24,Santa Elena,401178,4911,51,-2.226700000000000,-80.85830000000000,09/01/2022
23,Sto. Domingo Tsáchilas,511151,13398,43,-0.2541670000000000,-79.17194400000000,09/01/2022
21,Sucumbíos,230503,6957,65,0.08472200000000002,-76.88277800000000,09/01/2022
18,Tungurahua,590600,17232,42,-1.241667000000000,-78.61972200000000,09/01/2022
19,Zamora Chinchipe,120416,3323,18,-4.120000000000000,-78.80000000000000,09/01/2022
01,Azuay,881394,30334,76,-2.897414000000000,-79.00448100000000,10/01/2022
02,Bolívar,209933,8180,73,-1.605556000000000,-79.00305600000000,10/01/2022
04,Carchi,186869,10158,5,0.8121800000000000,-77.71633000000000,10/01/2022
03,Cañar,281396,7638,67,-2.733333000000000,-78.83333300000000,10/01/2022
06,Chimborazo,524004,10075,41,-1.674347000000000,-78.64829400000001,10/01/2022
05,Cotopaxi,488716,13224,11,-0.9333330000000000,-78.61666700000001,10/01/2022
07,El Oro,715751,27157,144,-3.266667000000000,-79.96666700000000,10/01/2022
08,Esmeraldas,591083,10507,21,1.050000000000000,-79.20000000000000,10/01/2022
20,Galápagos,33042,1688,65,-0.7999999999999999,-89.40000000000001,10/01/2022
09,Guayas,4387434,85196,246,-2.183333000000000,-79.88333299999999,10/01/2022
10,Imbabura,476257,18751,109,0.3626780000000000,-78.13066700000000,10/01/2022
11,Loja,521154,19591,126,-3.983333000000000,-79.20000000000000,10/01/2022
12,Los Ríos,921763,14299,53,-1.800000000000000,-79.53333300000000,10/01/2022
13,Manabí,1562079,39027,157,-1.056181000000000,-80.45521700000000,10/01/2022
14,Morona Santiago,196535,7637,20,-2.300000000000000,-78.11666700000001,10/01/2022
15,Napo,133705,4758,15,-0.9890000000000000,-77.81590000000000,10/01/2022
22,Orellana,161338,4269,5,-0.4666670000000000,-76.96666700000000,10/01/2022
16,Pastaza,114202,3973,3,-1.066667000000000,-78.00111099999999,10/01/2022
17,Pichincha,3228233,206781,495,-0.2186110000000000,-78.50972200000000,10/01/2022
24,Santa Elena,401178,4915,4,-2.226700000000000,-80.85830000000000,10/01/2022
23,Sto. Domingo Tsáchilas,511151,13425,27,-0.2541670000000000,-79.17194400000000,10/01/2022
21,Sucumbíos,230503,6981,24,0.08472200000000002,-76.88277800000000,10/01/2022
18,Tungurahua,590600,17289,57,-1.241667000000000,-78.61972200000000,10/01/2022
19,Zamora Chinchipe,120416,3331,8,-4.120000000000000,-78.80000000000000,10/01/2022
01,Azuay,881394,30443,109,-2.897414000000000,-79.00448100000000,11/01/2022
02,Bolívar,209933,8268,88,-1.605556000000000,-79.00305600000000,11/01/2022
04,Carchi,186869,10222,64,0.8121800000000000,-77.71633000000000,11/01/2022
03,Cañar,281396,7777,139,-2.733333000000000,-78.83333300000000,11/01/2022
06,Chimborazo,524004,10174,99,-1.674347000000000,-78.64829400000001,11/01/2022
05,Cotopaxi,488716,13388,164,-0.9333330000000000,-78.61666700000001,11/01/2022
07,El Oro,715751,27717,560,-3.266667000000000,-79.96666700000000,11/01/2022
08,Esmeraldas,591083,10658,151,1.050000000000000,-79.20000000000000,11/01/2022
20,Galápagos,33042,1833,145,-0.7999999999999999,-89.40000000000001,11/01/2022
09,Guayas,4387434,89106,3910,-2.183333000000000,-79.88333299999999,11/01/2022
10,Imbabura,476257,19004,253,0.3626780000000000,-78.13066700000000,11/01/2022
11,Loja,521154,19773,182,-3.983333000000000,-79.20000000000000,11/01/2022
12,Los Ríos,921763,14485,186,-1.800000000000000,-79.53333300000000,11/01/2022
13,Manabí,1562079,39611,584,-1.056181000000000,-80.45521700000000,11/01/2022
14,Morona Santiago,196535,7712,75,-2.300000000000000,-78.11666700000001,11/01/2022
15,Napo,133705,4778,20,-0.9890000000000000,-77.81590000000000,11/01/2022
22,Orellana,161338,4293,24,-0.4666670000000000,-76.96666700000000,11/01/2022
16,Pastaza,114202,3991,18,-1.066667000000000,-78.00111099999999,11/01/2022
17,Pichincha,3228233,208982,2201,-0.2186110000000000,-78.50972200000000,11/01/2022
24,Santa Elena,401178,5032,117,-2.226700000000000,-80.85830000000000,11/01/2022
23,Sto. Domingo Tsáchilas,511151,13481,56,-0.2541670000000000,-79.17194400000000,11/01/2022
21,Sucumbíos,230503,7038,57,0.08472200000000002,-76.88277800000000,11/01/2022
18,Tungurahua,590600,17402,113,-1.241667000000000,-78.61972200000000,11/01/2022
19,Zamora Chinchipe,120416,3357,26,-4.120000000000000,-78.80000000000000,11/01/2022
01,Azuay,881394,30643,200,-2.897414000000000,-79.00448100000000,12/01/2022
02,Bolívar,209933,8431,163,-1.605556000000000,-79.00305600000000,12/01/2022
04,Carchi,186869,10308,86,0.8121800000000000,-77.71633000000000,12/01/2022
03,Cañar,281396,7912,135,-2.733333000000000,-78.83333300000000,12/01/2022
06,Chimborazo,524004,10374,200,-1.674347000000000,-78.64829400000001,12/01/2022
05,Cotopaxi,488716,13456,68,-0.9333330000000000,-78.61666700000001,12/01/2022
07,El Oro,715751,28118,401,-3.266667000000000,-79.96666700000000,12/01/2022
08,Esmeraldas,591083,10762,104,1.050000000000000,-79.20000000000000,12/01/2022
20,Galápagos,33042,1886,53,-0.7999999999999999,-89.40000000000001,12/01/2022
09,Guayas,4387434,93600,4494,-2.183333000000000,-79.88333299999999,12/01/2022
10,Imbabura,476257,19391,387,0.3626780000000000,-78.13066700000000,12/01/2022
11,Loja,521154,19985,212,-3.983333000000000,-79.20000000000000,12/01/2022
12,Los Ríos,921763,14706,221,-1.800000000000000,-79.53333300000000,12/01/2022
13,Manabí,1562079,40066,455,-1.056181000000000,-80.45521700000000,12/01/2022
14,Morona Santiago,196535,7794,82,-2.300000000000000,-78.11666700000001,12/01/2022
15,Napo,133705,4808,30,-0.9890000000000000,-77.81590000000000,12/01/2022
22,Orellana,161338,4314,21,-0.4666670000000000,-76.96666700000000,12/01/2022
16,Pastaza,114202,4029,38,-1.066667000000000,-78.00111099999999,12/01/2022
17,Pichincha,3228233,211514,2532,-0.2186110000000000,-78.50972200000000,12/01/2022
24,Santa Elena,401178,5119,87,-2.226700000000000,-80.85830000000000,12/01/2022
23,Sto. Domingo Tsáchilas,511151,13623,142,-0.2541670000000000,-79.17194400000000,12/01/2022
21,Sucumbíos,230503,7075,37,0.08472200000000002,-76.88277800000000,12/01/2022
18,Tungurahua,590600,17529,127,-1.241667000000000,-78.61972200000000,12/01/2022
19,Zamora Chinchipe,120416,3428,71,-4.120000000000000,-78.80000000000000,12/01/2022
01,Azuay,881394,30787,144,-2.897414000000000,-79.00448100000000,13/01/2022
02,Bolívar,209933,8535,104,-1.605556000000000,-79.00305600000000,13/01/2022
04,Carchi,186869,10344,36,0.8121800000000000,-77.71633000000000,13/01/2022
03,Cañar,281396,8116,204,-2.733333000000000,-78.83333300000000,13/01/2022
06,Chimborazo,524004,10485,111,-1.674347000000000,-78.64829400000001,13/01/2022
05,Cotopaxi,488716,13542,86,-0.9333330000000000,-78.61666700000001,13/01/2022
07,El Oro,715751,28426,308,-3.266667000000000,-79.96666700000000,13/01/2022
08,Esmeraldas,591083,10878,116,1.050000000000000,-79.20000000000000,13/01/2022
20,Galápagos,33042,1929,43,-0.7999999999999999,-89.40000000000001,13/01/2022
09,Guayas,4387434,94261,661,-2.183333000000000,-79.88333299999999,13/01/2022
10,Imbabura,476257,19580,189,0.3626780000000000,-78.13066700000000,13/01/2022
11,Loja,521154,20113,128,-3.983333000000000,-79.20000000000000,13/01/2022
12,Los Ríos,921763,14788,82,-1.800000000000000,-79.53333300000000,13/01/2022
13,Manabí,1562079,40235,169,-1.056181000000000,-80.45521700000000,13/01/2022
14,Morona Santiago,196535,7846,52,-2.300000000000000,-78.11666700000001,13/01/2022
15,Napo,133705,4821,13,-0.9890000000000000,-77.81590000000000,13/01/2022
22,Orellana,161338,4339,25,-0.4666670000000000,-76.96666700000000,13/01/2022
16,Pastaza,114202,4041,12,-1.066667000000000,-78.00111099999999,13/01/2022
17,Pichincha,3228233,213563,2049,-0.2186110000000000,-78.50972200000000,13/01/2022
24,Santa Elena,401178,5158,39,-2.226700000000000,-80.85830000000000,13/01/2022
23,Sto. Domingo Tsáchilas,511151,13652,29,-0.2541670000000000,-79.17194400000000,13/01/2022
21,Sucumbíos,230503,7148,73,0.08472200000000002,-76.88277800000000,13/01/2022
18,Tungurahua,590600,17633,104,-1.241667000000000,-78.61972200000000,13/01/2022
19,Zamora Chinchipe,120416,3444,16,-4.120000000000000,-78.80000000000000,13/01/2022
01,Azuay,881394,31055,268,-2.897414000000000,-79.00448100000000,14/01/2022
02,Bolívar,209933,8697,162,-1.605556000000000,-79.00305600000000,14/01/2022
04,Carchi,186869,10419,75,0.8121800000000000,-77.71633000000000,14/01/2022
03,Cañar,281396,8236,120,-2.733333000000000,-78.83333300000000,14/01/2022
06,Chimborazo,524004,10635,150,-1.674347000000000,-78.64829400000001,14/01/2022
05,Cotopaxi,488716,13680,138,-0.9333330000000000,-78.61666700000001,14/01/2022
07,El Oro,715751,29297,871,-3.266667000000000,-79.96666700000000,14/01/2022
08,Esmeraldas,591083,11135,257,1.050000000000000,-79.20000000000000,14/01/2022
20,Galápagos,33042,1994,65,-0.7999999999999999,-89.40000000000001,14/01/2022
09,Guayas,4387434,97242,2981,-2.183333000000000,-79.88333299999999,14/01/2022
10,Imbabura,476257,19839,259,0.3626780000000000,-78.13066700000000,14/01/2022
11,Loja,521154,20354,241,-3.983333000000000,-79.20000000000000,14/01/2022
12,Los Ríos,921763,15100,312,-1.800000000000000,-79.53333300000000,14/01/2022
13,Manabí,1562079,40827,592,-1.056181000000000,-80.45521700000000,14/01/2022
14,Morona Santiago,196535,7969,123,-2.300000000000000,-78.11666700000001,14/01/2022
15,Napo,133705,4908,87,-0.9890000000000000,-77.81590000000000,14/01/2022
22,Orellana,161338,4378,39,-0.4666670000000000,-76.96666700000000,14/01/2022
16,Pastaza,114202,4052,11,-1.066667000000000,-78.00111099999999,14/01/2022
17,Pichincha,3228233,215529,1966,-0.2186110000000000,-78.50972200000000,14/01/2022
24,Santa Elena,401178,5321,163,-2.226700000000000,-80.85830000000000,14/01/2022
23,Sto. Domingo Tsáchilas,511151,13686,34,-0.2541670000000000,-79.17194400000000,14/01/2022
21,Sucumbíos,230503,7230,82,0.08472200000000002,-76.88277800000000,14/01/2022
18,Tungurahua,590600,17857,224,-1.241667000000000,-78.61972200000000,14/01/2022
19,Zamora Chinchipe,120416,3502,58,-4.120000000000000,-78.80000000000000,14/01/2022
01,Azuay,881394,31267,212,-2.897414000000000,-79.00448100000000,15/01/2022
02,Bolívar,209933,8802,105,-1.605556000000000,-79.00305600000000,15/01/2022
04,Carchi,186869,10443,24,0.8121800000000000,-77.71633000000000,15/01/2022
03,Cañar,281396,8454,218,-2.733333000000000,-78.83333300000000,15/01/2022
06,Chimborazo,524004,10812,177,-1.674347000000000,-78.64829400000001,15/01/2022
05,Cotopaxi,488716,13743,63,-0.9333330000000000,-78.61666700000001,15/01/2022
07,El Oro,715751,30477,1180,-3.266667000000000,-79.96666700000000,15/01/2022
08,Esmeraldas,591083,11243,108,1.050000000000000,-79.20000000000000,15/01/2022
20,Galápagos,33042,2036,42,-0.7999999999999999,-89.40000000000001,15/01/2022
09,Guayas,4387434,100777,3535,-2.183333000000000,-79.88333299999999,15/01/2022
10,Imbabura,476257,20118,279,0.3626780000000000,-78.13066700000000,15/01/2022
11,Loja,521154,20695,341,-3.983333000000000,-79.20000000000000,15/01/2022
12,Los Ríos,921763,15274,174,-1.800000000000000,-79.53333300000000,15/01/2022
13,Manabí,1562079,41419,592,-1.056181000000000,-80.45521700000000,15/01/2022
14,Morona Santiago,196535,8030,61,-2.300000000000000,-78.11666700000001,15/01/2022
15,Napo,133705,5053,145,-0.9890000000000000,-77.81590000000000,15/01/2022
22,Orellana,161338,4440,62,-0.4666670000000000,-76.96666700000000,15/01/2022
16,Pastaza,114202,4076,24,-1.066667000000000,-78.00111099999999,15/01/2022
17,Pichincha,3228233,218784,3255,-0.2186110000000000,-78.50972200000000,15/01/2022
24,Santa Elena,401178,5445,124,-2.226700000000000,-80.85830000000000,15/01/2022
23,Sto. Domingo Tsáchilas,511151,13743,57,-0.2541670000000000,-79.17194400000000,15/01/2022
21,Sucumbíos,230503,7352,122,0.08472200000000002,-76.88277800000000,15/01/2022
18,Tungurahua,590600,17992,135,-1.241667000000000,-78.61972200000000,15/01/2022
19,Zamora Chinchipe,120416,3557,55,-4.120000000000000,-78.80000000000000,15/01/2022
01,Azuay,881394,31371,104,-2.897414000000000,-79.00448100000000,16/01/2022
02,Bolívar,209933,8908,106,-1.605556000000000,-79.00305600000000,16/01/2022
04,Carchi,186869,10535,92,0.8121800000000000,-77.71633000000000,16/01/2022
03,Cañar,281396,8755,301,-2.733333000000000,-78.83333300000000,16/01/2022
06,Chimborazo,524004,11001,189,-1.674347000000000,-78.64829400000001,16/01/2022
05,Cotopaxi,488716,13973,230,-0.9333330000000000,-78.61666700000001,16/01/2022
07,El Oro,715751,32632,2155,-3.266667000000000,-79.96666700000000,16/01/2022
08,Esmeraldas,591083,11280,37,1.050000000000000,-79.20000000000000,16/01/2022
20,Galápagos,33042,2055,19,-0.7999999999999999,-89.40000000000001,16/01/2022
09,Guayas,4387434,105083,4306,-2.183333000000000,-79.88333299999999,16/01/2022
10,Imbabura,476257,20310,192,0.3626780000000000,-78.13066700000000,16/01/2022
11,Loja,521154,20880,185,-3.983333000000000,-79.20000000000000,16/01/2022
12,Los Ríos,921763,15416,142,-1.800000000000000,-79.53333300000000,16/01/2022
13,Manabí,1562079,42168,749,-1.056181000000000,-80.45521700000000,16/01/2022
14,Morona Santiago,196535,8075,45,-2.300000000000000,-78.11666700000001,16/01/2022
15,Napo,133705,5094,41,-0.9890000000000000,-77.81590000000000,16/01/2022
22,Orellana,161338,4460,20,-0.4666670000000000,-76.96666700000000,16/01/2022
16,Pastaza,114202,4095,19,-1.066667000000000,-78.00111099999999,16/01/2022
17,Pichincha,3228233,220441,1657,-0.2186110000000000,-78.50972200000000,16/01/2022
