inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,created_at
20,Galápagos,33042,1,14,-0.7999999999999999,-89.40000000000001,11/02/2021
09,Guayas,4387434,88,3578,-2.183333000000000,-79.88333299999999,11/02/2021
10,Imbabura,476257,7,373,0.3626780000000000,-78.13066700000000,11/02/2021
11,Loja,521154,5,363,-3.983333000000000,-79.20000000000000,11/02/2021
12,Los Ríos,921763,10,619,-1.800000000000000,-79.53333300000000,11/02/2021
13,Manabí,1562079,26,1106,-1.056181000000000,-80.45521700000000,11/02/2021
14,Morona Santiago,196535,1,77,-2.300000000000000,-78.11666700000001,11/02/2021
15,Napo,133705,0,64,-0.9890000000000000,-77.81590000000000,11/02/2021
22,Orellana,161338,0,62,-0.4666670000000000,-76.96666700000000,11/02/2021
16,Pastaza,114202,1,50,-1.066667000000000,-78.00111099999999,11/02/2021
17,Pichincha,3228233,58,2480,-0.2186110000000000,-78.50972200000000,11/02/2021
24,Santa Elena,401178,2,230,-2.226700000000000,-80.85830000000000,11/02/2021
23,Sto. Domingo Tsáchilas,511151,10,343,-0.2541670000000000,-79.17194400000000,11/02/2021
21,Sucumbíos,230503,1,103,0.08472200000000002,-76.88277800000000,11/02/2021
18,Tungurahua,590600,17,595,-1.241667000000000,-78.61972200000000,11/02/2021
19,Zamora Chinchipe,120416,3,46,-4.120000000000000,-78.80000000000000,11/02/2021
01,Azuay,881394,14,702,-2.897414000000000,-79.00448100000000,12/02/2021
02,Bolívar,209933,3,147,-1.605556000000000,-79.00305600000000,12/02/2021
04,Carchi,186869,3,187,0.8121800000000000,-77.71633000000000,12/02/2021
03,Cañar,281396,6,206,-2.733333000000000,-78.83333300000000,12/02/2021
06,Chimborazo,524004,10,436,-1.674347000000000,-78.64829400000001,12/02/2021
05,Cotopaxi,488716,14,410,-0.9333330000000000,-78.61666700000001,12/02/2021
07,El Oro,715751,12,644,-3.266667000000000,-79.96666700000000,12/02/2021
08,Esmeraldas,591083,5,250,1.050000000000000,-79.20000000000000,12/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,12/02/2021
09,Guayas,4387434,79,3657,-2.183333000000000,-79.88333299999999,12/02/2021
10,Imbabura,476257,6,379,0.3626780000000000,-78.13066700000000,12/02/2021
11,Loja,521154,17,380,-3.983333000000000,-79.20000000000000,12/02/2021
12,Los Ríos,921763,13,632,-1.800000000000000,-79.53333300000000,12/02/2021
13,Manabí,1562079,25,1131,-1.056181000000000,-80.45521700000000,12/02/2021
14,Morona Santiago,196535,3,80,-2.300000000000000,-78.11666700000001,12/02/2021
15,Napo,133705,0,64,-0.9890000000000000,-77.81590000000000,12/02/2021
22,Orellana,161338,4,66,-0.4666670000000000,-76.96666700000000,12/02/2021
16,Pastaza,114202,1,51,-1.066667000000000,-78.00111099999999,12/02/2021
17,Pichincha,3228233,64,2544,-0.2186110000000000,-78.50972200000000,12/02/2021
24,Santa Elena,401178,6,236,-2.226700000000000,-80.85830000000000,12/02/2021
23,Sto. Domingo Tsáchilas,511151,10,353,-0.2541670000000000,-79.17194400000000,12/02/2021
21,Sucumbíos,230503,5,108,0.08472200000000002,-76.88277800000000,12/02/2021
18,Tungurahua,590600,10,605,-1.241667000000000,-78.61972200000000,12/02/2021
19,Zamora Chinchipe,120416,0,46,-4.120000000000000,-78.80000000000000,12/02/2021
01,Azuay,881394,19,721,-2.897414000000000,-79.00448100000000,13/02/2021
02,Bolívar,209933,1,148,-1.605556000000000,-79.00305600000000,13/02/2021
04,Carchi,186869,1,188,0.8121800000000000,-77.71633000000000,13/02/2021
03,Cañar,281396,5,211,-2.733333000000000,-78.83333300000000,13/02/2021
06,Chimborazo,524004,4,440,-1.674347000000000,-78.64829400000001,13/02/2021
05,Cotopaxi,488716,8,418,-0.9333330000000000,-78.61666700000001,13/02/2021
07,El Oro,715751,17,661,-3.266667000000000,-79.96666700000000,13/02/2021
08,Esmeraldas,591083,6,256,1.050000000000000,-79.20000000000000,13/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,13/02/2021
09,Guayas,4387434,91,3748,-2.183333000000000,-79.88333299999999,13/02/2021
10,Imbabura,476257,9,388,0.3626780000000000,-78.13066700000000,13/02/2021
11,Loja,521154,9,389,-3.983333000000000,-79.20000000000000,13/02/2021
12,Los Ríos,921763,19,651,-1.800000000000000,-79.53333300000000,13/02/2021
13,Manabí,1562079,24,1155,-1.056181000000000,-80.45521700000000,13/02/2021
14,Morona Santiago,196535,2,82,-2.300000000000000,-78.11666700000001,13/02/2021
15,Napo,133705,2,66,-0.9890000000000000,-77.81590000000000,13/02/2021
22,Orellana,161338,3,69,-0.4666670000000000,-76.96666700000000,13/02/2021
16,Pastaza,114202,2,53,-1.066667000000000,-78.00111099999999,13/02/2021
17,Pichincha,3228233,58,2602,-0.2186110000000000,-78.50972200000000,13/02/2021
24,Santa Elena,401178,4,240,-2.226700000000000,-80.85830000000000,13/02/2021
23,Sto. Domingo Tsáchilas,511151,10,363,-0.2541670000000000,-79.17194400000000,13/02/2021
21,Sucumbíos,230503,0,108,0.08472200000000002,-76.88277800000000,13/02/2021
18,Tungurahua,590600,18,623,-1.241667000000000,-78.61972200000000,13/02/2021
19,Zamora Chinchipe,120416,1,47,-4.120000000000000,-78.80000000000000,13/02/2021
01,Azuay,881394,21,742,-2.897414000000000,-79.00448100000000,14/02/2021
02,Bolívar,209933,3,151,-1.605556000000000,-79.00305600000000,14/02/2021
04,Carchi,186869,2,190,0.8121800000000000,-77.71633000000000,14/02/2021
03,Cañar,281396,3,214,-2.733333000000000,-78.83333300000000,14/02/2021
06,Chimborazo,524004,16,456,-1.674347000000000,-78.64829400000001,14/02/2021
05,Cotopaxi,488716,7,425,-0.9333330000000000,-78.61666700000001,14/02/2021
07,El Oro,715751,15,676,-3.266667000000000,-79.96666700000000,14/02/2021
08,Esmeraldas,591083,6,262,1.050000000000000,-79.20000000000000,14/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,14/02/2021
09,Guayas,4387434,104,3852,-2.183333000000000,-79.88333299999999,14/02/2021
10,Imbabura,476257,13,401,0.3626780000000000,-78.13066700000000,14/02/2021
11,Loja,521154,9,398,-3.983333000000000,-79.20000000000000,14/02/2021
12,Los Ríos,921763,16,667,-1.800000000000000,-79.53333300000000,14/02/2021
13,Manabí,1562079,28,1183,-1.056181000000000,-80.45521700000000,14/02/2021
14,Morona Santiago,196535,7,89,-2.300000000000000,-78.11666700000001,14/02/2021
15,Napo,133705,4,70,-0.9890000000000000,-77.81590000000000,14/02/2021
22,Orellana,161338,0,69,-0.4666670000000000,-76.96666700000000,14/02/2021
16,Pastaza,114202,0,53,-1.066667000000000,-78.00111099999999,14/02/2021
17,Pichincha,3228233,51,2653,-0.2186110000000000,-78.50972200000000,14/02/2021
24,Santa Elena,401178,6,246,-2.226700000000000,-80.85830000000000,14/02/2021
23,Sto. Domingo Tsáchilas,511151,4,367,-0.2541670000000000,-79.17194400000000,14/02/2021
21,Sucumbíos,230503,3,111,0.08472200000000002,-76.88277800000000,14/02/2021
18,Tungurahua,590600,8,631,-1.241667000000000,-78.61972200000000,14/02/2021
19,Zamora Chinchipe,120416,1,48,-4.120000000000000,-78.80000000000000,14/02/2021
01,Azuay,881394,20,762,-2.897414000000000,-79.00448100000000,15/02/2021
02,Bolívar,209933,3,154,-1.605556000000000,-79.00305600000000,15/02/2021
04,Carchi,186869,2,192,0.8121800000000000,-77.71633000000000,15/02/2021
03,Cañar,281396,4,218,-2.733333000000000,-78.83333300000000,15/02/2021
06,Chimborazo,524004,9,465,-1.674347000000000,-78.64829400000001,15/02/2021
05,Cotopaxi,488716,10,435,-0.9333330000000000,-78.61666700000001,15/02/2021
07,El Oro,715751,14,690,-3.266667000000000,-79.96666700000000,15/02/2021
08,Esmeraldas,591083,9,271,1.050000000000000,-79.20000000000000,15/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,15/02/2021
09,Guayas,4387434,88,3940,-2.183333000000000,-79.88333299999999,15/02/2021
10,Imbabura,476257,8,409,0.3626780000000000,-78.13066700000000,15/02/2021
11,Loja,521154,17,415,-3.983333000000000,-79.20000000000000,15/02/2021
12,Los Ríos,921763,12,679,-1.800000000000000,-79.53333300000000,15/02/2021
13,Manabí,1562079,29,1212,-1.056181000000000,-80.45521700000000,15/02/2021
14,Morona Santiago,196535,2,91,-2.300000000000000,-78.11666700000001,15/02/2021
15,Napo,133705,2,72,-0.9890000000000000,-77.81590000000000,15/02/2021
22,Orellana,161338,1,70,-0.4666670000000000,-76.96666700000000,15/02/2021
16,Pastaza,114202,2,55,-1.066667000000000,-78.00111099999999,15/02/2021
17,Pichincha,3228233,68,2721,-0.2186110000000000,-78.50972200000000,15/02/2021
24,Santa Elena,401178,5,251,-2.226700000000000,-80.85830000000000,15/02/2021
23,Sto. Domingo Tsáchilas,511151,10,377,-0.2541670000000000,-79.17194400000000,15/02/2021
21,Sucumbíos,230503,4,115,0.08472200000000002,-76.88277800000000,15/02/2021
18,Tungurahua,590600,15,646,-1.241667000000000,-78.61972200000000,15/02/2021
19,Zamora Chinchipe,120416,0,48,-4.120000000000000,-78.80000000000000,15/02/2021
01,Azuay,881394,18,780,-2.897414000000000,-79.00448100000000,16/02/2021
02,Bolívar,209933,4,158,-1.605556000000000,-79.00305600000000,16/02/2021
04,Carchi,186869,1,193,0.8121800000000000,-77.71633000000000,16/02/2021
03,Cañar,281396,4,222,-2.733333000000000,-78.83333300000000,16/02/2021
06,Chimborazo,524004,3,468,-1.674347000000000,-78.64829400000001,16/02/2021
05,Cotopaxi,488716,6,441,-0.9333330000000000,-78.61666700000001,16/02/2021
07,El Oro,715751,17,707,-3.266667000000000,-79.96666700000000,16/02/2021
08,Esmeraldas,591083,7,278,1.050000000000000,-79.20000000000000,16/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,16/02/2021
09,Guayas,4387434,98,4038,-2.183333000000000,-79.88333299999999,16/02/2021
10,Imbabura,476257,5,414,0.3626780000000000,-78.13066700000000,16/02/2021
11,Loja,521154,13,428,-3.983333000000000,-79.20000000000000,16/02/2021
12,Los Ríos,921763,23,702,-1.800000000000000,-79.53333300000000,16/02/2021
13,Manabí,1562079,29,1241,-1.056181000000000,-80.45521700000000,16/02/2021
14,Morona Santiago,196535,1,92,-2.300000000000000,-78.11666700000001,16/02/2021
15,Napo,133705,1,73,-0.9890000000000000,-77.81590000000000,16/02/2021
22,Orellana,161338,3,73,-0.4666670000000000,-76.96666700000000,16/02/2021
16,Pastaza,114202,0,55,-1.066667000000000,-78.00111099999999,16/02/2021
17,Pichincha,3228233,55,2776,-0.2186110000000000,-78.50972200000000,16/02/2021
24,Santa Elena,401178,5,256,-2.226700000000000,-80.85830000000000,16/02/2021
23,Sto. Domingo Tsáchilas,511151,9,386,-0.2541670000000000,-79.17194400000000,16/02/2021
21,Sucumbíos,230503,1,116,0.08472200000000002,-76.88277800000000,16/02/2021
18,Tungurahua,590600,12,658,-1.241667000000000,-78.61972200000000,16/02/2021
19,Zamora Chinchipe,120416,3,51,-4.120000000000000,-78.80000000000000,16/02/2021
01,Azuay,881394,16,796,-2.897414000000000,-79.00448100000000,17/02/2021
02,Bolívar,209933,4,162,-1.605556000000000,-79.00305600000000,17/02/2021
04,Carchi,186869,5,198,0.8121800000000000,-77.71633000000000,17/02/2021
03,Cañar,281396,3,225,-2.733333000000000,-78.83333300000000,17/02/2021
06,Chimborazo,524004,11,479,-1.674347000000000,-78.64829400000001,17/02/2021
05,Cotopaxi,488716,13,454,-0.9333330000000000,-78.61666700000001,17/02/2021
07,El Oro,715751,13,720,-3.266667000000000,-79.96666700000000,17/02/2021
08,Esmeraldas,591083,8,286,1.050000000000000,-79.20000000000000,17/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,17/02/2021
09,Guayas,4387434,88,4126,-2.183333000000000,-79.88333299999999,17/02/2021
10,Imbabura,476257,13,427,0.3626780000000000,-78.13066700000000,17/02/2021
11,Loja,521154,11,439,-3.983333000000000,-79.20000000000000,17/02/2021
12,Los Ríos,921763,14,716,-1.800000000000000,-79.53333300000000,17/02/2021
13,Manabí,1562079,29,1270,-1.056181000000000,-80.45521700000000,17/02/2021
14,Morona Santiago,196535,0,92,-2.300000000000000,-78.11666700000001,17/02/2021
15,Napo,133705,4,77,-0.9890000000000000,-77.81590000000000,17/02/2021
22,Orellana,161338,1,74,-0.4666670000000000,-76.96666700000000,17/02/2021
16,Pastaza,114202,0,55,-1.066667000000000,-78.00111099999999,17/02/2021
17,Pichincha,3228233,59,2835,-0.2186110000000000,-78.50972200000000,17/02/2021
24,Santa Elena,401178,4,260,-2.226700000000000,-80.85830000000000,17/02/2021
23,Sto. Domingo Tsáchilas,511151,7,393,-0.2541670000000000,-79.17194400000000,17/02/2021
21,Sucumbíos,230503,6,122,0.08472200000000002,-76.88277800000000,17/02/2021
18,Tungurahua,590600,15,673,-1.241667000000000,-78.61972200000000,17/02/2021
19,Zamora Chinchipe,120416,1,52,-4.120000000000000,-78.80000000000000,17/02/2021
01,Azuay,881394,14,810,-2.897414000000000,-79.00448100000000,18/02/2021
02,Bolívar,209933,1,163,-1.605556000000000,-79.00305600000000,18/02/2021
04,Carchi,186869,0,198,0.8121800000000000,-77.71633000000000,18/02/2021
03,Cañar,281396,3,228,-2.733333000000000,-78.83333300000000,18/02/2021
06,Chimborazo,524004,10,489,-1.674347000000000,-78.64829400000001,18/02/2021
05,Cotopaxi,488716,10,464,-0.9333330000000000,-78.61666700000001,18/02/2021
07,El Oro,715751,18,738,-3.266667000000000,-79.96666700000000,18/02/2021
08,Esmeraldas,591083,5,291,1.050000000000000,-79.20000000000000,18/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,18/02/2021
09,Guayas,4387434,91,4217,-2.183333000000000,-79.88333299999999,18/02/2021
10,Imbabura,476257,8,435,0.3626780000000000,-78.13066700000000,18/02/2021
11,Loja,521154,10,449,-3.983333000000000,-79.20000000000000,18/02/2021
12,Los Ríos,921763,16,732,-1.800000000000000,-79.53333300000000,18/02/2021
13,Manabí,1562079,35,1305,-1.056181000000000,-80.45521700000000,18/02/2021
14,Morona Santiago,196535,0,92,-2.300000000000000,-78.11666700000001,18/02/2021
15,Napo,133705,1,78,-0.9890000000000000,-77.81590000000000,18/02/2021
22,Orellana,161338,5,79,-0.4666670000000000,-76.96666700000000,18/02/2021
16,Pastaza,114202,3,58,-1.066667000000000,-78.00111099999999,18/02/2021
17,Pichincha,3228233,59,2894,-0.2186110000000000,-78.50972200000000,18/02/2021
24,Santa Elena,401178,4,264,-2.226700000000000,-80.85830000000000,18/02/2021
23,Sto. Domingo Tsáchilas,511151,11,404,-0.2541670000000000,-79.17194400000000,18/02/2021
21,Sucumbíos,230503,2,124,0.08472200000000002,-76.88277800000000,18/02/2021
18,Tungurahua,590600,9,682,-1.241667000000000,-78.61972200000000,18/02/2021
19,Zamora Chinchipe,120416,2,54,-4.120000000000000,-78.80000000000000,18/02/2021
01,Azuay,881394,11,821,-2.897414000000000,-79.00448100000000,19/02/2021
02,Bolívar,209933,3,166,-1.605556000000000,-79.00305600000000,19/02/2021
04,Carchi,186869,3,201,0.8121800000000000,-77.71633000000000,19/02/2021
03,Cañar,281396,7,235,-2.733333000000000,-78.83333300000000,19/02/2021
06,Chimborazo,524004,12,501,-1.674347000000000,-78.64829400000001,19/02/2021
05,Cotopaxi,488716,13,477,-0.9333330000000000,-78.61666700000001,19/02/2021
07,El Oro,715751,14,752,-3.266667000000000,-79.96666700000000,19/02/2021
08,Esmeraldas,591083,8,299,1.050000000000000,-79.20000000000000,19/02/2021
20,Galápagos,33042,0,14,-0.7999999999999999,-89.40000000000001,19/02/2021
09,Guayas,4387434,93,4310,-2.183333000000000,-79.88333299999999,19/02/2021
10,Imbabura,476257,3,438,0.3626780000000000,-78.13066700000000,19/02/2021
11,Loja,521154,12,461,-3.983333000000000,-79.20000000000000,19/02/2021
12,Los Ríos,921763,20,752,-1.800000000000000,-79.53333300000000,19/02/2021
13,Manabí,1562079,34,1339,-1.056181000000000,-80.45521700000000,19/02/2021
14,Morona Santiago,196535,2,94,-2.300000000000000,-78.11666700000001,19/02/2021
15,Napo,133705,2,80,-0.9890000000000000,-77.81590000000000,19/02/2021
22,Orellana,161338,1,80,-0.4666670000000000,-76.96666700000000,19/02/2021
16,Pastaza,114202,0,58,-1.066667000000000,-78.00111099999999,19/02/2021
17,Pichincha,3228233,58,2952,-0.2186110000000000,-78.50972200000000,19/02/2021
24,Santa Elena,401178,6,270,-2.226700000000000,-80.85830000000000,19/02/2021
23,Sto. Domingo Tsáchilas,511151,11,415,-0.2541670000000000,-79.17194400000000,19/02/2021
21,Sucumbíos,230503,1,125,0.08472200000000002,-76.88277800000000,19/02/2021
18,Tungurahua,590600,11,693,-1.241667000000000,-78.61972200000000,19/02/2021
19,Zamora Chinchipe,120416,0,54,-4.120000000000000,-78.80000000000000,19/02/2021
01,Azuay,881394,17,838,-2.897414000000000,-79.00448100000000,20/02/2021
02,Bolívar,209933,6,172,-1.605556000000000,-79.00305600000000,20/02/2021
04,Carchi,186869,1,202,0.8121800000000000,-77.71633000000000,20/02/2021
03,Cañar,281396,5,240,-2.733333000000000,-78.83333300000000,20/02/2021
06,Chimborazo,524004,7,508,-1.674347000000000,-78.64829400000001,20/02/2021
05,Cotopaxi,488716,4,481,-0.9333330000000000,-78.61666700000001,20/02/2021
07,El Oro,715751,20,772,-3.266667000000000,-79.96666700000000,20/02/2021
08,Esmeraldas,591083,7,306,1.050000000000000,-79.20000000000000,20/02/2021
20,Galápagos,33042,1,15,-0.7999999999999999,-89.40000000000001,20/02/2021
09,Guayas,4387434,100,4410,-2.183333000000000,-79.88333299999999,20/02/2021
10,Imbabura,476257,7,445,0.3626780000000000,-78.13066700000000,20/02/2021
11,Loja,521154,12,473,-3.983333000000000,-79.20000000000000,20/02/2021
12,Los Ríos,921763,11,763,-1.800000000000000,-79.53333300000000,20/02/2021
13,Manabí,1562079,40,1379,-1.056181000000000,-80.45521700000000,20/02/2021
14,Morona Santiago,196535,2,96,-2.300000000000000,-78.11666700000001,20/02/2021
15,Napo,133705,4,84,-0.9890000000000000,-77.81590000000000,20/02/2021
22,Orellana,161338,2,82,-0.4666670000000000,-76.96666700000000,20/02/2021
16,Pastaza,114202,1,59,-1.066667000000000,-78.00111099999999,20/02/2021
17,Pichincha,3228233,59,3011,-0.2186110000000000,-78.50972200000000,20/02/2021
24,Santa Elena,401178,4,274,-2.226700000000000,-80.85830000000000,20/02/2021
23,Sto. Domingo Tsáchilas,511151,10,425,-0.2541670000000000,-79.17194400000000,20/02/2021
21,Sucumbíos,230503,3,128,0.08472200000000002,-76.88277800000000,20/02/2021
18,Tungurahua,590600,12,705,-1.241667000000000,-78.61972200000000,20/02/2021
19,Zamora Chinchipe,120416,4,58,-4.120000000000000,-78.80000000000000,20/02/2021
01,Azuay,881394,14,852,-2.897414000000000,-79.00448100000000,21/02/2021
02,Bolívar,209933,9,181,-1.605556000000000,-79.00305600000000,21/02/2021
04,Carchi,186869,3,205,0.8121800000000000,-77.71633000000000,21/02/2021
03,Cañar,281396,4,244,-2.733333000000000,-78.83333300000000,21/02/2021
06,Chimborazo,524004,7,515,-1.674347000000000,-78.64829400000001,21/02/2021
05,Cotopaxi,488716,8,489,-0.9333330000000000,-78.61666700000001,21/02/2021
07,El Oro,715751,15,787,-3.266667000000000,-79.96666700000000,21/02/2021
08,Esmeraldas,591083,7,313,1.050000000000000,-79.20000000000000,21/02/2021
20,Galápagos,33042,1,16,-0.7999999999999999,-89.40000000000001,21/02/2021
09,Guayas,4387434,80,4490,-2.183333000000000,-79.88333299999999,21/02/2021
10,Imbabura,476257,7,452,0.3626780000000000,-78.13066700000000,21/02/2021
11,Loja,521154,6,479,-3.983333000000000,-79.20000000000000,21/02/2021
12,Los Ríos,921763,19,782,-1.800000000000000,-79.53333300000000,21/02/2021
13,Manabí,1562079,24,1403,-1.056181000000000,-80.45521700000000,21/02/2021
14,Morona Santiago,196535,0,96,-2.300000000000000,-78.11666700000001,21/02/2021
15,Napo,133705,3,87,-0.9890000000000000,-77.81590000000000,21/02/2021
22,Orellana,161338,0,82,-0.4666670000000000,-76.96666700000000,21/02/2021
16,Pastaza,114202,0,59,-1.066667000000000,-78.00111099999999,21/02/2021
17,Pichincha,3228233,49,3060,-0.2186110000000000,-78.50972200000000,21/02/2021
24,Santa Elena,401178,5,279,-2.226700000000000,-80.85830000000000,21/02/2021
23,Sto. Domingo Tsáchilas,511151,10,435,-0.2541670000000000,-79.17194400000000,21/02/2021
21,Sucumbíos,230503,4,132,0.08472200000000002,-76.88277800000000,21/02/2021
18,Tungurahua,590600,10,715,-1.241667000000000,-78.61972200000000,21/02/2021
19,Zamora Chinchipe,120416,2,60,-4.120000000000000,-78.80000000000000,21/02/2021
01,Azuay,881394,19,871,-2.897414000000000,-79.00448100000000,22/02/2021
02,Bolívar,209933,3,184,-1.605556000000000,-79.00305600000000,22/02/2021
04,Carchi,186869,0,205,0.8121800000000000,-77.71633000000000,22/02/2021
03,Cañar,281396,6,250,-2.733333000000000,-78.83333300000000,22/02/2021
06,Chimborazo,524004,10,525,-1.674347000000000,-78.64829400000001,22/02/2021
05,Cotopaxi,488716,6,495,-0.9333330000000000,-78.61666700000001,22/02/2021
07,El Oro,715751,14,801,-3.266667000000000,-79.96666700000000,22/02/2021
08,Esmeraldas,591083,9,322,1.050000000000000,-79.20000000000000,22/02/2021
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,22/02/2021
09,Guayas,4387434,78,4568,-2.183333000000000,-79.88333299999999,22/02/2021
10,Imbabura,476257,9,461,0.3626780000000000,-78.13066700000000,22/02/2021
11,Loja,521154,6,485,-3.983333000000000,-79.20000000000000,22/02/2021
12,Los Ríos,921763,24,806,-1.800000000000000,-79.53333300000000,22/02/2021
13,Manabí,1562079,29,1432,-1.056181000000000,-80.45521700000000,22/02/2021
14,Morona Santiago,196535,1,97,-2.300000000000000,-78.11666700000001,22/02/2021
15,Napo,133705,2,89,-0.9890000000000000,-77.81590000000000,22/02/2021
22,Orellana,161338,2,84,-0.4666670000000000,-76.96666700000000,22/02/2021
16,Pastaza,114202,4,63,-1.066667000000000,-78.00111099999999,22/02/2021
17,Pichincha,3228233,57,3117,-0.2186110000000000,-78.50972200000000,22/02/2021
24,Santa Elena,401178,3,282,-2.226700000000000,-80.85830000000000,22/02/2021
23,Sto. Domingo Tsáchilas,511151,9,444,-0.2541670000000000,-79.17194400000000,22/02/2021
21,Sucumbíos,230503,3,135,0.08472200000000002,-76.88277800000000,22/02/2021
18,Tungurahua,590600,12,727,-1.241667000000000,-78.61972200000000,22/02/2021
19,Zamora Chinchipe,120416,2,62,-4.120000000000000,-78.80000000000000,22/02/2021
01,Azuay,881394,44,915,-2.897414000000000,-79.00448100000000,23/02/2021
02,Bolívar,209933,4,188,-1.605556000000000,-79.00305600000000,23/02/2021
04,Carchi,186869,2,207,0.8121800000000000,-77.71633000000000,23/02/2021
03,Cañar,281396,3,253,-2.733333000000000,-78.83333300000000,23/02/2021
06,Chimborazo,524004,12,537,-1.674347000000000,-78.64829400000001,23/02/2021
05,Cotopaxi,488716,17,512,-0.9333330000000000,-78.61666700000001,23/02/2021
07,El Oro,715751,17,818,-3.266667000000000,-79.96666700000000,23/02/2021
08,Esmeraldas,591083,4,326,1.050000000000000,-79.20000000000000,23/02/2021
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,23/02/2021
09,Guayas,4387434,112,4680,-2.183333000000000,-79.88333299999999,23/02/2021
10,Imbabura,476257,9,470,0.3626780000000000,-78.13066700000000,23/02/2021
11,Loja,521154,8,493,-3.983333000000000,-79.20000000000000,23/02/2021
12,Los Ríos,921763,24,830,-1.800000000000000,-79.53333300000000,23/02/2021
13,Manabí,1562079,34,1466,-1.056181000000000,-80.45521700000000,23/02/2021
14,Morona Santiago,196535,2,99,-2.300000000000000,-78.11666700000001,23/02/2021
15,Napo,133705,2,91,-0.9890000000000000,-77.81590000000000,23/02/2021
22,Orellana,161338,1,85,-0.4666670000000000,-76.96666700000000,23/02/2021
16,Pastaza,114202,3,66,-1.066667000000000,-78.00111099999999,23/02/2021
17,Pichincha,3228233,60,3177,-0.2186110000000000,-78.50972200000000,23/02/2021
24,Santa Elena,401178,3,285,-2.226700000000000,-80.85830000000000,23/02/2021
23,Sto. Domingo Tsáchilas,511151,11,455,-0.2541670000000000,-79.17194400000000,23/02/2021
21,Sucumbíos,230503,5,140,0.08472200000000002,-76.88277800000000,23/02/2021
18,Tungurahua,590600,14,741,-1.241667000000000,-78.61972200000000,23/02/2021
19,Zamora Chinchipe,120416,2,64,-4.120000000000000,-78.80000000000000,23/02/2021
01,Azuay,881394,14,929,-2.897414000000000,-79.00448100000000,24/02/2021
02,Bolívar,209933,5,193,-1.605556000000000,-79.00305600000000,24/02/2021
04,Carchi,186869,3,210,0.8121800000000000,-77.71633000000000,24/02/2021
03,Cañar,281396,2,255,-2.733333000000000,-78.83333300000000,24/02/2021
06,Chimborazo,524004,8,545,-1.674347000000000,-78.64829400000001,24/02/2021
05,Cotopaxi,488716,8,520,-0.9333330000000000,-78.61666700000001,24/02/2021
07,El Oro,715751,18,836,-3.266667000000000,-79.96666700000000,24/02/2021
08,Esmeraldas,591083,7,333,1.050000000000000,-79.20000000000000,24/02/2021
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,24/02/2021
09,Guayas,4387434,92,4772,-2.183333000000000,-79.88333299999999,24/02/2021
10,Imbabura,476257,4,474,0.3626780000000000,-78.13066700000000,24/02/2021
11,Loja,521154,3,496,-3.983333000000000,-79.20000000000000,24/02/2021
12,Los Ríos,921763,12,842,-1.800000000000000,-79.53333300000000,24/02/2021
13,Manabí,1562079,37,1503,-1.056181000000000,-80.45521700000000,24/02/2021
14,Morona Santiago,196535,1,100,-2.300000000000000,-78.11666700000001,24/02/2021
15,Napo,133705,3,94,-0.9890000000000000,-77.81590000000000,24/02/2021
22,Orellana,161338,3,88,-0.4666670000000000,-76.96666700000000,24/02/2021
16,Pastaza,114202,0,66,-1.066667000000000,-78.00111099999999,24/02/2021
17,Pichincha,3228233,57,3234,-0.2186110000000000,-78.50972200000000,24/02/2021
24,Santa Elena,401178,4,289,-2.226700000000000,-80.85830000000000,24/02/2021
23,Sto. Domingo Tsáchilas,511151,11,466,-0.2541670000000000,-79.17194400000000,24/02/2021
21,Sucumbíos,230503,3,143,0.08472200000000002,-76.88277800000000,24/02/2021
18,Tungurahua,590600,16,757,-1.241667000000000,-78.61972200000000,24/02/2021
19,Zamora Chinchipe,120416,0,64,-4.120000000000000,-78.80000000000000,24/02/2021
01,Azuay,881394,14,943,-2.897414000000000,-79.00448100000000,25/02/2021
02,Bolívar,209933,3,196,-1.605556000000000,-79.00305600000000,25/02/2021
04,Carchi,186869,3,213,0.8121800000000000,-77.71633000000000,25/02/2021
03,Cañar,281396,3,258,-2.733333000000000,-78.83333300000000,25/02/2021
06,Chimborazo,524004,12,557,-1.674347000000000,-78.64829400000001,25/02/2021
05,Cotopaxi,488716,15,535,-0.9333330000000000,-78.61666700000001,25/02/2021
07,El Oro,715751,11,847,-3.266667000000000,-79.96666700000000,25/02/2021
08,Esmeraldas,591083,11,344,1.050000000000000,-79.20000000000000,25/02/2021
20,Galápagos,33042,0,16,-0.7999999999999999,-89.40000000000001,25/02/2021
09,Guayas,4387434,90,4862,-2.183333000000000,-79.88333299999999,25/02/2021
10,Imbabura,476257,8,482,0.3626780000000000,-78.13066700000000,25/02/2021
