inec_provincia_id,provincia,total,acumuladas,lat,lng,semana
22,Orellana,6,35,-0.4666670000000000,-76.96666700000000,5
88,Otro,0,0,0,0,5
16,Pastaza,5,24,-1.066667000000000,-78.00111099999999,5
17,Pichincha,236,1249,-0.2186110000000000,-78.50972200000000,5
24,Santa Elena,33,142,-2.226700000000000,-80.85830000000000,5
23,Sto. Domingo Tsáchilas,42,200,-0.2541670000000000,-79.17194400000000,5
21,Sucumbíos,18,59,0.08472200000000002,-76.88277800000000,5
18,Tungurahua,58,275,-1.241667000000000,-78.61972200000000,5
19,Zamora Chinchipe,4,8,-4.120000000000000,-78.80000000000000,5
01,Azuay,89,446,-2.897414000000000,-79.00448100000000,6
02,Bolívar,11,65,-1.605556000000000,-79.00305600000000,6
04,Carchi,15,78,0.8121800000000000,-77.71633000000000,6
03,Cañar,22,114,-2.733333000000000,-78.83333300000000,6
06,Chimborazo,53,283,-1.674347000000000,-78.64829400000001,6
05,Cotopaxi,31,210,-0.9333330000000000,-78.61666700000001,6
07,El Oro,51,300,-3.266667000000000,-79.96666700000000,6
08,Esmeraldas,30,162,1.050000000000000,-79.20000000000000,6
20,Galápagos,1,8,-0.7999999999999999,-89.40000000000001,6
09,Guayas,407,2350,-2.183333000000000,-79.88333299999999,6
10,Imbabura,42,256,0.3626780000000000,-78.13066700000000,6
11,Loja,40,251,-3.983333000000000,-79.20000000000000,6
12,Los Ríos,64,398,-1.800000000000000,-79.53333300000000,6
13,Manabí,116,747,-1.056181000000000,-80.45521700000000,6
14,Morona Santiago,10,55,-2.300000000000000,-78.11666700000001,6
15,Napo,14,55,-0.9890000000000000,-77.81590000000000,6
22,Orellana,7,42,-0.4666670000000000,-76.96666700000000,6
88,Otro,0,0,0,0,6
16,Pastaza,4,28,-1.066667000000000,-78.00111099999999,6
17,Pichincha,269,1518,-0.2186110000000000,-78.50972200000000,6
24,Santa Elena,29,171,-2.226700000000000,-80.85830000000000,6
23,Sto. Domingo Tsáchilas,33,233,-0.2541670000000000,-79.17194400000000,6
21,Sucumbíos,22,81,0.08472200000000002,-76.88277800000000,6
18,Tungurahua,49,324,-1.241667000000000,-78.61972200000000,6
19,Zamora Chinchipe,7,15,-4.120000000000000,-78.80000000000000,6
01,Azuay,72,518,-2.897414000000000,-79.00448100000000,7
02,Bolívar,14,79,-1.605556000000000,-79.00305600000000,7
04,Carchi,15,93,0.8121800000000000,-77.71633000000000,7
03,Cañar,30,144,-2.733333000000000,-78.83333300000000,7
06,Chimborazo,45,328,-1.674347000000000,-78.64829400000001,7
05,Cotopaxi,28,238,-0.9333330000000000,-78.61666700000001,7
07,El Oro,47,347,-3.266667000000000,-79.96666700000000,7
08,Esmeraldas,33,195,1.050000000000000,-79.20000000000000,7
20,Galápagos,0,8,-0.7999999999999999,-89.40000000000001,7
09,Guayas,420,2770,-2.183333000000000,-79.88333299999999,7
10,Imbabura,36,292,0.3626780000000000,-78.13066700000000,7
11,Loja,49,300,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,61,459,-1.800000000000000,-79.53333300000000,7
13,Manabí,124,871,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,5,60,-2.300000000000000,-78.11666700000001,7
15,Napo,7,62,-0.9890000000000000,-77.81590000000000,7
22,Orellana,6,48,-0.4666670000000000,-76.96666700000000,7
88,Otro,0,0,0,0,7
16,Pastaza,4,32,-1.066667000000000,-78.00111099999999,7
17,Pichincha,271,1789,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,25,196,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,39,272,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,9,90,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,49,373,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,6,21,-4.120000000000000,-78.80000000000000,7
01,Azuay,72,590,-2.897414000000000,-79.00448100000000,8
02,Bolívar,14,93,-1.605556000000000,-79.00305600000000,8
04,Carchi,8,101,0.8121800000000000,-77.71633000000000,8
03,Cañar,21,165,-2.733333000000000,-78.83333300000000,8
06,Chimborazo,48,376,-1.674347000000000,-78.64829400000001,8
05,Cotopaxi,38,276,-0.9333330000000000,-78.61666700000001,8
07,El Oro,65,412,-3.266667000000000,-79.96666700000000,8
08,Esmeraldas,36,231,1.050000000000000,-79.20000000000000,8
20,Galápagos,0,8,-0.7999999999999999,-89.40000000000001,8
09,Guayas,423,3193,-2.183333000000000,-79.88333299999999,8
10,Imbabura,62,354,0.3626780000000000,-78.13066700000000,8
11,Loja,53,353,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,73,532,-1.800000000000000,-79.53333300000000,8
13,Manabí,135,1006,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,11,71,-2.300000000000000,-78.11666700000001,8
15,Napo,7,69,-0.9890000000000000,-77.81590000000000,8
22,Orellana,6,54,-0.4666670000000000,-76.96666700000000,8
88,Otro,0,0,0,0,8
16,Pastaza,8,40,-1.066667000000000,-78.00111099999999,8
17,Pichincha,251,2040,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,23,219,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,30,302,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,14,104,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,56,429,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,13,34,-4.120000000000000,-78.80000000000000,8
01,Azuay,79,669,-2.897414000000000,-79.00448100000000,9
02,Bolívar,19,112,-1.605556000000000,-79.00305600000000,9
04,Carchi,11,112,0.8121800000000000,-77.71633000000000,9
03,Cañar,23,188,-2.733333000000000,-78.83333300000000,9
06,Chimborazo,53,429,-1.674347000000000,-78.64829400000001,9
05,Cotopaxi,32,308,-0.9333330000000000,-78.61666700000001,9
07,El Oro,73,485,-3.266667000000000,-79.96666700000000,9
08,Esmeraldas,37,268,1.050000000000000,-79.20000000000000,9
20,Galápagos,1,9,-0.7999999999999999,-89.40000000000001,9
09,Guayas,432,3625,-2.183333000000000,-79.88333299999999,9
10,Imbabura,53,407,0.3626780000000000,-78.13066700000000,9
11,Loja,52,405,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,56,588,-1.800000000000000,-79.53333300000000,9
13,Manabí,128,1134,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,12,83,-2.300000000000000,-78.11666700000001,9
15,Napo,8,77,-0.9890000000000000,-77.81590000000000,9
22,Orellana,8,62,-0.4666670000000000,-76.96666700000000,9
88,Otro,0,0,0,0,9
16,Pastaza,6,46,-1.066667000000000,-78.00111099999999,9
17,Pichincha,238,2278,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,41,260,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,57,359,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,10,114,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,59,488,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,1,35,-4.120000000000000,-78.80000000000000,9
01,Azuay,71,740,-2.897414000000000,-79.00448100000000,10
02,Bolívar,29,141,-1.605556000000000,-79.00305600000000,10
04,Carchi,17,129,0.8121800000000000,-77.71633000000000,10
03,Cañar,15,203,-2.733333000000000,-78.83333300000000,10
06,Chimborazo,44,473,-1.674347000000000,-78.64829400000001,10
05,Cotopaxi,27,335,-0.9333330000000000,-78.61666700000001,10
07,El Oro,65,550,-3.266667000000000,-79.96666700000000,10
08,Esmeraldas,34,302,1.050000000000000,-79.20000000000000,10
20,Galápagos,0,9,-0.7999999999999999,-89.40000000000001,10
09,Guayas,469,4094,-2.183333000000000,-79.88333299999999,10
10,Imbabura,40,447,0.3626780000000000,-78.13066700000000,10
11,Loja,60,465,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,77,665,-1.800000000000000,-79.53333300000000,10
13,Manabí,133,1267,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,11,94,-2.300000000000000,-78.11666700000001,10
15,Napo,7,84,-0.9890000000000000,-77.81590000000000,10
22,Orellana,14,76,-0.4666670000000000,-76.96666700000000,10
88,Otro,0,0,0,0,10
16,Pastaza,2,48,-1.066667000000000,-78.00111099999999,10
17,Pichincha,260,2538,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,33,293,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,43,402,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,6,120,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,53,541,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,10,45,-4.120000000000000,-78.80000000000000,10
01,Azuay,64,804,-2.897414000000000,-79.00448100000000,11
02,Bolívar,17,158,-1.605556000000000,-79.00305600000000,11
04,Carchi,18,147,0.8121800000000000,-77.71633000000000,11
03,Cañar,31,234,-2.733333000000000,-78.83333300000000,11
06,Chimborazo,48,521,-1.674347000000000,-78.64829400000001,11
05,Cotopaxi,34,369,-0.9333330000000000,-78.61666700000001,11
07,El Oro,65,615,-3.266667000000000,-79.96666700000000,11
08,Esmeraldas,27,329,1.050000000000000,-79.20000000000000,11
20,Galápagos,0,9,-0.7999999999999999,-89.40000000000001,11
09,Guayas,465,4559,-2.183333000000000,-79.88333299999999,11
10,Imbabura,32,479,0.3626780000000000,-78.13066700000000,11
11,Loja,41,506,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,97,762,-1.800000000000000,-79.53333300000000,11
13,Manabí,135,1402,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,4,98,-2.300000000000000,-78.11666700000001,11
15,Napo,5,89,-0.9890000000000000,-77.81590000000000,11
22,Orellana,8,84,-0.4666670000000000,-76.96666700000000,11
88,Otro,0,0,0,0,11
16,Pastaza,9,57,-1.066667000000000,-78.00111099999999,11
17,Pichincha,241,2779,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,39,332,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,39,441,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,12,132,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,57,598,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,6,51,-4.120000000000000,-78.80000000000000,11
01,Azuay,77,881,-2.897414000000000,-79.00448100000000,12
02,Bolívar,19,177,-1.605556000000000,-79.00305600000000,12
04,Carchi,11,158,0.8121800000000000,-77.71633000000000,12
03,Cañar,25,259,-2.733333000000000,-78.83333300000000,12
06,Chimborazo,53,574,-1.674347000000000,-78.64829400000001,12
05,Cotopaxi,39,408,-0.9333330000000000,-78.61666700000001,12
07,El Oro,65,680,-3.266667000000000,-79.96666700000000,12
08,Esmeraldas,24,353,1.050000000000000,-79.20000000000000,12
20,Galápagos,1,10,-0.7999999999999999,-89.40000000000001,12
09,Guayas,446,5005,-2.183333000000000,-79.88333299999999,12
10,Imbabura,43,522,0.3626780000000000,-78.13066700000000,12
11,Loja,45,551,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,88,850,-1.800000000000000,-79.53333300000000,12
13,Manabí,136,1538,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,13,111,-2.300000000000000,-78.11666700000001,12
15,Napo,9,98,-0.9890000000000000,-77.81590000000000,12
22,Orellana,11,95,-0.4666670000000000,-76.96666700000000,12
88,Otro,0,0,0,0,12
16,Pastaza,7,64,-1.066667000000000,-78.00111099999999,12
17,Pichincha,241,3020,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,38,370,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,38,479,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,9,141,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,47,645,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,1,52,-4.120000000000000,-78.80000000000000,12
01,Azuay,83,964,-2.897414000000000,-79.00448100000000,13
02,Bolívar,15,192,-1.605556000000000,-79.00305600000000,13
04,Carchi,14,172,0.8121800000000000,-77.71633000000000,13
03,Cañar,21,280,-2.733333000000000,-78.83333300000000,13
06,Chimborazo,51,625,-1.674347000000000,-78.64829400000001,13
05,Cotopaxi,50,458,-0.9333330000000000,-78.61666700000001,13
07,El Oro,54,734,-3.266667000000000,-79.96666700000000,13
08,Esmeraldas,29,382,1.050000000000000,-79.20000000000000,13
20,Galápagos,1,11,-0.7999999999999999,-89.40000000000001,13
09,Guayas,475,5480,-2.183333000000000,-79.88333299999999,13
10,Imbabura,39,561,0.3626780000000000,-78.13066700000000,13
11,Loja,45,596,-3.983333000000000,-79.20000000000000,13
12,Los Ríos,66,916,-1.800000000000000,-79.53333300000000,13
13,Manabí,130,1668,-1.056181000000000,-80.45521700000000,13
14,Morona Santiago,5,116,-2.300000000000000,-78.11666700000001,13
15,Napo,7,105,-0.9890000000000000,-77.81590000000000,13
22,Orellana,8,103,-0.4666670000000000,-76.96666700000000,13
88,Otro,1,1,0,0,13
16,Pastaza,5,69,-1.066667000000000,-78.00111099999999,13
17,Pichincha,222,3242,-0.2186110000000000,-78.50972200000000,13
24,Santa Elena,38,408,-2.226700000000000,-80.85830000000000,13
23,Sto. Domingo Tsáchilas,34,513,-0.2541670000000000,-79.17194400000000,13
21,Sucumbíos,9,150,0.08472200000000002,-76.88277800000000,13
18,Tungurahua,62,707,-1.241667000000000,-78.61972200000000,13
19,Zamora Chinchipe,4,56,-4.120000000000000,-78.80000000000000,13
01,Azuay,84,1048,-2.897414000000000,-79.00448100000000,14
02,Bolívar,16,208,-1.605556000000000,-79.00305600000000,14
04,Carchi,18,190,0.8121800000000000,-77.71633000000000,14
03,Cañar,26,306,-2.733333000000000,-78.83333300000000,14
06,Chimborazo,45,670,-1.674347000000000,-78.64829400000001,14
05,Cotopaxi,42,500,-0.9333330000000000,-78.61666700000001,14
07,El Oro,48,782,-3.266667000000000,-79.96666700000000,14
08,Esmeraldas,31,413,1.050000000000000,-79.20000000000000,14
20,Galápagos,2,13,-0.7999999999999999,-89.40000000000001,14
09,Guayas,460,5940,-2.183333000000000,-79.88333299999999,14
10,Imbabura,47,608,0.3626780000000000,-78.13066700000000,14
11,Loja,45,641,-3.983333000000000,-79.20000000000000,14
12,Los Ríos,75,991,-1.800000000000000,-79.53333300000000,14
13,Manabí,123,1791,-1.056181000000000,-80.45521700000000,14
14,Morona Santiago,4,120,-2.300000000000000,-78.11666700000001,14
15,Napo,5,110,-0.9890000000000000,-77.81590000000000,14
22,Orellana,10,113,-0.4666670000000000,-76.96666700000000,14
88,Otro,0,1,0,0,14
16,Pastaza,11,80,-1.066667000000000,-78.00111099999999,14
17,Pichincha,230,3472,-0.2186110000000000,-78.50972200000000,14
24,Santa Elena,21,429,-2.226700000000000,-80.85830000000000,14
23,Sto. Domingo Tsáchilas,26,539,-0.2541670000000000,-79.17194400000000,14
21,Sucumbíos,10,160,0.08472200000000002,-76.88277800000000,14
18,Tungurahua,48,755,-1.241667000000000,-78.61972200000000,14
19,Zamora Chinchipe,7,63,-4.120000000000000,-78.80000000000000,14
01,Azuay,68,1116,-2.897414000000000,-79.00448100000000,15
02,Bolívar,18,226,-1.605556000000000,-79.00305600000000,15
04,Carchi,20,210,0.8121800000000000,-77.71633000000000,15
03,Cañar,29,335,-2.733333000000000,-78.83333300000000,15
06,Chimborazo,47,717,-1.674347000000000,-78.64829400000001,15
05,Cotopaxi,35,535,-0.9333330000000000,-78.61666700000001,15
07,El Oro,57,839,-3.266667000000000,-79.96666700000000,15
08,Esmeraldas,21,434,1.050000000000000,-79.20000000000000,15
20,Galápagos,1,14,-0.7999999999999999,-89.40000000000001,15
09,Guayas,428,6368,-2.183333000000000,-79.88333299999999,15
10,Imbabura,39,647,0.3626780000000000,-78.13066700000000,15
11,Loja,42,683,-3.983333000000000,-79.20000000000000,15
12,Los Ríos,65,1056,-1.800000000000000,-79.53333300000000,15
13,Manabí,134,1925,-1.056181000000000,-80.45521700000000,15
14,Morona Santiago,15,135,-2.300000000000000,-78.11666700000001,15
15,Napo,4,114,-0.9890000000000000,-77.81590000000000,15
22,Orellana,3,116,-0.4666670000000000,-76.96666700000000,15
88,Otro,0,1,0,0,15
16,Pastaza,5,85,-1.066667000000000,-78.00111099999999,15
17,Pichincha,252,3724,-0.2186110000000000,-78.50972200000000,15
24,Santa Elena,23,452,-2.226700000000000,-80.85830000000000,15
23,Sto. Domingo Tsáchilas,38,577,-0.2541670000000000,-79.17194400000000,15
21,Sucumbíos,10,170,0.08472200000000002,-76.88277800000000,15
18,Tungurahua,43,798,-1.241667000000000,-78.61972200000000,15
19,Zamora Chinchipe,4,67,-4.120000000000000,-78.80000000000000,15
01,Azuay,86,1202,-2.897414000000000,-79.00448100000000,16
02,Bolívar,25,251,-1.605556000000000,-79.00305600000000,16
04,Carchi,15,225,0.8121800000000000,-77.71633000000000,16
03,Cañar,30,365,-2.733333000000000,-78.83333300000000,16
06,Chimborazo,41,758,-1.674347000000000,-78.64829400000001,16
05,Cotopaxi,47,582,-0.9333330000000000,-78.61666700000001,16
07,El Oro,61,900,-3.266667000000000,-79.96666700000000,16
08,Esmeraldas,22,456,1.050000000000000,-79.20000000000000,16
20,Galápagos,4,18,-0.7999999999999999,-89.40000000000001,16
09,Guayas,427,6795,-2.183333000000000,-79.88333299999999,16
10,Imbabura,36,683,0.3626780000000000,-78.13066700000000,16
11,Loja,54,737,-3.983333000000000,-79.20000000000000,16
12,Los Ríos,68,1124,-1.800000000000000,-79.53333300000000,16
13,Manabí,108,2033,-1.056181000000000,-80.45521700000000,16
14,Morona Santiago,8,143,-2.300000000000000,-78.11666700000001,16
15,Napo,7,121,-0.9890000000000000,-77.81590000000000,16
22,Orellana,6,122,-0.4666670000000000,-76.96666700000000,16
88,Otro,0,1,0,0,16
16,Pastaza,7,92,-1.066667000000000,-78.00111099999999,16
17,Pichincha,273,3997,-0.2186110000000000,-78.50972200000000,16
24,Santa Elena,34,486,-2.226700000000000,-80.85830000000000,16
23,Sto. Domingo Tsáchilas,33,610,-0.2541670000000000,-79.17194400000000,16
21,Sucumbíos,10,180,0.08472200000000002,-76.88277800000000,16
18,Tungurahua,46,844,-1.241667000000000,-78.61972200000000,16
19,Zamora Chinchipe,3,70,-4.120000000000000,-78.80000000000000,16
01,Azuay,71,1273,-2.897414000000000,-79.00448100000000,17
02,Bolívar,12,263,-1.605556000000000,-79.00305600000000,17
04,Carchi,10,235,0.8121800000000000,-77.71633000000000,17
03,Cañar,20,385,-2.733333000000000,-78.83333300000000,17
06,Chimborazo,43,801,-1.674347000000000,-78.64829400000001,17
05,Cotopaxi,36,618,-0.9333330000000000,-78.61666700000001,17
07,El Oro,71,971,-3.266667000000000,-79.96666700000000,17
08,Esmeraldas,21,477,1.050000000000000,-79.20000000000000,17
20,Galápagos,0,18,-0.7999999999999999,-89.40000000000001,17
09,Guayas,352,7147,-2.183333000000000,-79.88333299999999,17
10,Imbabura,36,719,0.3626780000000000,-78.13066700000000,17
11,Loja,42,779,-3.983333000000000,-79.20000000000000,17
12,Los Ríos,79,1203,-1.800000000000000,-79.53333300000000,17
13,Manabí,135,2168,-1.056181000000000,-80.45521700000000,17
14,Morona Santiago,6,149,-2.300000000000000,-78.11666700000001,17
15,Napo,5,126,-0.9890000000000000,-77.81590000000000,17
22,Orellana,6,128,-0.4666670000000000,-76.96666700000000,17
88,Otro,0,1,0,0,17
16,Pastaza,8,100,-1.066667000000000,-78.00111099999999,17
17,Pichincha,227,4224,-0.2186110000000000,-78.50972200000000,17
24,Santa Elena,33,519,-2.226700000000000,-80.85830000000000,17
23,Sto. Domingo Tsáchilas,33,643,-0.2541670000000000,-79.17194400000000,17
21,Sucumbíos,12,192,0.08472200000000002,-76.88277800000000,17
18,Tungurahua,56,900,-1.241667000000000,-78.61972200000000,17
19,Zamora Chinchipe,1,71,-4.120000000000000,-78.80000000000000,17
01,Azuay,90,1363,-2.897414000000000,-79.00448100000000,18
02,Bolívar,13,276,-1.605556000000000,-79.00305600000000,18
04,Carchi,9,244,0.8121800000000000,-77.71633000000000,18
03,Cañar,16,401,-2.733333000000000,-78.83333300000000,18
06,Chimborazo,48,849,-1.674347000000000,-78.64829400000001,18
05,Cotopaxi,47,665,-0.9333330000000000,-78.61666700000001,18
