provincia,canton,total,acumuladas,lat,lng,mes
Morona Santiago,Limón Indanza,2,10,-2.966250000000000,-78.43052800000000,2
Morona Santiago,Logroño,0,1,-2.624800000000000,-78.18960000000000,2
Morona Santiago,Morona,19,36,-2.300000000000000,-78.11666700000001,2
Morona Santiago,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,2
Morona Santiago,Palora,3,3,-1.700000000000000,-77.94000000000000,2
Morona Santiago,San Juan Bosco,2,2,-3.092300000000000,-78.51320000000000,2
Morona Santiago,Santiago,1,2,-3.429800000000000,-78.56560000000000,2
Morona Santiago,Sucúa,4,9,-2.460000000000000,-78.17000000000000,2
Morona Santiago,Taisha,3,3,-2.339950000000000,-77.45808000000000,2
Morona Santiago,Tiwintza,0,0,-2.917670000000000,-77.80170000000000,2
Napo,Archidona,10,22,-0.9166670000000000,-77.78333300000000,2
Napo,Carlos Julio Arosemena Tola,0,0,-1.166667000000000,-77.84999999999999,2
Napo,El Chaco,2,4,-0.3402780000000000,-77.80888899999999,2
Napo,Quijos,4,7,-0.4636110000000000,-77.89277800000001,2
Napo,Tena,24,41,-0.9890000000000000,-77.81590000000000,2
Orellana,Aguarico,0,1,-0.9211110000000000,-75.39916700000001,2
Orellana,La Joya de los Sachas,11,19,-0.3000000000000000,-76.84999999999999,2
Orellana,Loreto,2,8,-0.6904000000000000,-77.30830000000000,2
Orellana,Orellana,13,31,-0.4666670000000000,-76.96666700000000,2
Otro,Las Golondrinas,0,0,0,0,2
Otro,Otro,0,0,0,0,2
Pastaza,Arajuno,2,3,-1.234370000000000,-77.68750000000000,2
Pastaza,Mera,4,6,-1.460000000000000,-78.09000000000000,2
Pastaza,Pastaza,14,34,-1.066667000000000,-78.00111099999999,2
Pastaza,Santa Clara,0,0,-1.267100000000000,-77.88820000000000,2
Pichincha,Cayambe,24,50,0.04388900000000000,-78.15610000000000,2
Pichincha,Mejía,24,44,-0.5101000000000000,-78.56980000000000,2
Pichincha,Pedro Moncayo,7,19,0.04369700000000000,-78.34923999999999,2
Pichincha,Pedro Vicente Maldonado,6,8,0.1666670000000000,-79,2
Pichincha,Puerto Quito,1,6,0.1170000000000000,-79.26400000000000,2
Pichincha,Quito,915,1948,-0.2186110000000000,-78.50972200000000,2
Pichincha,Rumiñahui,25,54,-0.3345000000000000,-78.44750000000001,2
Pichincha,San Miguel de Los Bancos,2,3,0.02300000000000000,-78.89200000000000,2
Santa Elena,La Libertad,22,50,-2.233333000000000,-80.90000000000001,2
Santa Elena,Salinas,18,42,-2.216667000000000,-80.95000000000000,2
Santa Elena,Santa Elena,71,142,-2.226700000000000,-80.85830000000000,2
Sto. Domingo Tsáchilas,La Concordia,10,24,0.002300000000000000,-79.38460000000001,2
Sto. Domingo Tsáchilas,Santo Domingo,139,295,-0.2541670000000000,-79.17194400000000,2
Sucumbíos,Cascales,6,9,-0.06750000000000000,-77.21694400000000,2
Sucumbíos,Cuyabeno,0,1,-0.1288890000000000,-76.41388900000000,2
Sucumbíos,Gonzalo Pizarro,2,4,0.04700000000000000,-77.32280000000000,2
Sucumbíos,Lago Agrio,37,66,0.08472200000000002,-76.88277800000000,2
Sucumbíos,Putumayo,0,4,0.1000000000000000,-75.84999999999999,2
Sucumbíos,Shushufindi,15,24,-0.1871000000000000,-76.64500000000000,2
Sucumbíos,Sucumbíos,0,1,0.4592000000000000,-77.52300000000000,2
Tungurahua,Ambato,157,336,-1.241667000000000,-78.61972200000000,2
Tungurahua,Baños,6,10,-1.396389000000000,-78.42472200000000,2
Tungurahua,Cevallos,1,2,-1.350000000000000,-78.61666700000001,2
Tungurahua,Mocha,1,3,-1.416667000000000,-78.66666700000000,2
Tungurahua,Patate,7,13,-1.316667000000000,-78.51666700000000,2
Tungurahua,Pelileo,14,30,-1.327500000000000,-78.54083300000001,2
Tungurahua,Píllaro,16,37,-1.175833000000000,-78.55527800000000,2
Tungurahua,Quero,7,14,-1.379300000000000,-78.60700000000000,2
Tungurahua,Tisaleo,3,5,-1.350000000000000,-78.66666700000000,2
Zamora Chinchipe,Centinela del Cóndor,0,1,-3.894910000000000,-78.78140999999999,2
Zamora Chinchipe,Chinchipe,2,3,-4.862800000000000,-79.13280000000000,2
Zamora Chinchipe,El Pangui,3,3,-3.624900000000000,-78.58710000000001,2
Zamora Chinchipe,Nangaritza,2,2,-4.048333000000000,-78.68222200000000,2
Zamora Chinchipe,Palanda,1,1,-4.649800000000000,-79.13209999999999,2
Zamora Chinchipe,Paquisha,4,4,-3.932750000000000,-78.67426000000000,2
Zamora Chinchipe,Yacuambi,0,0,-3.634440000000000,-78.92810000000000,2
Zamora Chinchipe,Yantzaza,12,12,-3.850000000000000,-78.75000000000000,2
Zamora Chinchipe,Zamora,6,8,-4.120000000000000,-78.80000000000000,2
Azuay,Camilo Ponce Enríquez,3,10,-3.050000000000000,-79.73333300000000,3
Azuay,Chordeleg,3,17,-2.933333000000000,-78.76666700000000,3
Azuay,Cuenca,264,730,-2.897414000000000,-79.00448100000000,3
Azuay,El Pan,2,3,-2.786111000000000,-78.66500000000001,3
Azuay,Girón,10,25,-3.159028000000000,-79.14756800000001,3
Azuay,Guachapala,0,2,-2.769000000000000,-78.70900000000000,3
Azuay,Gualaceo,10,48,-2.900000000000000,-78.78333300000000,3
Azuay,Nabón,3,12,-3.336060000000000,-79.06368000000001,3
Azuay,Oña,4,9,-3.469640000000000,-79.15431000000000,3
Azuay,Paute,10,22,-2.781800000000000,-78.76000000000001,3
Azuay,Pucará,2,10,-3.233780000000000,-79.46120000000001,3
Azuay,San Fernando,0,4,-3.144500000000000,-79.25200000000000,3
Azuay,Santa Isabel,7,22,-3.274170000000000,-79.31560000000000,3
Azuay,Sevilla de Oro,1,4,-2.799833000000000,-78.65569400000000,3
Azuay,Sígsig,10,31,-3.089700000000000,-78.80320000000000,3
Bolívar,Caluma,5,15,-1.633330000000000,-79.25000000000000,3
Bolívar,Chillanes,10,20,-1.933333000000000,-79.06666700000000,3
Bolívar,Chimbo,5,14,-1.700000000000000,-79.01666700000000,3
Bolívar,Echeandía,6,10,-1.433330000000000,-79.26667000000000,3
Bolívar,Guaranda,47,101,-1.605556000000000,-79.00305600000000,3
Bolívar,Las Naves,1,2,-1.283330000000000,-79.30000000000000,3
Bolívar,San Miguel,12,29,-1.700000000000000,-79.03333300000000,3
Carchi,Bolivar,7,13,0.5070990000000000,-77.86245400000000,3
Carchi,Espejo,4,12,0.6210000000000000,-77.94000000000000,3
Carchi,Mira,5,12,0.5538999999999998,-78.04930000000000,3
Carchi,Montúfar,11,31,0.6100000000000000,-77.84000000000000,3
Carchi,San Pedro de Huaca,1,1,0.6311110000000000,-77.72527800000000,3
Carchi,Tulcán,34,99,0.8121800000000000,-77.71633000000000,3
Cañar,Azogues,50,122,-2.733333000000000,-78.83333300000000,3
Cañar,Biblían,8,23,-2.710000000000000,-78.88000000000000,3
Cañar,Cañar,20,60,-2.483700000000000,-78.97839999999999,3
Cañar,Déleg,3,11,-2.772600000000000,-78.91830000000000,3
Cañar,El Tambo,1,11,-2.508100000000000,-78.92489999999999,3
Cañar,La Troncal,21,47,-2.400000000000000,-79.33000000000000,3
Cañar,Suscal,5,7,-2.436400000000000,-79.05220000000000,3
Chimborazo,Alausí,14,49,-2.200000000000000,-78.84999999999999,3
Chimborazo,Chambo,5,17,-1.733333000000000,-78.58333300000000,3
Chimborazo,Chunchi,3,7,-2.283333000000000,-78.91666700000000,3
Chimborazo,Colta,18,60,-1.700000000000000,-78.75000000000000,3
Chimborazo,Cumandá,3,14,-2.200000000000000,-79.13333299999999,3
Chimborazo,Guamote,16,56,-1.933333000000000,-78.71666700000000,3
Chimborazo,Guano,13,40,-1.583333000000000,-78.63333299999999,3
Chimborazo,Pallatanga,3,8,-1.983333000000000,-78.95000000000000,3
Chimborazo,Penipe,2,9,-1.557300000000000,-78.53959999999999,3
Chimborazo,Riobamba,133,363,-1.674347000000000,-78.64829400000001,3
Cotopaxi,La Maná,16,38,-0.9300000000000000,-79.22000000000000,3
Cotopaxi,Latacunga,71,209,-0.9333330000000000,-78.61666700000001,3
Cotopaxi,Pangua,8,16,-1.133333000000000,-79.06666700000000,3
Cotopaxi,Pujilí,29,83,-0.9500000000000000,-78.69000000000000,3
Cotopaxi,Salcedo,15,55,-1.050000000000000,-78.58333300000000,3
Cotopaxi,Saquisilí,10,27,-0.8300000000000000,-78.67000000000000,3
Cotopaxi,Sigchos,8,17,-0.7000000000000000,-78.88333299999999,3
El Oro,Arenillas,9,21,-3.550000000000000,-80.06000000000000,3
El Oro,Atahualpa,4,6,-2.900000000000000,-78.93333300000000,3
El Oro,Balsas,1,7,-3.762600000000000,-79.82530000000000,3
El Oro,Chilla,2,7,-3.450000000000000,-79.58000000000000,3
El Oro,El Guabo,14,48,-3.238800000000000,-79.82920000000000,3
El Oro,Huaquillas,12,37,-3.481380000000000,-80.24320700000000,3
El Oro,Las Lajas,2,4,-3.785000000000000,-80.06166700000000,3
El Oro,Machala,155,371,-3.266667000000000,-79.96666700000000,3
El Oro,Marcabelí,0,3,-3.786000000000001,-79.89780000000000,3
El Oro,Pasaje,34,84,-3.326900000000000,-79.80490000000000,3
El Oro,Piñas,10,28,-3.666667000000000,-79.65000000000001,3
El Oro,Portovelo,0,8,-3.720000000000000,-79.62000000000000,3
El Oro,Santa Rosa,31,70,-3.452222000000000,-79.96166700000001,3
El Oro,Zaruma,13,35,-3.433333000000000,-79.59999999999999,3
Esmeraldas,Atacames,3,19,0.8666670000000000,-79.83333300000000,3
Esmeraldas,Eloy Alfaro,7,20,1.250000000000000,-79,3
Esmeraldas,Esmeraldas,72,202,1.050000000000000,-79.20000000000000,3
Esmeraldas,Muisne,5,15,0.6067000000000000,-80.01830000000000,3
Esmeraldas,Quinindé,26,81,0.3300000000000000,-79.48000000000000,3
Esmeraldas,Rioverde,4,11,1.060200000000000,-79.40440000000000,3
Esmeraldas,San Lorenzo,8,27,1.265800000000000,-78.84139999999999,3
Galápagos,Isabela,0,1,-0.4724000000000000,-90.68110000000000,3
Galápagos,San Cristóbal,0,5,-0.7999999999999999,-89.40000000000001,3
Galápagos,Santa Cruz,2,6,-0.6333330000000000,-90.36666700000001,3
Guayas,Alfredo Baquerizo Moreno,4,15,-1.916667000000000,-79.51666700000000,3
Guayas,Balao,4,13,-2.910000000000000,-79.81000000000000,3
Guayas,Balzar,26,64,-1.360000000000000,-79.90000000000001,3
Guayas,Colimes,12,23,-1.550000000000000,-80.01666700000000,3
Guayas,Coronel Marcelino Maridueña,1,6,-2.200000000000000,-79.42000000000000,3
Guayas,Daule,60,136,-1.866667000000000,-79.98333300000000,3
Guayas,Durán,24,74,-2.166667000000000,-79.83333300000000,3
Guayas,El Triunfo,17,40,-2.330000000000000,-79.40000000000001,3
Guayas,Empalme,26,74,-1.046111000000000,-79.63361100000000,3
Guayas,General Antonio Elizalde,1,9,-2.200000000000000,-79.17000000000000,3
Guayas,Guayaquil,1609,4217,-2.183333000000000,-79.88333299999999,3
Guayas,Isidro Ayora,3,12,-1.883333000000000,-80.16666700000000,3
Guayas,Lomas de Sargentillo,12,21,-1.883333000000000,-80.08333300000000,3
Guayas,Milagro,99,275,-2.126944000000000,-79.59916699999999,3
Guayas,Naranjal,15,44,-2.672800000000000,-79.61499999999999,3
Guayas,Naranjito,18,42,-2.173000000000000,-79.46710000000000,3
Guayas,Nobol,7,17,-1.916671000000000,-80.01153900000000,3
Guayas,Palestina,6,18,-1.626300000000000,-79.97700000000000,3
Guayas,Pedro Carbo,18,41,-1.833333000000000,-80.23333300000000,3
Guayas,Playas,20,50,-2.623330000000000,-80.38750000000000,3
Guayas,Salitre,25,58,-1.829444000000000,-79.81555600000000,3
Guayas,Samborondón,11,42,-2.183333000000000,-79.88333299999999,3
Guayas,San Jacinto De Yaguachi,7,55,-2.120000000000000,-79.69000000000000,3
Guayas,Santa Lucía,17,39,-1.713889000000000,-79.98500000000000,3
Guayas,Simón Bolivar,6,15,-2.156667000000000,-79.88750000000000,3
Imbabura,Antonio Ante,12,51,0.3200000000000000,-78.20999999999999,3
Imbabura,Cotacachi,12,42,0.3000000000000000,-78.26666700000000,3
Imbabura,Ibarra,95,307,0.3626780000000000,-78.13066700000000,3
Imbabura,Otavalo,45,120,0.2333330000000000,-78.26666700000000,3
Imbabura,Pimampiro,9,20,0.4000000000000000,-77.97000000000000,3
Imbabura,San Miguel de Urcuquí,7,20,0.5200000000000000,-78.20000000000000,3
Loja,Calvas,13,35,-4.320000000000000,-79.56000000000000,3
Loja,Catamayo,13,27,-3.980000000000000,-79.34999999999999,3
Loja,Celica,2,12,-4.102500000000000,-79.95444400000000,3
Loja,Chaguarpamba,2,5,-3.850000000000000,-79.65000000000001,3
Loja,Espíndola,9,18,-4.583056000000000,-79.42694400000001,3
Loja,Gonzanamá,6,17,-4.231389000000000,-79.43527800000000,3
Loja,Loja,127,336,-3.983333000000001,-79.20000000000000,3
Loja,Macará,8,20,-4.383333000000000,-79.95000000000000,3
Loja,Olmedo,0,4,-3.934000000000000,-79.64800000000000,3
Loja,Paltas,11,25,-4.050000000000002,-79.65000000000001,3
Loja,Pindal,3,6,-4.116100000000000,-80.10760000000001,3
Loja,Puyango,8,24,-3.870000000000000,-80.09000000000000,3
Loja,Quilanga,4,9,-4.298000000000000,-79.39860000000000,3
Loja,Saraguro,12,43,-3.625300000000000,-79.24110000000000,3
Loja,Sozoranga,0,2,-4.327778000000000,-79.78972200000000,3
Loja,Zapotillo,1,11,-4.386360000000002,-80.24360000000000,3
Los Ríos,Baba,15,44,-1.784167000000000,-79.67666699999999,3
Los Ríos,Babahoyo,102,249,-1.800000000000000,-79.53333300000000,3
Los Ríos,Buena Fe,17,60,-0.8985719999999999,-79.48891600000000,3
Los Ríos,Mocache,10,27,-1.183850000000000,-79.50552999999999,3
Los Ríos,Montalvo,8,21,-1.793800000000000,-79.28570000000001,3
Los Ríos,Palenque,11,28,-1.432800000000000,-79.74950000000000,3
Los Ríos,Puebloviejo,13,34,-1.550000000000000,-79.53388900000000,3
Los Ríos,Quevedo,95,244,-1.033333000000000,-79.45000000000000,3
Los Ríos,Quinsaloma,5,13,-1.206200000000000,-79.31450000000000,3
Los Ríos,Urdaneta,6,25,-1.570556000000000,-79.47111099999999,3
Los Ríos,Valencia,7,16,-0.9525000000000000,-79.35310000000000,3
Los Ríos,Ventanas,22,68,-1.450000000000000,-79.47000000000000,3
Los Ríos,Vinces,34,77,-1.558333000000000,-79.75000000000000,3
Manabí,Bolívar,14,47,-0.8419440000000000,-80.16194400000001,3
Manabí,Chone,52,127,-0.6833330000000000,-80.09999999999999,3
Manabí,El Carmen,25,80,-1.314700000000000,-80.01690000000001,3
Manabí,Flavio Alfaro,10,33,-0.4054000000000000,-79.90580000000000,3
Manabí,Jama,6,10,-0.2014000000000000,-80.26590000000000,3
Manabí,Jaramijó,3,11,-0.9487300000000000,-80.63630000000001,3
Manabí,Jipijapa,43,107,-1.333330000000000,-80.58329999999999,3
Manabí,Junín,3,14,-0.9291600000000000,-80.20569000000000,3
Manabí,Manta,139,387,-0.9500220000000000,-80.71620000000000,3
Manabí,Montecristi,13,37,-1.033330000000000,-80.65000000000001,3
Manabí,Olmedo,4,9,-1.396111000000000,-80.20611100000001,3
Manabí,Paján,15,53,-1.570000000000000,-80.42000000000000,3
Manabí,Pedernales,10,26,0.07010000000000001,-80.05360000000000,3
Manabí,Pichincha,7,22,-1.047300000000000,-79.81860000000000,3
Manabí,Portoviejo,160,439,-1.056181000000000,-80.45521700000000,3
Manabí,Puerto López,6,15,-1.566667000000000,-80.81666700000000,3
Manabí,Rocafuerte,16,33,-0.9200000000000000,-80.45999999999999,3
Manabí,San Vicente,5,17,-0.5892999999999999,-80.40880000000000,3
Manabí,Santa Ana,18,44,-1.206900000000000,-80.37090000000001,3
Manabí,Sucre,20,77,-0.6000000000000000,-80.41666700000000,3
Manabí,Tosagua,13,30,-0.7800000000000000,-80.26000000000001,3
Manabí,Veinticuatro de Mayo,10,39,-1.278889000000000,-80.42000000000000,3
Morona Santiago,Gualaquiza,5,16,-3.380000000000000,-78.58000000000000,3
Morona Santiago,Huamboya,0,2,-1.785000000000000,-78.23194400000000,3
Morona Santiago,Limón Indanza,5,15,-2.966250000000000,-78.43052800000000,3
Morona Santiago,Logroño,0,1,-2.624800000000000,-78.18960000000000,3
Morona Santiago,Morona,14,50,-2.300000000000000,-78.11666700000001,3
Morona Santiago,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,3
Morona Santiago,Palora,2,5,-1.700000000000000,-77.94000000000000,3
Morona Santiago,San Juan Bosco,2,4,-3.092300000000000,-78.51320000000000,3
Morona Santiago,Santiago,2,4,-3.429800000000000,-78.56560000000000,3
Morona Santiago,Sucúa,6,15,-2.460000000000000,-78.17000000000000,3
Morona Santiago,Taisha,2,5,-2.339950000000000,-77.45808000000000,3
Morona Santiago,Tiwintza,0,0,-2.917670000000000,-77.80170000000000,3
Napo,Archidona,10,32,-0.9166670000000000,-77.78333300000000,3
Napo,Carlos Julio Arosemena Tola,0,0,-1.166667000000000,-77.84999999999999,3
Napo,El Chaco,1,5,-0.3402780000000000,-77.80888899999999,3
Napo,Quijos,2,9,-0.4636110000000000,-77.89277800000001,3
Napo,Tena,16,57,-0.9890000000000000,-77.81590000000000,3
Orellana,Aguarico,3,4,-0.9211110000000000,-75.39916700000001,3
Orellana,La Joya de los Sachas,7,26,-0.3000000000000000,-76.84999999999999,3
Orellana,Loreto,5,13,-0.6904000000000000,-77.30830000000000,3
Orellana,Orellana,29,60,-0.4666670000000000,-76.96666700000000,3
Otro,Las Golondrinas,1,1,0,0,3
Otro,Otro,0,0,0,0,3
Pastaza,Arajuno,1,4,-1.234370000000000,-77.68750000000000,3
Pastaza,Mera,1,7,-1.460000000000000,-78.09000000000000,3
Pastaza,Pastaza,24,58,-1.066667000000000,-78.00111099999999,3
Pastaza,Santa Clara,0,0,-1.267100000000000,-77.88820000000000,3
Pichincha,Cayambe,24,74,0.04388900000000000,-78.15610000000000,3
Pichincha,Mejía,19,63,-0.5101000000000000,-78.56980000000000,3
Pichincha,Pedro Moncayo,9,28,0.04369700000000000,-78.34923999999999,3
Pichincha,Pedro Vicente Maldonado,2,10,0.1666670000000000,-79,3
Pichincha,Puerto Quito,5,11,0.1170000000000000,-79.26400000000000,3
Pichincha,Quito,994,2942,-0.2186110000000000,-78.50972200000000,3
Pichincha,Rumiñahui,26,80,-0.3345000000000000,-78.44750000000001,3
Pichincha,San Miguel de Los Bancos,6,9,0.02300000000000000,-78.89200000000000,3
Santa Elena,La Libertad,30,80,-2.233333000000000,-80.90000000000001,3
Santa Elena,Salinas,36,78,-2.216667000000000,-80.95000000000000,3
Santa Elena,Santa Elena,95,237,-2.226700000000000,-80.85830000000000,3
Sto. Domingo Tsáchilas,La Concordia,8,32,0.002300000000000000,-79.38460000000001,3
Sto. Domingo Tsáchilas,Santo Domingo,181,476,-0.2541670000000000,-79.17194400000000,3
Sucumbíos,Cascales,1,10,-0.06750000000000000,-77.21694400000000,3
Sucumbíos,Cuyabeno,0,1,-0.1288890000000000,-76.41388900000000,3
Sucumbíos,Gonzalo Pizarro,0,4,0.04700000000000000,-77.32280000000000,3
Sucumbíos,Lago Agrio,28,94,0.08472200000000002,-76.88277800000000,3
Sucumbíos,Putumayo,5,9,0.1000000000000000,-75.84999999999999,3
Sucumbíos,Shushufindi,10,34,-0.1871000000000000,-76.64500000000000,3
Sucumbíos,Sucumbíos,0,1,0.4592000000000000,-77.52300000000000,3
Tungurahua,Ambato,200,536,-1.241667000000000,-78.61972200000000,3
Tungurahua,Baños,7,17,-1.396389000000000,-78.42472200000000,3
Tungurahua,Cevallos,5,7,-1.350000000000000,-78.61666700000001,3
Tungurahua,Mocha,1,4,-1.416667000000000,-78.66666700000000,3
Tungurahua,Patate,0,13,-1.316667000000000,-78.51666700000000,3
Tungurahua,Pelileo,15,45,-1.327500000000000,-78.54083300000001,3
Tungurahua,Píllaro,11,48,-1.175833000000000,-78.55527800000000,3
Tungurahua,Quero,6,20,-1.379300000000000,-78.60700000000000,3
Tungurahua,Tisaleo,2,7,-1.350000000000000,-78.66666700000000,3
Zamora Chinchipe,Centinela del Cóndor,4,5,-3.894910000000000,-78.78140999999999,3
Zamora Chinchipe,Chinchipe,2,5,-4.862800000000000,-79.13280000000000,3
Zamora Chinchipe,El Pangui,2,5,-3.624900000000000,-78.58710000000001,3
Zamora Chinchipe,Nangaritza,0,2,-4.048333000000000,-78.68222200000000,3
Zamora Chinchipe,Palanda,3,4,-4.649800000000000,-79.13209999999999,3
Zamora Chinchipe,Paquisha,2,6,-3.932750000000000,-78.67426000000000,3
Zamora Chinchipe,Yacuambi,1,1,-3.634440000000000,-78.92810000000000,3
Zamora Chinchipe,Yantzaza,2,14,-3.850000000000000,-78.75000000000000,3
Zamora Chinchipe,Zamora,6,14,-4.120000000000000,-78.80000000000000,3
Azuay,Camilo Ponce Enríquez,5,15,-3.050000000000000,-79.73333300000000,4
Azuay,Chordeleg,7,24,-2.933333000000000,-78.76666700000000,4
Azuay,Cuenca,258,988,-2.897414000000000,-79.00448100000000,4
Azuay,El Pan,2,5,-2.786111000000000,-78.66500000000001,4
Azuay,Girón,5,30,-3.159028000000000,-79.14756800000001,4
Azuay,Guachapala,0,2,-2.769000000000000,-78.70900000000000,4
Azuay,Gualaceo,22,70,-2.900000000000000,-78.78333300000000,4
Azuay,Nabón,8,20,-3.336060000000000,-79.06368000000001,4
Azuay,Oña,1,10,-3.469640000000000,-79.15431000000000,4
Azuay,Paute,4,26,-2.781800000000000,-78.76000000000001,4
Azuay,Pucará,0,10,-3.233780000000000,-79.46120000000001,4
Azuay,San Fernando,1,5,-3.144500000000000,-79.25200000000000,4
Azuay,Santa Isabel,3,25,-3.274170000000000,-79.31560000000000,4
Azuay,Sevilla de Oro,1,5,-2.799833000000000,-78.65569400000000,4
Azuay,Sígsig,13,44,-3.089700000000000,-78.80320000000000,4
Bolívar,Caluma,2,17,-1.633330000000000,-79.25000000000000,4
Bolívar,Chillanes,6,26,-1.933333000000000,-79.06666700000000,4
Bolívar,Chimbo,4,18,-1.700000000000000,-79.01666700000000,4
Bolívar,Echeandía,4,14,-1.433330000000000,-79.26667000000000,4
Bolívar,Guaranda,43,144,-1.605556000000000,-79.00305600000000,4
Bolívar,Las Naves,3,5,-1.283330000000000,-79.30000000000000,4
Bolívar,San Miguel,13,42,-1.700000000000000,-79.03333300000000,4
Carchi,Bolivar,2,15,0.5070990000000000,-77.86245400000000,4
Carchi,Espejo,4,16,0.6210000000000000,-77.94000000000000,4
Carchi,Mira,4,16,0.5538999999999998,-78.04930000000000,4
Carchi,Montúfar,9,40,0.6100000000000000,-77.84000000000000,4
Carchi,San Pedro de Huaca,2,3,0.6311110000000000,-77.72527800000000,4
Carchi,Tulcán,48,147,0.8121800000000000,-77.71633000000000,4
Cañar,Azogues,52,174,-2.733333000000000,-78.83333300000000,4
Cañar,Biblían,6,29,-2.710000000000000,-78.88000000000000,4
Cañar,Cañar,20,80,-2.483700000000000,-78.97839999999999,4
Cañar,Déleg,2,13,-2.772600000000000,-78.91830000000000,4
Cañar,El Tambo,4,15,-2.508100000000000,-78.92489999999999,4
Cañar,La Troncal,19,66,-2.400000000000000,-79.33000000000000,4
Cañar,Suscal,4,11,-2.436400000000000,-79.05220000000000,4
Chimborazo,Alausí,16,65,-2.200000000000000,-78.84999999999999,4
Chimborazo,Chambo,6,23,-1.733333000000000,-78.58333300000000,4
Chimborazo,Chunchi,8,15,-2.283333000000000,-78.91666700000000,4
Chimborazo,Colta,15,75,-1.700000000000000,-78.75000000000000,4
Chimborazo,Cumandá,4,18,-2.200000000000000,-79.13333299999999,4
Chimborazo,Guamote,12,68,-1.933333000000000,-78.71666700000000,4
Chimborazo,Guano,14,54,-1.583333000000000,-78.63333299999999,4
Chimborazo,Pallatanga,4,12,-1.983333000000000,-78.95000000000000,4
Chimborazo,Penipe,3,12,-1.557300000000000,-78.53959999999999,4
Chimborazo,Riobamba,111,474,-1.674347000000000,-78.64829400000001,4
Cotopaxi,La Maná,10,48,-0.9300000000000000,-79.22000000000000,4
Cotopaxi,Latacunga,100,309,-0.9333330000000000,-78.61666700000001,4
Cotopaxi,Pangua,5,21,-1.133333000000000,-79.06666700000000,4
Cotopaxi,Pujilí,27,110,-0.9500000000000000,-78.69000000000000,4
Cotopaxi,Salcedo,25,80,-1.050000000000000,-78.58333300000000,4
Cotopaxi,Saquisilí,5,32,-0.8300000000000000,-78.67000000000000,4
Cotopaxi,Sigchos,5,22,-0.7000000000000000,-78.88333299999999,4
El Oro,Arenillas,17,38,-3.550000000000000,-80.06000000000000,4
El Oro,Atahualpa,2,8,-2.900000000000000,-78.93333300000000,4
El Oro,Balsas,2,9,-3.762600000000000,-79.82530000000000,4
El Oro,Chilla,0,7,-3.450000000000000,-79.58000000000000,4
El Oro,El Guabo,11,59,-3.238800000000000,-79.82920000000000,4
El Oro,Huaquillas,13,50,-3.481380000000000,-80.24320700000000,4
El Oro,Las Lajas,1,5,-3.785000000000000,-80.06166700000000,4
El Oro,Machala,133,504,-3.266667000000000,-79.96666700000000,4
El Oro,Marcabelí,0,3,-3.786000000000001,-79.89780000000000,4
El Oro,Pasaje,32,116,-3.326900000000000,-79.80490000000000,4
El Oro,Piñas,10,38,-3.666667000000000,-79.65000000000001,4
El Oro,Portovelo,1,9,-3.720000000000000,-79.62000000000000,4
El Oro,Santa Rosa,26,96,-3.452222000000000,-79.96166700000001,4
El Oro,Zaruma,6,41,-3.433333000000000,-79.59999999999999,4
Esmeraldas,Atacames,6,25,0.8666670000000000,-79.83333300000000,4
Esmeraldas,Eloy Alfaro,3,23,1.250000000000000,-79,4
Esmeraldas,Esmeraldas,48,250,1.050000000000000,-79.20000000000000,4
Esmeraldas,Muisne,3,18,0.6067000000000000,-80.01830000000000,4
Esmeraldas,Quinindé,34,115,0.3300000000000000,-79.48000000000000,4
Esmeraldas,Rioverde,4,15,1.060200000000000,-79.40440000000000,4
Esmeraldas,San Lorenzo,10,37,1.265800000000000,-78.84139999999999,4
Galápagos,Isabela,0,1,-0.4724000000000000,-90.68110000000000,4
Galápagos,San Cristóbal,1,6,-0.7999999999999999,-89.40000000000001,4
Galápagos,Santa Cruz,6,12,-0.6333330000000000,-90.36666700000001,4
Guayas,Alfredo Baquerizo Moreno,6,21,-1.916667000000000,-79.51666700000000,4
Guayas,Balao,2,15,-2.910000000000000,-79.81000000000000,4
Guayas,Balzar,18,82,-1.360000000000000,-79.90000000000001,4
Guayas,Colimes,11,34,-1.550000000000000,-80.01666700000000,4
Guayas,Coronel Marcelino Maridueña,2,8,-2.200000000000000,-79.42000000000000,4
Guayas,Daule,46,182,-1.866667000000000,-79.98333300000000,4
Guayas,Durán,23,97,-2.166667000000000,-79.83333300000000,4
Guayas,El Triunfo,16,56,-2.330000000000000,-79.40000000000001,4
Guayas,Empalme,20,94,-1.046111000000000,-79.63361100000000,4
Guayas,General Antonio Elizalde,2,11,-2.200000000000000,-79.17000000000000,4
Guayas,Guayaquil,1395,5612,-2.183333000000000,-79.88333299999999,4
Guayas,Isidro Ayora,4,16,-1.883333000000000,-80.16666700000000,4
Guayas,Lomas de Sargentillo,6,27,-1.883333000000000,-80.08333300000000,4
Guayas,Milagro,118,393,-2.126944000000000,-79.59916699999999,4
Guayas,Naranjal,13,57,-2.672800000000000,-79.61499999999999,4
Guayas,Naranjito,7,49,-2.173000000000000,-79.46710000000000,4
Guayas,Nobol,7,24,-1.916671000000000,-80.01153900000000,4
Guayas,Palestina,5,23,-1.626300000000000,-79.97700000000000,4
Guayas,Pedro Carbo,14,55,-1.833333000000000,-80.23333300000000,4
