provincia,canton,total,acumuladas,lat,lng,semana
Guayas,Balzar,3,54,-1.360000000000000,-79.90000000000001,11
Guayas,Colimes,1,19,-1.550000000000000,-80.01666700000000,11
Guayas,Coronel Marcelino Maridueña,0,5,-2.200000000000000,-79.42000000000000,11
Guayas,Daule,18,116,-1.866667000000000,-79.98333300000000,11
Guayas,Durán,2,61,-2.166667000000000,-79.83333300000000,11
Guayas,El Triunfo,5,32,-2.330000000000000,-79.40000000000001,11
Guayas,Empalme,4,62,-1.046111000000000,-79.63361100000000,11
Guayas,General Antonio Elizalde,0,7,-2.200000000000000,-79.17000000000000,11
Guayas,Guayaquil,378,3568,-2.183333000000000,-79.88333299999999,11
Guayas,Isidro Ayora,1,11,-1.883333000000000,-80.16666700000000,11
Guayas,Lomas de Sargentillo,1,13,-1.883333000000000,-80.08333300000000,11
Guayas,Milagro,22,238,-2.126944000000000,-79.59916699999999,11
Guayas,Naranjal,6,39,-2.672800000000000,-79.61499999999999,11
Guayas,Naranjito,3,34,-2.173000000000000,-79.46710000000000,11
Guayas,Nobol,1,13,-1.916671000000000,-80.01153900000000,11
Guayas,Palestina,0,15,-1.626300000000000,-79.97700000000000,11
Guayas,Pedro Carbo,5,33,-1.833333000000000,-80.23333300000000,11
Guayas,Playas,2,41,-2.623330000000000,-80.38750000000000,11
Guayas,Salitre,4,46,-1.829444000000000,-79.81555600000000,11
Guayas,Samborondón,3,37,-2.183333000000000,-79.88333299999999,11
Guayas,San Jacinto De Yaguachi,1,50,-2.120000000000000,-79.69000000000000,11
Guayas,Santa Lucía,3,29,-1.713889000000000,-79.98500000000000,11
Guayas,Simón Bolivar,0,11,-2.156667000000000,-79.88750000000000,11
Imbabura,Antonio Ante,2,47,0.3200000000000000,-78.20999999999999,11
Imbabura,Cotacachi,2,38,0.3000000000000000,-78.26666700000000,11
Imbabura,Ibarra,19,261,0.3626780000000000,-78.13066700000000,11
Imbabura,Otavalo,9,104,0.2333330000000000,-78.26666700000000,11
Imbabura,Pimampiro,0,13,0.4000000000000000,-77.97000000000000,11
Imbabura,San Miguel de Urcuquí,0,16,0.5200000000000000,-78.20000000000000,11
Loja,Calvas,1,27,-4.320000000000000,-79.56000000000000,11
Loja,Catamayo,6,21,-3.980000000000000,-79.34999999999999,11
Loja,Celica,0,12,-4.102500000000000,-79.95444400000000,11
Loja,Chaguarpamba,0,4,-3.850000000000000,-79.65000000000001,11
Loja,Espíndola,2,16,-4.583056000000000,-79.42694400000001,11
Loja,Gonzanamá,1,16,-4.231389000000000,-79.43527800000000,11
Loja,Loja,24,285,-3.983333000000002,-79.20000000000000,11
Loja,Macará,1,18,-4.383333000000000,-79.95000000000000,11
Loja,Olmedo,0,4,-3.934000000000000,-79.64800000000000,11
Loja,Paltas,2,21,-4.050000000000002,-79.65000000000001,11
Loja,Pindal,0,3,-4.116100000000000,-80.10760000000001,11
Loja,Puyango,1,22,-3.870000000000000,-80.09000000000000,11
Loja,Quilanga,2,7,-4.298000000000000,-79.39860000000000,11
Loja,Saraguro,1,37,-3.625300000000000,-79.24110000000000,11
Loja,Sozoranga,0,2,-4.327778000000000,-79.78972200000000,11
Loja,Zapotillo,0,11,-4.386360000000002,-80.24360000000000,11
Los Ríos,Baba,3,38,-1.784167000000000,-79.67666699999999,11
Los Ríos,Babahoyo,29,204,-1.800000000000000,-79.53333300000000,11
Los Ríos,Buena Fe,2,50,-0.8985719999999999,-79.48891600000000,11
Los Ríos,Mocache,3,23,-1.183850000000000,-79.50552999999999,11
Los Ríos,Montalvo,1,18,-1.793800000000000,-79.28570000000001,11
Los Ríos,Palenque,3,24,-1.432800000000000,-79.74950000000000,11
Los Ríos,Puebloviejo,8,31,-1.550000000000000,-79.53388900000000,11
Los Ríos,Quevedo,29,203,-1.033333000000000,-79.45000000000000,11
Los Ríos,Quinsaloma,1,11,-1.206200000000000,-79.31450000000000,11
Los Ríos,Urdaneta,2,24,-1.570556000000000,-79.47111099999999,11
Los Ríos,Valencia,1,12,-0.9525000000000000,-79.35310000000000,11
Los Ríos,Ventanas,3,59,-1.450000000000000,-79.47000000000000,11
Los Ríos,Vinces,12,65,-1.558333000000000,-79.75000000000000,11
Manabí,Bolívar,1,39,-0.8419440000000000,-80.16194400000001,11
Manabí,Chone,11,105,-0.6833330000000000,-80.09999999999999,11
Manabí,El Carmen,4,68,-1.314700000000000,-80.01690000000001,11
Manabí,Flavio Alfaro,3,28,-0.4054000000000000,-79.90580000000000,11
Manabí,Jama,1,6,-0.2014000000000000,-80.26590000000000,11
Manabí,Jaramijó,1,10,-0.9487300000000000,-80.63630000000001,11
Manabí,Jipijapa,15,92,-1.333330000000000,-80.58329999999999,11
Manabí,Junín,0,13,-0.9291600000000000,-80.20569000000000,11
Manabí,Manta,34,326,-0.9500220000000000,-80.71620000000000,11
Manabí,Montecristi,5,33,-1.033330000000000,-80.65000000000001,11
Manabí,Olmedo,1,8,-1.396111000000000,-80.20611100000001,11
Manabí,Paján,4,50,-1.570000000000000,-80.42000000000000,11
Manabí,Pedernales,3,22,0.07010000000000001,-80.05360000000000,11
Manabí,Pichincha,1,19,-1.047300000000000,-79.81860000000000,11
Manabí,Portoviejo,31,365,-1.056181000000000,-80.45521700000000,11
Manabí,Puerto López,1,12,-1.566667000000000,-80.81666700000000,11
Manabí,Rocafuerte,4,27,-0.9200000000000000,-80.45999999999999,11
Manabí,San Vicente,0,12,-0.5892999999999999,-80.40880000000000,11
Manabí,Santa Ana,5,38,-1.206900000000000,-80.37090000000001,11
Manabí,Sucre,5,68,-0.6000000000000000,-80.41666700000000,11
Manabí,Tosagua,1,25,-0.7800000000000000,-80.26000000000001,11
Manabí,Veinticuatro de Mayo,4,36,-1.278889000000000,-80.42000000000000,11
Morona Santiago,Gualaquiza,0,14,-3.380000000000000,-78.58000000000000,11
Morona Santiago,Huamboya,0,2,-1.785000000000000,-78.23194400000000,11
Morona Santiago,Limón Indanza,1,13,-2.966250000000000,-78.43052800000000,11
Morona Santiago,Logroño,0,1,-2.624800000000000,-78.18960000000000,11
Morona Santiago,Morona,1,45,-2.300000000000000,-78.11666700000001,11
Morona Santiago,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,11
Morona Santiago,Palora,1,4,-1.700000000000000,-77.94000000000000,11
Morona Santiago,San Juan Bosco,0,3,-3.092300000000000,-78.51320000000000,11
Morona Santiago,Santiago,0,2,-3.429800000000000,-78.56560000000000,11
Morona Santiago,Sucúa,0,9,-2.460000000000000,-78.17000000000000,11
Morona Santiago,Taisha,1,5,-2.339950000000000,-77.45808000000000,11
Morona Santiago,Tiwintza,0,0,-2.917670000000000,-77.80170000000000,11
Napo,Archidona,1,24,-0.9166670000000000,-77.78333300000000,11
Napo,Carlos Julio Arosemena Tola,0,0,-1.166667000000000,-77.84999999999999,11
Napo,El Chaco,0,5,-0.3402780000000000,-77.80888899999999,11
Napo,Quijos,0,8,-0.4636110000000000,-77.89277800000001,11
Napo,Tena,4,52,-0.9890000000000000,-77.81590000000000,11
Orellana,Aguarico,1,2,-0.9211110000000000,-75.39916700000001,11
Orellana,La Joya de los Sachas,0,23,-0.3000000000000000,-76.84999999999999,11
Orellana,Loreto,0,11,-0.6904000000000000,-77.30830000000000,11
Orellana,Orellana,7,48,-0.4666670000000000,-76.96666700000000,11
Otro,Las Golondrinas,0,0,0,0,11
Otro,Otro,0,0,0,0,11
Pastaza,Arajuno,0,3,-1.234370000000000,-77.68750000000000,11
Pastaza,Mera,0,7,-1.460000000000000,-78.09000000000000,11
Pastaza,Pastaza,9,47,-1.066667000000000,-78.00111099999999,11
Pastaza,Santa Clara,0,0,-1.267100000000000,-77.88820000000000,11
Pichincha,Cayambe,3,64,0.04388900000000000,-78.15610000000000,11
Pichincha,Mejía,4,57,-0.5101000000000000,-78.56980000000000,11
Pichincha,Pedro Moncayo,2,24,0.04369700000000000,-78.34923999999999,11
Pichincha,Pedro Vicente Maldonado,0,9,0.1666670000000000,-79,11
Pichincha,Puerto Quito,2,8,0.1170000000000000,-79.26400000000000,11
Pichincha,Quito,224,2544,-0.2186110000000000,-78.50972200000000,11
Pichincha,Rumiñahui,5,68,-0.3345000000000000,-78.44750000000001,11
Pichincha,San Miguel de Los Bancos,1,5,0.02300000000000000,-78.89200000000000,11
Santa Elena,La Libertad,6,70,-2.233333000000000,-80.90000000000001,11
Santa Elena,Salinas,8,68,-2.216667000000000,-80.95000000000000,11
Santa Elena,Santa Elena,25,194,-2.226700000000000,-80.85830000000000,11
Sto. Domingo Tsáchilas,La Concordia,2,29,0.002300000000000000,-79.38460000000001,11
Sto. Domingo Tsáchilas,Santo Domingo,37,412,-0.2541670000000000,-79.17194400000000,11
Sucumbíos,Cascales,1,10,-0.06750000000000000,-77.21694400000000,11
Sucumbíos,Cuyabeno,0,0,-0.1288890000000000,-76.41388900000000,11
Sucumbíos,Gonzalo Pizarro,0,4,0.04700000000000000,-77.32280000000000,11
Sucumbíos,Lago Agrio,8,81,0.08472200000000002,-76.88277800000000,11
Sucumbíos,Putumayo,0,5,0.1000000000000000,-75.84999999999999,11
Sucumbíos,Shushufindi,3,31,-0.1871000000000000,-76.64500000000000,11
Sucumbíos,Sucumbíos,0,1,0.4592000000000000,-77.52300000000000,11
Tungurahua,Ambato,45,451,-1.241667000000000,-78.61972200000000,11
Tungurahua,Baños,1,14,-1.396389000000000,-78.42472200000000,11
Tungurahua,Cevallos,0,4,-1.350000000000000,-78.61666700000001,11
Tungurahua,Mocha,0,4,-1.416667000000000,-78.66666700000000,11
Tungurahua,Patate,0,13,-1.316667000000000,-78.51666700000000,11
Tungurahua,Pelileo,4,41,-1.327500000000000,-78.54083300000001,11
Tungurahua,Píllaro,3,47,-1.175833000000000,-78.55527800000000,11
Tungurahua,Quero,3,18,-1.379300000000000,-78.60700000000000,11
Tungurahua,Tisaleo,1,6,-1.350000000000000,-78.66666700000000,11
Zamora Chinchipe,Centinela del Cóndor,0,4,-3.894910000000000,-78.78140999999999,11
Zamora Chinchipe,Chinchipe,1,5,-4.862800000000000,-79.13280000000000,11
Zamora Chinchipe,El Pangui,2,5,-3.624900000000000,-78.58710000000001,11
Zamora Chinchipe,Nangaritza,0,2,-4.048333000000000,-78.68222200000000,11
Zamora Chinchipe,Palanda,2,3,-4.649800000000000,-79.13209999999999,11
Zamora Chinchipe,Paquisha,1,6,-3.932750000000000,-78.67426000000000,11
Zamora Chinchipe,Yacuambi,0,1,-3.634440000000000,-78.92810000000000,11
Zamora Chinchipe,Yantzaza,0,13,-3.850000000000000,-78.75000000000000,11
Zamora Chinchipe,Zamora,0,12,-4.120000000000000,-78.80000000000000,11
Azuay,Camilo Ponce Enríquez,1,9,-3.050000000000000,-79.73333300000000,12
Azuay,Chordeleg,1,16,-2.933333000000000,-78.76666700000000,12
Azuay,Cuenca,57,677,-2.897414000000000,-79.00448100000000,12
Azuay,El Pan,0,2,-2.786111000000000,-78.66500000000001,12
Azuay,Girón,3,21,-3.159028000000000,-79.14756800000001,12
Azuay,Guachapala,0,2,-2.769000000000000,-78.70900000000000,12
Azuay,Gualaceo,3,45,-2.900000000000000,-78.78333300000000,12
Azuay,Nabón,1,11,-3.336060000000000,-79.06368000000001,12
Azuay,Oña,1,9,-3.469640000000000,-79.15431000000000,12
Azuay,Paute,4,19,-2.781800000000000,-78.76000000000001,12
Azuay,Pucará,0,10,-3.233780000000000,-79.46120000000001,12
Azuay,San Fernando,0,4,-3.144500000000000,-79.25200000000000,12
Azuay,Santa Isabel,2,22,-3.274170000000000,-79.31560000000000,12
Azuay,Sevilla de Oro,0,4,-2.799833000000000,-78.65569400000000,12
Azuay,Sígsig,4,30,-3.089700000000000,-78.80320000000000,12
Bolívar,Caluma,1,12,-1.633330000000000,-79.25000000000000,12
Bolívar,Chillanes,3,20,-1.933333000000000,-79.06666700000000,12
Bolívar,Chimbo,0,13,-1.700000000000000,-79.01666700000000,12
Bolívar,Echeandía,2,9,-1.433330000000000,-79.26667000000000,12
Bolívar,Guaranda,11,93,-1.605556000000000,-79.00305600000000,12
Bolívar,Las Naves,1,2,-1.283330000000000,-79.30000000000000,12
Bolívar,San Miguel,1,28,-1.700000000000000,-79.03333300000000,12
Carchi,Bolivar,1,11,0.5070990000000000,-77.86245400000000,12
Carchi,Espejo,2,10,0.6210000000000000,-77.94000000000000,12
Carchi,Mira,0,12,0.5538999999999998,-78.04930000000000,12
Carchi,Montúfar,1,30,0.6100000000000000,-77.84000000000000,12
Carchi,San Pedro de Huaca,0,1,0.6311110000000000,-77.72527800000000,12
Carchi,Tulcán,7,94,0.8121800000000000,-77.71633000000000,12
Cañar,Azogues,16,112,-2.733333000000000,-78.83333300000000,12
Cañar,Biblían,1,22,-2.710000000000000,-78.88000000000000,12
Cañar,Cañar,4,58,-2.483700000000000,-78.97839999999999,12
Cañar,Déleg,1,11,-2.772600000000000,-78.91830000000000,12
Cañar,El Tambo,0,11,-2.508100000000000,-78.92489999999999,12
Cañar,La Troncal,2,39,-2.400000000000000,-79.33000000000000,12
Cañar,Suscal,1,6,-2.436400000000000,-79.05220000000000,12
Chimborazo,Alausí,4,45,-2.200000000000000,-78.84999999999999,12
Chimborazo,Chambo,2,16,-1.733333000000000,-78.58333300000000,12
Chimborazo,Chunchi,0,7,-2.283333000000000,-78.91666700000000,12
Chimborazo,Colta,4,54,-1.700000000000000,-78.75000000000000,12
Chimborazo,Cumandá,2,13,-2.200000000000000,-79.13333299999999,12
Chimborazo,Guamote,6,54,-1.933333000000000,-78.71666700000000,12
Chimborazo,Guano,2,38,-1.583333000000000,-78.63333299999999,12
Chimborazo,Pallatanga,0,8,-1.983333000000000,-78.95000000000000,12
Chimborazo,Penipe,0,9,-1.557300000000000,-78.53959999999999,12
Chimborazo,Riobamba,33,330,-1.674347000000000,-78.64829400000001,12
Cotopaxi,La Maná,3,31,-0.9300000000000000,-79.22000000000000,12
Cotopaxi,Latacunga,19,194,-0.9333330000000000,-78.61666700000001,12
Cotopaxi,Pangua,3,13,-1.133333000000000,-79.06666700000000,12
Cotopaxi,Pujilí,8,78,-0.9500000000000000,-78.69000000000000,12
Cotopaxi,Salcedo,1,51,-1.050000000000000,-78.58333300000000,12
Cotopaxi,Saquisilí,3,25,-0.8300000000000000,-78.67000000000000,12
Cotopaxi,Sigchos,2,16,-0.7000000000000000,-78.88333299999999,12
El Oro,Arenillas,1,20,-3.550000000000000,-80.06000000000000,12
El Oro,Atahualpa,0,6,-2.900000000000000,-78.93333300000000,12
El Oro,Balsas,0,6,-3.762600000000000,-79.82530000000000,12
El Oro,Chilla,0,7,-3.450000000000000,-79.58000000000000,12
El Oro,El Guabo,4,47,-3.238800000000000,-79.82920000000000,12
El Oro,Huaquillas,2,36,-3.481380000000000,-80.24320700000000,12
El Oro,Las Lajas,0,3,-3.785000000000000,-80.06166700000000,12
El Oro,Machala,37,342,-3.266667000000000,-79.96666700000000,12
El Oro,Marcabelí,0,3,-3.786000000000002,-79.89780000000000,12
El Oro,Pasaje,9,78,-3.326900000000000,-79.80490000000000,12
El Oro,Piñas,0,27,-3.666667000000000,-79.65000000000001,12
El Oro,Portovelo,0,8,-3.720000000000000,-79.62000000000000,12
El Oro,Santa Rosa,12,64,-3.452222000000000,-79.96166700000001,12
El Oro,Zaruma,0,33,-3.433333000000000,-79.59999999999999,12
Esmeraldas,Atacames,1,18,0.8666670000000000,-79.83333300000000,12
Esmeraldas,Eloy Alfaro,2,19,1.250000000000000,-79,12
Esmeraldas,Esmeraldas,12,190,1.050000000000000,-79.20000000000000,12
Esmeraldas,Muisne,3,15,0.6067000000000000,-80.01830000000000,12
Esmeraldas,Quinindé,4,73,0.3300000000000000,-79.48000000000000,12
Esmeraldas,Rioverde,1,11,1.060200000000000,-79.40440000000000,12
Esmeraldas,San Lorenzo,1,27,1.265800000000000,-78.84139999999999,12
Galápagos,Isabela,0,1,-0.4724000000000000,-90.68110000000000,12
Galápagos,San Cristóbal,0,5,-0.7999999999999999,-89.40000000000001,12
Galápagos,Santa Cruz,1,4,-0.6333330000000000,-90.36666700000001,12
Guayas,Alfredo Baquerizo Moreno,2,14,-1.916667000000000,-79.51666700000000,12
Guayas,Balao,0,13,-2.910000000000000,-79.81000000000000,12
Guayas,Balzar,5,59,-1.360000000000000,-79.90000000000001,12
Guayas,Colimes,4,23,-1.550000000000000,-80.01666700000000,12
Guayas,Coronel Marcelino Maridueña,1,6,-2.200000000000000,-79.42000000000000,12
Guayas,Daule,11,127,-1.866667000000000,-79.98333300000000,12
Guayas,Durán,8,69,-2.166667000000000,-79.83333300000000,12
Guayas,El Triunfo,6,38,-2.330000000000000,-79.40000000000001,12
Guayas,Empalme,7,69,-1.046111000000000,-79.63361100000000,12
Guayas,General Antonio Elizalde,0,7,-2.200000000000000,-79.17000000000000,12
Guayas,Guayaquil,338,3906,-2.183333000000000,-79.88333299999999,12
Guayas,Isidro Ayora,0,11,-1.883333000000000,-80.16666700000000,12
Guayas,Lomas de Sargentillo,2,15,-1.883333000000000,-80.08333300000000,12
Guayas,Milagro,20,258,-2.126944000000000,-79.59916699999999,12
Guayas,Naranjal,2,41,-2.672800000000000,-79.61499999999999,12
Guayas,Naranjito,6,40,-2.173000000000000,-79.46710000000000,12
Guayas,Nobol,2,15,-1.916671000000000,-80.01153900000000,12
Guayas,Palestina,0,15,-1.626300000000000,-79.97700000000000,12
Guayas,Pedro Carbo,5,38,-1.833333000000000,-80.23333300000000,12
Guayas,Playas,4,45,-2.623330000000000,-80.38750000000000,12
Guayas,Salitre,9,55,-1.829444000000000,-79.81555600000000,12
Guayas,Samborondón,4,41,-2.183333000000000,-79.88333299999999,12
Guayas,San Jacinto De Yaguachi,4,54,-2.120000000000000,-79.69000000000000,12
Guayas,Santa Lucía,4,33,-1.713889000000000,-79.98500000000000,12
Guayas,Simón Bolivar,2,13,-2.156667000000000,-79.88750000000000,12
Imbabura,Antonio Ante,2,49,0.3200000000000000,-78.20999999999999,12
Imbabura,Cotacachi,1,39,0.3000000000000000,-78.26666700000000,12
Imbabura,Ibarra,26,287,0.3626780000000000,-78.13066700000000,12
Imbabura,Otavalo,7,111,0.2333330000000000,-78.26666700000000,12
Imbabura,Pimampiro,5,18,0.4000000000000000,-77.97000000000000,12
Imbabura,San Miguel de Urcuquí,2,18,0.5200000000000000,-78.20000000000000,12
Loja,Calvas,2,29,-4.320000000000000,-79.56000000000000,12
Loja,Catamayo,3,24,-3.980000000000000,-79.34999999999999,12
Loja,Celica,0,12,-4.102500000000000,-79.95444400000000,12
Loja,Chaguarpamba,0,4,-3.850000000000000,-79.65000000000001,12
Loja,Espíndola,1,17,-4.583056000000000,-79.42694400000001,12
Loja,Gonzanamá,0,16,-4.231389000000000,-79.43527800000000,12
Loja,Loja,26,311,-3.983333000000002,-79.20000000000000,12
Loja,Macará,1,19,-4.383333000000000,-79.95000000000000,12
Loja,Olmedo,0,4,-3.934000000000000,-79.64800000000000,12
Loja,Paltas,2,23,-4.050000000000002,-79.65000000000001,12
Loja,Pindal,2,5,-4.116100000000000,-80.10760000000001,12
Loja,Puyango,1,23,-3.870000000000000,-80.09000000000000,12
Loja,Quilanga,2,9,-4.298000000000000,-79.39860000000000,12
Loja,Saraguro,5,42,-3.625300000000000,-79.24110000000000,12
Loja,Sozoranga,0,2,-4.327778000000000,-79.78972200000000,12
Loja,Zapotillo,0,11,-4.386360000000002,-80.24360000000000,12
Los Ríos,Baba,4,42,-1.784167000000000,-79.67666699999999,12
Los Ríos,Babahoyo,27,231,-1.800000000000000,-79.53333300000000,12
Los Ríos,Buena Fe,4,54,-0.8985719999999999,-79.48891600000000,12
Los Ríos,Mocache,2,25,-1.183850000000000,-79.50552999999999,12
Los Ríos,Montalvo,2,20,-1.793800000000000,-79.28570000000001,12
Los Ríos,Palenque,1,25,-1.432800000000000,-79.74950000000000,12
Los Ríos,Puebloviejo,2,33,-1.550000000000000,-79.53388900000000,12
Los Ríos,Quevedo,26,229,-1.033333000000000,-79.45000000000000,12
Los Ríos,Quinsaloma,1,12,-1.206200000000000,-79.31450000000000,12
Los Ríos,Urdaneta,1,25,-1.570556000000000,-79.47111099999999,12
Los Ríos,Valencia,3,15,-0.9525000000000000,-79.35310000000000,12
Los Ríos,Ventanas,6,65,-1.450000000000000,-79.47000000000000,12
Los Ríos,Vinces,9,74,-1.558333000000000,-79.75000000000000,12
Manabí,Bolívar,1,40,-0.8419440000000000,-80.16194400000001,12
Manabí,Chone,11,116,-0.6833330000000000,-80.09999999999999,12
Manabí,El Carmen,7,75,-1.314700000000000,-80.01690000000001,12
Manabí,Flavio Alfaro,3,31,-0.4054000000000000,-79.90580000000000,12
Manabí,Jama,1,7,-0.2014000000000000,-80.26590000000000,12
Manabí,Jaramijó,1,11,-0.9487300000000000,-80.63630000000001,12
Manabí,Jipijapa,9,101,-1.333330000000000,-80.58329999999999,12
Manabí,Junín,0,13,-0.9291600000000000,-80.20569000000000,12
Manabí,Manta,38,364,-0.9500220000000000,-80.71620000000000,12
Manabí,Montecristi,3,36,-1.033330000000000,-80.65000000000001,12
Manabí,Olmedo,0,8,-1.396111000000000,-80.20611100000001,12
Manabí,Paján,2,52,-1.570000000000000,-80.42000000000000,12
Manabí,Pedernales,2,24,0.07010000000000001,-80.05360000000000,12
Manabí,Pichincha,2,21,-1.047300000000000,-79.81860000000000,12
Manabí,Portoviejo,37,402,-1.056181000000000,-80.45521700000000,12
Manabí,Puerto López,1,13,-1.566667000000000,-80.81666700000000,12
Manabí,Rocafuerte,5,32,-0.9200000000000000,-80.45999999999999,12
Manabí,San Vicente,4,16,-0.5892999999999999,-80.40880000000000,12
Manabí,Santa Ana,2,40,-1.206900000000000,-80.37090000000001,12
Manabí,Sucre,3,71,-0.6000000000000000,-80.41666700000000,12
Manabí,Tosagua,3,28,-0.7800000000000000,-80.26000000000001,12
Manabí,Veinticuatro de Mayo,1,37,-1.278889000000000,-80.42000000000000,12
Morona Santiago,Gualaquiza,1,15,-3.380000000000000,-78.58000000000000,12
Morona Santiago,Huamboya,0,2,-1.785000000000000,-78.23194400000000,12
Morona Santiago,Limón Indanza,1,14,-2.966250000000000,-78.43052800000000,12
Morona Santiago,Logroño,0,1,-2.624800000000000,-78.18960000000000,12
Morona Santiago,Morona,4,49,-2.300000000000000,-78.11666700000001,12
Morona Santiago,Pablo Sexto,0,0,-1.803056000000000,-77.92111100000000,12
Morona Santiago,Palora,1,5,-1.700000000000000,-77.94000000000000,12
Morona Santiago,San Juan Bosco,1,4,-3.092300000000000,-78.51320000000000,12
Morona Santiago,Santiago,1,3,-3.429800000000000,-78.56560000000000,12
Morona Santiago,Sucúa,4,13,-2.460000000000000,-78.17000000000000,12
Morona Santiago,Taisha,0,5,-2.339950000000000,-77.45808000000000,12
Morona Santiago,Tiwintza,0,0,-2.917670000000000,-77.80170000000000,12
Napo,Archidona,5,29,-0.9166670000000000,-77.78333300000000,12
Napo,Carlos Julio Arosemena Tola,0,0,-1.166667000000000,-77.84999999999999,12
Napo,El Chaco,0,5,-0.3402780000000000,-77.80888899999999,12
Napo,Quijos,0,8,-0.4636110000000000,-77.89277800000001,12
Napo,Tena,4,56,-0.9890000000000000,-77.81590000000000,12
Orellana,Aguarico,2,4,-0.9211110000000000,-75.39916700000001,12
Orellana,La Joya de los Sachas,3,26,-0.3000000000000000,-76.84999999999999,12
Orellana,Loreto,2,13,-0.6904000000000000,-77.30830000000000,12
Orellana,Orellana,4,52,-0.4666670000000000,-76.96666700000000,12
Otro,Las Golondrinas,0,0,0,0,12
Otro,Otro,0,0,0,0,12
Pastaza,Arajuno,0,3,-1.234370000000000,-77.68750000000000,12
Pastaza,Mera,0,7,-1.460000000000000,-78.09000000000000,12
Pastaza,Pastaza,7,54,-1.066667000000000,-78.00111099999999,12
Pastaza,Santa Clara,0,0,-1.267100000000000,-77.88820000000000,12
Pichincha,Cayambe,7,71,0.04388900000000000,-78.15610000000000,12
Pichincha,Mejía,4,61,-0.5101000000000000,-78.56980000000000,12
Pichincha,Pedro Moncayo,3,27,0.04369700000000000,-78.34923999999999,12
Pichincha,Pedro Vicente Maldonado,1,10,0.1666670000000000,-79,12
Pichincha,Puerto Quito,2,10,0.1170000000000000,-79.26400000000000,12
Pichincha,Quito,217,2761,-0.2186110000000000,-78.50972200000000,12
Pichincha,Rumiñahui,4,72,-0.3345000000000000,-78.44750000000001,12
Pichincha,San Miguel de Los Bancos,3,8,0.02300000000000000,-78.89200000000000,12
Santa Elena,La Libertad,4,74,-2.233333000000000,-80.90000000000001,12
Santa Elena,Salinas,8,76,-2.216667000000000,-80.95000000000000,12
Santa Elena,Santa Elena,26,220,-2.226700000000000,-80.85830000000000,12
Sto. Domingo Tsáchilas,La Concordia,0,29,0.002300000000000000,-79.38460000000001,12
Sto. Domingo Tsáchilas,Santo Domingo,38,450,-0.2541670000000000,-79.17194400000000,12
Sucumbíos,Cascales,0,10,-0.06750000000000000,-77.21694400000000,12
Sucumbíos,Cuyabeno,0,0,-0.1288890000000000,-76.41388900000000,12
Sucumbíos,Gonzalo Pizarro,0,4,0.04700000000000000,-77.32280000000000,12
Sucumbíos,Lago Agrio,7,88,0.08472200000000002,-76.88277800000000,12
Sucumbíos,Putumayo,1,6,0.1000000000000000,-75.84999999999999,12
Sucumbíos,Shushufindi,1,32,-0.1871000000000000,-76.64500000000000,12
Sucumbíos,Sucumbíos,0,1,0.4592000000000000,-77.52300000000000,12
Tungurahua,Ambato,40,491,-1.241667000000000,-78.61972200000000,12
Tungurahua,Baños,3,17,-1.396389000000000,-78.42472200000000,12
Tungurahua,Cevallos,2,6,-1.350000000000000,-78.61666700000001,12
Tungurahua,Mocha,0,4,-1.416667000000000,-78.66666700000000,12
Tungurahua,Patate,0,13,-1.316667000000000,-78.51666700000000,12
Tungurahua,Pelileo,1,42,-1.327500000000000,-78.54083300000001,12
Tungurahua,Píllaro,0,47,-1.175833000000000,-78.55527800000000,12
Tungurahua,Quero,1,19,-1.379300000000000,-78.60700000000000,12
Tungurahua,Tisaleo,0,6,-1.350000000000000,-78.66666700000000,12
Zamora Chinchipe,Centinela del Cóndor,0,4,-3.894910000000000,-78.78140999999999,12
Zamora Chinchipe,Chinchipe,0,5,-4.862800000000000,-79.13280000000000,12
Zamora Chinchipe,El Pangui,0,5,-3.624900000000000,-78.58710000000001,12
Zamora Chinchipe,Nangaritza,0,2,-4.048333000000000,-78.68222200000000,12
Zamora Chinchipe,Palanda,0,3,-4.649800000000000,-79.13209999999999,12
Zamora Chinchipe,Paquisha,0,6,-3.932750000000000,-78.67426000000000,12
Zamora Chinchipe,Yacuambi,0,1,-3.634440000000000,-78.92810000000000,12
Zamora Chinchipe,Yantzaza,1,14,-3.850000000000000,-78.75000000000000,12
Zamora Chinchipe,Zamora,0,12,-4.120000000000000,-78.80000000000000,12
Azuay,Camilo Ponce Enríquez,1,10,-3.050000000000000,-79.73333300000000,13
Azuay,Chordeleg,3,19,-2.933333000000000,-78.76666700000000,13
Azuay,Cuenca,64,741,-2.897414000000000,-79.00448100000000,13
Azuay,El Pan,1,3,-2.786111000000000,-78.66500000000001,13
Azuay,Girón,4,25,-3.159028000000000,-79.14756800000001,13
Azuay,Guachapala,0,2,-2.769000000000000,-78.70900000000000,13
Azuay,Gualaceo,3,48,-2.900000000000000,-78.78333300000000,13
Azuay,Nabón,1,12,-3.336060000000000,-79.06368000000001,13
Azuay,Oña,0,9,-3.469640000000000,-79.15431000000000,13
Azuay,Paute,3,22,-2.781800000000000,-78.76000000000001,13
Azuay,Pucará,0,10,-3.233780000000000,-79.46120000000001,13
Azuay,San Fernando,0,4,-3.144500000000000,-79.25200000000000,13
Azuay,Santa Isabel,0,22,-3.274170000000000,-79.31560000000000,13
