inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,total,nuevas,lat,lng,semana
07,El Oro,715751,0701,Machala,289141,,0,-3.266667000000000,-79.96666700000000,1
07,El Oro,715751,0701,Machala,289141,,50,-3.266667000000000,-79.96666700000000,1
07,El Oro,715751,0701,Machala,289141,,28,-3.266667000000000,-79.96666700000000,1
07,El Oro,715751,0701,Machala,289141,,10,-3.266667000000000,-79.96666700000000,1
07,El Oro,715751,0701,Machala,289141,,29,-3.266667000000000,-79.96666700000000,1
07,El Oro,715751,0701,Machala,289141,,18,-3.266667000000000,-79.96666700000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,2,1.050000000000000,-79.20000000000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,0,1.050000000000000,-79.20000000000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,56,1.050000000000000,-79.20000000000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,0,1.050000000000000,-79.20000000000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,12,1.050000000000000,-79.20000000000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,0,1.050000000000000,-79.20000000000000,1
08,Esmeraldas,591083,0801,Esmeraldas,218727,,0,1.050000000000000,-79.20000000000000,1
20,Galápagos,33042,2001,San Cristóbal,9667,,2,-0.7999999999999999,-89.40000000000001,1
20,Galápagos,33042,2001,San Cristóbal,9667,,4,-0.7999999999999999,-89.40000000000001,1
20,Galápagos,33042,2001,San Cristóbal,9667,,61,-0.7999999999999999,-89.40000000000001,1
09,Guayas,4387434,0901,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,3,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,13,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,7,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,0,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,38,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,89,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,13,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,15,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,11,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,810,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,1,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,44,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,17,-2.183333000000000,-79.88333299999999,1
09,Guayas,4387434,0901,Guayaquil,2723665,,3,-2.183333000000000,-79.88333299999999,1
