inec_provincia_id,provincia,total,acumuladas,lat,lng,created_at
21,Sucumbíos,1,4,0.08472200000000002,-76.88277800000000,02/01/2018
18,Tungurahua,5,13,-1.241667000000000,-78.61972200000000,02/01/2018
19,Zamora Chinchipe,0,0,-4.120000000000000,-78.80000000000000,02/01/2018
01,Azuay,17,40,-2.897414000000000,-79.00448100000000,03/01/2018
02,Bolívar,4,8,-1.605556000000000,-79.00305600000000,03/01/2018
04,Carchi,2,7,0.8121800000000000,-77.71633000000000,03/01/2018
03,Cañar,2,6,-2.733333000000000,-78.83333300000000,03/01/2018
06,Chimborazo,9,22,-1.674347000000000,-78.64829400000001,03/01/2018
05,Cotopaxi,2,20,-0.9333330000000000,-78.61666700000001,03/01/2018
07,El Oro,14,37,-3.266667000000000,-79.96666700000000,03/01/2018
08,Esmeraldas,5,16,1.050000000000000,-79.20000000000000,03/01/2018
20,Galápagos,1,2,-0.7999999999999999,-89.40000000000001,03/01/2018
09,Guayas,63,202,-2.183333000000000,-79.88333299999999,03/01/2018
10,Imbabura,4,12,0.3626780000000000,-78.13066700000000,03/01/2018
11,Loja,7,23,-3.983333000000000,-79.20000000000000,03/01/2018
12,Los Ríos,10,29,-1.800000000000000,-79.53333300000000,03/01/2018
13,Manabí,12,64,-1.056181000000000,-80.45521700000000,03/01/2018
14,Morona Santiago,1,6,-2.300000000000000,-78.11666700000001,03/01/2018
15,Napo,1,3,-0.9890000000000000,-77.81590000000000,03/01/2018
22,Orellana,0,1,-0.4666670000000000,-76.96666700000000,03/01/2018
88,Otro,0,0,0,0,03/01/2018
16,Pastaza,0,1,-1.066667000000000,-78.00111099999999,03/01/2018
17,Pichincha,46,121,-0.2186110000000000,-78.50972200000000,03/01/2018
24,Santa Elena,5,10,-2.226700000000000,-80.85830000000000,03/01/2018
23,Sto. Domingo Tsáchilas,6,16,-0.2541670000000000,-79.17194400000000,03/01/2018
21,Sucumbíos,4,8,0.08472200000000002,-76.88277800000000,03/01/2018
18,Tungurahua,6,19,-1.241667000000000,-78.61972200000000,03/01/2018
19,Zamora Chinchipe,0,0,-4.120000000000000,-78.80000000000000,03/01/2018
01,Azuay,17,57,-2.897414000000000,-79.00448100000000,04/01/2018
02,Bolívar,4,12,-1.605556000000000,-79.00305600000000,04/01/2018
04,Carchi,1,8,0.8121800000000000,-77.71633000000000,04/01/2018
03,Cañar,3,9,-2.733333000000000,-78.83333300000000,04/01/2018
06,Chimborazo,10,32,-1.674347000000000,-78.64829400000001,04/01/2018
05,Cotopaxi,7,27,-0.9333330000000000,-78.61666700000001,04/01/2018
07,El Oro,12,49,-3.266667000000000,-79.96666700000000,04/01/2018
08,Esmeraldas,3,19,1.050000000000000,-79.20000000000000,04/01/2018
20,Galápagos,0,2,-0.7999999999999999,-89.40000000000001,04/01/2018
09,Guayas,46,248,-2.183333000000000,-79.88333299999999,04/01/2018
10,Imbabura,5,17,0.3626780000000000,-78.13066700000000,04/01/2018
11,Loja,11,34,-3.983333000000000,-79.20000000000000,04/01/2018
12,Los Ríos,9,38,-1.800000000000000,-79.53333300000000,04/01/2018
13,Manabí,10,74,-1.056181000000000,-80.45521700000000,04/01/2018
14,Morona Santiago,1,7,-2.300000000000000,-78.11666700000001,04/01/2018
15,Napo,0,3,-0.9890000000000000,-77.81590000000000,04/01/2018
22,Orellana,2,3,-0.4666670000000000,-76.96666700000000,04/01/2018
88,Otro,0,0,0,0,04/01/2018
16,Pastaza,0,1,-1.066667000000000,-78.00111099999999,04/01/2018
17,Pichincha,37,158,-0.2186110000000000,-78.50972200000000,04/01/2018
24,Santa Elena,5,15,-2.226700000000000,-80.85830000000000,04/01/2018
23,Sto. Domingo Tsáchilas,7,23,-0.2541670000000000,-79.17194400000000,04/01/2018
21,Sucumbíos,1,9,0.08472200000000002,-76.88277800000000,04/01/2018
18,Tungurahua,5,24,-1.241667000000000,-78.61972200000000,04/01/2018
19,Zamora Chinchipe,1,1,-4.120000000000000,-78.80000000000000,04/01/2018
01,Azuay,8,65,-2.897414000000000,-79.00448100000000,05/01/2018
02,Bolívar,4,16,-1.605556000000000,-79.00305600000000,05/01/2018
04,Carchi,5,13,0.8121800000000000,-77.71633000000000,05/01/2018
03,Cañar,2,11,-2.733333000000000,-78.83333300000000,05/01/2018
06,Chimborazo,5,37,-1.674347000000000,-78.64829400000001,05/01/2018
05,Cotopaxi,6,33,-0.9333330000000000,-78.61666700000001,05/01/2018
07,El Oro,11,60,-3.266667000000000,-79.96666700000000,05/01/2018
08,Esmeraldas,4,23,1.050000000000000,-79.20000000000000,05/01/2018
20,Galápagos,0,2,-0.7999999999999999,-89.40000000000001,05/01/2018
09,Guayas,54,302,-2.183333000000000,-79.88333299999999,05/01/2018
10,Imbabura,6,23,0.3626780000000000,-78.13066700000000,05/01/2018
11,Loja,4,38,-3.983333000000000,-79.20000000000000,05/01/2018
12,Los Ríos,7,45,-1.800000000000000,-79.53333300000000,05/01/2018
13,Manabí,12,86,-1.056181000000000,-80.45521700000000,05/01/2018
14,Morona Santiago,1,8,-2.300000000000000,-78.11666700000001,05/01/2018
15,Napo,1,4,-0.9890000000000000,-77.81590000000000,05/01/2018
22,Orellana,1,4,-0.4666670000000000,-76.96666700000000,05/01/2018
88,Otro,0,0,0,0,05/01/2018
16,Pastaza,0,1,-1.066667000000000,-78.00111099999999,05/01/2018
17,Pichincha,39,197,-0.2186110000000000,-78.50972200000000,05/01/2018
24,Santa Elena,5,20,-2.226700000000000,-80.85830000000000,05/01/2018
23,Sto. Domingo Tsáchilas,8,31,-0.2541670000000000,-79.17194400000000,05/01/2018
21,Sucumbíos,1,10,0.08472200000000002,-76.88277800000000,05/01/2018
18,Tungurahua,7,31,-1.241667000000000,-78.61972200000000,05/01/2018
19,Zamora Chinchipe,0,1,-4.120000000000000,-78.80000000000000,05/01/2018
01,Azuay,14,79,-2.897414000000000,-79.00448100000000,06/01/2018
02,Bolívar,5,21,-1.605556000000000,-79.00305600000000,06/01/2018
04,Carchi,1,14,0.8121800000000000,-77.71633000000000,06/01/2018
03,Cañar,3,14,-2.733333000000000,-78.83333300000000,06/01/2018
06,Chimborazo,11,48,-1.674347000000000,-78.64829400000001,06/01/2018
05,Cotopaxi,6,39,-0.9333330000000000,-78.61666700000001,06/01/2018
07,El Oro,11,71,-3.266667000000000,-79.96666700000000,06/01/2018
08,Esmeraldas,4,27,1.050000000000000,-79.20000000000000,06/01/2018
20,Galápagos,0,2,-0.7999999999999999,-89.40000000000001,06/01/2018
09,Guayas,55,357,-2.183333000000000,-79.88333299999999,06/01/2018
10,Imbabura,7,30,0.3626780000000000,-78.13066700000000,06/01/2018
11,Loja,6,44,-3.983333000000000,-79.20000000000000,06/01/2018
12,Los Ríos,7,52,-1.800000000000000,-79.53333300000000,06/01/2018
13,Manabí,16,102,-1.056181000000000,-80.45521700000000,06/01/2018
14,Morona Santiago,1,9,-2.300000000000000,-78.11666700000001,06/01/2018
15,Napo,1,5,-0.9890000000000000,-77.81590000000000,06/01/2018
22,Orellana,0,4,-0.4666670000000000,-76.96666700000000,06/01/2018
88,Otro,0,0,0,0,06/01/2018
16,Pastaza,2,3,-1.066667000000000,-78.00111099999999,06/01/2018
17,Pichincha,48,245,-0.2186110000000000,-78.50972200000000,06/01/2018
24,Santa Elena,6,26,-2.226700000000000,-80.85830000000000,06/01/2018
23,Sto. Domingo Tsáchilas,5,36,-0.2541670000000000,-79.17194400000000,06/01/2018
21,Sucumbíos,3,13,0.08472200000000002,-76.88277800000000,06/01/2018
18,Tungurahua,10,41,-1.241667000000000,-78.61972200000000,06/01/2018
19,Zamora Chinchipe,1,2,-4.120000000000000,-78.80000000000000,06/01/2018
01,Azuay,8,87,-2.897414000000000,-79.00448100000000,07/01/2018
02,Bolívar,0,21,-1.605556000000000,-79.00305600000000,07/01/2018
04,Carchi,3,17,0.8121800000000000,-77.71633000000000,07/01/2018
03,Cañar,2,16,-2.733333000000000,-78.83333300000000,07/01/2018
06,Chimborazo,6,54,-1.674347000000000,-78.64829400000001,07/01/2018
05,Cotopaxi,6,45,-0.9333330000000000,-78.61666700000001,07/01/2018
07,El Oro,10,81,-3.266667000000000,-79.96666700000000,07/01/2018
08,Esmeraldas,4,31,1.050000000000000,-79.20000000000000,07/01/2018
20,Galápagos,0,2,-0.7999999999999999,-89.40000000000001,07/01/2018
09,Guayas,67,424,-2.183333000000000,-79.88333299999999,07/01/2018
10,Imbabura,5,35,0.3626780000000000,-78.13066700000000,07/01/2018
11,Loja,6,50,-3.983333000000000,-79.20000000000000,07/01/2018
12,Los Ríos,11,63,-1.800000000000000,-79.53333300000000,07/01/2018
13,Manabí,15,117,-1.056181000000000,-80.45521700000000,07/01/2018
14,Morona Santiago,0,9,-2.300000000000000,-78.11666700000001,07/01/2018
15,Napo,1,6,-0.9890000000000000,-77.81590000000000,07/01/2018
22,Orellana,0,4,-0.4666670000000000,-76.96666700000000,07/01/2018
88,Otro,0,0,0,0,07/01/2018
16,Pastaza,1,4,-1.066667000000000,-78.00111099999999,07/01/2018
17,Pichincha,49,294,-0.2186110000000000,-78.50972200000000,07/01/2018
24,Santa Elena,2,28,-2.226700000000000,-80.85830000000000,07/01/2018
23,Sto. Domingo Tsáchilas,5,41,-0.2541670000000000,-79.17194400000000,07/01/2018
21,Sucumbíos,0,13,0.08472200000000002,-76.88277800000000,07/01/2018
18,Tungurahua,10,51,-1.241667000000000,-78.61972200000000,07/01/2018
19,Zamora Chinchipe,1,3,-4.120000000000000,-78.80000000000000,07/01/2018
01,Azuay,8,95,-2.897414000000000,-79.00448100000000,08/01/2018
02,Bolívar,2,23,-1.605556000000000,-79.00305600000000,08/01/2018
04,Carchi,0,17,0.8121800000000000,-77.71633000000000,08/01/2018
03,Cañar,2,18,-2.733333000000000,-78.83333300000000,08/01/2018
06,Chimborazo,7,61,-1.674347000000000,-78.64829400000001,08/01/2018
05,Cotopaxi,7,52,-0.9333330000000000,-78.61666700000001,08/01/2018
07,El Oro,11,92,-3.266667000000000,-79.96666700000000,08/01/2018
08,Esmeraldas,3,34,1.050000000000000,-79.20000000000000,08/01/2018
20,Galápagos,0,2,-0.7999999999999999,-89.40000000000001,08/01/2018
09,Guayas,56,480,-2.183333000000000,-79.88333299999999,08/01/2018
10,Imbabura,4,39,0.3626780000000000,-78.13066700000000,08/01/2018
11,Loja,4,54,-3.983333000000000,-79.20000000000000,08/01/2018
12,Los Ríos,8,71,-1.800000000000000,-79.53333300000000,08/01/2018
13,Manabí,22,139,-1.056181000000000,-80.45521700000000,08/01/2018
14,Morona Santiago,2,11,-2.300000000000000,-78.11666700000001,08/01/2018
15,Napo,1,7,-0.9890000000000000,-77.81590000000000,08/01/2018
22,Orellana,1,5,-0.4666670000000000,-76.96666700000000,08/01/2018
88,Otro,0,0,0,0,08/01/2018
16,Pastaza,1,5,-1.066667000000000,-78.00111099999999,08/01/2018
17,Pichincha,38,332,-0.2186110000000000,-78.50972200000000,08/01/2018
24,Santa Elena,3,31,-2.226700000000000,-80.85830000000000,08/01/2018
23,Sto. Domingo Tsáchilas,7,48,-0.2541670000000000,-79.17194400000000,08/01/2018
21,Sucumbíos,0,13,0.08472200000000002,-76.88277800000000,08/01/2018
18,Tungurahua,6,57,-1.241667000000000,-78.61972200000000,08/01/2018
19,Zamora Chinchipe,0,3,-4.120000000000000,-78.80000000000000,08/01/2018
01,Azuay,8,103,-2.897414000000000,-79.00448100000000,09/01/2018
02,Bolívar,3,26,-1.605556000000000,-79.00305600000000,09/01/2018
04,Carchi,0,17,0.8121800000000000,-77.71633000000000,09/01/2018
03,Cañar,2,20,-2.733333000000000,-78.83333300000000,09/01/2018
06,Chimborazo,7,68,-1.674347000000000,-78.64829400000001,09/01/2018
05,Cotopaxi,10,62,-0.9333330000000000,-78.61666700000001,09/01/2018
07,El Oro,7,99,-3.266667000000000,-79.96666700000000,09/01/2018
08,Esmeraldas,12,46,1.050000000000000,-79.20000000000000,09/01/2018
20,Galápagos,0,2,-0.7999999999999999,-89.40000000000001,09/01/2018
09,Guayas,54,534,-2.183333000000000,-79.88333299999999,09/01/2018
10,Imbabura,6,45,0.3626780000000000,-78.13066700000000,09/01/2018
11,Loja,5,59,-3.983333000000000,-79.20000000000000,09/01/2018
12,Los Ríos,11,82,-1.800000000000000,-79.53333300000000,09/01/2018
13,Manabí,21,160,-1.056181000000000,-80.45521700000000,09/01/2018
14,Morona Santiago,2,13,-2.300000000000000,-78.11666700000001,09/01/2018
15,Napo,0,7,-0.9890000000000000,-77.81590000000000,09/01/2018
22,Orellana,1,6,-0.4666670000000000,-76.96666700000000,09/01/2018
88,Otro,0,0,0,0,09/01/2018
16,Pastaza,0,5,-1.066667000000000,-78.00111099999999,09/01/2018
17,Pichincha,38,370,-0.2186110000000000,-78.50972200000000,09/01/2018
24,Santa Elena,2,33,-2.226700000000000,-80.85830000000000,09/01/2018
23,Sto. Domingo Tsáchilas,5,53,-0.2541670000000000,-79.17194400000000,09/01/2018
21,Sucumbíos,1,14,0.08472200000000002,-76.88277800000000,09/01/2018
18,Tungurahua,8,65,-1.241667000000000,-78.61972200000000,09/01/2018
19,Zamora Chinchipe,2,5,-4.120000000000000,-78.80000000000000,09/01/2018
01,Azuay,8,111,-2.897414000000000,-79.00448100000000,10/01/2018
02,Bolívar,3,29,-1.605556000000000,-79.00305600000000,10/01/2018
04,Carchi,3,20,0.8121800000000000,-77.71633000000000,10/01/2018
03,Cañar,5,25,-2.733333000000000,-78.83333300000000,10/01/2018
06,Chimborazo,10,78,-1.674347000000000,-78.64829400000001,10/01/2018
05,Cotopaxi,2,64,-0.9333330000000000,-78.61666700000001,10/01/2018
07,El Oro,7,106,-3.266667000000000,-79.96666700000000,10/01/2018
08,Esmeraldas,6,52,1.050000000000000,-79.20000000000000,10/01/2018
20,Galápagos,1,3,-0.7999999999999999,-89.40000000000001,10/01/2018
09,Guayas,52,586,-2.183333000000000,-79.88333299999999,10/01/2018
10,Imbabura,5,50,0.3626780000000000,-78.13066700000000,10/01/2018
11,Loja,8,67,-3.983333000000000,-79.20000000000000,10/01/2018
12,Los Ríos,13,95,-1.800000000000000,-79.53333300000000,10/01/2018
13,Manabí,20,180,-1.056181000000000,-80.45521700000000,10/01/2018
14,Morona Santiago,1,14,-2.300000000000000,-78.11666700000001,10/01/2018
15,Napo,4,11,-0.9890000000000000,-77.81590000000000,10/01/2018
22,Orellana,1,7,-0.4666670000000000,-76.96666700000000,10/01/2018
88,Otro,0,0,0,0,10/01/2018
16,Pastaza,2,7,-1.066667000000000,-78.00111099999999,10/01/2018
17,Pichincha,42,412,-0.2186110000000000,-78.50972200000000,10/01/2018
24,Santa Elena,6,39,-2.226700000000000,-80.85830000000000,10/01/2018
23,Sto. Domingo Tsáchilas,8,61,-0.2541670000000000,-79.17194400000000,10/01/2018
21,Sucumbíos,3,17,0.08472200000000002,-76.88277800000000,10/01/2018
18,Tungurahua,3,68,-1.241667000000000,-78.61972200000000,10/01/2018
19,Zamora Chinchipe,0,5,-4.120000000000000,-78.80000000000000,10/01/2018
01,Azuay,10,121,-2.897414000000000,-79.00448100000000,11/01/2018
02,Bolívar,3,32,-1.605556000000000,-79.00305600000000,11/01/2018
04,Carchi,1,21,0.8121800000000000,-77.71633000000000,11/01/2018
03,Cañar,5,30,-2.733333000000000,-78.83333300000000,11/01/2018
06,Chimborazo,9,87,-1.674347000000000,-78.64829400000001,11/01/2018
05,Cotopaxi,6,70,-0.9333330000000000,-78.61666700000001,11/01/2018
07,El Oro,8,114,-3.266667000000000,-79.96666700000000,11/01/2018
08,Esmeraldas,3,55,1.050000000000000,-79.20000000000000,11/01/2018
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,11/01/2018
09,Guayas,63,649,-2.183333000000000,-79.88333299999999,11/01/2018
10,Imbabura,2,52,0.3626780000000000,-78.13066700000000,11/01/2018
11,Loja,7,74,-3.983333000000000,-79.20000000000000,11/01/2018
12,Los Ríos,8,103,-1.800000000000000,-79.53333300000000,11/01/2018
13,Manabí,15,195,-1.056181000000000,-80.45521700000000,11/01/2018
14,Morona Santiago,2,16,-2.300000000000000,-78.11666700000001,11/01/2018
15,Napo,1,12,-0.9890000000000000,-77.81590000000000,11/01/2018
22,Orellana,1,8,-0.4666670000000000,-76.96666700000000,11/01/2018
88,Otro,0,0,0,0,11/01/2018
16,Pastaza,0,7,-1.066667000000000,-78.00111099999999,11/01/2018
17,Pichincha,43,455,-0.2186110000000000,-78.50972200000000,11/01/2018
24,Santa Elena,6,45,-2.226700000000000,-80.85830000000000,11/01/2018
23,Sto. Domingo Tsáchilas,8,69,-0.2541670000000000,-79.17194400000000,11/01/2018
21,Sucumbíos,2,19,0.08472200000000002,-76.88277800000000,11/01/2018
18,Tungurahua,14,82,-1.241667000000000,-78.61972200000000,11/01/2018
19,Zamora Chinchipe,0,5,-4.120000000000000,-78.80000000000000,11/01/2018
01,Azuay,8,129,-2.897414000000000,-79.00448100000000,12/01/2018
02,Bolívar,4,36,-1.605556000000000,-79.00305600000000,12/01/2018
04,Carchi,1,22,0.8121800000000000,-77.71633000000000,12/01/2018
03,Cañar,4,34,-2.733333000000000,-78.83333300000000,12/01/2018
06,Chimborazo,11,98,-1.674347000000000,-78.64829400000001,12/01/2018
05,Cotopaxi,9,79,-0.9333330000000000,-78.61666700000001,12/01/2018
07,El Oro,6,120,-3.266667000000000,-79.96666700000000,12/01/2018
08,Esmeraldas,9,64,1.050000000000000,-79.20000000000000,12/01/2018
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,12/01/2018
09,Guayas,65,714,-2.183333000000000,-79.88333299999999,12/01/2018
10,Imbabura,6,58,0.3626780000000000,-78.13066700000000,12/01/2018
11,Loja,7,81,-3.983333000000000,-79.20000000000000,12/01/2018
12,Los Ríos,8,111,-1.800000000000000,-79.53333300000000,12/01/2018
13,Manabí,14,209,-1.056181000000000,-80.45521700000000,12/01/2018
14,Morona Santiago,2,18,-2.300000000000000,-78.11666700000001,12/01/2018
15,Napo,0,12,-0.9890000000000000,-77.81590000000000,12/01/2018
22,Orellana,0,8,-0.4666670000000000,-76.96666700000000,12/01/2018
88,Otro,0,0,0,0,12/01/2018
16,Pastaza,3,10,-1.066667000000000,-78.00111099999999,12/01/2018
17,Pichincha,47,502,-0.2186110000000000,-78.50972200000000,12/01/2018
24,Santa Elena,3,48,-2.226700000000000,-80.85830000000000,12/01/2018
23,Sto. Domingo Tsáchilas,4,73,-0.2541670000000000,-79.17194400000000,12/01/2018
21,Sucumbíos,2,21,0.08472200000000002,-76.88277800000000,12/01/2018
18,Tungurahua,10,92,-1.241667000000000,-78.61972200000000,12/01/2018
19,Zamora Chinchipe,1,6,-4.120000000000000,-78.80000000000000,12/01/2018
01,Azuay,12,141,-2.897414000000000,-79.00448100000000,13/01/2018
02,Bolívar,6,42,-1.605556000000000,-79.00305600000000,13/01/2018
04,Carchi,2,24,0.8121800000000000,-77.71633000000000,13/01/2018
03,Cañar,1,35,-2.733333000000000,-78.83333300000000,13/01/2018
06,Chimborazo,8,106,-1.674347000000000,-78.64829400000001,13/01/2018
05,Cotopaxi,3,82,-0.9333330000000000,-78.61666700000001,13/01/2018
07,El Oro,7,127,-3.266667000000000,-79.96666700000000,13/01/2018
08,Esmeraldas,4,68,1.050000000000000,-79.20000000000000,13/01/2018
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,13/01/2018
09,Guayas,58,772,-2.183333000000000,-79.88333299999999,13/01/2018
10,Imbabura,7,65,0.3626780000000000,-78.13066700000000,13/01/2018
11,Loja,10,91,-3.983333000000000,-79.20000000000000,13/01/2018
12,Los Ríos,10,121,-1.800000000000000,-79.53333300000000,13/01/2018
13,Manabí,18,227,-1.056181000000000,-80.45521700000000,13/01/2018
14,Morona Santiago,3,21,-2.300000000000000,-78.11666700000001,13/01/2018
15,Napo,0,12,-0.9890000000000000,-77.81590000000000,13/01/2018
22,Orellana,2,10,-0.4666670000000000,-76.96666700000000,13/01/2018
88,Otro,0,0,0,0,13/01/2018
16,Pastaza,0,10,-1.066667000000000,-78.00111099999999,13/01/2018
17,Pichincha,49,551,-0.2186110000000000,-78.50972200000000,13/01/2018
24,Santa Elena,1,49,-2.226700000000000,-80.85830000000000,13/01/2018
23,Sto. Domingo Tsáchilas,9,82,-0.2541670000000000,-79.17194400000000,13/01/2018
21,Sucumbíos,0,21,0.08472200000000002,-76.88277800000000,13/01/2018
18,Tungurahua,16,108,-1.241667000000000,-78.61972200000000,13/01/2018
19,Zamora Chinchipe,0,6,-4.120000000000000,-78.80000000000000,13/01/2018
01,Azuay,13,154,-2.897414000000000,-79.00448100000000,14/01/2018
02,Bolívar,3,45,-1.605556000000000,-79.00305600000000,14/01/2018
04,Carchi,2,26,0.8121800000000000,-77.71633000000000,14/01/2018
03,Cañar,2,37,-2.733333000000000,-78.83333300000000,14/01/2018
06,Chimborazo,7,113,-1.674347000000000,-78.64829400000001,14/01/2018
05,Cotopaxi,4,86,-0.9333330000000000,-78.61666700000001,14/01/2018
07,El Oro,7,134,-3.266667000000000,-79.96666700000000,14/01/2018
08,Esmeraldas,6,74,1.050000000000000,-79.20000000000000,14/01/2018
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,14/01/2018
09,Guayas,65,837,-2.183333000000000,-79.88333299999999,14/01/2018
10,Imbabura,5,70,0.3626780000000000,-78.13066700000000,14/01/2018
11,Loja,8,99,-3.983333000000000,-79.20000000000000,14/01/2018
12,Los Ríos,10,131,-1.800000000000000,-79.53333300000000,14/01/2018
13,Manabí,17,244,-1.056181000000000,-80.45521700000000,14/01/2018
14,Morona Santiago,0,21,-2.300000000000000,-78.11666700000001,14/01/2018
15,Napo,3,15,-0.9890000000000000,-77.81590000000000,14/01/2018
22,Orellana,2,12,-0.4666670000000000,-76.96666700000000,14/01/2018
88,Otro,0,0,0,0,14/01/2018
16,Pastaza,5,15,-1.066667000000000,-78.00111099999999,14/01/2018
17,Pichincha,43,594,-0.2186110000000000,-78.50972200000000,14/01/2018
24,Santa Elena,6,55,-2.226700000000000,-80.85830000000000,14/01/2018
23,Sto. Domingo Tsáchilas,2,84,-0.2541670000000000,-79.17194400000000,14/01/2018
21,Sucumbíos,1,22,0.08472200000000002,-76.88277800000000,14/01/2018
18,Tungurahua,5,113,-1.241667000000000,-78.61972200000000,14/01/2018
19,Zamora Chinchipe,0,6,-4.120000000000000,-78.80000000000000,14/01/2018
01,Azuay,10,164,-2.897414000000000,-79.00448100000000,15/01/2018
02,Bolívar,4,49,-1.605556000000000,-79.00305600000000,15/01/2018
04,Carchi,1,27,0.8121800000000000,-77.71633000000000,15/01/2018
03,Cañar,1,38,-2.733333000000000,-78.83333300000000,15/01/2018
06,Chimborazo,8,121,-1.674347000000000,-78.64829400000001,15/01/2018
05,Cotopaxi,9,95,-0.9333330000000000,-78.61666700000001,15/01/2018
07,El Oro,11,145,-3.266667000000000,-79.96666700000000,15/01/2018
08,Esmeraldas,3,77,1.050000000000000,-79.20000000000000,15/01/2018
20,Galápagos,0,3,-0.7999999999999999,-89.40000000000001,15/01/2018
09,Guayas,59,896,-2.183333000000000,-79.88333299999999,15/01/2018
10,Imbabura,6,76,0.3626780000000000,-78.13066700000000,15/01/2018
11,Loja,7,106,-3.983333000000000,-79.20000000000000,15/01/2018
12,Los Ríos,11,142,-1.800000000000000,-79.53333300000000,15/01/2018
13,Manabí,17,261,-1.056181000000000,-80.45521700000000,15/01/2018
14,Morona Santiago,4,25,-2.300000000000000,-78.11666700000001,15/01/2018
15,Napo,1,16,-0.9890000000000000,-77.81590000000000,15/01/2018
22,Orellana,0,12,-0.4666670000000000,-76.96666700000000,15/01/2018
88,Otro,0,0,0,0,15/01/2018
16,Pastaza,0,15,-1.066667000000000,-78.00111099999999,15/01/2018
17,Pichincha,41,635,-0.2186110000000000,-78.50972200000000,15/01/2018
24,Santa Elena,4,59,-2.226700000000000,-80.85830000000000,15/01/2018
23,Sto. Domingo Tsáchilas,8,92,-0.2541670000000000,-79.17194400000000,15/01/2018
21,Sucumbíos,2,24,0.08472200000000002,-76.88277800000000,15/01/2018
18,Tungurahua,9,122,-1.241667000000000,-78.61972200000000,15/01/2018
