provincia,canton,lat,lng,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
Carchi,Mira,0.5538999999999999,-78.04930000000000,5,7,12,16,19,24,28,34,36,38,43,50
Carchi,Montúfar,0.6100000000000000,-77.84000000000000,10,20,31,40,43,49,59,70,76,82,86,93
Carchi,San Pedro de Huaca,0.6311110000000000,-77.72527800000000,0,0,1,3,5,8,9,11,15,18,20,20
Carchi,Tulcán,0.8121800000000000,-77.71633000000000,29,65,99,147,180,206,235,271,296,334,353,386
Cañar,Azogues,-2.733333000000000,-78.83333300000000,29,72,122,174,208,248,290,342,379,415,455,484
Cañar,Biblían,-2.710000000000000,-78.88000000000000,8,15,23,29,32,40,45,49,53,60,70,76
Cañar,Cañar,-2.483700000000000,-78.97839999999999,19,40,60,80,96,107,120,139,160,182,190,205
Cañar,Déleg,-2.772600000000000,-78.91830000000000,4,8,11,13,15,17,18,21,27,31,36,37
Cañar,El Tambo,-2.508100000000000,-78.92489999999999,7,10,11,15,20,25,31,33,34,36,37,39
Cañar,La Troncal,-2.400000000000000,-79.33000000000000,13,26,47,66,85,96,108,124,141,160,167,178
Cañar,Suscal,-2.436400000000000,-79.05220000000000,1,2,7,11,11,12,13,14,16,17,17,19
Chimborazo,Alausí,-2.200000000000000,-78.84999999999999,15,35,49,65,85,98,108,123,139,157,170,180
Chimborazo,Chambo,-1.733333000000000,-78.58333300000000,5,12,17,23,26,32,37,41,43,46,49,51
Chimborazo,Chunchi,-2.283333000000000,-78.91666700000000,2,4,7,15,18,21,24,28,29,32,33,38
Chimborazo,Colta,-1.700000000000000,-78.75000000000000,17,42,60,75,91,107,131,140,151,172,190,206
Chimborazo,Cumandá,-2.200000000000000,-79.13333299999999,8,11,14,18,20,25,26,31,31,34,36,37
Chimborazo,Guamote,-1.933333000000000,-78.71666700000000,18,40,56,68,87,108,124,134,156,172,185,193
Chimborazo,Guano,-1.583333000000000,-78.63333299999999,17,27,40,54,67,76,84,98,113,127,138,147
Chimborazo,Pallatanga,-1.983333000000000,-78.95000000000000,5,5,8,12,15,17,18,24,27,32,36,37
Chimborazo,Penipe,-1.557300000000000,-78.53959999999999,0,7,9,12,17,19,22,25,30,32,33,39
Chimborazo,Riobamba,-1.674347000000000,-78.64829400000001,122,230,363,474,616,726,852,964,1098,1235,1349,1470
Cotopaxi,La Maná,-0.9300000000000000,-79.22000000000000,14,22,38,48,66,73,87,98,104,106,118,125
Cotopaxi,Latacunga,-0.9333330000000000,-78.61666700000001,80,138,209,309,415,508,583,628,663,702,730,758
Cotopaxi,Pangua,-1.133333000000000,-79.06666700000000,4,8,16,21,29,34,45,48,51,54,58,65
Cotopaxi,Pujilí,-0.9500000000000000,-78.69000000000000,31,54,83,110,130,141,155,166,177,180,185,187
Cotopaxi,Salcedo,-1.050000000000000,-78.58333300000000,18,40,55,80,102,113,129,143,154,161,166,169
Cotopaxi,Saquisilí,-0.8300000000000000,-78.67000000000000,8,17,27,32,42,46,52,57,58,58,59,59
Cotopaxi,Sigchos,-0.7000000000000000,-78.88333299999999,5,9,17,22,26,28,33,37,41,46,50,52
El Oro,Arenillas,-3.550000000000000,-80.06000000000000,7,12,21,38,38,45,57,64,72,76,88,94
El Oro,Atahualpa,-2.900000000000000,-78.93333300000000,1,2,6,8,10,11,13,17,18,20,23,24
El Oro,Balsas,-3.762600000000000,-79.82530000000000,3,6,7,9,11,12,14,15,15,15,18,18
El Oro,Chilla,-3.450000000000000,-79.58000000000000,2,5,7,7,7,7,8,9,10,11,12,12
El Oro,El Guabo,-3.238800000000000,-79.82920000000000,22,34,48,59,75,89,101,115,124,141,151,164
El Oro,Huaquillas,-3.481380000000000,-80.24320700000000,11,25,37,50,63,71,82,95,106,114,123,135
El Oro,Las Lajas,-3.785000000000000,-80.06166700000000,1,2,4,5,6,12,14,15,15,15,16,18
El Oro,Machala,-3.266667000000000,-79.96666700000000,122,216,371,504,621,724,861,996,1095,1232,1353,1471
El Oro,Marcabelí,-3.786000000000000,-79.89780000000000,2,3,3,3,4,6,7,11,11,12,14,17
El Oro,Pasaje,-3.326900000000000,-79.80490000000000,21,50,84,116,146,177,200,225,247,272,294,316
El Oro,Piñas,-3.666667000000000,-79.65000000000001,7,18,28,38,56,66,75,87,96,100,116,122
El Oro,Portovelo,-3.720000000000000,-79.62000000000000,4,8,8,9,10,16,17,24,28,33,35,37
El Oro,Santa Rosa,-3.452222000000000,-79.96166700000001,25,39,70,96,121,148,176,208,234,253,281,302
El Oro,Zaruma,-3.433333000000000,-79.59999999999999,10,22,35,41,52,71,77,82,93,109,115,126
Esmeraldas,Atacames,0.8666670000000000,-79.83333300000000,8,16,19,25,34,46,55,60,65,68,81,89
Esmeraldas,Eloy Alfaro,1.250000000000000,-79,5,13,20,23,30,32,34,38,44,50,53,56
Esmeraldas,Esmeraldas,1.050000000000000,-79.20000000000000,64,130,202,250,314,399,474,542,641,704,777,834
Esmeraldas,Muisne,0.6067000000000000,-80.01830000000000,4,10,15,18,22,24,29,31,36,41,45,46
Esmeraldas,Quinindé,0.3300000000000000,-79.48000000000000,26,55,81,115,141,163,185,202,231,249,271,295
Esmeraldas,Rioverde,1.060200000000000,-79.40440000000000,4,7,11,15,20,25,29,33,37,44,48,51
Esmeraldas,San Lorenzo,1.265800000000000,-78.84139999999999,7,19,27,37,48,55,57,62,68,70,78,85
Galápagos,Isabela,-0.4724000000000000,-90.68110000000000,0,1,1,1,1,1,3,3,3,3,3,3
Galápagos,San Cristóbal,-0.8000000000000000,-89.40000000000001,3,5,5,6,8,8,11,12,14,15,15,15
Galápagos,Santa Cruz,-0.6333330000000000,-90.36666700000001,2,4,6,12,13,16,17,21,22,23,23,24
Guayas,Alfredo Baquerizo Moreno,-1.916667000000000,-79.51666700000000,5,11,15,21,24,25,33,35,45,52,60,62
Guayas,Balao,-2.910000000000000,-79.81000000000000,2,9,13,15,21,28,34,37,44,51,57,61
Guayas,Balzar,-1.360000000000000,-79.90000000000001,15,38,64,82,108,130,151,172,183,206,229,251
Guayas,Colimes,-1.550000000000000,-80.01666700000000,6,11,23,34,44,50,57,65,72,76,81,94
Guayas,Coronel Marcelino Maridueña,-2.200000000000000,-79.42000000000000,1,5,6,8,11,15,17,21,23,26,28,31
Guayas,Daule,-1.866667000000000,-79.98333300000000,39,76,136,182,237,284,311,357,399,435,475,510
Guayas,Durán,-2.166667000000000,-79.83333300000000,26,50,74,97,129,159,180,217,246,273,302,327
Guayas,El Triunfo,-2.330000000000000,-79.40000000000001,9,23,40,56,74,83,96,105,114,122,132,143
Guayas,Empalme,-1.046111000000000,-79.63361100000000,27,48,74,94,121,146,161,179,194,209,227,244
Guayas,General Antonio Elizalde,-2.200000000000000,-79.17000000000000,2,8,9,11,13,15,19,19,22,22,25,26
Guayas,Guayaquil,-2.183333000000000,-79.88333299999999,1338,2608,4217,5612,7000,8362,9692,10988,12176,13460,14781,15939
Guayas,Isidro Ayora,-1.883333000000000,-80.16666700000000,4,9,12,16,19,20,26,29,32,35,35,36
Guayas,Lomas de Sargentillo,-1.883333000000000,-80.08333300000000,5,9,21,27,36,46,51,58,60,67,70,74
Guayas,Milagro,-2.126944000000000,-79.59916699999999,99,176,275,393,510,610,703,778,847,939,1028,1111
Guayas,Naranjal,-2.672800000000000,-79.61499999999999,16,29,44,57,80,94,115,130,139,152,160,172
Guayas,Naranjito,-2.173000000000000,-79.46710000000000,14,24,42,49,63,76,84,91,101,111,125,134
Guayas,Nobol,-1.916671000000000,-80.01153900000000,5,10,17,24,33,41,48,53,59,61,67,71
Guayas,Palestina,-1.626300000000000,-79.97700000000000,6,12,18,23,29,33,36,42,46,49,52,58
Guayas,Pedro Carbo,-1.833333000000000,-80.23333300000000,10,23,41,55,66,84,106,120,134,151,171,188
Guayas,Playas,-2.623330000000000,-80.38750000000000,20,30,50,63,76,89,101,109,124,145,161,177
Guayas,Salitre,-1.829444000000000,-79.81555600000000,16,33,58,72,88,109,124,145,165,186,202,216
Guayas,Samborondón,-2.183333000000000,-79.88333299999999,13,31,42,62,77,91,112,134,149,158,171,183
Guayas,San Jacinto De Yaguachi,-2.120000000000000,-79.69000000000000,30,48,55,75,95,110,122,129,139,155,163,171
Guayas,Santa Lucía,-1.713889000000000,-79.98500000000000,13,22,39,53,62,82,93,104,120,134,147,154
Guayas,Simón Bolivar,-2.156667000000000,-79.88750000000000,4,9,15,21,23,30,39,44,51,57,61,66
Imbabura,Antonio Ante,0.3200000000000000,-78.20999999999999,18,39,51,69,81,102,113,130,144,160,177,187
Imbabura,Cotacachi,0.3000000000000000,-78.26666700000000,13,30,42,53,64,80,95,112,122,129,142,154
Imbabura,Ibarra,0.3626780000000000,-78.13066700000000,112,212,307,397,474,562,657,758,822,913,989,1079
Imbabura,Otavalo,0.2333330000000000,-78.26666700000000,36,75,120,155,199,227,280,310,359,387,417,453
Imbabura,Pimampiro,0.4000000000000000,-77.97000000000000,8,11,20,28,32,37,41,43,48,52,58,63
Imbabura,San Miguel de Urcuquí,0.5200000000000000,-78.20000000000000,7,13,20,26,31,34,39,46,48,52,59,63
Loja,Calvas,-4.320000000000000,-79.56000000000000,11,22,35,45,58,68,81,93,100,111,119,126
Loja,Catamayo,-3.980000000000000,-79.34999999999999,6,14,27,39,53,66,73,80,89,100,111,117
Loja,Celica,-4.102500000000000,-79.95444400000000,4,10,12,16,22,26,31,39,42,48,51,52
Loja,Chaguarpamba,-3.850000000000000,-79.65000000000001,2,3,5,7,10,13,16,19,21,22,26,28
Loja,Espíndola,-4.583056000000000,-79.42694400000001,4,9,18,21,22,30,31,34,40,44,50,56
Loja,Gonzanamá,-4.231389000000000,-79.43527800000000,7,11,17,22,29,36,38,38,40,43,45,49
Loja,Loja,-3.983333000000000,-79.20000000000000,104,209,336,448,562,654,773,884,982,1091,1196,1281
Loja,Macará,-4.383333000000000,-79.95000000000000,6,12,20,26,33,37,39,45,48,53,56,60
Loja,Olmedo,-3.934000000000000,-79.64800000000000,4,4,4,7,8,8,10,11,12,15,17,18
Loja,Paltas,-4.050000000000000,-79.65000000000001,6,14,25,34,40,56,69,81,89,107,119,129
Loja,Pindal,-4.116100000000000,-80.10760000000001,1,3,6,9,13,19,21,24,25,27,27,30
Loja,Puyango,-3.870000000000000,-80.09000000000000,7,16,24,32,38,41,48,52,56,65,71,79
Loja,Quilanga,-4.298000000000000,-79.39860000000000,2,5,9,9,11,11,13,15,17,18,19,21
Loja,Saraguro,-3.625300000000000,-79.24110000000000,18,31,43,54,66,76,87,96,113,124,137,146
Loja,Sozoranga,-4.327778000000000,-79.78972200000000,2,2,2,4,7,9,11,11,15,19,24,26
Loja,Zapotillo,-4.386360000000000,-80.24360000000000,5,10,11,13,19,21,23,28,33,37,39,42
Los Ríos,Baba,-1.784167000000000,-79.67666699999999,17,29,44,54,64,74,82,95,106,118,127,135
Los Ríos,Babahoyo,-1.800000000000000,-79.53333300000000,74,147,249,356,432,513,618,714,808,897,984,1068
Los Ríos,Buena Fe,-0.8985720000000000,-79.48891600000000,24,43,60,78,87,109,122,144,158,174,195,214
Los Ríos,Mocache,-1.183850000000000,-79.50552999999999,9,17,27,37,42,52,60,70,77,81,89,94
Los Ríos,Montalvo,-1.793800000000000,-79.28570000000001,8,13,21,29,39,42,47,58,61,68,72,77
Los Ríos,Palenque,-1.432800000000000,-79.74950000000000,10,17,28,36,41,43,46,51,57,63,67,69
Los Ríos,Puebloviejo,-1.550000000000000,-79.53388900000000,11,21,34,41,46,53,60,72,77,91,98,107
Los Ríos,Quevedo,-1.033333000000000,-79.45000000000000,88,149,244,315,391,461,538,617,690,769,834,902
Los Ríos,Quinsaloma,-1.206200000000000,-79.31450000000000,3,8,13,16,18,21,24,31,34,36,39,43
Los Ríos,Urdaneta,-1.570556000000000,-79.47111099999999,11,19,25,33,42,49,56,65,80,94,105,113
Los Ríos,Valencia,-0.9525000000000000,-79.35310000000000,2,9,16,25,32,36,45,53,59,66,74,79
Los Ríos,Ventanas,-1.450000000000000,-79.47000000000000,21,46,68,88,106,128,151,177,189,207,227,242
Los Ríos,Vinces,-1.558333000000000,-79.75000000000000,23,43,77,107,144,165,188,210,235,273,293,317
Manabí,Bolívar,-0.8419440000000000,-80.16194400000001,19,33,47,68,85,97,109,121,132,146,160,175
Manabí,Chone,-0.6833330000000000,-80.09999999999999,31,75,127,167,226,260,300,357,398,438,493,546
Manabí,El Carmen,-1.314700000000000,-80.01690000000001,30,55,80,103,131,161,190,207,231,253,277,294
Manabí,Flavio Alfaro,-0.4054000000000000,-79.90580000000000,16,23,33,41,48,56,65,71,77,86,88,93
Manabí,Jama,-0.2014000000000000,-80.26590000000000,1,4,10,12,14,16,20,20,25,30,32,32
Manabí,Jaramijó,-0.9487300000000000,-80.63630000000001,3,8,11,16,17,18,21,29,33,36,36,37
Manabí,Jipijapa,-1.333330000000000,-80.58329999999999,25,64,107,141,176,199,224,246,268,293,331,370
Manabí,Junín,-0.9291600000000000,-80.20569000000000,7,11,14,19,26,30,35,41,46,52,54,59
Manabí,Manta,-0.9500220000000000,-80.71620000000000,126,248,387,519,599,695,800,916,1016,1136,1253,1338
Manabí,Montecristi,-1.033330000000000,-80.65000000000001,14,24,37,41,56,71,83,99,107,115,133,146
Manabí,Olmedo,-1.396111000000000,-80.20611100000001,3,5,9,11,13,15,16,25,29,32,35,37
Manabí,Paján,-1.570000000000000,-80.42000000000000,19,38,53,71,88,95,116,124,137,151,162,175
Manabí,Pedernales,0.07010000000000000,-80.05360000000000,5,16,26,37,46,51,58,68,79,88,96,100
Manabí,Pichincha,-1.047300000000000,-79.81860000000000,8,15,22,38,49,58,64,78,87,94,103,107
Manabí,Portoviejo,-1.056181000000000,-80.45521700000000,147,279,439,578,721,864,996,1154,1282,1410,1563,1699
Manabí,Puerto López,-1.566667000000000,-80.81666700000000,7,9,15,16,18,22,28,34,37,40,44,49
Manabí,Rocafuerte,-0.9200000000000000,-80.45999999999999,8,17,33,44,56,61,78,88,96,102,116,134
Manabí,San Vicente,-0.5893000000000000,-80.40880000000000,9,12,17,20,28,32,40,45,53,59,62,65
Manabí,Santa Ana,-1.206900000000000,-80.37090000000001,13,26,44,55,69,79,92,105,118,131,142,152
Manabí,Sucre,-0.6000000000000000,-80.41666700000000,24,57,77,98,108,118,142,161,177,196,220,244
Manabí,Tosagua,-0.7800000000000000,-80.26000000000001,8,17,30,42,53,59,65,78,89,97,109,114
Manabí,Veinticuatro de Mayo,-1.278889000000000,-80.42000000000000,20,29,39,50,56,63,72,85,93,103,113,119
Morona Santiago,Gualaquiza,-3.380000000000000,-78.58000000000000,7,11,16,21,25,33,37,41,49,54,56,57
Morona Santiago,Huamboya,-1.785000000000000,-78.23194400000000,1,2,2,5,7,7,9,12,12,15,17,19
Morona Santiago,Limón Indanza,-2.966250000000000,-78.43052800000000,8,10,15,16,20,22,25,26,28,28,28,28
Morona Santiago,Logroño,-2.624800000000000,-78.18960000000000,1,1,1,2,2,3,4,4,5,5,5,5
Morona Santiago,Morona,-2.300000000000000,-78.11666700000001,17,36,50,63,72,92,110,128,139,152,161,173
Morona Santiago,Pablo Sexto,-1.803056000000000,-77.92111100000000,0,0,0,1,3,3,4,4,4,4,6,6
Morona Santiago,Palora,-1.700000000000000,-77.94000000000000,0,3,5,5,5,8,8,8,11,11,11,14
Morona Santiago,San Juan Bosco,-3.092300000000000,-78.51320000000000,0,2,4,4,5,5,7,9,10,10,11,13
Morona Santiago,Santiago,-3.429800000000000,-78.56560000000000,1,2,4,5,7,11,15,18,21,22,24,25
Morona Santiago,Sucúa,-2.460000000000000,-78.17000000000000,5,9,15,19,24,37,47,52,61,68,74,78
Morona Santiago,Taisha,-2.339950000000000,-77.45808000000000,0,3,5,8,12,13,14,19,22,23,26,27
Morona Santiago,Tiwintza,-2.917670000000000,-77.80170000000000,0,0,0,1,1,3,3,3,3,4,5,5
Napo,Archidona,-0.9166670000000000,-77.78333300000000,12,22,32,37,43,47,59,68,75,85,92,97
Napo,Carlos Julio Arosemena Tola,-1.166667000000000,-77.84999999999999,0,0,0,0,1,1,4,4,6,8,8,9
Napo,El Chaco,-0.3402780000000000,-77.80888899999999,2,4,5,10,14,16,17,18,22,24,25,26
Napo,Quijos,-0.4636110000000000,-77.89277800000001,3,7,9,12,14,14,14,18,21,22,24,25
Napo,Tena,-0.9890000000000000,-77.81590000000000,17,41,57,68,90,101,117,129,141,158,171,192
Orellana,Aguarico,-0.9211110000000000,-75.39916700000001,1,1,4,8,11,11,11,13,13,15,16,17
Orellana,La Joya de los Sachas,-0.3000000000000000,-76.84999999999999,8,19,26,29,34,39,49,56,62,67,75,86
Orellana,Loreto,-0.6904000000000000,-77.30830000000000,6,8,13,17,22,24,26,30,34,37,43,47
Orellana,Orellana,-0.4666670000000000,-76.96666700000000,18,31,60,77,97,107,125,146,162,187,199,213
Otro,Las Golondrinas,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Otro,Otro,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Pastaza,Arajuno,-1.234370000000000,-77.68750000000000,1,3,4,5,5,6,7,9,9,9,10,10
Pastaza,Mera,-1.460000000000000,-78.09000000000000,2,6,7,8,11,12,13,15,18,18,20,21
Pastaza,Pastaza,-1.066667000000000,-78.00111099999999,20,34,58,87,107,118,143,166,182,202,222,241
Pastaza,Santa Clara,-1.267100000000000,-77.88820000000000,0,0,0,1,1,3,3,3,3,3,3,5
Pichincha,Cayambe,0.04388900000000000,-78.15610000000000,26,50,74,102,120,141,168,199,220,246,271,290
Pichincha,Mejía,-0.5101000000000000,-78.56980000000000,20,44,63,97,118,149,178,194,212,227,244,265
Pichincha,Pedro Moncayo,0.04369700000000000,-78.34923999999999,12,19,28,31,41,47,59,64,71,76,80,90
Pichincha,Pedro Vicente Maldonado,0.1666670000000000,-79,2,8,10,11,15,16,17,21,23,27,27,27
Pichincha,Puerto Quito,0.1170000000000000,-79.26400000000000,5,6,11,15,17,23,27,32,36,40,44,46
Pichincha,Quito,-0.2186110000000000,-78.50972200000000,1033,1948,2942,3894,4846,5734,6697,7592,8495,9493,10427,11447
Pichincha,Rumiñahui,-0.3345000000000000,-78.44750000000001,29,54,80,105,134,156,180,203,223,246,265,291
Pichincha,San Miguel de Los Bancos,0.02300000000000000,-78.89200000000000,1,3,9,10,11,18,23,29,32,36,38,40
Santa Elena,La Libertad,-2.233333000000000,-80.90000000000001,28,50,80,100,117,140,161,173,187,204,228,242
Santa Elena,Salinas,-2.216667000000000,-80.95000000000000,24,42,78,107,125,152,177,202,226,250,275,294
Santa Elena,Santa Elena,-2.226700000000000,-80.85830000000000,71,142,237,314,374,434,493,537,596,648,691,740
Sto. Domingo Tsáchilas,La Concordia,0.002300000000000000,-79.38460000000001,14,24,32,46,55,72,88,101,112,116,126,137
Sto. Domingo Tsáchilas,Santo Domingo,-0.2541670000000000,-79.17194400000000,156,295,476,600,768,921,1060,1206,1365,1521,1671,1816
Sucumbíos,Cascales,-0.06750000000000000,-77.21694400000000,3,9,10,12,14,17,19,22,25,27,28,29
Sucumbíos,Cuyabeno,-0.1288890000000000,-76.41388900000000,1,1,1,4,6,7,8,10,10,10,10,14
Sucumbíos,Gonzalo Pizarro,0.04700000000000000,-77.32280000000000,2,4,4,9,14,16,17,21,21,22,22,26
Sucumbíos,Lago Agrio,0.08472200000000001,-76.88277800000000,29,66,94,117,152,187,216,245,273,314,351,378
Sucumbíos,Putumayo,0.1000000000000000,-75.84999999999999,4,4,9,11,13,15,15,16,16,18,21,23
Sucumbíos,Shushufindi,-0.1871000000000000,-76.64500000000000,9,24,34,43,52,60,66,76,82,90,103,110
Sucumbíos,Sucumbíos,0.4592000000000000,-77.52300000000000,1,1,1,1,1,1,2,2,2,3,3,3
Tungurahua,Ambato,-1.241667000000000,-78.61972200000000,179,336,536,691,874,1062,1224,1375,1509,1628,1736,1875
Tungurahua,Baños,-1.396389000000000,-78.42472200000000,4,10,17,22,24,28,36,47,56,68,71,78
Tungurahua,Cevallos,-1.350000000000000,-78.61666700000001,1,2,7,8,9,13,15,16,21,21,21,21
Tungurahua,Mocha,-1.416667000000000,-78.66666700000000,2,3,4,8,13,16,16,16,18,22,25,26
Tungurahua,Patate,-1.316667000000000,-78.51666700000000,6,13,13,17,19,25,28,30,34,35,39,42
Tungurahua,Pelileo,-1.327500000000000,-78.54083300000001,16,30,45,66,78,102,124,138,152,165,180,198
Tungurahua,Píllaro,-1.175833000000000,-78.55527800000000,21,37,48,58,68,84,103,115,130,146,157,172
Tungurahua,Quero,-1.379300000000000,-78.60700000000000,7,14,20,26,31,34,38,41,46,48,55,56
Tungurahua,Tisaleo,-1.350000000000000,-78.66666700000000,2,5,7,11,14,19,21,23,25,32,33,33
Zamora Chinchipe,Centinela del Cóndor,-3.894910000000000,-78.78140999999999,1,1,5,6,8,11,15,19,20,22,23,23
Zamora Chinchipe,Chinchipe,-4.862800000000000,-79.13280000000000,1,3,5,8,10,11,13,14,16,19,22,24
Zamora Chinchipe,El Pangui,-3.624900000000000,-78.58710000000001,0,3,5,6,6,8,9,11,12,15,18,18
Zamora Chinchipe,Nangaritza,-4.048333000000000,-78.68222200000000,0,2,2,2,3,7,7,9,11,11,13,15
Zamora Chinchipe,Palanda,-4.649800000000000,-79.13209999999999,0,1,4,5,7,9,10,11,13,16,17,18
Zamora Chinchipe,Paquisha,-3.932750000000000,-78.67426000000000,0,4,6,7,8,10,11,11,13,13,14,14
Zamora Chinchipe,Yacuambi,-3.634440000000000,-78.92810000000000,0,0,1,2,4,6,7,7,9,9,10,10
Zamora Chinchipe,Yantzaza,-3.850000000000000,-78.75000000000000,0,12,14,17,20,23,31,35,39,47,52,58
Zamora Chinchipe,Zamora,-4.120000000000000,-78.80000000000000,2,8,14,18,24,30,34,44,50,55,58,65
