inec_provincia_id,provincia,inec_canton_id,canton,lat,lng,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
06,Chimborazo,0602,Alausí,-2.200000000000000,-78.84999999999999,15,20,14,16,20,13,10,15,16,18,13,10
06,Chimborazo,0604,Chambo,-1.733333000000000,-78.58333300000000,5,7,5,6,3,6,5,4,2,3,3,2
06,Chimborazo,0605,Chunchi,-2.283333000000000,-78.91666700000000,2,2,3,8,3,3,3,4,1,3,1,5
06,Chimborazo,0603,Colta,-1.700000000000000,-78.75000000000000,17,25,18,15,16,16,24,9,11,21,18,16
06,Chimborazo,0610,Cumandá,-2.200000000000000,-79.13333299999999,8,3,3,4,2,5,1,5,0,3,2,1
06,Chimborazo,0606,Guamote,-1.933333000000000,-78.71666700000000,18,22,16,12,19,21,16,10,22,16,13,8
06,Chimborazo,0607,Guano,-1.583333000000000,-78.63333299999999,17,10,13,14,13,9,8,14,15,14,11,9
06,Chimborazo,0608,Pallatanga,-1.983333000000000,-78.95000000000000,5,0,3,4,3,2,1,6,3,5,4,1
06,Chimborazo,0609,Penipe,-1.557300000000000,-78.53959999999999,0,7,2,3,5,2,3,3,5,2,1,6
06,Chimborazo,0601,Riobamba,-1.674347000000000,-78.64829400000001,122,108,133,111,142,110,126,112,134,137,114,121
05,Cotopaxi,0502,La Maná,-0.9300000000000000,-79.22000000000000,14,8,16,10,18,7,14,11,6,2,12,7
05,Cotopaxi,0501,Latacunga,-0.9333330000000000,-78.61666700000001,80,58,71,100,106,93,75,45,35,39,28,28
05,Cotopaxi,0503,Pangua,-1.133333000000000,-79.06666700000000,4,4,8,5,8,5,11,3,3,3,4,7
05,Cotopaxi,0504,Pujilí,-0.9500000000000000,-78.69000000000000,31,23,29,27,20,11,14,11,11,3,5,2
05,Cotopaxi,0505,Salcedo,-1.050000000000000,-78.58333300000000,18,22,15,25,22,11,16,14,11,7,5,3
05,Cotopaxi,0506,Saquisilí,-0.8300000000000000,-78.67000000000000,8,9,10,5,10,4,6,5,1,0,1,0
05,Cotopaxi,0507,Sigchos,-0.7000000000000000,-78.88333299999999,5,4,8,5,4,2,5,4,4,5,4,2
07,El Oro,0702,Arenillas,-3.550000000000000,-80.06000000000000,7,5,9,17,0,7,12,7,8,4,12,6
07,El Oro,0703,Atahualpa,-2.900000000000000,-78.93333300000000,1,1,4,2,2,1,2,4,1,2,3,1
07,El Oro,0704,Balsas,-3.762600000000000,-79.82530000000000,3,3,1,2,2,1,2,1,0,0,3,0
07,El Oro,0705,Chilla,-3.450000000000000,-79.58000000000000,2,3,2,0,0,0,1,1,1,1,1,0
07,El Oro,0706,El Guabo,-3.238800000000000,-79.82920000000000,22,12,14,11,16,14,12,14,9,17,10,13
07,El Oro,0707,Huaquillas,-3.481380000000000,-80.24320700000000,11,14,12,13,13,8,11,13,11,8,9,12
07,El Oro,0714,Las Lajas,-3.785000000000000,-80.06166700000000,1,1,2,1,1,6,2,1,0,0,1,2
07,El Oro,0701,Machala,-3.266667000000000,-79.96666700000000,122,94,155,133,117,103,137,135,99,137,121,118
07,El Oro,0708,Marcabelí,-3.786000000000000,-79.89780000000000,2,1,0,0,1,2,1,4,0,1,2,3
07,El Oro,0709,Pasaje,-3.326900000000000,-79.80490000000000,21,29,34,32,30,31,23,25,22,25,22,22
07,El Oro,0710,Piñas,-3.666667000000000,-79.65000000000001,7,11,10,10,18,10,9,12,9,4,16,6
07,El Oro,0711,Portovelo,-3.720000000000000,-79.62000000000000,4,4,0,1,1,6,1,7,4,5,2,2
07,El Oro,0712,Santa Rosa,-3.452222000000000,-79.96166700000001,25,14,31,26,25,27,28,32,26,19,28,21
07,El Oro,0713,Zaruma,-3.433333000000000,-79.59999999999999,10,12,13,6,11,19,6,5,11,16,6,11
08,Esmeraldas,0806,Atacames,0.8666670000000000,-79.83333300000000,8,8,3,6,9,12,9,5,5,3,13,8
08,Esmeraldas,0802,Eloy Alfaro,1.250000000000000,-79,5,8,7,3,7,2,2,4,6,6,3,3
08,Esmeraldas,0801,Esmeraldas,1.050000000000000,-79.20000000000000,64,66,72,48,64,85,75,68,99,63,73,57
08,Esmeraldas,0803,Muisne,0.6067000000000000,-80.01830000000000,4,6,5,3,4,2,5,2,5,5,4,1
08,Esmeraldas,0804,Quinindé,0.3300000000000000,-79.48000000000000,26,29,26,34,26,22,22,17,29,18,22,24
08,Esmeraldas,0807,Rioverde,1.060200000000000,-79.40440000000000,4,3,4,4,5,5,4,4,4,7,4,3
08,Esmeraldas,0805,San Lorenzo,1.265800000000000,-78.84139999999999,7,12,8,10,11,7,2,5,6,2,8,7
20,Galápagos,2002,Isabela,-0.4724000000000000,-90.68110000000000,0,1,0,0,0,0,2,0,0,0,0,0
20,Galápagos,2001,San Cristóbal,-0.8000000000000000,-89.40000000000001,3,2,0,1,2,0,3,1,2,1,0,0
20,Galápagos,2003,Santa Cruz,-0.6333330000000000,-90.36666700000001,2,2,2,6,1,3,1,4,1,1,0,1
09,Guayas,0902,Alfredo Baquerizo Moreno,-1.916667000000000,-79.51666700000000,5,6,4,6,3,1,8,2,10,7,8,2
09,Guayas,0903,Balao,-2.910000000000000,-79.81000000000000,2,7,4,2,6,7,6,3,7,7,6,4
09,Guayas,0904,Balzar,-1.360000000000000,-79.90000000000001,15,23,26,18,26,22,21,21,11,23,23,22
09,Guayas,0905,Colimes,-1.550000000000000,-80.01666700000000,6,5,12,11,10,6,7,8,7,4,5,13
09,Guayas,0923,Coronel Marcelino Maridueña,-2.200000000000000,-79.42000000000000,1,4,1,2,3,4,2,4,2,3,2,3
09,Guayas,0906,Daule,-1.866667000000000,-79.98333300000000,39,37,60,46,55,47,27,46,42,36,40,35
09,Guayas,0907,Durán,-2.166667000000000,-79.83333300000000,26,24,24,23,32,30,21,37,29,27,29,25
09,Guayas,0909,El Triunfo,-2.330000000000000,-79.40000000000001,9,14,17,16,18,9,13,9,9,8,10,11
09,Guayas,0908,Empalme,-1.046111000000000,-79.63361100000000,27,21,26,20,27,25,15,18,15,15,18,17
09,Guayas,0927,General Antonio Elizalde,-2.200000000000000,-79.17000000000000,2,6,1,2,2,2,4,0,3,0,3,1
09,Guayas,0901,Guayaquil,-2.183333000000000,-79.88333299999999,1338,1270,1609,1395,1388,1362,1330,1296,1188,1284,1321,1158
09,Guayas,0928,Isidro Ayora,-1.883333000000000,-80.16666700000000,4,5,3,4,3,1,6,3,3,3,0,1
09,Guayas,0924,Lomas de Sargentillo,-1.883333000000000,-80.08333300000000,5,4,12,6,9,10,5,7,2,7,3,4
09,Guayas,0910,Milagro,-2.126944000000000,-79.59916699999999,99,77,99,118,117,100,93,75,69,92,89,83
09,Guayas,0911,Naranjal,-2.672800000000000,-79.61499999999999,16,13,15,13,23,14,21,15,9,13,8,12
09,Guayas,0912,Naranjito,-2.173000000000000,-79.46710000000000,14,10,18,7,14,13,8,7,10,10,14,9
09,Guayas,0925,Nobol,-1.916671000000000,-80.01153900000000,5,5,7,7,9,8,7,5,6,2,6,4
09,Guayas,0913,Palestina,-1.626300000000000,-79.97700000000000,6,6,6,5,6,4,3,6,4,3,3,6
09,Guayas,0914,Pedro Carbo,-1.833333000000000,-80.23333300000000,10,13,18,14,11,18,22,14,14,17,20,17
09,Guayas,0921,Playas,-2.623330000000000,-80.38750000000000,20,10,20,13,13,13,12,8,15,21,16,16
09,Guayas,0919,Salitre,-1.829444000000000,-79.81555600000000,16,17,25,14,16,21,15,21,20,21,16,14
09,Guayas,0916,Samborondón,-2.183333000000000,-79.88333299999999,13,18,11,20,15,14,21,22,15,9,13,12
09,Guayas,0920,San Jacinto De Yaguachi,-2.120000000000000,-79.69000000000000,30,18,7,20,20,15,12,7,10,16,8,8
09,Guayas,0918,Santa Lucía,-1.713889000000000,-79.98500000000000,13,9,17,14,9,20,11,11,16,14,13,7
09,Guayas,0922,Simón Bolivar,-2.156667000000000,-79.88750000000000,4,5,6,6,2,7,9,5,7,6,4,5
10,Imbabura,1002,Antonio Ante,0.3200000000000000,-78.20999999999999,18,21,12,18,12,21,11,17,14,16,17,10
10,Imbabura,1003,Cotacachi,0.3000000000000000,-78.26666700000000,13,17,12,11,11,16,15,17,10,7,13,12
10,Imbabura,1001,Ibarra,0.3626780000000000,-78.13066700000000,112,100,95,90,77,88,95,101,64,91,76,90
10,Imbabura,1004,Otavalo,0.2333330000000000,-78.26666700000000,36,39,45,35,44,28,53,30,49,28,30,36
10,Imbabura,1005,Pimampiro,0.4000000000000000,-77.97000000000000,8,3,9,8,4,5,4,2,5,4,6,5
10,Imbabura,1006,San Miguel de Urcuquí,0.5200000000000000,-78.20000000000000,7,6,7,6,5,3,5,7,2,4,7,4
11,Loja,1102,Calvas,-4.320000000000000,-79.56000000000000,11,11,13,10,13,10,13,12,7,11,8,7
11,Loja,1103,Catamayo,-3.980000000000000,-79.34999999999999,6,8,13,12,14,13,7,7,9,11,11,6
11,Loja,1104,Celica,-4.102500000000000,-79.95444400000000,4,6,2,4,6,4,5,8,3,6,3,1
11,Loja,1105,Chaguarpamba,-3.850000000000000,-79.65000000000001,2,1,2,2,3,3,3,3,2,1,4,2
11,Loja,1106,Espíndola,-4.583056000000000,-79.42694400000001,4,5,9,3,1,8,1,3,6,4,6,6
11,Loja,1107,Gonzanamá,-4.231389000000000,-79.43527800000000,7,4,6,5,7,7,2,0,2,3,2,4
11,Loja,1101,Loja,-3.983333000000000,-79.20000000000000,104,105,127,112,114,92,119,111,98,109,105,85
11,Loja,1108,Macará,-4.383333000000000,-79.95000000000000,6,6,8,6,7,4,2,6,3,5,3,4
11,Loja,1116,Olmedo,-3.934000000000000,-79.64800000000000,4,0,0,3,1,0,2,1,1,3,2,1
11,Loja,1109,Paltas,-4.050000000000000,-79.65000000000001,6,8,11,9,6,16,13,12,8,18,12,10
11,Loja,1114,Pindal,-4.116100000000000,-80.10760000000001,1,2,3,3,4,6,2,3,1,2,0,3
11,Loja,1110,Puyango,-3.870000000000000,-80.09000000000000,7,9,8,8,6,3,7,4,4,9,6,8
11,Loja,1115,Quilanga,-4.298000000000000,-79.39860000000000,2,3,4,0,2,0,2,2,2,1,1,2
11,Loja,1111,Saraguro,-3.625300000000000,-79.24110000000000,18,13,12,11,12,10,11,9,17,11,13,9
11,Loja,1112,Sozoranga,-4.327778000000000,-79.78972200000000,2,0,0,2,3,2,2,0,4,4,5,2
11,Loja,1113,Zapotillo,-4.386360000000000,-80.24360000000000,5,5,1,2,6,2,2,5,5,4,2,3
12,Los Ríos,1202,Baba,-1.784167000000000,-79.67666699999999,17,12,15,10,10,10,8,13,11,12,9,8
12,Los Ríos,1201,Babahoyo,-1.800000000000000,-79.53333300000000,74,73,102,107,76,81,105,96,94,89,87,84
12,Los Ríos,1210,Buena Fe,-0.8985720000000000,-79.48891600000000,24,19,17,18,9,22,13,22,14,16,21,19
12,Los Ríos,1212,Mocache,-1.183850000000000,-79.50552999999999,9,8,10,10,5,10,8,10,7,4,8,5
12,Los Ríos,1203,Montalvo,-1.793800000000000,-79.28570000000001,8,5,8,8,10,3,5,11,3,7,4,5
12,Los Ríos,1209,Palenque,-1.432800000000000,-79.74950000000000,10,7,11,8,5,2,3,5,6,6,4,2
12,Los Ríos,1204,Puebloviejo,-1.550000000000000,-79.53388900000000,11,10,13,7,5,7,7,12,5,14,7,9
12,Los Ríos,1205,Quevedo,-1.033333000000000,-79.45000000000000,88,61,95,71,76,70,77,79,73,79,65,68
12,Los Ríos,1213,Quinsaloma,-1.206200000000000,-79.31450000000000,3,5,5,3,2,3,3,7,3,2,3,4
12,Los Ríos,1206,Urdaneta,-1.570556000000000,-79.47111099999999,11,8,6,8,9,7,7,9,15,14,11,8
12,Los Ríos,1211,Valencia,-0.9525000000000000,-79.35310000000000,2,7,7,9,7,4,9,8,6,7,8,5
12,Los Ríos,1207,Ventanas,-1.450000000000000,-79.47000000000000,21,25,22,20,18,22,23,26,12,18,20,15
12,Los Ríos,1208,Vinces,-1.558333000000000,-79.75000000000000,23,20,34,30,37,21,23,22,25,38,20,24
13,Manabí,1302,Bolívar,-0.8419440000000000,-80.16194400000001,19,14,14,21,17,12,12,12,11,14,14,15
13,Manabí,1303,Chone,-0.6833330000000000,-80.09999999999999,31,44,52,40,59,34,40,57,41,40,55,53
13,Manabí,1304,El Carmen,-1.314700000000000,-80.01690000000001,30,25,25,23,28,30,29,17,24,22,24,17
13,Manabí,1305,Flavio Alfaro,-0.4054000000000000,-79.90580000000000,16,7,10,8,7,8,9,6,6,9,2,5
13,Manabí,1320,Jama,-0.2014000000000000,-80.26590000000000,1,3,6,2,2,2,4,0,5,5,2,0
13,Manabí,1321,Jaramijó,-0.9487300000000000,-80.63630000000001,3,5,3,5,1,1,3,8,4,3,0,1
13,Manabí,1306,Jipijapa,-1.333330000000000,-80.58329999999999,25,39,43,34,35,23,25,22,22,25,38,39
13,Manabí,1307,Junín,-0.9291600000000000,-80.20569000000000,7,4,3,5,7,4,5,6,5,6,2,5
13,Manabí,1308,Manta,-0.9500220000000000,-80.71620000000000,126,122,139,132,80,96,105,116,100,120,117,85
13,Manabí,1309,Montecristi,-1.033330000000000,-80.65000000000001,14,10,13,4,15,15,12,16,8,8,18,13
13,Manabí,1318,Olmedo,-1.396111000000000,-80.20611100000001,3,2,4,2,2,2,1,9,4,3,3,2
13,Manabí,1310,Paján,-1.570000000000000,-80.42000000000000,19,19,15,18,17,7,21,8,13,14,11,13
13,Manabí,1317,Pedernales,0.07010000000000000,-80.05360000000000,5,11,10,11,9,5,7,10,11,9,8,4
13,Manabí,1311,Pichincha,-1.047300000000000,-79.81860000000000,8,7,7,16,11,9,6,14,9,7,9,4
13,Manabí,1301,Portoviejo,-1.056181000000000,-80.45521700000000,147,132,160,139,143,143,132,158,128,128,153,136
13,Manabí,1319,Puerto López,-1.566667000000000,-80.81666700000000,7,2,6,1,2,4,6,6,3,3,4,5
13,Manabí,1312,Rocafuerte,-0.9200000000000000,-80.45999999999999,8,9,16,11,12,5,17,10,8,6,14,18
13,Manabí,1322,San Vicente,-0.5893000000000000,-80.40880000000000,9,3,5,3,8,4,8,5,8,6,3,3
13,Manabí,1313,Santa Ana,-1.206900000000000,-80.37090000000001,13,13,18,11,14,10,13,13,13,13,11,10
13,Manabí,1314,Sucre,-0.6000000000000000,-80.41666700000000,24,33,20,21,10,10,24,19,16,19,24,24
13,Manabí,1315,Tosagua,-0.7800000000000000,-80.26000000000001,8,9,13,12,11,6,6,13,11,8,12,5
13,Manabí,1316,Veinticuatro de Mayo,-1.278889000000000,-80.42000000000000,20,9,10,11,6,7,9,13,8,10,10,6
14,Morona Santiago,1402,Gualaquiza,-3.380000000000000,-78.58000000000000,7,4,5,5,4,8,4,4,8,5,2,1
14,Morona Santiago,1407,Huamboya,-1.785000000000000,-78.23194400000000,1,1,0,3,2,0,2,3,0,3,2,2
14,Morona Santiago,1403,Limón Indanza,-2.966250000000000,-78.43052800000000,8,2,5,1,4,2,3,1,2,0,0,0
14,Morona Santiago,1410,Logroño,-2.624800000000000,-78.18960000000000,1,0,0,1,0,1,1,0,1,0,0,0
14,Morona Santiago,1401,Morona,-2.300000000000000,-78.11666700000001,17,19,14,13,9,20,18,18,11,13,9,12
14,Morona Santiago,1411,Pablo Sexto,-1.803056000000000,-77.92111100000000,0,0,0,1,2,0,1,0,0,0,2,0
14,Morona Santiago,1404,Palora,-1.700000000000000,-77.94000000000000,0,3,2,0,0,3,0,0,3,0,0,3
14,Morona Santiago,1408,San Juan Bosco,-3.092300000000000,-78.51320000000000,0,2,2,0,1,0,2,2,1,0,1,2
14,Morona Santiago,1405,Santiago,-3.429800000000000,-78.56560000000000,1,1,2,1,2,4,4,3,3,1,2,1
14,Morona Santiago,1406,Sucúa,-2.460000000000000,-78.17000000000000,5,4,6,4,5,13,10,5,9,7,6,4
14,Morona Santiago,1409,Taisha,-2.339950000000000,-77.45808000000000,0,3,2,3,4,1,1,5,3,1,3,1
14,Morona Santiago,1412,Tiwintza,-2.917670000000000,-77.80170000000000,0,0,0,1,0,2,0,0,0,1,1,0
15,Napo,1503,Archidona,-0.9166670000000000,-77.78333300000000,12,10,10,5,6,4,12,9,7,10,7,5
15,Napo,1509,Carlos Julio Arosemena Tola,-1.166667000000000,-77.84999999999999,0,0,0,0,1,0,3,0,2,2,0,1
15,Napo,1504,El Chaco,-0.3402780000000000,-77.80888899999999,2,2,1,5,4,2,1,1,4,2,1,1
15,Napo,1507,Quijos,-0.4636110000000000,-77.89277800000001,3,4,2,3,2,0,0,4,3,1,2,1
15,Napo,1501,Tena,-0.9890000000000000,-77.81590000000000,17,24,16,11,22,11,16,12,12,17,13,21
22,Orellana,2202,Aguarico,-0.9211110000000000,-75.39916700000001,1,0,3,4,3,0,0,2,0,2,1,1
22,Orellana,2203,La Joya de los Sachas,-0.3000000000000000,-76.84999999999999,8,11,7,3,5,5,10,7,6,5,8,11
22,Orellana,2204,Loreto,-0.6904000000000000,-77.30830000000000,6,2,5,4,5,2,2,4,4,3,6,4
22,Orellana,2201,Orellana,-0.4666670000000000,-76.96666700000000,18,13,29,17,20,10,18,21,16,25,12,14
90,Otro,9001,Las Golondrinas,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,Otro,8800,Otro,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,Pastaza,1604,Arajuno,-1.234370000000000,-77.68750000000000,1,2,1,1,0,1,1,2,0,0,1,0
16,Pastaza,1602,Mera,-1.460000000000000,-78.09000000000000,2,4,1,1,3,1,1,2,3,0,2,1
16,Pastaza,1601,Pastaza,-1.066667000000000,-78.00111099999999,20,14,24,29,20,11,25,23,16,20,20,19
16,Pastaza,1603,Santa Clara,-1.267100000000000,-77.88820000000000,0,0,0,1,0,2,0,0,0,0,0,2
17,Pichincha,1702,Cayambe,0.04388900000000000,-78.15610000000000,26,24,24,28,18,21,27,31,21,26,25,19
17,Pichincha,1703,Mejía,-0.5101000000000000,-78.56980000000000,20,24,19,34,21,31,29,16,18,15,17,21
17,Pichincha,1704,Pedro Moncayo,0.04369700000000000,-78.34923999999999,12,7,9,3,10,6,12,5,7,5,4,10
17,Pichincha,1708,Pedro Vicente Maldonado,0.1666670000000000,-79,2,6,2,1,4,1,1,4,2,4,0,0
17,Pichincha,1709,Puerto Quito,0.1170000000000000,-79.26400000000000,5,1,5,4,2,6,4,5,4,4,4,2
17,Pichincha,1701,Quito,-0.2186110000000000,-78.50972200000000,1033,915,994,952,952,888,963,895,903,998,934,1020
17,Pichincha,1705,Rumiñahui,-0.3345000000000000,-78.44750000000001,29,25,26,25,29,22,24,23,20,23,19,26
17,Pichincha,1707,San Miguel de Los Bancos,0.02300000000000000,-78.89200000000000,1,2,6,1,1,7,5,6,3,4,2,2
24,Santa Elena,2402,La Libertad,-2.233333000000000,-80.90000000000001,28,22,30,20,17,23,21,12,14,17,24,14
24,Santa Elena,2403,Salinas,-2.216667000000000,-80.95000000000000,24,18,36,29,18,27,25,25,24,24,25,19
24,Santa Elena,2401,Santa Elena,-2.226700000000000,-80.85830000000000,71,71,95,77,60,60,59,44,59,52,43,49
23,Sto. Domingo Tsáchilas,2302,La Concordia,0.002300000000000000,-79.38460000000001,14,10,8,14,9,17,16,13,11,4,10,11
23,Sto. Domingo Tsáchilas,2301,Santo Domingo,-0.2541670000000000,-79.17194400000000,156,139,181,124,168,153,139,146,159,156,150,145
21,Sucumbíos,2106,Cascales,-0.06750000000000000,-77.21694400000000,3,6,1,2,2,3,2,3,3,2,1,1
21,Sucumbíos,2107,Cuyabeno,-0.1288890000000000,-76.41388900000000,1,0,0,3,2,1,1,2,0,0,0,4
21,Sucumbíos,2102,Gonzalo Pizarro,0.04700000000000000,-77.32280000000000,2,2,0,5,5,2,1,4,0,1,0,4
21,Sucumbíos,2101,Lago Agrio,0.08472200000000001,-76.88277800000000,29,37,28,23,35,35,29,29,28,41,37,27
21,Sucumbíos,2103,Putumayo,0.1000000000000000,-75.84999999999999,4,0,5,2,2,2,0,1,0,2,3,2
21,Sucumbíos,2104,Shushufindi,-0.1871000000000000,-76.64500000000000,9,15,10,9,9,8,6,10,6,8,13,7
21,Sucumbíos,2105,Sucumbíos,0.4592000000000000,-77.52300000000000,1,0,0,0,0,0,1,0,0,1,0,0
18,Tungurahua,1801,Ambato,-1.241667000000000,-78.61972200000000,179,157,200,155,183,188,162,151,134,119,108,139
18,Tungurahua,1802,Baños,-1.396389000000000,-78.42472200000000,4,6,7,5,2,4,8,11,9,12,3,7
18,Tungurahua,1803,Cevallos,-1.350000000000000,-78.61666700000001,1,1,5,1,1,4,2,1,5,0,0,0
18,Tungurahua,1804,Mocha,-1.416667000000000,-78.66666700000000,2,1,1,4,5,3,0,0,2,4,3,1
18,Tungurahua,1805,Patate,-1.316667000000000,-78.51666700000000,6,7,0,4,2,6,3,2,4,1,4,3
18,Tungurahua,1807,Pelileo,-1.327500000000000,-78.54083300000001,16,14,15,21,12,24,22,14,14,13,15,18
18,Tungurahua,1808,Píllaro,-1.175833000000000,-78.55527800000000,21,16,11,10,10,16,19,12,15,16,11,15
18,Tungurahua,1806,Quero,-1.379300000000000,-78.60700000000000,7,7,6,6,5,3,4,3,5,2,7,1
18,Tungurahua,1809,Tisaleo,-1.350000000000000,-78.66666700000000,2,3,2,4,3,5,2,2,2,7,1,0
19,Zamora Chinchipe,1907,Centinela del Cóndor,-3.894910000000000,-78.78140999999999,1,0,4,1,2,3,4,4,1,2,1,0
19,Zamora Chinchipe,1902,Chinchipe,-4.862800000000000,-79.13280000000000,1,2,2,3,2,1,2,1,2,3,3,2
19,Zamora Chinchipe,1906,El Pangui,-3.624900000000000,-78.58710000000001,0,3,2,1,0,2,1,2,1,3,3,0
19,Zamora Chinchipe,1903,Nangaritza,-4.048333000000000,-78.68222200000000,0,2,0,0,1,4,0,2,2,0,2,2
19,Zamora Chinchipe,1908,Palanda,-4.649800000000000,-79.13209999999999,0,1,3,1,2,2,1,1,2,3,1,1
19,Zamora Chinchipe,1909,Paquisha,-3.932750000000000,-78.67426000000000,0,4,2,1,1,2,1,0,2,0,1,0
19,Zamora Chinchipe,1904,Yacuambi,-3.634440000000000,-78.92810000000000,0,0,1,1,2,2,1,0,2,0,1,0
19,Zamora Chinchipe,1905,Yantzaza,-3.850000000000000,-78.75000000000000,0,12,2,3,3,3,8,4,4,8,5,6
19,Zamora Chinchipe,1901,Zamora,-4.120000000000000,-78.80000000000000,2,6,6,4,6,6,4,10,6,5,3,7
