provincia,poblacion,lat,lng,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,13/01/2017,14/01/2017,15/01/2017,16/01/2017,17/01/2017,18/01/2017,19/01/2017,20/01/2017,21/01/2017,22/01/2017,23/01/2017,24/01/2017,25/01/2017,26/01/2017,27/01/2017,28/01/2017,29/01/2017,30/01/2017,31/01/2017,01/02/2017,02/02/2017,03/02/2017,04/02/2017,05/02/2017,06/02/2017,07/02/2017,08/02/2017,09/02/2017,10/02/2017,11/02/2017,12/02/2017,13/02/2017,14/02/2017,15/02/2017,16/02/2017,17/02/2017,18/02/2017,19/02/2017,20/02/2017,21/02/2017,22/02/2017,23/02/2017,24/02/2017,25/02/2017,26/02/2017,27/02/2017,28/02/2017,01/03/2017,02/03/2017,03/03/2017,04/03/2017,05/03/2017,06/03/2017,07/03/2017,08/03/2017,09/03/2017,10/03/2017,11/03/2017,12/03/2017,13/03/2017,14/03/2017,15/03/2017,16/03/2017,17/03/2017,18/03/2017,19/03/2017,20/03/2017,21/03/2017,22/03/2017,23/03/2017,24/03/2017,25/03/2017,26/03/2017,27/03/2017,28/03/2017,29/03/2017,30/03/2017,31/03/2017,01/04/2017,02/04/2017,03/04/2017,04/04/2017,05/04/2017,06/04/2017,07/04/2017,08/04/2017,09/04/2017,10/04/2017,11/04/2017,12/04/2017,13/04/2017,14/04/2017,15/04/2017,16/04/2017,17/04/2017,18/04/2017,19/04/2017,20/04/2017,21/04/2017,22/04/2017,23/04/2017,24/04/2017,25/04/2017,26/04/2017,27/04/2017,28/04/2017,29/04/2017,30/04/2017,01/05/2017,02/05/2017,03/05/2017,04/05/2017,05/05/2017,06/05/2017,07/05/2017,08/05/2017,09/05/2017,10/05/2017,11/05/2017,12/05/2017,13/05/2017,14/05/2017,15/05/2017,16/05/2017,17/05/2017,18/05/2017,19/05/2017,20/05/2017,21/05/2017,22/05/2017,23/05/2017,24/05/2017,25/05/2017,26/05/2017,27/05/2017,28/05/2017,29/05/2017,30/05/2017,31/05/2017,01/06/2017,02/06/2017,03/06/2017,04/06/2017,05/06/2017,06/06/2017,07/06/2017,08/06/2017,09/06/2017,10/06/2017,11/06/2017,12/06/2017,13/06/2017,14/06/2017,15/06/2017,16/06/2017,17/06/2017,18/06/2017,19/06/2017,20/06/2017,21/06/2017,22/06/2017,23/06/2017,24/06/2017,25/06/2017,26/06/2017,27/06/2017,28/06/2017,29/06/2017,30/06/2017,01/07/2017,02/07/2017,03/07/2017,04/07/2017,05/07/2017,06/07/2017,07/07/2017,08/07/2017,09/07/2017,10/07/2017,11/07/2017,12/07/2017,13/07/2017,14/07/2017,15/07/2017,16/07/2017,17/07/2017,18/07/2017,19/07/2017,20/07/2017,21/07/2017,22/07/2017,23/07/2017,24/07/2017,25/07/2017,26/07/2017,27/07/2017,28/07/2017,29/07/2017,30/07/2017,31/07/2017,01/08/2017,02/08/2017,03/08/2017,04/08/2017,05/08/2017,06/08/2017,07/08/2017,08/08/2017,09/08/2017,10/08/2017,11/08/2017,12/08/2017,13/08/2017,14/08/2017,15/08/2017,16/08/2017,17/08/2017,18/08/2017,19/08/2017,20/08/2017,21/08/2017,22/08/2017,23/08/2017,24/08/2017,25/08/2017,26/08/2017,27/08/2017,28/08/2017,29/08/2017,30/08/2017,31/08/2017,01/09/2017,02/09/2017,03/09/2017,04/09/2017,05/09/2017,06/09/2017,07/09/2017,08/09/2017,09/09/2017,10/09/2017,11/09/2017,12/09/2017,13/09/2017,14/09/2017,15/09/2017,16/09/2017,17/09/2017,18/09/2017,19/09/2017,20/09/2017,21/09/2017,22/09/2017,23/09/2017,24/09/2017,25/09/2017,26/09/2017,27/09/2017,28/09/2017,29/09/2017,30/09/2017,01/10/2017,02/10/2017,03/10/2017,04/10/2017,05/10/2017,06/10/2017,07/10/2017,08/10/2017,09/10/2017,10/10/2017,11/10/2017,12/10/2017,13/10/2017,14/10/2017,15/10/2017,16/10/2017,17/10/2017,18/10/2017,19/10/2017,20/10/2017,21/10/2017,22/10/2017,23/10/2017,24/10/2017,25/10/2017,26/10/2017,27/10/2017,28/10/2017,29/10/2017,30/10/2017,31/10/2017,01/11/2017,02/11/2017,03/11/2017,04/11/2017,05/11/2017,06/11/2017,07/11/2017,08/11/2017,09/11/2017,10/11/2017,11/11/2017,12/11/2017,13/11/2017,14/11/2017,15/11/2017,16/11/2017,17/11/2017,18/11/2017,19/11/2017,20/11/2017,21/11/2017,22/11/2017,23/11/2017,24/11/2017,25/11/2017,26/11/2017,27/11/2017,28/11/2017,29/11/2017,30/11/2017,01/12/2017,02/12/2017,03/12/2017,04/12/2017,05/12/2017,06/12/2017,07/12/2017,08/12/2017,09/12/2017,10/12/2017,11/12/2017,12/12/2017,13/12/2017,14/12/2017,15/12/2017,16/12/2017,17/12/2017,18/12/2017,19/12/2017,20/12/2017,21/12/2017,22/12/2017,23/12/2017,24/12/2017,25/12/2017,26/12/2017,27/12/2017,28/12/2017,29/12/2017,30/12/2017,31/12/2017
Imbabura,476257,0.3626780000000000,-78.13066700000000,9,3,6,7,2,6,3,8,5,9,7,8,8,2,5,7,7,5,8,7,4,5,3,10,6,9,6,6,10,3,10,4,11,3,5,6,5,8,7,7,8,4,3,8,4,6,1,3,7,7,7,13,7,10,8,10,7,8,9,9,6,11,5,5,4,7,5,9,7,4,4,7,5,4,3,6,1,6,6,10,7,5,6,2,7,7,5,3,5,9,3,7,8,10,7,4,4,7,7,5,3,9,4,4,5,9,5,5,5,5,9,5,2,7,6,4,2,5,8,4,2,8,6,3,7,4,4,4,6,6,2,2,5,3,3,10,6,3,3,3,4,2,6,5,8,9,4,11,7,4,3,3,9,4,6,9,5,6,5,4,5,6,4,4,11,3,2,6,3,7,6,5,5,3,5,5,5,3,5,7,10,6,4,3,12,8,1,10,9,7,7,4,5,3,4,4,3,3,6,8,7,4,9,5,6,5,4,7,3,5,5,16,6,11,8,12,2,8,8,6,7,4,5,3,6,3,2,5,4,6,5,2,7,5,4,6,6,1,4,8,8,7,5,5,2,4,2,5,7,3,2,7,6,2,7,3,8,3,3,7,4,9,3,5,5,2,15,2,2,5,6,6,4,5,3,4,7,6,3,7,2,5,3,4,4,4,5,6,5,3,4,3,7,12,7,9,0,7,4,3,2,1,5,10,4,6,2,2,6,1,2,8,4,4,3,3,8,7,5,5,6,8,3,3,4,8,3,7,5,3,7,7,7,8,7,6,5,7,5,3,6,8,2,8,4,3,4,3,9,8,7,5,6,3,7,11,7,3,3,9,3,3,1,1,0
Loja,521154,-3.983333000000000,-79.20000000000000,7,4,1,2,5,6,9,4,10,13,8,5,11,5,6,7,9,1,10,4,6,5,7,6,5,6,6,3,3,7,8,5,4,4,7,9,3,6,12,3,3,5,8,5,10,7,8,6,8,5,8,6,7,9,10,5,8,7,8,13,9,8,5,2,9,12,10,3,10,12,4,3,8,2,6,11,5,6,9,3,6,6,7,5,9,7,8,5,10,6,5,4,8,7,4,4,6,11,5,5,10,3,10,5,6,3,12,6,4,7,6,9,10,2,7,8,7,9,6,3,7,7,9,7,3,9,7,9,4,6,8,8,10,9,5,6,6,6,4,3,4,4,7,4,5,6,11,8,7,8,8,10,9,4,8,9,0,9,7,4,6,4,7,6,3,6,5,8,7,7,4,4,6,4,7,4,3,9,7,7,6,4,7,10,7,9,6,5,7,3,6,12,6,10,8,7,3,8,7,5,6,4,6,4,5,4,3,1,12,6,9,3,4,11,8,3,8,5,6,5,9,2,6,4,5,7,8,6,6,2,5,5,6,4,5,10,6,11,13,6,3,4,3,4,5,4,7,7,11,5,7,7,9,6,6,6,4,7,9,5,5,8,2,5,6,4,4,3,5,4,11,3,3,5,6,4,9,7,5,8,5,6,3,6,7,4,7,9,10,8,7,5,8,3,9,4,8,9,3,6,6,7,6,12,5,0,6,6,6,6,7,4,5,9,8,6,9,11,8,2,9,10,3,6,6,10,0,4,1,6,12,6,9,3,3,8,3,5,8,3,8,6,5,7,2,6,6,3,6,6,6,8,11,3,7,3,6,5,7,7,3,2,0,0,0
Los Ríos,921763,-1.800000000000000,-79.53333300000000,12,7,17,11,14,8,5,9,9,11,10,8,8,13,8,7,6,7,10,16,11,8,10,13,9,8,9,3,11,11,12,11,9,8,9,8,8,6,9,9,11,10,11,11,2,6,9,5,15,13,7,13,13,9,10,15,6,5,12,1,11,10,8,9,18,7,10,8,14,11,9,15,15,13,14,14,14,12,13,13,13,15,12,15,7,6,7,14,10,7,14,8,13,9,13,14,8,7,11,10,9,13,9,8,10,6,7,10,8,9,10,12,12,7,12,6,12,17,15,10,11,12,6,14,9,9,4,9,8,6,11,12,10,10,10,9,5,10,14,7,5,9,10,5,4,11,10,11,7,8,3,5,5,9,5,10,11,8,2,8,9,7,8,7,8,7,12,6,13,9,12,8,6,7,12,15,10,8,15,9,11,13,11,11,8,15,5,9,10,9,5,8,5,7,18,13,8,9,7,8,10,6,7,13,7,13,11,9,9,8,8,11,9,14,8,13,11,12,14,11,12,5,7,8,11,15,8,12,13,10,10,15,8,9,13,10,8,9,12,8,7,9,9,10,15,10,13,7,12,8,8,10,9,7,10,9,10,8,14,5,5,12,12,5,15,5,9,14,9,5,8,6,4,12,7,11,18,6,6,13,8,13,15,11,8,9,9,8,10,8,8,11,12,10,10,12,9,7,5,10,10,8,11,11,4,11,10,16,12,8,10,7,10,3,7,10,5,8,7,10,10,5,14,13,8,8,8,6,10,11,11,14,2,9,11,3,12,8,17,9,10,7,8,10,13,6,13,7,9,7,9,9,15,9,11,5,3,4,14,9,7,8,3,0,0
Manabí,1562079,-1.056181000000000,-80.45521700000000,19,16,18,11,23,19,20,16,13,10,26,18,14,22,13,15,15,20,23,13,15,23,16,21,16,14,21,21,15,19,18,23,21,21,22,20,13,22,14,18,17,14,18,13,17,15,24,13,16,26,16,17,23,24,18,13,24,23,17,11,22,16,17,22,16,15,20,23,20,16,23,27,18,12,21,22,15,20,21,19,23,26,18,16,13,16,24,25,12,23,14,16,21,18,12,15,19,24,14,20,13,20,22,16,19,24,18,16,16,12,20,10,16,24,14,20,25,13,22,17,25,11,16,16,17,9,23,16,18,23,20,20,24,10,17,16,6,18,14,10,16,10,16,16,15,18,15,21,9,15,16,19,13,10,15,15,16,13,14,17,19,13,18,16,9,11,15,17,18,24,13,15,13,10,3,16,19,16,14,13,13,18,11,11,17,15,16,16,19,19,23,19,14,11,20,19,23,18,9,11,12,15,18,18,15,16,21,18,18,15,9,10,11,19,12,18,22,14,16,14,16,12,25,20,18,13,18,25,21,18,15,12,15,16,12,22,16,19,21,19,19,18,22,10,25,14,11,16,16,15,19,8,18,15,15,11,15,13,15,20,14,16,17,16,19,12,15,20,14,12,11,16,20,13,16,9,16,21,11,16,18,17,21,18,15,13,10,9,14,13,11,17,15,18,22,20,11,22,17,26,9,17,15,8,16,21,27,17,16,17,14,18,22,13,16,15,15,13,20,22,21,23,23,19,19,19,14,12,16,17,19,14,23,13,16,16,12,20,19,15,14,14,18,16,10,11,20,13,15,12,26,21,17,17,21,23,20,16,20,11,14,10,6,0,0
Morona Santiago,196535,-2.300000000000000,-78.11666700000001,1,0,2,5,2,2,1,2,0,2,2,0,0,3,1,0,0,1,1,2,0,2,2,1,2,1,1,1,1,2,0,3,1,0,2,0,5,1,1,2,0,0,1,2,1,0,0,1,1,0,4,2,1,1,2,1,0,3,4,0,1,1,0,3,2,2,1,2,2,2,0,0,1,0,1,0,0,2,0,1,1,1,5,5,0,1,0,1,1,2,0,0,0,2,1,0,0,1,0,3,3,2,0,1,4,2,3,0,2,1,0,2,0,2,0,0,1,2,0,1,0,1,1,2,0,0,0,0,0,5,1,1,1,2,0,0,2,1,0,0,2,5,1,1,2,0,1,1,1,0,2,3,1,1,5,2,2,0,1,1,2,1,3,3,1,3,1,2,1,2,2,4,0,4,0,1,0,1,4,0,3,0,1,1,2,1,2,2,0,3,1,1,1,1,0,1,2,4,3,1,2,1,1,0,4,2,3,2,1,1,1,1,3,1,1,1,3,0,6,0,0,0,1,1,1,2,1,2,3,2,1,1,2,0,0,3,1,0,1,0,3,0,1,2,1,1,1,0,1,0,4,1,2,1,0,1,1,0,2,3,1,2,2,1,3,2,2,1,0,2,1,1,2,1,4,1,2,0,2,1,0,0,0,0,2,1,0,2,2,1,0,0,1,3,0,0,1,0,1,2,1,1,1,1,0,3,1,0,3,0,0,0,0,0,1,3,0,2,0,0,1,0,0,1,3,0,1,0,2,3,1,0,1,2,1,0,1,2,2,1,1,2,0,0,0,1,2,1,0,0,1,3,1,0,1,2,0,1,1,0,2,0,0,0,0
Napo,133705,-0.9890000000000000,-77.81590000000000,1,1,3,1,0,1,1,2,1,0,1,1,0,0,3,0,1,4,1,3,3,1,0,0,0,0,0,2,0,0,3,0,1,2,3,2,3,4,1,2,3,1,0,1,1,1,1,2,1,0,1,2,1,1,0,2,0,2,2,1,0,1,0,2,2,1,0,0,1,2,1,0,2,0,2,0,1,0,1,1,0,4,1,2,0,2,0,1,0,1,2,1,2,1,0,0,1,0,1,1,0,2,0,0,0,1,1,1,0,2,2,0,1,2,0,0,1,2,0,0,1,0,1,0,0,3,2,0,1,1,1,0,1,1,0,3,3,2,2,1,0,1,1,0,1,2,1,2,2,2,0,0,0,1,1,0,1,1,0,0,0,1,2,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,2,2,1,2,0,2,0,0,3,2,2,2,0,2,1,0,0,0,2,0,1,0,1,1,0,1,1,1,2,1,0,0,3,1,0,3,0,0,0,0,2,0,0,1,0,0,3,3,2,1,0,0,1,1,0,1,0,0,0,2,2,2,2,1,2,1,0,1,1,0,0,0,2,0,0,1,2,1,1,1,0,0,0,1,2,2,1,2,0,1,1,1,4,1,1,1,1,2,3,1,0,1,2,0,0,0,0,0,1,1,1,0,4,0,1,0,1,1,0,0,3,1,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2,1,1,2,0,1,2,1,1,0,1,0,0,0,1,1,1,0,2,0,0,1,0,1,1,2,0,2,1,2,0,1,1,4,0,1,0,1,3,1,1,2,0,1,0,0,0
Orellana,161338,-0.4666670000000000,-76.96666700000000,3,2,1,2,0,1,1,1,0,0,2,1,1,0,1,2,1,1,0,1,0,4,0,1,3,1,0,0,2,0,1,1,1,2,1,0,2,1,1,0,1,2,0,1,1,0,3,0,1,0,0,0,1,0,1,2,2,2,0,1,3,1,1,0,1,2,1,2,6,0,2,1,2,0,1,1,1,2,2,2,1,0,1,2,3,2,1,2,0,0,0,3,1,3,0,0,0,2,4,2,0,0,0,1,0,0,1,1,0,1,2,0,1,2,1,1,0,0,1,1,1,1,3,2,0,0,3,2,1,0,1,2,0,1,1,3,3,1,0,2,1,0,1,1,0,0,0,2,0,1,0,2,0,0,0,2,1,0,0,0,0,3,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,1,3,1,1,0,1,1,1,1,2,0,1,1,2,0,0,2,1,2,1,0,0,2,2,0,1,1,1,0,0,1,0,2,2,2,1,1,0,1,2,2,1,2,2,1,0,0,0,2,1,1,2,0,1,3,1,0,1,1,1,3,0,2,2,2,2,0,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,1,1,1,0,1,5,1,0,2,1,1,0,1,2,1,3,0,0,2,1,0,0,1,1,2,0,2,1,4,2,0,1,0,0,0,3,1,0,0,1,0,2,0,2,1,0,1,1,1,0,2,0,3,0,0,1,2,0,3,0,2,1,5,3,0,1,0,2,2,1,0,2,2,0,0,2,0,1,0,0,1,0,1,1,0,3,0,0,0,0
Otro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pastaza,114202,-1.066667000000000,-78.00111099999999,1,1,0,0,1,1,0,2,1,1,0,1,0,0,1,0,0,1,3,1,0,1,0,1,0,0,0,1,2,1,2,1,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,1,1,1,0,2,1,0,0,4,1,1,1,2,1,0,0,0,0,1,0,1,0,0,1,1,1,2,2,0,2,1,1,1,2,0,1,1,2,0,0,1,1,0,1,4,1,2,2,1,0,1,0,1,1,2,0,1,0,1,0,1,1,3,0,1,1,0,3,1,0,2,1,0,1,0,0,1,1,1,0,0,1,2,0,0,1,0,2,3,0,0,2,0,3,0,1,0,0,1,2,0,0,1,0,1,1,1,1,2,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,2,0,1,0,1,0,2,4,0,2,0,2,2,1,1,0,0,1,1,1,0,4,0,1,2,0,0,1,1,0,1,0,1,0,0,0,1,4,1,1,1,0,1,0,2,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0,3,1,0,1,0,2,0,2,2,1,2,0,1,0,0,0,1,0,1,0,0,0,2,2,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,2,1,1,0,0,2,0,1,2,2,1,1,2,0,1,0,1,0,1,1,0,1,1,0,0,1,2,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2,1,1,1,0,1,2,1,1,0
Pichincha,3228233,-0.2186110000000000,-78.50972200000000,41,26,35,41,36,39,33,35,40,40,33,35,46,36,43,42,35,30,34,25,29,41,46,36,37,40,32,33,35,41,33,32,26,33,31,40,35,49,41,39,31,40,34,42,40,41,37,47,28,36,35,33,41,49,26,36,31,18,33,40,41,27,34,45,35,57,37,36,35,32,28,35,41,37,35,27,36,30,40,41,27,36,27,34,36,38,34,32,24,28,31,35,33,32,36,41,30,32,26,36,27,35,41,35,40,38,30,36,52,27,35,49,44,29,34,39,35,29,37,24,40,27,44,33,34,28,24,36,39,32,34,37,29,32,32,29,26,34,32,38,34,38,23,36,36,36,32,36,35,36,35,27,30,37,35,37,35,24,30,38,26,43,28,27,34,28,32,31,30,37,42,31,29,29,29,24,39,37,36,35,42,37,31,43,35,34,28,32,31,48,37,38,21,49,47,29,33,37,29,43,33,28,30,40,28,35,31,34,25,39,25,35,42,35,30,33,29,38,40,24,23,35,25,32,29,28,29,34,36,42,42,25,35,27,20,35,29,31,37,29,28,31,32,38,31,26,44,37,30,32,30,21,25,36,34,37,33,30,25,32,34,31,31,35,37,29,44,35,35,38,39,29,20,39,32,27,23,29,44,29,29,31,32,33,38,28,29,40,34,46,25,30,39,31,40,36,45,34,40,39,52,36,31,38,34,33,25,41,41,30,45,33,38,42,33,39,30,19,30,29,33,43,29,32,30,33,33,27,35,29,29,37,38,35,34,28,49,31,34,36,31,39,43,40,43,33,28,55,35,34,44,47,42,30,39,30,24,47,38,41,29,36,21,30,9
Santa Elena,401178,-2.226700000000000,-80.85830000000000,2,2,4,9,1,4,3,4,1,2,5,9,2,1,2,5,2,5,4,2,2,4,3,13,2,8,2,4,4,6,6,3,6,3,5,4,4,5,5,1,5,3,6,4,3,1,7,2,3,5,4,1,7,2,2,3,4,8,5,8,4,6,5,5,5,7,6,4,5,2,4,9,6,8,6,5,1,4,2,7,7,4,5,3,10,4,2,5,4,8,6,9,4,6,1,2,2,2,4,6,3,1,4,2,3,4,7,4,6,2,7,5,3,4,6,9,5,4,3,2,1,3,4,3,1,6,2,2,3,2,4,1,9,4,7,1,3,1,2,2,6,0,2,1,4,3,0,4,7,5,2,4,1,3,2,1,5,5,2,6,4,5,5,5,6,2,1,6,5,4,5,4,5,4,3,5,3,3,2,4,0,1,6,3,3,2,2,2,5,4,1,3,3,0,3,3,4,7,2,3,7,5,3,2,5,3,3,3,1,7,3,6,4,5,2,1,1,1,2,1,3,4,2,2,0,0,1,7,1,2,6,3,3,2,4,3,4,2,3,4,6,0,2,3,3,1,5,4,2,1,3,5,3,3,2,4,3,2,6,4,3,3,3,6,10,1,3,3,5,3,2,1,0,2,3,4,1,4,4,1,2,7,6,4,2,1,4,1,2,4,2,4,2,2,3,3,3,1,5,1,3,3,6,3,3,2,5,0,4,3,3,1,4,2,4,1,2,3,5,5,2,3,0,4,3,3,3,3,2,5,4,4,2,7,0,1,2,1,5,2,5,5,4,5,1,0,2,4,3,3,3,1,3,2,4,0,1,5,5,4,4,4,3,0,0
Sto. Domingo Tsáchilas,511151,-0.2541670000000000,-79.17194400000000,3,4,7,6,4,6,7,7,8,3,9,8,4,6,10,3,6,5,5,9,9,5,7,3,3,4,6,2,2,3,6,3,7,8,10,5,6,5,3,4,5,5,5,7,6,5,8,3,5,5,6,3,6,3,5,6,1,7,7,5,5,10,14,9,2,10,8,5,6,2,10,8,5,7,3,5,4,7,6,6,5,6,5,4,6,1,10,3,5,7,1,7,5,0,3,4,4,5,5,6,5,5,7,6,6,3,6,2,6,4,6,5,4,2,6,3,5,5,7,5,11,6,6,4,5,5,7,5,1,7,5,4,7,8,3,8,5,8,3,7,3,3,6,4,7,8,4,4,12,4,7,2,5,9,8,4,5,6,7,1,5,11,8,6,2,3,7,5,7,6,5,9,4,7,8,7,3,3,7,5,5,5,8,2,6,3,4,4,6,6,3,4,6,8,2,3,4,4,7,6,1,5,5,10,4,5,4,6,5,3,5,11,6,9,5,5,12,5,8,2,3,3,6,3,5,13,4,4,6,5,1,4,2,7,7,5,3,1,6,4,5,2,8,10,6,5,7,2,6,8,5,2,5,7,6,5,3,8,5,6,13,7,7,6,7,2,4,2,5,9,3,1,8,7,5,7,4,11,3,6,3,3,3,5,6,5,2,9,4,1,3,6,5,2,4,6,8,5,8,5,7,4,6,7,4,5,2,4,5,8,8,5,4,6,5,7,7,3,4,4,5,4,5,8,6,8,2,10,6,4,6,7,5,3,6,5,5,4,7,6,4,8,3,9,5,7,13,4,5,5,6,3,6,2,3,6,8,7,4,5,5,2,2,1,0
Sucumbíos,230503,0.08472200000000002,-76.88277800000000,5,1,0,2,2,4,0,0,0,1,3,0,4,0,5,2,3,1,2,0,3,1,0,1,1,1,1,2,1,1,2,3,1,4,4,3,2,4,1,4,4,2,5,2,1,1,1,0,3,1,4,2,0,2,1,1,4,0,0,1,2,3,0,4,0,1,2,1,0,1,1,0,1,2,2,4,2,1,0,2,2,1,1,0,3,0,2,2,0,3,2,0,2,3,1,1,1,1,1,0,0,3,2,2,1,2,1,1,2,2,1,1,2,1,4,1,1,1,1,3,1,0,0,4,0,2,3,0,1,2,0,4,0,4,2,2,1,3,2,2,1,6,0,2,0,1,3,1,1,5,2,1,0,3,3,2,1,1,2,0,1,1,2,0,0,1,2,0,3,3,4,2,1,3,4,3,2,1,1,1,3,2,2,2,2,1,4,2,2,0,0,1,1,0,1,2,1,1,1,0,3,1,2,0,1,2,1,2,1,1,1,0,1,4,2,4,1,0,3,1,2,1,0,0,2,0,3,3,2,1,0,2,3,0,1,1,2,3,1,0,2,2,2,1,1,0,0,1,1,1,2,2,1,3,2,1,2,1,0,1,1,1,2,3,2,1,2,0,1,0,2,0,2,0,0,2,2,1,0,2,2,3,3,3,1,3,1,0,2,1,0,2,5,1,4,1,2,2,4,0,5,1,1,1,0,2,2,2,2,2,2,0,2,2,2,2,1,3,2,3,0,1,3,2,3,1,1,2,4,0,0,1,3,4,0,1,3,1,4,2,2,1,0,5,1,0,2,0,3,3,0,1,1,1,0,0,0,3,5,2,1,2,0,1,0
Tungurahua,590600,-1.241667000000000,-78.61972200000000,7,7,9,8,9,8,4,5,10,9,8,8,8,9,3,5,10,13,8,7,3,10,13,4,9,11,7,7,5,9,5,14,11,5,6,8,8,4,7,4,12,7,7,7,10,5,7,5,7,8,7,11,7,11,9,4,7,5,9,8,7,9,9,12,7,5,8,9,7,7,10,7,10,6,9,10,6,9,11,8,10,7,3,5,3,15,8,7,7,8,6,11,6,6,5,6,8,7,10,6,8,5,5,7,6,6,8,3,3,8,6,11,7,7,8,2,14,10,7,8,9,7,4,6,8,6,6,9,4,8,11,9,7,7,8,6,6,12,3,10,6,3,5,7,7,5,12,10,7,8,7,9,9,5,10,8,12,6,6,11,10,9,10,4,6,4,12,9,10,6,10,11,11,6,9,13,7,6,9,9,6,7,13,11,8,7,9,6,6,7,11,3,11,4,10,4,12,6,3,6,4,5,8,7,9,11,6,5,5,8,7,3,6,7,6,7,12,10,9,6,8,8,7,4,11,6,6,7,4,4,4,9,3,2,7,4,2,11,5,5,6,7,3,3,8,8,4,5,9,4,7,11,5,3,4,7,8,3,6,11,7,2,6,5,7,8,7,10,4,10,11,3,4,4,8,6,8,3,7,7,5,10,7,3,2,3,4,8,4,5,8,4,3,3,4,6,5,9,4,3,6,11,4,10,4,4,5,2,3,6,7,3,5,9,4,4,4,6,4,6,6,6,8,6,6,5,4,7,2,6,7,4,4,5,8,7,5,13,4,9,2,6,10,10,9,5,4,5,3,3,7,4,10,4,4,5,6,4,11,13,6,3,3,1,0
Zamora Chinchipe,120416,-4.120000000000000,-78.80000000000000,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,1,2,1,0,0,1,0,1,3,1,0,1,0,7,0,1,4,0,0,0,0,1,0,0,1,2,3,1,3,0,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,2,1,2,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,3,2,1,1,0,1,0,3,1,0,0,0,1,0,1,0,1,0,0,0,2,1,2,0,2,0,1,1,2,0,0,1,5,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,2,2,1,1,1,0,1,0,2,2,1,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,2,1,0,2,1,0,0,1,1,2,2,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,2,1,0,3,2,2,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,1,0,0,0,1,0,1,2,0,1,1,3,1,0,1,1,0,0,1,0,1,3,2,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,1,1,0,1,0,0,1,2,0,0,0,2,2,1,1,3,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,2,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0
