inec_provincia_id,provincia,total,acumuladas,lat,lng,mes
15,Napo,26,59,-0.9890000000000000,-77.81590000000000,2
22,Orellana,38,67,-0.4666670000000000,-76.96666700000000,2
16,Pastaza,29,49,-1.066667000000000,-78.00111099999999,2
17,Pichincha,1009,2239,-0.2186110000000000,-78.50972200000000,2
24,Santa Elena,108,227,-2.226700000000000,-80.85830000000000,2
23,Sto. Domingo Tsáchilas,153,378,-0.2541670000000000,-79.17194400000000,2
21,Sucumbíos,58,114,0.08472200000000002,-76.88277800000000,2
18,Tungurahua,199,438,-1.241667000000000,-78.61972200000000,2
19,Zamora Chinchipe,21,46,-4.120000000000000,-78.80000000000000,2
01,Azuay,311,973,-2.897414000000000,-79.00448100000000,3
02,Bolívar,81,229,-1.605556000000000,-79.00305600000000,3
04,Carchi,59,179,0.8121800000000000,-77.71633000000000,3
03,Cañar,94,284,-2.733333000000000,-78.83333300000000,3
06,Chimborazo,228,621,-1.674347000000000,-78.64829400000001,3
05,Cotopaxi,171,463,-0.9333330000000000,-78.61666700000001,3
07,El Oro,291,806,-3.266667000000000,-79.96666700000000,3
08,Esmeraldas,167,456,1.050000000000000,-79.20000000000000,3
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,3
09,Guayas,1934,5706,-2.183333000000000,-79.88333299999999,3
10,Imbabura,152,513,0.3626780000000000,-78.13066700000000,3
11,Loja,200,616,-3.983333000000000,-79.20000000000000,3
12,Los Ríos,338,955,-1.800000000000000,-79.53333300000000,3
13,Manabí,585,1746,-1.056181000000000,-80.45521700000000,3
14,Morona Santiago,56,127,-2.300000000000000,-78.11666700000001,3
15,Napo,36,95,-0.9890000000000000,-77.81590000000000,3
22,Orellana,44,111,-0.4666670000000000,-76.96666700000000,3
16,Pastaza,27,76,-1.066667000000000,-78.00111099999999,3
17,Pichincha,1106,3345,-0.2186110000000000,-78.50972200000000,3
24,Santa Elena,114,341,-2.226700000000000,-80.85830000000000,3
23,Sto. Domingo Tsáchilas,240,618,-0.2541670000000000,-79.17194400000000,3
21,Sucumbíos,45,159,0.08472200000000002,-76.88277800000000,3
18,Tungurahua,268,706,-1.241667000000000,-78.61972200000000,3
19,Zamora Chinchipe,23,69,-4.120000000000000,-78.80000000000000,3
01,Azuay,316,1289,-2.897414000000000,-79.00448100000000,4
02,Bolívar,55,284,-1.605556000000000,-79.00305600000000,4
04,Carchi,59,238,0.8121800000000000,-77.71633000000000,4
03,Cañar,74,358,-2.733333000000000,-78.83333300000000,4
06,Chimborazo,178,799,-1.674347000000000,-78.64829400000001,4
05,Cotopaxi,150,613,-0.9333330000000000,-78.61666700000001,4
07,El Oro,234,1040,-3.266667000000000,-79.96666700000000,4
08,Esmeraldas,154,610,1.050000000000000,-79.20000000000000,4
20,Galápagos,4,16,-0.7999999999999999,-89.40000000000001,4
09,Guayas,1879,7585,-2.183333000000000,-79.88333299999999,4
10,Imbabura,158,671,0.3626780000000000,-78.13066700000000,4
11,Loja,189,805,-3.983333000000000,-79.20000000000000,4
12,Los Ríos,331,1286,-1.800000000000000,-79.53333300000000,4
13,Manabí,565,2311,-1.056181000000000,-80.45521700000000,4
14,Morona Santiago,49,176,-2.300000000000000,-78.11666700000001,4
15,Napo,45,140,-0.9890000000000000,-77.81590000000000,4
22,Orellana,35,146,-0.4666670000000000,-76.96666700000000,4
16,Pastaza,28,104,-1.066667000000000,-78.00111099999999,4
17,Pichincha,1019,4364,-0.2186110000000000,-78.50972200000000,4
24,Santa Elena,110,451,-2.226700000000000,-80.85830000000000,4
23,Sto. Domingo Tsáchilas,199,817,-0.2541670000000000,-79.17194400000000,4
21,Sucumbíos,67,226,0.08472200000000002,-76.88277800000000,4
18,Tungurahua,243,949,-1.241667000000000,-78.61972200000000,4
19,Zamora Chinchipe,18,87,-4.120000000000000,-78.80000000000000,4
01,Azuay,354,1643,-2.897414000000000,-79.00448100000000,5
02,Bolívar,68,352,-1.605556000000000,-79.00305600000000,5
04,Carchi,62,300,0.8121800000000000,-77.71633000000000,5
03,Cañar,84,442,-2.733333000000000,-78.83333300000000,5
06,Chimborazo,192,991,-1.674347000000000,-78.64829400000001,5
05,Cotopaxi,156,769,-0.9333330000000000,-78.61666700000001,5
07,El Oro,263,1303,-3.266667000000000,-79.96666700000000,5
08,Esmeraldas,125,735,1.050000000000000,-79.20000000000000,5
20,Galápagos,2,18,-0.7999999999999999,-89.40000000000001,5
09,Guayas,1725,9310,-2.183333000000000,-79.88333299999999,5
10,Imbabura,192,863,0.3626780000000000,-78.13066700000000,5
11,Loja,196,1001,-3.983333000000000,-79.20000000000000,5
12,Los Ríos,306,1592,-1.800000000000000,-79.53333300000000,5
13,Manabí,461,2772,-1.056181000000000,-80.45521700000000,5
14,Morona Santiago,43,219,-2.300000000000000,-78.11666700000001,5
15,Napo,31,171,-0.9890000000000000,-77.81590000000000,5
22,Orellana,34,180,-0.4666670000000000,-76.96666700000000,5
16,Pastaza,24,128,-1.066667000000000,-78.00111099999999,5
17,Pichincha,1077,5441,-0.2186110000000000,-78.50972200000000,5
24,Santa Elena,102,553,-2.226700000000000,-80.85830000000000,5
23,Sto. Domingo Tsáchilas,182,999,-0.2541670000000000,-79.17194400000000,5
21,Sucumbíos,42,268,0.08472200000000002,-76.88277800000000,5
18,Tungurahua,228,1177,-1.241667000000000,-78.61972200000000,5
19,Zamora Chinchipe,11,98,-4.120000000000000,-78.80000000000000,5
01,Azuay,336,1979,-2.897414000000000,-79.00448100000000,6
02,Bolívar,74,426,-1.605556000000000,-79.00305600000000,6
04,Carchi,60,360,0.8121800000000000,-77.71633000000000,6
03,Cañar,101,543,-2.733333000000000,-78.83333300000000,6
06,Chimborazo,189,1180,-1.674347000000000,-78.64829400000001,6
05,Cotopaxi,135,904,-0.9333330000000000,-78.61666700000001,6
07,El Oro,228,1531,-3.266667000000000,-79.96666700000000,6
08,Esmeraldas,141,876,1.050000000000000,-79.20000000000000,6
20,Galápagos,2,20,-0.7999999999999999,-89.40000000000001,6
09,Guayas,1669,10979,-2.183333000000000,-79.88333299999999,6
10,Imbabura,162,1025,0.3626780000000000,-78.13066700000000,6
11,Loja,190,1191,-3.983333000000000,-79.20000000000000,6
12,Los Ríos,299,1891,-1.800000000000000,-79.53333300000000,6
13,Manabí,509,3281,-1.056181000000000,-80.45521700000000,6
14,Morona Santiago,38,257,-2.300000000000000,-78.11666700000001,6
15,Napo,49,220,-0.9890000000000000,-77.81590000000000,6
22,Orellana,31,211,-0.4666670000000000,-76.96666700000000,6
16,Pastaza,18,146,-1.066667000000000,-78.00111099999999,6
17,Pichincha,1116,6557,-0.2186110000000000,-78.50972200000000,6
24,Santa Elena,97,650,-2.226700000000000,-80.85830000000000,6
23,Sto. Domingo Tsáchilas,154,1153,-0.2541670000000000,-79.17194400000000,6
21,Sucumbíos,53,321,0.08472200000000002,-76.88277800000000,6
18,Tungurahua,215,1392,-1.241667000000000,-78.61972200000000,6
19,Zamora Chinchipe,25,123,-4.120000000000000,-78.80000000000000,6
01,Azuay,351,2330,-2.897414000000000,-79.00448100000000,7
02,Bolívar,68,494,-1.605556000000000,-79.00305600000000,7
04,Carchi,58,418,0.8121800000000000,-77.71633000000000,7
03,Cañar,113,656,-2.733333000000000,-78.83333300000000,7
06,Chimborazo,190,1370,-1.674347000000000,-78.64829400000001,7
05,Cotopaxi,190,1094,-0.9333330000000000,-78.61666700000001,7
07,El Oro,229,1760,-3.266667000000000,-79.96666700000000,7
08,Esmeraldas,149,1025,1.050000000000000,-79.20000000000000,7
20,Galápagos,2,22,-0.7999999999999999,-89.40000000000001,7
09,Guayas,1715,12694,-2.183333000000000,-79.88333299999999,7
10,Imbabura,159,1184,0.3626780000000000,-78.13066700000000,7
11,Loja,200,1391,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,279,2170,-1.800000000000000,-79.53333300000000,7
13,Manabí,528,3809,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,26,283,-2.300000000000000,-78.11666700000001,7
15,Napo,41,261,-0.9890000000000000,-77.81590000000000,7
22,Orellana,39,250,-0.4666670000000000,-76.96666700000000,7
16,Pastaza,33,179,-1.066667000000000,-78.00111099999999,7
17,Pichincha,1132,7689,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,120,770,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,162,1315,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,48,369,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,230,1622,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,16,139,-4.120000000000000,-78.80000000000000,7
01,Azuay,349,2679,-2.897414000000000,-79.00448100000000,8
02,Bolívar,66,560,-1.605556000000000,-79.00305600000000,8
04,Carchi,67,485,0.8121800000000000,-77.71633000000000,8
03,Cañar,117,773,-2.733333000000000,-78.83333300000000,8
06,Chimborazo,214,1584,-1.674347000000000,-78.64829400000001,8
05,Cotopaxi,170,1264,-0.9333330000000000,-78.61666700000001,8
07,El Oro,257,2017,-3.266667000000000,-79.96666700000000,8
08,Esmeraldas,128,1153,1.050000000000000,-79.20000000000000,8
20,Galápagos,4,26,-0.7999999999999999,-89.40000000000001,8
09,Guayas,1773,14467,-2.183333000000000,-79.88333299999999,8
10,Imbabura,191,1375,0.3626780000000000,-78.13066700000000,8
11,Loja,209,1600,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,299,2469,-1.800000000000000,-79.53333300000000,8
13,Manabí,543,4352,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,41,324,-2.300000000000000,-78.11666700000001,8
15,Napo,30,291,-0.9890000000000000,-77.81590000000000,8
22,Orellana,40,290,-0.4666670000000000,-76.96666700000000,8
16,Pastaza,20,199,-1.066667000000000,-78.00111099999999,8
17,Pichincha,1122,8811,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,121,891,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,174,1489,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,45,414,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,245,1867,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,20,159,-4.120000000000000,-78.80000000000000,8
01,Azuay,336,3015,-2.897414000000000,-79.00448100000000,9
02,Bolívar,76,636,-1.605556000000000,-79.00305600000000,9
04,Carchi,64,549,0.8121800000000000,-77.71633000000000,9
03,Cañar,84,857,-2.733333000000000,-78.83333300000000,9
06,Chimborazo,219,1803,-1.674347000000000,-78.64829400000001,9
05,Cotopaxi,175,1439,-0.9333330000000000,-78.61666700000001,9
07,El Oro,284,2301,-3.266667000000000,-79.96666700000000,9
08,Esmeraldas,143,1296,1.050000000000000,-79.20000000000000,9
20,Galápagos,3,29,-0.7999999999999999,-89.40000000000001,9
09,Guayas,1703,16170,-2.183333000000000,-79.88333299999999,9
10,Imbabura,169,1544,0.3626780000000000,-78.13066700000000,9
11,Loja,202,1802,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,307,2776,-1.800000000000000,-79.53333300000000,9
13,Manabí,553,4905,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,43,367,-2.300000000000000,-78.11666700000001,9
15,Napo,26,317,-0.9890000000000000,-77.81590000000000,9
22,Orellana,29,319,-0.4666670000000000,-76.96666700000000,9
16,Pastaza,25,224,-1.066667000000000,-78.00111099999999,9
17,Pichincha,1102,9913,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,130,1021,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,190,1679,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,55,469,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,256,2123,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,20,179,-4.120000000000000,-78.80000000000000,9
01,Azuay,306,3321,-2.897414000000000,-79.00448100000000,10
02,Bolívar,61,697,-1.605556000000000,-79.00305600000000,10
04,Carchi,66,615,0.8121800000000000,-77.71633000000000,10
03,Cañar,97,954,-2.733333000000000,-78.83333300000000,10
06,Chimborazo,202,2005,-1.674347000000000,-78.64829400000001,10
05,Cotopaxi,146,1585,-0.9333330000000000,-78.61666700000001,10
07,El Oro,244,2545,-3.266667000000000,-79.96666700000000,10
08,Esmeraldas,152,1448,1.050000000000000,-79.20000000000000,10
20,Galápagos,4,33,-0.7999999999999999,-89.40000000000001,10
09,Guayas,1704,17874,-2.183333000000000,-79.88333299999999,10
10,Imbabura,158,1702,0.3626780000000000,-78.13066700000000,10
11,Loja,202,2004,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,295,3071,-1.800000000000000,-79.53333300000000,10
13,Manabí,586,5491,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,44,411,-2.300000000000000,-78.11666700000001,10
15,Napo,28,345,-0.9890000000000000,-77.81590000000000,10
22,Orellana,33,352,-0.4666670000000000,-76.96666700000000,10
16,Pastaza,22,246,-1.066667000000000,-78.00111099999999,10
17,Pichincha,1064,10977,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,76,1097,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,166,1845,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,57,526,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,236,2359,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,27,206,-4.120000000000000,-78.80000000000000,10
01,Azuay,327,3648,-2.897414000000000,-79.00448100000000,11
02,Bolívar,71,768,-1.605556000000000,-79.00305600000000,11
04,Carchi,66,681,0.8121800000000000,-77.71633000000000,11
03,Cañar,86,1040,-2.733333000000000,-78.83333300000000,11
06,Chimborazo,185,2190,-1.674347000000000,-78.64829400000001,11
05,Cotopaxi,159,1744,-0.9333330000000000,-78.61666700000001,11
07,El Oro,269,2814,-3.266667000000000,-79.96666700000000,11
08,Esmeraldas,134,1582,1.050000000000000,-79.20000000000000,11
20,Galápagos,7,40,-0.7999999999999999,-89.40000000000001,11
09,Guayas,1690,19564,-2.183333000000000,-79.88333299999999,11
10,Imbabura,148,1850,0.3626780000000000,-78.13066700000000,11
11,Loja,218,2222,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,302,3373,-1.800000000000000,-79.53333300000000,11
13,Manabí,578,6069,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,40,451,-2.300000000000000,-78.11666700000001,11
15,Napo,29,374,-0.9890000000000000,-77.81590000000000,11
22,Orellana,29,381,-0.4666670000000000,-76.96666700000000,11
16,Pastaza,29,275,-1.066667000000000,-78.00111099999999,11
17,Pichincha,1085,12062,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,107,1204,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,145,1990,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,52,578,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,223,2582,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,31,237,-4.120000000000000,-78.80000000000000,11
01,Azuay,302,3950,-2.897414000000000,-79.00448100000000,12
02,Bolívar,58,826,-1.605556000000000,-79.00305600000000,12
04,Carchi,56,737,0.8121800000000000,-77.71633000000000,12
03,Cañar,59,1099,-2.733333000000000,-78.83333300000000,12
06,Chimborazo,171,2361,-1.674347000000000,-78.64829400000001,12
05,Cotopaxi,148,1892,-0.9333330000000000,-78.61666700000001,12
07,El Oro,221,3035,-3.266667000000000,-79.96666700000000,12
08,Esmeraldas,121,1703,1.050000000000000,-79.20000000000000,12
20,Galápagos,4,44,-0.7999999999999999,-89.40000000000001,12
09,Guayas,1711,21275,-2.183333000000000,-79.88333299999999,12
10,Imbabura,147,1997,0.3626780000000000,-78.13066700000000,12
11,Loja,173,2395,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,249,3622,-1.800000000000000,-79.53333300000000,12
13,Manabí,488,6557,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,51,502,-2.300000000000000,-78.11666700000001,12
15,Napo,25,399,-0.9890000000000000,-77.81590000000000,12
22,Orellana,28,409,-0.4666670000000000,-76.96666700000000,12
16,Pastaza,28,303,-1.066667000000000,-78.00111099999999,12
17,Pichincha,1152,13214,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,92,1296,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,170,2160,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,44,622,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,198,2780,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,16,253,-4.120000000000000,-78.80000000000000,12
