inec_provincia_id,provincia,total,acumuladas,lat,lng,semana
23,Sto. Domingo Tsáchilas,38,279,-0.2541670000000000,-79.17194400000000,6
21,Sucumbíos,11,73,0.08472200000000002,-76.88277800000000,6
18,Tungurahua,49,321,-1.241667000000000,-78.61972200000000,6
19,Zamora Chinchipe,5,32,-4.120000000000000,-78.80000000000000,6
01,Azuay,77,541,-2.897414000000000,-79.00448100000000,7
02,Bolívar,21,122,-1.605556000000000,-79.00305600000000,7
04,Carchi,13,98,0.8121800000000000,-77.71633000000000,7
03,Cañar,24,156,-2.733333000000000,-78.83333300000000,7
06,Chimborazo,53,329,-1.674347000000000,-78.64829400000001,7
05,Cotopaxi,27,248,-0.9333330000000000,-78.61666700000001,7
07,El Oro,69,419,-3.266667000000000,-79.96666700000000,7
08,Esmeraldas,39,246,1.050000000000000,-79.20000000000000,7
20,Galápagos,2,9,-0.7999999999999999,-89.40000000000001,7
09,Guayas,465,3140,-2.183333000000000,-79.88333299999999,7
10,Imbabura,33,291,0.3626780000000000,-78.13066700000000,7
11,Loja,59,327,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,79,508,-1.800000000000000,-79.53333300000000,7
13,Manabí,107,933,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,10,56,-2.300000000000000,-78.11666700000001,7
15,Napo,4,49,-0.9890000000000000,-77.81590000000000,7
22,Orellana,7,49,-0.4666670000000000,-76.96666700000000,7
16,Pastaza,5,35,-1.066667000000000,-78.00111099999999,7
17,Pichincha,249,1856,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,27,187,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,40,319,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,18,91,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,44,365,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,3,35,-4.120000000000000,-78.80000000000000,7
01,Azuay,68,609,-2.897414000000000,-79.00448100000000,8
02,Bolívar,19,141,-1.605556000000000,-79.00305600000000,8
04,Carchi,18,116,0.8121800000000000,-77.71633000000000,8
03,Cañar,22,178,-2.733333000000000,-78.83333300000000,8
06,Chimborazo,42,371,-1.674347000000000,-78.64829400000001,8
05,Cotopaxi,38,286,-0.9333330000000000,-78.61666700000001,8
07,El Oro,51,470,-3.266667000000000,-79.96666700000000,8
08,Esmeraldas,31,277,1.050000000000000,-79.20000000000000,8
20,Galápagos,0,9,-0.7999999999999999,-89.40000000000001,8
09,Guayas,416,3556,-2.183333000000000,-79.88333299999999,8
10,Imbabura,46,337,0.3626780000000000,-78.13066700000000,8
11,Loja,54,381,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,67,575,-1.800000000000000,-79.53333300000000,8
13,Manabí,150,1083,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,11,67,-2.300000000000000,-78.11666700000001,8
15,Napo,6,55,-0.9890000000000000,-77.81590000000000,8
22,Orellana,10,59,-0.4666670000000000,-76.96666700000000,8
16,Pastaza,7,42,-1.066667000000000,-78.00111099999999,8
17,Pichincha,245,2101,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,28,215,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,38,357,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,17,108,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,50,415,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,7,42,-4.120000000000000,-78.80000000000000,8
01,Azuay,86,695,-2.897414000000000,-79.00448100000000,9
02,Bolívar,17,158,-1.605556000000000,-79.00305600000000,9
04,Carchi,12,128,0.8121800000000000,-77.71633000000000,9
03,Cañar,19,197,-2.733333000000000,-78.83333300000000,9
06,Chimborazo,44,415,-1.674347000000000,-78.64829400000001,9
05,Cotopaxi,24,310,-0.9333330000000000,-78.61666700000001,9
07,El Oro,82,552,-3.266667000000000,-79.96666700000000,9
08,Esmeraldas,27,304,1.050000000000000,-79.20000000000000,9
20,Galápagos,3,12,-0.7999999999999999,-89.40000000000001,9
09,Guayas,400,3956,-2.183333000000000,-79.88333299999999,9
10,Imbabura,43,380,0.3626780000000000,-78.13066700000000,9
11,Loja,67,448,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,80,655,-1.800000000000000,-79.53333300000000,9
13,Manabí,136,1219,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,7,74,-2.300000000000000,-78.11666700000001,9
15,Napo,9,64,-0.9890000000000000,-77.81590000000000,9
22,Orellana,12,71,-0.4666670000000000,-76.96666700000000,9
16,Pastaza,10,52,-1.066667000000000,-78.00111099999999,9
17,Pichincha,244,2345,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,26,241,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,47,404,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,10,118,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,55,470,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,7,49,-4.120000000000000,-78.80000000000000,9
01,Azuay,79,774,-2.897414000000000,-79.00448100000000,10
02,Bolívar,21,179,-1.605556000000000,-79.00305600000000,10
04,Carchi,9,137,0.8121800000000000,-77.71633000000000,10
03,Cañar,22,219,-2.733333000000000,-78.83333300000000,10
06,Chimborazo,78,493,-1.674347000000000,-78.64829400000001,10
05,Cotopaxi,46,356,-0.9333330000000000,-78.61666700000001,10
07,El Oro,68,620,-3.266667000000000,-79.96666700000000,10
08,Esmeraldas,44,348,1.050000000000000,-79.20000000000000,10
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,10
09,Guayas,419,4375,-2.183333000000000,-79.88333299999999,10
10,Imbabura,39,419,0.3626780000000000,-78.13066700000000,10
11,Loja,51,499,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,91,746,-1.800000000000000,-79.53333300000000,10
13,Manabí,126,1345,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,17,91,-2.300000000000000,-78.11666700000001,10
15,Napo,7,71,-0.9890000000000000,-77.81590000000000,10
22,Orellana,10,81,-0.4666670000000000,-76.96666700000000,10
16,Pastaza,5,57,-1.066667000000000,-78.00111099999999,10
17,Pichincha,239,2584,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,23,264,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,41,445,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,8,126,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,67,537,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,3,52,-4.120000000000000,-78.80000000000000,10
01,Azuay,74,848,-2.897414000000000,-79.00448100000000,11
02,Bolívar,24,203,-1.605556000000000,-79.00305600000000,11
04,Carchi,10,147,0.8121800000000000,-77.71633000000000,11
03,Cañar,31,250,-2.733333000000000,-78.83333300000000,11
06,Chimborazo,39,532,-1.674347000000000,-78.64829400000001,11
05,Cotopaxi,38,394,-0.9333330000000000,-78.61666700000001,11
07,El Oro,55,675,-3.266667000000000,-79.96666700000000,11
08,Esmeraldas,38,386,1.050000000000000,-79.20000000000000,11
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,11
09,Guayas,449,4824,-2.183333000000000,-79.88333299999999,11
10,Imbabura,29,448,0.3626780000000000,-78.13066700000000,11
11,Loja,39,538,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,75,821,-1.800000000000000,-79.53333300000000,11
13,Manabí,145,1490,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,10,101,-2.300000000000000,-78.11666700000001,11
15,Napo,7,78,-0.9890000000000000,-77.81590000000000,11
22,Orellana,12,93,-0.4666670000000000,-76.96666700000000,11
16,Pastaza,5,62,-1.066667000000000,-78.00111099999999,11
17,Pichincha,258,2842,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,31,295,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,70,515,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,6,132,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,58,595,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,2,54,-4.120000000000000,-78.80000000000000,11
01,Azuay,61,909,-2.897414000000000,-79.00448100000000,12
02,Bolívar,11,214,-1.605556000000000,-79.00305600000000,12
04,Carchi,17,164,0.8121800000000000,-77.71633000000000,12
03,Cañar,18,268,-2.733333000000000,-78.83333300000000,12
06,Chimborazo,49,581,-1.674347000000000,-78.64829400000001,12
05,Cotopaxi,30,424,-0.9333330000000000,-78.61666700000001,12
07,El Oro,56,731,-3.266667000000000,-79.96666700000000,12
08,Esmeraldas,32,418,1.050000000000000,-79.20000000000000,12
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,12
09,Guayas,459,5283,-2.183333000000000,-79.88333299999999,12
10,Imbabura,29,477,0.3626780000000000,-78.13066700000000,12
11,Loja,42,580,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,75,896,-1.800000000000000,-79.53333300000000,12
13,Manabí,134,1624,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,13,114,-2.300000000000000,-78.11666700000001,12
15,Napo,7,85,-0.9890000000000000,-77.81590000000000,12
22,Orellana,10,103,-0.4666670000000000,-76.96666700000000,12
16,Pastaza,7,69,-1.066667000000000,-78.00111099999999,12
17,Pichincha,256,3098,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,28,323,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,57,572,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,18,150,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,65,660,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,6,60,-4.120000000000000,-78.80000000000000,12
01,Azuay,65,974,-2.897414000000000,-79.00448100000000,13
02,Bolívar,16,230,-1.605556000000000,-79.00305600000000,13
04,Carchi,16,180,0.8121800000000000,-77.71633000000000,13
03,Cañar,16,284,-2.733333000000000,-78.83333300000000,13
06,Chimborazo,41,622,-1.674347000000000,-78.64829400000001,13
05,Cotopaxi,42,466,-0.9333330000000000,-78.61666700000001,13
07,El Oro,77,808,-3.266667000000000,-79.96666700000000,13
08,Esmeraldas,39,457,1.050000000000000,-79.20000000000000,13
20,Galápagos,0,12,-0.7999999999999999,-89.40000000000001,13
09,Guayas,433,5716,-2.183333000000000,-79.88333299999999,13
10,Imbabura,36,513,0.3626780000000000,-78.13066700000000,13
11,Loja,37,617,-3.983333000000000,-79.20000000000000,13
12,Los Ríos,60,956,-1.800000000000000,-79.53333300000000,13
13,Manabí,127,1751,-1.056181000000000,-80.45521700000000,13
14,Morona Santiago,13,127,-2.300000000000000,-78.11666700000001,13
15,Napo,11,96,-0.9890000000000000,-77.81590000000000,13
22,Orellana,8,111,-0.4666670000000000,-76.96666700000000,13
16,Pastaza,7,76,-1.066667000000000,-78.00111099999999,13
17,Pichincha,254,3352,-0.2186110000000000,-78.50972200000000,13
24,Santa Elena,18,341,-2.226700000000000,-80.85830000000000,13
23,Sto. Domingo Tsáchilas,46,618,-0.2541670000000000,-79.17194400000000,13
21,Sucumbíos,9,159,0.08472200000000002,-76.88277800000000,13
18,Tungurahua,50,710,-1.241667000000000,-78.61972200000000,13
19,Zamora Chinchipe,9,69,-4.120000000000000,-78.80000000000000,13
01,Azuay,76,1050,-2.897414000000000,-79.00448100000000,14
02,Bolívar,17,247,-1.605556000000000,-79.00305600000000,14
04,Carchi,12,192,0.8121800000000000,-77.71633000000000,14
03,Cañar,21,305,-2.733333000000000,-78.83333300000000,14
06,Chimborazo,55,677,-1.674347000000000,-78.64829400000001,14
05,Cotopaxi,34,500,-0.9333330000000000,-78.61666700000001,14
07,El Oro,72,880,-3.266667000000000,-79.96666700000000,14
08,Esmeraldas,38,495,1.050000000000000,-79.20000000000000,14
20,Galápagos,1,13,-0.7999999999999999,-89.40000000000001,14
09,Guayas,423,6139,-2.183333000000000,-79.88333299999999,14
10,Imbabura,44,557,0.3626780000000000,-78.13066700000000,14
11,Loja,38,655,-3.983333000000000,-79.20000000000000,14
12,Los Ríos,78,1034,-1.800000000000000,-79.53333300000000,14
13,Manabí,123,1874,-1.056181000000000,-80.45521700000000,14
14,Morona Santiago,11,138,-2.300000000000000,-78.11666700000001,14
15,Napo,14,110,-0.9890000000000000,-77.81590000000000,14
22,Orellana,5,116,-0.4666670000000000,-76.96666700000000,14
16,Pastaza,4,80,-1.066667000000000,-78.00111099999999,14
17,Pichincha,250,3602,-0.2186110000000000,-78.50972200000000,14
24,Santa Elena,31,372,-2.226700000000000,-80.85830000000000,14
23,Sto. Domingo Tsáchilas,47,665,-0.2541670000000000,-79.17194400000000,14
21,Sucumbíos,23,182,0.08472200000000002,-76.88277800000000,14
18,Tungurahua,43,753,-1.241667000000000,-78.61972200000000,14
19,Zamora Chinchipe,5,74,-4.120000000000000,-78.80000000000000,14
01,Azuay,75,1125,-2.897414000000000,-79.00448100000000,15
02,Bolívar,6,253,-1.605556000000000,-79.00305600000000,15
04,Carchi,14,206,0.8121800000000000,-77.71633000000000,15
03,Cañar,18,323,-2.733333000000000,-78.83333300000000,15
06,Chimborazo,30,707,-1.674347000000000,-78.64829400000001,15
05,Cotopaxi,37,537,-0.9333330000000000,-78.61666700000001,15
07,El Oro,55,935,-3.266667000000000,-79.96666700000000,15
08,Esmeraldas,37,532,1.050000000000000,-79.20000000000000,15
20,Galápagos,1,14,-0.7999999999999999,-89.40000000000001,15
09,Guayas,429,6568,-2.183333000000000,-79.88333299999999,15
10,Imbabura,44,601,0.3626780000000000,-78.13066700000000,15
11,Loja,38,693,-3.983333000000000,-79.20000000000000,15
12,Los Ríos,69,1103,-1.800000000000000,-79.53333300000000,15
13,Manabí,142,2016,-1.056181000000000,-80.45521700000000,15
14,Morona Santiago,14,152,-2.300000000000000,-78.11666700000001,15
15,Napo,8,118,-0.9890000000000000,-77.81590000000000,15
22,Orellana,6,122,-0.4666670000000000,-76.96666700000000,15
16,Pastaza,7,87,-1.066667000000000,-78.00111099999999,15
17,Pichincha,209,3811,-0.2186110000000000,-78.50972200000000,15
24,Santa Elena,27,399,-2.226700000000000,-80.85830000000000,15
23,Sto. Domingo Tsáchilas,43,708,-0.2541670000000000,-79.17194400000000,15
21,Sucumbíos,10,192,0.08472200000000002,-76.88277800000000,15
18,Tungurahua,67,820,-1.241667000000000,-78.61972200000000,15
19,Zamora Chinchipe,3,77,-4.120000000000000,-78.80000000000000,15
01,Azuay,73,1198,-2.897414000000000,-79.00448100000000,16
02,Bolívar,13,266,-1.605556000000000,-79.00305600000000,16
04,Carchi,15,221,0.8121800000000000,-77.71633000000000,16
03,Cañar,18,341,-2.733333000000000,-78.83333300000000,16
06,Chimborazo,46,753,-1.674347000000000,-78.64829400000001,16
05,Cotopaxi,25,562,-0.9333330000000000,-78.61666700000001,16
07,El Oro,42,977,-3.266667000000000,-79.96666700000000,16
08,Esmeraldas,37,569,1.050000000000000,-79.20000000000000,16
20,Galápagos,1,15,-0.7999999999999999,-89.40000000000001,16
09,Guayas,451,7019,-2.183333000000000,-79.88333299999999,16
10,Imbabura,28,629,0.3626780000000000,-78.13066700000000,16
11,Loja,46,739,-3.983333000000000,-79.20000000000000,16
12,Los Ríos,86,1189,-1.800000000000000,-79.53333300000000,16
13,Manabí,131,2147,-1.056181000000000,-80.45521700000000,16
14,Morona Santiago,11,163,-2.300000000000000,-78.11666700000001,16
15,Napo,6,124,-0.9890000000000000,-77.81590000000000,16
22,Orellana,13,135,-0.4666670000000000,-76.96666700000000,16
16,Pastaza,7,94,-1.066667000000000,-78.00111099999999,16
17,Pichincha,227,4038,-0.2186110000000000,-78.50972200000000,16
24,Santa Elena,20,419,-2.226700000000000,-80.85830000000000,16
23,Sto. Domingo Tsáchilas,47,755,-0.2541670000000000,-79.17194400000000,16
21,Sucumbíos,12,204,0.08472200000000002,-76.88277800000000,16
18,Tungurahua,59,879,-1.241667000000000,-78.61972200000000,16
19,Zamora Chinchipe,3,80,-4.120000000000000,-78.80000000000000,16
01,Azuay,72,1270,-2.897414000000000,-79.00448100000000,17
02,Bolívar,17,283,-1.605556000000000,-79.00305600000000,17
04,Carchi,15,236,0.8121800000000000,-77.71633000000000,17
03,Cañar,15,356,-2.733333000000000,-78.83333300000000,17
06,Chimborazo,38,791,-1.674347000000000,-78.64829400000001,17
05,Cotopaxi,37,599,-0.9333330000000000,-78.61666700000001,17
07,El Oro,47,1024,-3.266667000000000,-79.96666700000000,17
08,Esmeraldas,37,606,1.050000000000000,-79.20000000000000,17
20,Galápagos,1,16,-0.7999999999999999,-89.40000000000001,17
09,Guayas,428,7447,-2.183333000000000,-79.88333299999999,17
10,Imbabura,36,665,0.3626780000000000,-78.13066700000000,17
11,Loja,53,792,-3.983333000000000,-79.20000000000000,17
12,Los Ríos,72,1261,-1.800000000000000,-79.53333300000000,17
13,Manabí,132,2279,-1.056181000000000,-80.45521700000000,17
14,Morona Santiago,10,173,-2.300000000000000,-78.11666700000001,17
15,Napo,16,140,-0.9890000000000000,-77.81590000000000,17
22,Orellana,8,143,-0.4666670000000000,-76.96666700000000,17
16,Pastaza,10,104,-1.066667000000000,-78.00111099999999,17
17,Pichincha,252,4290,-0.2186110000000000,-78.50972200000000,17
24,Santa Elena,21,440,-2.226700000000000,-80.85830000000000,17
23,Sto. Domingo Tsáchilas,49,804,-0.2541670000000000,-79.17194400000000,17
21,Sucumbíos,17,221,0.08472200000000002,-76.88277800000000,17
18,Tungurahua,61,940,-1.241667000000000,-78.61972200000000,17
19,Zamora Chinchipe,6,86,-4.120000000000000,-78.80000000000000,17
01,Azuay,84,1354,-2.897414000000000,-79.00448100000000,18
02,Bolívar,7,290,-1.605556000000000,-79.00305600000000,18
04,Carchi,13,249,0.8121800000000000,-77.71633000000000,18
03,Cañar,15,371,-2.733333000000000,-78.83333300000000,18
06,Chimborazo,31,822,-1.674347000000000,-78.64829400000001,18
05,Cotopaxi,47,646,-0.9333330000000000,-78.61666700000001,18
07,El Oro,58,1082,-3.266667000000000,-79.96666700000000,18
08,Esmeraldas,26,632,1.050000000000000,-79.20000000000000,18
20,Galápagos,0,16,-0.7999999999999999,-89.40000000000001,18
09,Guayas,439,7886,-2.183333000000000,-79.88333299999999,18
10,Imbabura,29,694,0.3626780000000000,-78.13066700000000,18
11,Loja,46,838,-3.983333000000000,-79.20000000000000,18
12,Los Ríos,82,1343,-1.800000000000000,-79.53333300000000,18
13,Manabí,108,2387,-1.056181000000000,-80.45521700000000,18
