provincia,total,acumuladas,lat,lng,semana
Guayas,471,2191,-2.183333000000000,-79.88333299999999,5
Imbabura,47,221,0.3626780000000000,-78.13066700000000,5
Loja,49,220,-3.983333000000000,-79.20000000000000,5
Los Ríos,63,348,-1.800000000000000,-79.53333300000000,5
Manabí,143,676,-1.056181000000000,-80.45521700000000,5
Morona Santiago,9,41,-2.300000000000000,-78.11666700000001,5
Napo,11,40,-0.9890000000000000,-77.81590000000000,5
Orellana,4,31,-0.4666670000000000,-76.96666700000000,5
Pastaza,5,23,-1.066667000000000,-78.00111099999999,5
Pichincha,234,1342,-0.2186110000000000,-78.50972200000000,5
Santa Elena,29,131,-2.226700000000000,-80.85830000000000,5
Sto. Domingo Tsáchilas,36,241,-0.2541670000000000,-79.17194400000000,5
Sucumbíos,13,62,0.08472200000000002,-76.88277800000000,5
Tungurahua,54,272,-1.241667000000000,-78.61972200000000,5
Zamora Chinchipe,5,27,-4.120000000000000,-78.80000000000000,5
Azuay,65,464,-2.897414000000000,-79.00448100000000,6
Bolívar,21,101,-1.605556000000000,-79.00305600000000,6
Carchi,16,85,0.8121800000000000,-77.71633000000000,6
Cañar,28,132,-2.733333000000000,-78.83333300000000,6
Chimborazo,58,276,-1.674347000000000,-78.64829400000001,6
Cotopaxi,37,221,-0.9333330000000000,-78.61666700000001,6
El Oro,44,350,-3.266667000000000,-79.96666700000000,6
Esmeraldas,34,207,1.050000000000000,-79.20000000000000,6
Galápagos,1,7,-0.7999999999999999,-89.40000000000001,6
Guayas,484,2675,-2.183333000000000,-79.88333299999999,6
Imbabura,37,258,0.3626780000000000,-78.13066700000000,6
Loja,48,268,-3.983333000000000,-79.20000000000000,6
Los Ríos,81,429,-1.800000000000000,-79.53333300000000,6
Manabí,150,826,-1.056181000000000,-80.45521700000000,6
Morona Santiago,5,46,-2.300000000000000,-78.11666700000001,6
Napo,5,45,-0.9890000000000000,-77.81590000000000,6
Orellana,11,42,-0.4666670000000000,-76.96666700000000,6
Pastaza,7,30,-1.066667000000000,-78.00111099999999,6
Pichincha,265,1607,-0.2186110000000000,-78.50972200000000,6
Santa Elena,29,160,-2.226700000000000,-80.85830000000000,6
Sto. Domingo Tsáchilas,38,279,-0.2541670000000000,-79.17194400000000,6
Sucumbíos,11,73,0.08472200000000002,-76.88277800000000,6
Tungurahua,49,321,-1.241667000000000,-78.61972200000000,6
Zamora Chinchipe,5,32,-4.120000000000000,-78.80000000000000,6
Azuay,77,541,-2.897414000000000,-79.00448100000000,7
Bolívar,21,122,-1.605556000000000,-79.00305600000000,7
Carchi,13,98,0.8121800000000000,-77.71633000000000,7
Cañar,24,156,-2.733333000000000,-78.83333300000000,7
Chimborazo,53,329,-1.674347000000000,-78.64829400000001,7
Cotopaxi,27,248,-0.9333330000000000,-78.61666700000001,7
El Oro,69,419,-3.266667000000000,-79.96666700000000,7
Esmeraldas,39,246,1.050000000000000,-79.20000000000000,7
Galápagos,2,9,-0.7999999999999999,-89.40000000000001,7
Guayas,465,3140,-2.183333000000000,-79.88333299999999,7
Imbabura,33,291,0.3626780000000000,-78.13066700000000,7
Loja,59,327,-3.983333000000000,-79.20000000000000,7
Los Ríos,79,508,-1.800000000000000,-79.53333300000000,7
Manabí,107,933,-1.056181000000000,-80.45521700000000,7
Morona Santiago,10,56,-2.300000000000000,-78.11666700000001,7
Napo,4,49,-0.9890000000000000,-77.81590000000000,7
Orellana,7,49,-0.4666670000000000,-76.96666700000000,7
Pastaza,5,35,-1.066667000000000,-78.00111099999999,7
Pichincha,249,1856,-0.2186110000000000,-78.50972200000000,7
Santa Elena,27,187,-2.226700000000000,-80.85830000000000,7
Sto. Domingo Tsáchilas,40,319,-0.2541670000000000,-79.17194400000000,7
Sucumbíos,18,91,0.08472200000000002,-76.88277800000000,7
Tungurahua,44,365,-1.241667000000000,-78.61972200000000,7
Zamora Chinchipe,3,35,-4.120000000000000,-78.80000000000000,7
Azuay,68,609,-2.897414000000000,-79.00448100000000,8
Bolívar,19,141,-1.605556000000000,-79.00305600000000,8
Carchi,18,116,0.8121800000000000,-77.71633000000000,8
Cañar,22,178,-2.733333000000000,-78.83333300000000,8
Chimborazo,42,371,-1.674347000000000,-78.64829400000001,8
Cotopaxi,38,286,-0.9333330000000000,-78.61666700000001,8
El Oro,51,470,-3.266667000000000,-79.96666700000000,8
Esmeraldas,31,277,1.050000000000000,-79.20000000000000,8
Galápagos,0,9,-0.7999999999999999,-89.40000000000001,8
Guayas,416,3556,-2.183333000000000,-79.88333299999999,8
Imbabura,46,337,0.3626780000000000,-78.13066700000000,8
Loja,54,381,-3.983333000000000,-79.20000000000000,8
Los Ríos,67,575,-1.800000000000000,-79.53333300000000,8
Manabí,150,1083,-1.056181000000000,-80.45521700000000,8
Morona Santiago,11,67,-2.300000000000000,-78.11666700000001,8
Napo,6,55,-0.9890000000000000,-77.81590000000000,8
Orellana,10,59,-0.4666670000000000,-76.96666700000000,8
Pastaza,7,42,-1.066667000000000,-78.00111099999999,8
Pichincha,245,2101,-0.2186110000000000,-78.50972200000000,8
Santa Elena,28,215,-2.226700000000000,-80.85830000000000,8
Sto. Domingo Tsáchilas,38,357,-0.2541670000000000,-79.17194400000000,8
Sucumbíos,17,108,0.08472200000000002,-76.88277800000000,8
Tungurahua,50,415,-1.241667000000000,-78.61972200000000,8
Zamora Chinchipe,7,42,-4.120000000000000,-78.80000000000000,8
Azuay,86,695,-2.897414000000000,-79.00448100000000,9
Bolívar,17,158,-1.605556000000000,-79.00305600000000,9
Carchi,12,128,0.8121800000000000,-77.71633000000000,9
Cañar,19,197,-2.733333000000000,-78.83333300000000,9
Chimborazo,44,415,-1.674347000000000,-78.64829400000001,9
Cotopaxi,24,310,-0.9333330000000000,-78.61666700000001,9
El Oro,82,552,-3.266667000000000,-79.96666700000000,9
Esmeraldas,27,304,1.050000000000000,-79.20000000000000,9
Galápagos,3,12,-0.7999999999999999,-89.40000000000001,9
Guayas,400,3956,-2.183333000000000,-79.88333299999999,9
Imbabura,43,380,0.3626780000000000,-78.13066700000000,9
Loja,67,448,-3.983333000000000,-79.20000000000000,9
Los Ríos,80,655,-1.800000000000000,-79.53333300000000,9
Manabí,136,1219,-1.056181000000000,-80.45521700000000,9
Morona Santiago,7,74,-2.300000000000000,-78.11666700000001,9
Napo,9,64,-0.9890000000000000,-77.81590000000000,9
Orellana,12,71,-0.4666670000000000,-76.96666700000000,9
Pastaza,10,52,-1.066667000000000,-78.00111099999999,9
Pichincha,244,2345,-0.2186110000000000,-78.50972200000000,9
Santa Elena,26,241,-2.226700000000000,-80.85830000000000,9
Sto. Domingo Tsáchilas,47,404,-0.2541670000000000,-79.17194400000000,9
Sucumbíos,10,118,0.08472200000000002,-76.88277800000000,9
Tungurahua,55,470,-1.241667000000000,-78.61972200000000,9
Zamora Chinchipe,7,49,-4.120000000000000,-78.80000000000000,9
Azuay,79,774,-2.897414000000000,-79.00448100000000,10
Bolívar,21,179,-1.605556000000000,-79.00305600000000,10
Carchi,9,137,0.8121800000000000,-77.71633000000000,10
Cañar,22,219,-2.733333000000000,-78.83333300000000,10
Chimborazo,78,493,-1.674347000000000,-78.64829400000001,10
Cotopaxi,46,356,-0.9333330000000000,-78.61666700000001,10
El Oro,68,620,-3.266667000000000,-79.96666700000000,10
Esmeraldas,44,348,1.050000000000000,-79.20000000000000,10
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,10
Guayas,419,4375,-2.183333000000000,-79.88333299999999,10
Imbabura,39,419,0.3626780000000000,-78.13066700000000,10
Loja,51,499,-3.983333000000000,-79.20000000000000,10
Los Ríos,91,746,-1.800000000000000,-79.53333300000000,10
Manabí,126,1345,-1.056181000000000,-80.45521700000000,10
Morona Santiago,17,91,-2.300000000000000,-78.11666700000001,10
Napo,7,71,-0.9890000000000000,-77.81590000000000,10
Orellana,10,81,-0.4666670000000000,-76.96666700000000,10
Pastaza,5,57,-1.066667000000000,-78.00111099999999,10
Pichincha,239,2584,-0.2186110000000000,-78.50972200000000,10
Santa Elena,23,264,-2.226700000000000,-80.85830000000000,10
Sto. Domingo Tsáchilas,41,445,-0.2541670000000000,-79.17194400000000,10
Sucumbíos,8,126,0.08472200000000002,-76.88277800000000,10
Tungurahua,67,537,-1.241667000000000,-78.61972200000000,10
Zamora Chinchipe,3,52,-4.120000000000000,-78.80000000000000,10
Azuay,74,848,-2.897414000000000,-79.00448100000000,11
Bolívar,24,203,-1.605556000000000,-79.00305600000000,11
Carchi,10,147,0.8121800000000000,-77.71633000000000,11
Cañar,31,250,-2.733333000000000,-78.83333300000000,11
Chimborazo,39,532,-1.674347000000000,-78.64829400000001,11
Cotopaxi,38,394,-0.9333330000000000,-78.61666700000001,11
El Oro,55,675,-3.266667000000000,-79.96666700000000,11
Esmeraldas,38,386,1.050000000000000,-79.20000000000000,11
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,11
Guayas,449,4824,-2.183333000000000,-79.88333299999999,11
Imbabura,29,448,0.3626780000000000,-78.13066700000000,11
Loja,39,538,-3.983333000000000,-79.20000000000000,11
Los Ríos,75,821,-1.800000000000000,-79.53333300000000,11
Manabí,145,1490,-1.056181000000000,-80.45521700000000,11
Morona Santiago,10,101,-2.300000000000000,-78.11666700000001,11
Napo,7,78,-0.9890000000000000,-77.81590000000000,11
Orellana,12,93,-0.4666670000000000,-76.96666700000000,11
Pastaza,5,62,-1.066667000000000,-78.00111099999999,11
Pichincha,258,2842,-0.2186110000000000,-78.50972200000000,11
Santa Elena,31,295,-2.226700000000000,-80.85830000000000,11
Sto. Domingo Tsáchilas,70,515,-0.2541670000000000,-79.17194400000000,11
Sucumbíos,6,132,0.08472200000000002,-76.88277800000000,11
Tungurahua,58,595,-1.241667000000000,-78.61972200000000,11
Zamora Chinchipe,2,54,-4.120000000000000,-78.80000000000000,11
Azuay,61,909,-2.897414000000000,-79.00448100000000,12
Bolívar,11,214,-1.605556000000000,-79.00305600000000,12
Carchi,17,164,0.8121800000000000,-77.71633000000000,12
Cañar,18,268,-2.733333000000000,-78.83333300000000,12
Chimborazo,49,581,-1.674347000000000,-78.64829400000001,12
Cotopaxi,30,424,-0.9333330000000000,-78.61666700000001,12
El Oro,56,731,-3.266667000000000,-79.96666700000000,12
Esmeraldas,32,418,1.050000000000000,-79.20000000000000,12
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,12
Guayas,459,5283,-2.183333000000000,-79.88333299999999,12
Imbabura,29,477,0.3626780000000000,-78.13066700000000,12
Loja,42,580,-3.983333000000000,-79.20000000000000,12
Los Ríos,75,896,-1.800000000000000,-79.53333300000000,12
Manabí,134,1624,-1.056181000000000,-80.45521700000000,12
Morona Santiago,13,114,-2.300000000000000,-78.11666700000001,12
Napo,7,85,-0.9890000000000000,-77.81590000000000,12
Orellana,10,103,-0.4666670000000000,-76.96666700000000,12
Pastaza,7,69,-1.066667000000000,-78.00111099999999,12
Pichincha,256,3098,-0.2186110000000000,-78.50972200000000,12
Santa Elena,28,323,-2.226700000000000,-80.85830000000000,12
Sto. Domingo Tsáchilas,57,572,-0.2541670000000000,-79.17194400000000,12
Sucumbíos,18,150,0.08472200000000002,-76.88277800000000,12
Tungurahua,65,660,-1.241667000000000,-78.61972200000000,12
Zamora Chinchipe,6,60,-4.120000000000000,-78.80000000000000,12
Azuay,65,974,-2.897414000000000,-79.00448100000000,13
Bolívar,16,230,-1.605556000000000,-79.00305600000000,13
Carchi,16,180,0.8121800000000000,-77.71633000000000,13
Cañar,16,284,-2.733333000000000,-78.83333300000000,13
Chimborazo,41,622,-1.674347000000000,-78.64829400000001,13
Cotopaxi,42,466,-0.9333330000000000,-78.61666700000001,13
El Oro,77,808,-3.266667000000000,-79.96666700000000,13
Esmeraldas,39,457,1.050000000000000,-79.20000000000000,13
Galápagos,0,12,-0.7999999999999999,-89.40000000000001,13
Guayas,433,5716,-2.183333000000000,-79.88333299999999,13
Imbabura,36,513,0.3626780000000000,-78.13066700000000,13
Loja,37,617,-3.983333000000000,-79.20000000000000,13
Los Ríos,60,956,-1.800000000000000,-79.53333300000000,13
Manabí,127,1751,-1.056181000000000,-80.45521700000000,13
Morona Santiago,13,127,-2.300000000000000,-78.11666700000001,13
Napo,11,96,-0.9890000000000000,-77.81590000000000,13
Orellana,8,111,-0.4666670000000000,-76.96666700000000,13
Pastaza,7,76,-1.066667000000000,-78.00111099999999,13
Pichincha,254,3352,-0.2186110000000000,-78.50972200000000,13
Santa Elena,18,341,-2.226700000000000,-80.85830000000000,13
Sto. Domingo Tsáchilas,46,618,-0.2541670000000000,-79.17194400000000,13
Sucumbíos,9,159,0.08472200000000002,-76.88277800000000,13
Tungurahua,50,710,-1.241667000000000,-78.61972200000000,13
Zamora Chinchipe,9,69,-4.120000000000000,-78.80000000000000,13
Azuay,76,1050,-2.897414000000000,-79.00448100000000,14
Bolívar,17,247,-1.605556000000000,-79.00305600000000,14
Carchi,12,192,0.8121800000000000,-77.71633000000000,14
Cañar,21,305,-2.733333000000000,-78.83333300000000,14
Chimborazo,55,677,-1.674347000000000,-78.64829400000001,14
Cotopaxi,34,500,-0.9333330000000000,-78.61666700000001,14
El Oro,72,880,-3.266667000000000,-79.96666700000000,14
Esmeraldas,38,495,1.050000000000000,-79.20000000000000,14
Galápagos,1,13,-0.7999999999999999,-89.40000000000001,14
Guayas,423,6139,-2.183333000000000,-79.88333299999999,14
Imbabura,44,557,0.3626780000000000,-78.13066700000000,14
Loja,38,655,-3.983333000000000,-79.20000000000000,14
Los Ríos,78,1034,-1.800000000000000,-79.53333300000000,14
Manabí,123,1874,-1.056181000000000,-80.45521700000000,14
Morona Santiago,11,138,-2.300000000000000,-78.11666700000001,14
Napo,14,110,-0.9890000000000000,-77.81590000000000,14
Orellana,5,116,-0.4666670000000000,-76.96666700000000,14
Pastaza,4,80,-1.066667000000000,-78.00111099999999,14
Pichincha,250,3602,-0.2186110000000000,-78.50972200000000,14
Santa Elena,31,372,-2.226700000000000,-80.85830000000000,14
Sto. Domingo Tsáchilas,47,665,-0.2541670000000000,-79.17194400000000,14
Sucumbíos,23,182,0.08472200000000002,-76.88277800000000,14
Tungurahua,43,753,-1.241667000000000,-78.61972200000000,14
Zamora Chinchipe,5,74,-4.120000000000000,-78.80000000000000,14
Azuay,75,1125,-2.897414000000000,-79.00448100000000,15
Bolívar,6,253,-1.605556000000000,-79.00305600000000,15
Carchi,14,206,0.8121800000000000,-77.71633000000000,15
Cañar,18,323,-2.733333000000000,-78.83333300000000,15
Chimborazo,30,707,-1.674347000000000,-78.64829400000001,15
Cotopaxi,37,537,-0.9333330000000000,-78.61666700000001,15
El Oro,55,935,-3.266667000000000,-79.96666700000000,15
Esmeraldas,37,532,1.050000000000000,-79.20000000000000,15
Galápagos,1,14,-0.7999999999999999,-89.40000000000001,15
Guayas,429,6568,-2.183333000000000,-79.88333299999999,15
Imbabura,44,601,0.3626780000000000,-78.13066700000000,15
Loja,38,693,-3.983333000000000,-79.20000000000000,15
Los Ríos,69,1103,-1.800000000000000,-79.53333300000000,15
Manabí,142,2016,-1.056181000000000,-80.45521700000000,15
Morona Santiago,14,152,-2.300000000000000,-78.11666700000001,15
Napo,8,118,-0.9890000000000000,-77.81590000000000,15
Orellana,6,122,-0.4666670000000000,-76.96666700000000,15
Pastaza,7,87,-1.066667000000000,-78.00111099999999,15
Pichincha,209,3811,-0.2186110000000000,-78.50972200000000,15
Santa Elena,27,399,-2.226700000000000,-80.85830000000000,15
Sto. Domingo Tsáchilas,43,708,-0.2541670000000000,-79.17194400000000,15
Sucumbíos,10,192,0.08472200000000002,-76.88277800000000,15
Tungurahua,67,820,-1.241667000000000,-78.61972200000000,15
Zamora Chinchipe,3,77,-4.120000000000000,-78.80000000000000,15
Azuay,73,1198,-2.897414000000000,-79.00448100000000,16
Bolívar,13,266,-1.605556000000000,-79.00305600000000,16
Carchi,15,221,0.8121800000000000,-77.71633000000000,16
Cañar,18,341,-2.733333000000000,-78.83333300000000,16
Chimborazo,46,753,-1.674347000000000,-78.64829400000001,16
Cotopaxi,25,562,-0.9333330000000000,-78.61666700000001,16
El Oro,42,977,-3.266667000000000,-79.96666700000000,16
Esmeraldas,37,569,1.050000000000000,-79.20000000000000,16
Galápagos,1,15,-0.7999999999999999,-89.40000000000001,16
Guayas,451,7019,-2.183333000000000,-79.88333299999999,16
Imbabura,28,629,0.3626780000000000,-78.13066700000000,16
Loja,46,739,-3.983333000000000,-79.20000000000000,16
Los Ríos,86,1189,-1.800000000000000,-79.53333300000000,16
Manabí,131,2147,-1.056181000000000,-80.45521700000000,16
Morona Santiago,11,163,-2.300000000000000,-78.11666700000001,16
Napo,6,124,-0.9890000000000000,-77.81590000000000,16
Orellana,13,135,-0.4666670000000000,-76.96666700000000,16
Pastaza,7,94,-1.066667000000000,-78.00111099999999,16
Pichincha,227,4038,-0.2186110000000000,-78.50972200000000,16
Santa Elena,20,419,-2.226700000000000,-80.85830000000000,16
Sto. Domingo Tsáchilas,47,755,-0.2541670000000000,-79.17194400000000,16
Sucumbíos,12,204,0.08472200000000002,-76.88277800000000,16
Tungurahua,59,879,-1.241667000000000,-78.61972200000000,16
Zamora Chinchipe,3,80,-4.120000000000000,-78.80000000000000,16
Azuay,72,1270,-2.897414000000000,-79.00448100000000,17
Bolívar,17,283,-1.605556000000000,-79.00305600000000,17
Carchi,15,236,0.8121800000000000,-77.71633000000000,17
Cañar,15,356,-2.733333000000000,-78.83333300000000,17
Chimborazo,38,791,-1.674347000000000,-78.64829400000001,17
Cotopaxi,37,599,-0.9333330000000000,-78.61666700000001,17
El Oro,47,1024,-3.266667000000000,-79.96666700000000,17
Esmeraldas,37,606,1.050000000000000,-79.20000000000000,17
Galápagos,1,16,-0.7999999999999999,-89.40000000000001,17
Guayas,428,7447,-2.183333000000000,-79.88333299999999,17
Imbabura,36,665,0.3626780000000000,-78.13066700000000,17
Loja,53,792,-3.983333000000000,-79.20000000000000,17
Los Ríos,72,1261,-1.800000000000000,-79.53333300000000,17
Manabí,132,2279,-1.056181000000000,-80.45521700000000,17
Morona Santiago,10,173,-2.300000000000000,-78.11666700000001,17
Napo,16,140,-0.9890000000000000,-77.81590000000000,17
Orellana,8,143,-0.4666670000000000,-76.96666700000000,17
Pastaza,10,104,-1.066667000000000,-78.00111099999999,17
Pichincha,252,4290,-0.2186110000000000,-78.50972200000000,17
Santa Elena,21,440,-2.226700000000000,-80.85830000000000,17
Sto. Domingo Tsáchilas,49,804,-0.2541670000000000,-79.17194400000000,17
Sucumbíos,17,221,0.08472200000000002,-76.88277800000000,17
Tungurahua,61,940,-1.241667000000000,-78.61972200000000,17
Zamora Chinchipe,6,86,-4.120000000000000,-78.80000000000000,17
Azuay,84,1354,-2.897414000000000,-79.00448100000000,18
Bolívar,7,290,-1.605556000000000,-79.00305600000000,18
Carchi,13,249,0.8121800000000000,-77.71633000000000,18
Cañar,15,371,-2.733333000000000,-78.83333300000000,18
Chimborazo,31,822,-1.674347000000000,-78.64829400000001,18
Cotopaxi,47,646,-0.9333330000000000,-78.61666700000001,18
El Oro,58,1082,-3.266667000000000,-79.96666700000000,18
Esmeraldas,26,632,1.050000000000000,-79.20000000000000,18
Galápagos,0,16,-0.7999999999999999,-89.40000000000001,18
Guayas,439,7886,-2.183333000000000,-79.88333299999999,18
Imbabura,29,694,0.3626780000000000,-78.13066700000000,18
Loja,46,838,-3.983333000000000,-79.20000000000000,18
Los Ríos,82,1343,-1.800000000000000,-79.53333300000000,18
Manabí,108,2387,-1.056181000000000,-80.45521700000000,18
Morona Santiago,15,188,-2.300000000000000,-78.11666700000001,18
Napo,10,150,-0.9890000000000000,-77.81590000000000,18
Orellana,9,152,-0.4666670000000000,-76.96666700000000,18
Pastaza,4,108,-1.066667000000000,-78.00111099999999,18
Pichincha,261,4551,-0.2186110000000000,-78.50972200000000,18
Santa Elena,27,467,-2.226700000000000,-80.85830000000000,18
Sto. Domingo Tsáchilas,43,847,-0.2541670000000000,-79.17194400000000,18
Sucumbíos,19,240,0.08472200000000002,-76.88277800000000,18
Tungurahua,39,979,-1.241667000000000,-78.61972200000000,18
Zamora Chinchipe,2,88,-4.120000000000000,-78.80000000000000,18
Azuay,88,1442,-2.897414000000000,-79.00448100000000,19
Bolívar,15,305,-1.605556000000000,-79.00305600000000,19
Carchi,22,271,0.8121800000000000,-77.71633000000000,19
Cañar,21,392,-2.733333000000000,-78.83333300000000,19
Chimborazo,52,874,-1.674347000000000,-78.64829400000001,19
Cotopaxi,39,685,-0.9333330000000000,-78.61666700000001,19
El Oro,41,1123,-3.266667000000000,-79.96666700000000,19
Esmeraldas,23,655,1.050000000000000,-79.20000000000000,19
Galápagos,1,17,-0.7999999999999999,-89.40000000000001,19
Guayas,374,8260,-2.183333000000000,-79.88333299999999,19
Imbabura,44,738,0.3626780000000000,-78.13066700000000,19
Loja,45,883,-3.983333000000000,-79.20000000000000,19
Los Ríos,58,1401,-1.800000000000000,-79.53333300000000,19
Manabí,105,2492,-1.056181000000000,-80.45521700000000,19
Morona Santiago,8,196,-2.300000000000000,-78.11666700000001,19
Napo,4,154,-0.9890000000000000,-77.81590000000000,19
Orellana,10,162,-0.4666670000000000,-76.96666700000000,19
Pastaza,7,115,-1.066667000000000,-78.00111099999999,19
