provincia,provincia_poblacion,canton,canton_poblacion,lat,lng,01/01/2022,02/01/2022,03/01/2022,04/01/2022,05/01/2022,06/01/2022,07/01/2022,08/01/2022,09/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022
Guayas,4387434,Balao,26348,-2.910000000000000,-79.81000000000000,251.06%,251.06%,251.78%,252.46%,252.85%,253.37%,254.05%,254.05%,126.99%,127.38%,127.82%,128.41%,128.89%,129.13%,129.23%,129.77%,130.01%,130.16%,130.26%,130.97%,131.08%,131.12%,131.13%,131.23%,131.28%,131.32%,131.36%,131.38%
Guayas,4387434,Balzar,60260,-1.360000000000000,-79.90000000000001,264.82%,264.82%,265.55%,266.52%,267.33%,268.36%,269.57%,270.22%,135.1%,135.77%,136.37%,137.57%,138.43%,138.94%,139.02%,139.04%,139.41%,139.71%,139.99%,140.27%,140.54%,140.64%,140.64%,141%,141.29%,141.52%,141.87%,142.29%
Guayas,4387434,Colimes,26169,-1.550000000000000,-80.01666700000000,194.96%,194.96%,194.96%,195.18%,195.39%,195.39%,195.88%,196.58%,98.28%,99.15%,100.53%,101.44%,102.79%,103.45%,103.59%,103.66%,103.96%,104.18%,104.58%,104.77%,105.12%,105.29%,105.29%,105.57%,105.76%,106.03%,106.33%,106.55%
Guayas,4387434,Coronel Marcelino Maridueña,13132,-2.200000000000000,-79.42000000000000,298.93%,298.93%,298.93%,299.42%,300.41%,302.95%,305.3%,305.3%,152.66%,154.58%,155.71%,156.34%,156.88%,157.35%,157.42%,157.42%,157.63%,157.97%,158.09%,158.21%,158.34%,158.36%,158.36%,158.44%,158.48%,158.67%,158.83%,159.08%
Guayas,4387434,Daule,173684,-1.866667000000000,-79.98333300000000,230.29%,230.29%,230.93%,231.8%,232.56%,233.15%,233.53%,233.73%,116.84%,117.26%,117.61%,117.95%,118.31%,118.67%,118.77%,118.83%,119.09%,119.37%,119.54%,119.75%,120.04%,120.11%,120.14%,120.31%,120.4%,120.49%,120.65%,120.75%
Guayas,4387434,Durán,315724,-2.166667000000000,-79.83333300000000,205.72%,205.77%,206.44%,207.21%,207.91%,208.55%,209.09%,209.44%,104.88%,105.19%,105.59%,105.99%,106.34%,106.67%,106.82%,106.88%,107.16%,107.45%,107.64%,107.82%,107.98%,108.06%,108.09%,108.24%,108.41%,108.53%,108.61%,108.66%
Guayas,4387434,El Triunfo,59636,-2.330000000000000,-79.40000000000001,244.28%,244.37%,245.13%,246.04%,247.14%,247.65%,248.18%,248.47%,124.23%,124.51%,124.74%,124.96%,125.25%,125.49%,125.63%,125.66%,125.9%,126.21%,126.43%,126.57%,126.85%,126.96%,126.98%,127.16%,127.27%,127.36%,127.69%,128.2%
Guayas,4387434,Empalme,86073,-1.046111000000000,-79.63361100000000,254.75%,254.76%,255.42%,256.21%,256.66%,257.18%,257.68%,257.7%,128.83%,129.11%,129.41%,129.74%,130.02%,130.25%,130.33%,130.37%,130.62%,130.76%,130.89%,131.04%,131.53%,131.62%,131.65%,131.92%,132.02%,132.09%,132.27%,132.52%
Guayas,4387434,General Antonio Elizalde,13156,-2.200000000000000,-79.17000000000000,406.02%,406.02%,406.83%,407.37%,408.6%,410.19%,410.79%,410.79%,205.4%,206.25%,206.76%,207.48%,207.62%,207.88%,207.88%,207.88%,208.44%,209.27%,209.88%,210.14%,211.01%,211.01%,211.01%,211.33%,211.61%,211.9%,212.15%,212.19%
Guayas,4387434,Guayaquil,2723665,-2.183333000000000,-79.88333299999999,289.71%,289.73%,290.28%,290.87%,291.51%,292.14%,292.72%,292.9%,146.56%,146.9%,147.3%,147.72%,148.1%,148.48%,148.58%,148.64%,148.96%,149.24%,149.49%,149.72%,149.93%,149.98%,150.01%,150.18%,150.35%,150.5%,150.62%,150.71%
Guayas,4387434,Isidro Ayora,14582,-1.883333000000000,-80.16666700000000,343.05%,343.05%,343.15%,344.41%,344.75%,344.95%,345.21%,345.21%,172.58%,172.81%,173.16%,173.65%,173.67%,173.67%,173.67%,173.67%,173.67%,174.01%,174.8%,175.17%,175.31%,175.31%,175.31%,175.38%,175.39%,175.42%,176.12%,176.4%
Guayas,4387434,Lomas de Sargentillo,24220,-1.883333000000000,-80.08333300000000,273.13%,273.13%,273.44%,273.98%,273.98%,275.41%,275.84%,275.84%,137.94%,138.11%,138.27%,138.61%,138.74%,138.91%,138.91%,138.91%,138.99%,139.1%,139.18%,139.32%,139.41%,139.41%,139.41%,139.45%,139.46%,139.49%,139.56%,140.05%
Guayas,4387434,Milagro,199835,-2.126944000000000,-79.59916699999999,269.36%,269.36%,269.99%,270.57%,271.26%,271.8%,272.24%,272.26%,135.86%,136.41%,136.81%,137.15%,137.72%,138.19%,138.21%,138.21%,138.58%,138.79%,139.07%,139.5%,139.85%,139.85%,139.85%,139.99%,140.12%,140.28%,140.57%,140.74%
Guayas,4387434,Naranjal,95052,-2.672800000000000,-79.61499999999999,263.05%,263.06%,263.54%,264.09%,264.64%,265.35%,266.11%,266.36%,133.66%,134.2%,134.81%,135.25%,135.7%,136.07%,136.29%,136.43%,136.85%,137.1%,137.31%,137.66%,137.9%,137.94%,137.97%,138.15%,138.28%,138.38%,138.52%,138.66%
Guayas,4387434,Naranjito,43862,-2.173000000000000,-79.46710000000000,274.78%,274.78%,275.39%,276.16%,277.58%,278.92%,280.16%,280.16%,140.45%,140.88%,141.52%,142.09%,142.31%,142.68%,142.68%,142.86%,143.29%,143.56%,144.38%,145%,145.57%,145.66%,145.88%,146.28%,146.45%,146.66%,147.01%,147.67%
Guayas,4387434,Nobol,26444,-1.916671000000000,-80.01153900000000,294.55%,294.55%,294.96%,295.61%,296.41%,296.97%,297.32%,297.83%,149.25%,149.52%,149.98%,150.23%,150.45%,150.63%,150.83%,150.92%,151.19%,151.5%,151.82%,151.96%,152.2%,152.42%,152.46%,152.55%,152.65%,152.67%,152.71%,152.78%
Guayas,4387434,Palestina,18451,-1.626300000000000,-79.97700000000000,250.91%,250.91%,252.55%,252.55%,252.55%,252.55%,252.55%,253.14%,127.07%,127.6%,128.19%,129.2%,130.23%,131.06%,131.22%,131.29%,131.53%,132.02%,132.31%,132.48%,132.79%,132.84%,132.84%,132.9%,133.17%,133.46%,133.89%,134.24%
Guayas,4387434,Pedro Carbo,51802,-1.833333000000000,-80.23333300000000,247.67%,247.67%,247.84%,248.76%,249.4%,250.13%,250.58%,251.64%,125.87%,126.22%,126.7%,127.15%,127.52%,127.78%,127.88%,127.94%,128.25%,128.72%,129.09%,129.64%,129.93%,129.96%,129.98%,130.03%,130.09%,130.12%,130.51%,130.87%
Guayas,4387434,Playas,59628,-2.623330000000000,-80.38750000000000,300.15%,300.19%,300.67%,301.27%,301.97%,302.64%,303.18%,303.88%,152.18%,152.43%,152.72%,152.95%,153.22%,153.79%,153.96%,154.05%,154.29%,154.51%,154.7%,154.91%,155.29%,155.36%,155.4%,155.52%,155.66%,156.28%,156.53%,156.65%
Guayas,4387434,Salitre,65765,-1.829444000000000,-79.81555600000000,240.31%,240.31%,241.02%,241.69%,242.29%,243.24%,244.16%,244.16%,122.08%,122.64%,123.23%,123.7%,124.36%,124.93%,124.93%,124.93%,125.36%,125.66%,126.07%,126.49%,126.86%,126.92%,126.92%,127.16%,127.31%,127.47%,127.62%,127.73%
Guayas,4387434,Samborondón,102404,-2.183333000000000,-79.88333299999999,531%,531%,531.66%,532.31%,533.03%,533.96%,534.94%,535.3%,266.72%,267.24%,267.68%,268.03%,268.37%,268.79%,269%,269.04%,269.3%,269.57%,269.83%,270%,270.21%,270.34%,270.37%,270.55%,270.69%,270.84%,270.98%,271.14%
Guayas,4387434,San Jacinto De Yaguachi,78204,-2.120000000000000,-79.69000000000000,216.98%,216.98%,217.69%,218.87%,219.84%,220.74%,221.79%,222%,111.27%,111.88%,112.44%,112.91%,113.66%,114.01%,114.11%,114.17%,114.54%,114.88%,115.17%,115.5%,115.85%,116.06%,116.12%,116.24%,116.46%,116.61%,116.8%,117.02%
Guayas,4387434,Santa Lucía,45004,-1.713889000000000,-79.98500000000000,273.13%,273.13%,273.39%,273.91%,274.3%,274.67%,275.1%,275.34%,137.76%,138.13%,138.51%,138.87%,139.21%,139.36%,139.36%,139.38%,139.6%,140.06%,140.36%,140.63%,140.8%,140.87%,140.94%,141.01%,141.08%,141.2%,141.31%,141.46%
Guayas,4387434,Simón Bolivar,32224,-2.156667000000000,-79.88750000000000,258.68%,258.68%,259.4%,260.35%,261.31%,262.48%,263.86%,264.39%,132.37%,132.94%,133.9%,134.58%,135.23%,135.64%,135.89%,136.04%,136.52%,136.88%,137.14%,137.45%,137.83%,137.96%,138.04%,138.34%,138.61%,138.7%,138.87%,138.99%
Imbabura,476257,Antonio Ante,54311,0.3200000000000000,-78.20999999999999,325.57%,325.59%,326.05%,326.36%,326.82%,327.1%,327.31%,327.4%,163.8%,163.93%,164.19%,164.23%,164.28%,164.34%,164.39%,164.44%,164.56%,164.63%,164.73%,164.77%,164.82%,164.84%,164.85%,164.9%,165.04%,165.29%,165.43%,165.57%
Imbabura,476257,Cotacachi,44203,0.3000000000000000,-78.26666700000000,355.86%,355.89%,356.85%,358.22%,359.24%,360.07%,361.04%,361.53%,181.07%,181.61%,182.22%,182.94%,183.29%,183.68%,184.09%,184.35%,184.86%,185.45%,185.65%,185.84%,185.97%,186.07%,186.12%,186.18%,186.27%,186.4%,186.55%,186.62%
Imbabura,476257,Ibarra,221149,0.3626780000000000,-78.13066700000000,306.22%,306.22%,306.44%,306.63%,306.75%,307.1%,307.38%,307.38%,153.65%,153.89%,154.15%,154.47%,154.73%,155.01%,155.07%,155.07%,155.32%,155.52%,155.66%,155.79%,155.9%,155.91%,155.94%,156.06%,156.17%,156.29%,156.4%,156.48%
Imbabura,476257,Otavalo,125785,0.2333330000000000,-78.26666700000000,299.2%,299.22%,299.7%,300.22%,300.74%,301.14%,301.47%,301.58%,150.81%,150.96%,151.18%,151.24%,151.41%,151.63%,151.82%,151.95%,152.19%,152.44%,152.57%,152.71%,152.78%,152.81%,152.83%,152.91%,153.26%,153.5%,153.74%,153.95%
Imbabura,476257,Pimampiro,13269,0.4000000000000000,-77.97000000000000,426.51%,426.51%,427%,427.37%,427.78%,428.28%,428.88%,428.88%,214.48%,214.81%,215.28%,215.74%,216.06%,216.6%,216.6%,217.17%,217.62%,217.91%,218.06%,218.26%,218.35%,218.35%,218.35%,218.48%,218.61%,218.74%,218.81%,218.92%
Imbabura,476257,San Miguel de Urcuquí,17540,0.5200000000000000,-78.20000000000000,358.26%,358.26%,358.75%,359.2%,359.34%,359.75%,359.91%,360.23%,180.16%,180.26%,180.48%,180.83%,180.97%,181.05%,181.05%,181.05%,181.21%,181.35%,181.47%,181.56%,181.63%,181.63%,181.63%,181.72%,181.82%,181.86%,181.95%,182.01%
Loja,521154,Calvas,29565,-4.320000000000000,-79.56000000000000,323.6%,323.63%,323.92%,324.19%,324.49%,324.74%,325.01%,325.01%,162.52%,162.73%,163.01%,163.32%,163.52%,163.89%,163.89%,163.89%,164.16%,164.29%,164.45%,164.54%,164.6%,164.6%,164.6%,164.77%,164.89%,165.03%,165.12%,165.18%
Loja,521154,Catamayo,35961,-3.980000000000000,-79.34999999999999,316.48%,316.48%,316.8%,317.05%,317.37%,317.96%,318.4%,318.4%,159.21%,159.69%,160.17%,160.57%,160.97%,161.33%,161.4%,161.42%,161.61%,161.74%,161.85%,162.01%,162.1%,162.1%,162.1%,162.16%,162.2%,162.24%,162.3%,162.32%
Loja,521154,Celica,16160,-4.102500000000000,-79.95444400000000,278.86%,278.86%,278.99%,279.13%,279.33%,279.96%,280.35%,280.35%,140.2%,140.34%,140.57%,140.69%,140.87%,141.5%,141.51%,141.62%,141.84%,141.97%,142.07%,142.13%,142.2%,142.2%,142.21%,142.3%,142.38%,142.46%,142.71%,142.73%
Loja,521154,Chaguarpamba,6620,-3.850000000000000,-79.65000000000001,349.24%,349.24%,349.31%,349.49%,349.58%,349.79%,350.3%,350.3%,175.24%,175.54%,175.82%,176.1%,176.47%,176.59%,176.66%,176.86%,177.08%,177.13%,177.24%,177.28%,177.28%,177.28%,177.28%,177.28%,177.34%,177.36%,177.37%,177.42%
Loja,521154,Espíndola,14209,-4.583056000000000,-79.42694400000001,348.75%,348.75%,348.99%,349.29%,349.65%,349.98%,350.38%,350.38%,175.21%,175.45%,175.82%,176.13%,176.29%,176.64%,176.73%,176.82%,176.98%,177.04%,177.14%,177.26%,177.43%,177.45%,177.49%,177.59%,177.69%,177.77%,177.83%,177.92%
Loja,521154,Gonzanamá,10953,-4.231389000000000,-79.43527800000000,396.37%,396.37%,396.49%,396.6%,396.77%,396.99%,397.21%,397.21%,198.7%,198.85%,199.05%,199.37%,199.53%,199.72%,199.72%,199.72%,199.82%,199.95%,200.09%,200.29%,200.34%,200.34%,200.34%,200.45%,200.53%,200.68%,200.75%,200.84%
Loja,521154,Loja,274112,-3.983333000000000,-79.20000000000000,311.55%,311.55%,311.9%,312.27%,312.71%,313.08%,313.4%,313.57%,156.87%,157.13%,157.43%,157.79%,158.1%,158.31%,158.49%,158.58%,158.77%,158.94%,159.07%,159.19%,159.28%,159.33%,159.38%,159.49%,159.56%,159.62%,159.67%,159.74%
Loja,521154,Macará,20269,-4.383333000000000,-79.95000000000000,331.41%,331.55%,331.82%,332.04%,332.25%,332.54%,332.85%,332.95%,166.16%,166.46%,166.65%,167.13%,167.27%,167.45%,167.52%,167.59%,167.75%,167.86%,167.94%,168.1%,168.23%,168.28%,168.33%,168.45%,168.62%,168.74%,168.84%,168.96%
Loja,521154,Olmedo,4220,-3.934000000000000,-79.64800000000000,392.65%,392.65%,392.75%,392.89%,392.99%,393.32%,394.27%,394.27%,197.04%,197.18%,197.32%,197.49%,197.61%,197.75%,198.03%,198.13%,198.27%,198.84%,198.93%,199.08%,199.08%,199.08%,199.08%,199.08%,199.1%,199.22%,199.22%,199.22%
Loja,521154,Paltas,23471,-4.050000000000000,-79.65000000000001,330.21%,330.21%,330.48%,330.75%,331.07%,331.38%,331.83%,331.83%,165.92%,166.27%,166.46%,166.66%,166.96%,167.21%,167.3%,167.37%,167.6%,167.81%,168.01%,168.11%,168.15%,168.15%,168.15%,168.23%,168.29%,168.31%,168.37%,168.43%
Loja,521154,Pindal,10540,-4.116100000000000,-80.10760000000001,384.99%,384.99%,385.01%,385.09%,385.24%,385.46%,386.28%,386.28%,193.17%,193.87%,194.23%,194.86%,195.28%,195.71%,195.71%,196%,196.27%,196.49%,196.73%,196.83%,196.97%,196.97%,197.03%,197.17%,197.22%,197.49%,197.49%,197.59%
Loja,521154,Puyango,15925,-3.870000000000000,-80.09000000000000,401.48%,401.48%,401.71%,401.97%,402.26%,402.68%,403.08%,403.08%,201.53%,201.92%,202.15%,202.67%,202.98%,203.31%,203.39%,203.65%,203.77%,203.85%,203.94%,204.03%,204.11%,204.15%,204.21%,204.22%,204.41%,204.51%,204.65%,204.72%
Loja,521154,Quilanga,4197,-4.298000000000000,-79.39860000000000,319.04%,319.04%,319.32%,319.47%,319.51%,319.56%,319.56%,319.56%,159.59%,159.66%,159.71%,160.02%,160.26%,160.3%,160.3%,160.3%,160.33%,160.38%,160.4%,160.4%,160.42%,160.42%,160.42%,160.5%,160.57%,160.59%,160.59%,160.69%
Loja,521154,Saraguro,33506,-3.625300000000000,-79.24110000000000,257.78%,257.78%,258.19%,258.53%,258.92%,259.48%,259.86%,259.86%,129.98%,130.18%,131.24%,131.75%,132.39%,132.79%,132.79%,132.87%,133.1%,133.49%,133.56%,133.68%,133.75%,133.75%,133.75%,133.97%,134.1%,134.3%,134.41%,134.43%
Loja,521154,Sozoranga,7121,-4.327778000000000,-79.78972200000000,233.39%,233.39%,233.45%,233.45%,233.48%,233.56%,233.62%,233.62%,117.79%,117.81%,117.96%,117.99%,118.09%,118.17%,118.17%,118.17%,118.19%,118.47%,118.64%,118.68%,118.69%,118.69%,118.69%,118.8%,118.92%,119.04%,119.14%,119.22%
Loja,521154,Zapotillo,14325,-4.386360000000000,-80.24360000000000,349.45%,349.45%,349.57%,349.67%,349.89%,350.14%,350.38%,350.44%,175.23%,175.39%,175.56%,175.69%,176.02%,176.19%,176.22%,176.23%,176.27%,176.37%,176.45%,176.58%,176.68%,176.69%,176.69%,176.78%,176.85%,176.94%,177.19%,177.21%
Los Ríos,921763,Baba,43429,-1.784167000000000,-79.67666699999999,262.27%,262.27%,262.27%,262.71%,263.39%,264.07%,264.57%,264.68%,132.35%,132.56%,134.05%,134.74%,135.22%,135.38%,135.47%,135.48%,135.78%,135.96%,136.15%,136.41%,136.58%,137.17%,137.18%,137.55%,138.01%,138.2%,138.34%,138.58%
Los Ríos,921763,Babahoyo,175281,-1.800000000000000,-79.53333300000000,252.52%,252.52%,253.27%,254.13%,255.41%,256.43%,257.27%,257.32%,128.65%,129.08%,129.59%,130.16%,130.64%,130.92%,130.93%,130.93%,131.27%,131.64%,132.05%,132.41%,132.78%,132.8%,132.81%,133.13%,133.52%,133.73%,133.94%,134.12%
Los Ríos,921763,Buena Fe,83654,-0.8985720000000000,-79.48891600000000,267.83%,267.83%,268.34%,268.85%,269.18%,269.97%,270.76%,271.24%,135.94%,136.44%,137.15%,137.6%,138.06%,138.41%,138.61%,138.81%,139.07%,139.3%,139.46%,139.6%,140.19%,140.25%,140.27%,140.38%,140.5%,140.58%,140.8%,141.03%
Los Ríos,921763,Mocache,43316,-1.183850000000000,-79.50552999999999,216.92%,216.92%,216.92%,216.92%,218%,219%,220.01%,220.89%,110.88%,111.15%,111.47%,112.4%,112.98%,113.66%,114.02%,114.26%,114.39%,114.61%,114.8%,115.47%,115.81%,116.17%,116.41%,116.57%,117.04%,117.55%,118.05%,118.49%
Los Ríos,921763,Montalvo,28720,-1.793800000000000,-79.28570000000001,274.44%,274.44%,274.46%,275.46%,276.96%,278.11%,279.48%,279.77%,140.1%,140.52%,140.96%,141.39%,141.62%,141.98%,142.05%,142.05%,142.32%,142.52%,142.83%,143.18%,143.44%,143.5%,143.5%,143.78%,143.92%,144.18%,144.36%,144.48%
Los Ríos,921763,Palenque,23638,-1.432800000000000,-79.74950000000000,214.42%,214.42%,214.82%,215.57%,216.27%,217.07%,217.94%,217.94%,108.96%,109.48%,110.26%,110.97%,111.35%,111.96%,111.96%,111.96%,112.34%,112.86%,113.14%,113.36%,114.4%,114.4%,114.4%,114.57%,114.66%,115.84%,116.25%,116.5%
Los Ríos,921763,Puebloviejo,44725,-1.550000000000000,-79.53388900000000,268.4%,268.4%,269.09%,269.72%,271.07%,272.16%,273.37%,273.64%,136.81%,137.52%,138.3%,139.22%,139.84%,140.53%,140.63%,140.63%,141.31%,141.72%,142.27%,142.69%,143.13%,143.17%,143.17%,143.55%,143.81%,143.99%,144.17%,144.39%
Los Ríos,921763,Quevedo,213842,-1.033333000000000,-79.45000000000000,257.09%,257.09%,257.69%,258.59%,259.81%,260.91%,261.68%,261.95%,131.07%,131.53%,132.3%,133.13%,133.76%,134.17%,134.23%,134.31%,134.59%,134.91%,135.17%,135.41%,135.93%,136.04%,136.18%,136.41%,136.74%,136.98%,137.33%,137.56%
Los Ríos,921763,Quinsaloma,20428,-1.206200000000000,-79.31450000000000,272.76%,272.76%,273.38%,274.15%,275.22%,275.86%,276.63%,276.63%,138.29%,138.77%,139.57%,140.25%,140.82%,141.18%,141.59%,141.59%,141.9%,142.15%,142.33%,142.59%,142.75%,142.85%,142.85%,143.24%,143.35%,143.46%,143.5%,143.68%
Los Ríos,921763,Urdaneta,32618,-1.570556000000000,-79.47111099999999,273.67%,273.67%,274.6%,275.57%,276.76%,278.17%,279.59%,279.78%,139.87%,140.6%,141.24%,141.68%,142.09%,142.58%,142.6%,142.6%,143.02%,143.33%,143.66%,144.11%,144.35%,144.36%,144.36%,144.62%,144.79%,144.91%,145.28%,145.54%
Los Ríos,921763,Valencia,54637,-0.9525000000000000,-79.35310000000000,278.51%,278.51%,279.3%,280.26%,281.04%,282.16%,282.73%,283.08%,141.63%,142.27%,142.61%,142.98%,143.52%,143.79%,144.04%,144.04%,144.36%,144.59%,144.72%,144.95%,145.38%,145.53%,145.63%,145.85%,145.93%,145.98%,146.33%,146.55%
Los Ríos,921763,Ventanas,75146,-1.450000000000000,-79.47000000000000,260.62%,260.62%,261.43%,262.27%,263.42%,264.45%,265.46%,265.67%,132.83%,133.47%,134.07%,134.8%,135.24%,135.61%,135.72%,135.72%,136.02%,136.3%,136.62%,136.9%,137.17%,137.3%,137.31%,137.54%,137.75%,137.87%,138.11%,138.32%
Los Ríos,921763,Vinces,82329,-1.558333000000000,-79.75000000000000,277.63%,277.67%,278.49%,279.34%,280.05%,280.79%,281.49%,281.77%,141%,141.34%,141.64%,141.98%,142.27%,142.55%,142.64%,142.67%,142.96%,143.31%,143.59%,143.75%,144.12%,144.15%,144.17%,144.24%,144.35%,144.63%,144.72%,144.79%
Manabí,1562079,Bolívar,45493,-0.8419440000000000,-80.16194400000001,300.98%,301%,301.77%,302.84%,303.7%,304.38%,304.97%,305.22%,152.68%,153.28%,153.65%,153.93%,154.25%,154.52%,154.58%,154.6%,154.87%,155.19%,155.47%,155.67%,155.96%,156.02%,156.06%,156.22%,156.34%,156.51%,156.61%,156.78%
Manabí,1562079,Chone,131002,-0.6833330000000000,-80.09999999999999,269.63%,269.64%,270.22%,270.67%,271.33%,272.16%,272.83%,272.93%,136.51%,136.93%,137.22%,137.54%,137.88%,138.16%,138.19%,138.23%,138.7%,139.15%,139.38%,139.65%,139.8%,139.84%,139.85%,140.1%,140.27%,140.43%,140.57%,140.67%
Manabí,1562079,El Carmen,111344,-1.314700000000000,-80.01690000000001,332.59%,332.59%,333.1%,333.43%,334.02%,335.13%,336.57%,337.17%,168.8%,169.48%,170.08%,170.68%,171.29%,171.92%,172.24%,172.44%,172.97%,173.36%,173.74%,174.27%,174.77%,174.92%,175.01%,175.23%,175.45%,175.77%,176.14%,176.36%
Manabí,1562079,Flavio Alfaro,23822,-0.4054000000000000,-79.90580000000000,342.45%,342.45%,343.32%,343.8%,344.07%,344.78%,345.25%,345.25%,172.6%,173.35%,173.6%,173.86%,174.18%,174.48%,174.78%,174.78%,175.11%,175.41%,175.56%,175.76%,175.96%,175.96%,175.96%,176.24%,176.76%,177.17%,177.55%,177.88%
Manabí,1562079,Jama,26116,-0.2014000000000000,-80.26590000000000,217.28%,217.28%,217.5%,217.71%,217.9%,218.33%,218.66%,218.66%,109.32%,109.46%,109.79%,109.96%,110.09%,110.37%,110.37%,110.37%,110.63%,110.73%,110.96%,110.99%,111.11%,111.11%,111.11%,111.19%,111.25%,111.28%,111.39%,111.54%
Manabí,1562079,Jaramijó,28439,-0.9487300000000000,-80.63630000000001,600.18%,600.18%,600.63%,601.33%,602.07%,602.62%,603.33%,603.33%,301.95%,302.61%,303.09%,303.42%,303.82%,304.03%,304.03%,304.03%,304.15%,304.24%,304.6%,304.77%,304.95%,304.96%,304.96%,305.11%,305.28%,305.39%,305.49%,305.55%
Manabí,1562079,Jipijapa,74645,-1.333330000000000,-80.58329999999999,322.23%,322.25%,322.54%,322.93%,323.33%,323.96%,324.39%,324.49%,162.27%,162.53%,162.76%,162.8%,162.91%,163.03%,163.05%,163.07%,163.18%,163.3%,163.48%,163.61%,163.75%,163.77%,163.79%,163.92%,164.01%,164.12%,164.21%,164.29%
Manabí,1562079,Junín,18820,-0.9291600000000000,-80.20569000000000,369.01%,369.13%,369.73%,370.45%,371.03%,372.01%,372.62%,372.92%,186.81%,187.19%,187.65%,187.77%,188.02%,188.13%,188.29%,188.4%,188.58%,188.67%,188.89%,189.08%,189.31%,189.4%,189.44%,189.59%,189.7%,189.81%,189.97%,190.07%
Manabí,1562079,Manta,264281,-0.9500220000000000,-80.71620000000000,370.13%,370.25%,370.66%,371.02%,371.75%,372.6%,373.21%,373.3%,186.6%,187.52%,188.27%,188.93%,189.43%,189.66%,189.7%,189.73%,189.82%,189.9%,190.12%,190.28%,190.43%,190.46%,190.47%,190.62%,190.77%,190.93%,191.05%,191.12%
Manabí,1562079,Montecristi,107785,-1.033330000000000,-80.65000000000001,171.49%,171.49%,171.54%,171.72%,171.91%,172.16%,172.45%,172.45%,86.42%,86.52%,86.63%,86.8%,86.96%,87.04%,87.04%,87.04%,87.08%,87.19%,87.32%,87.41%,87.46%,87.46%,87.46%,87.55%,87.6%,87.68%,87.72%,87.76%
Manabí,1562079,Olmedo,10194,-1.396111000000000,-80.20611100000001,351.85%,351.85%,352.25%,354.9%,356.68%,357.11%,357.13%,359.76%,180.15%,181.12%,181.65%,182.05%,182.28%,182.56%,182.6%,182.62%,182.95%,183.01%,183.22%,183.27%,183.36%,183.79%,183.79%,184.04%,184.11%,184.18%,184.21%,184.24%
Manabí,1562079,Paján,37093,-1.570000000000000,-80.42000000000000,327.28%,327.33%,328.05%,328.63%,332.6%,334.19%,335.3%,335.53%,167.89%,168.31%,168.6%,168.99%,169.42%,169.91%,169.94%,170%,170.29%,170.81%,171.25%,171.73%,172.15%,172.19%,172.24%,172.68%,172.92%,173.12%,173.22%,173.3%
Manabí,1562079,Pedernales,63441,0.07010000000000000,-80.05360000000000,264.84%,264.84%,265.06%,265.65%,266.44%,267.26%,268.24%,268.24%,134.18%,134.74%,135.53%,135.7%,135.93%,136.5%,136.5%,136.5%,136.97%,137.47%,137.87%,138.14%,138.33%,138.33%,138.33%,138.67%,139.04%,139.36%,139.49%,139.58%
Manabí,1562079,Pichincha,29599,-1.047300000000000,-79.81860000000000,315.88%,315.88%,316.59%,317.64%,318.46%,319.05%,319.31%,319.71%,160.02%,160.98%,161.37%,161.99%,162.46%,162.85%,163.03%,163.19%,163.63%,164.08%,164.26%,164.56%,164.95%,165.09%,165.18%,165.45%,165.66%,165.98%,166.22%,166.47%
Manabí,1562079,Portoviejo,321800,-1.056181000000000,-80.45521700000000,307.62%,307.63%,307.78%,308.22%,308.65%,309.09%,309.48%,309.66%,154.85%,155.07%,155.29%,155.53%,155.76%,155.93%,155.94%,155.95%,156.12%,156.3%,156.39%,156.5%,156.59%,156.61%,156.62%,156.71%,156.78%,156.87%,156.93%,156.99%
Manabí,1562079,Puerto López,24688,-1.566667000000000,-80.81666700000000,294.44%,294.48%,295.07%,295.84%,296.6%,297.49%,298.1%,298.32%,149.25%,149.83%,150.43%,150.81%,151.04%,151.29%,151.32%,151.33%,151.5%,151.62%,151.79%,151.94%,152.02%,152.05%,152.06%,152.17%,152.35%,152.49%,152.6%,152.68%
Manabí,1562079,Rocafuerte,37312,-0.9200000000000000,-80.45999999999999,308.68%,308.68%,309.16%,309.58%,310.05%,311.55%,312.7%,312.7%,156.85%,157.72%,158.2%,158.31%,158.55%,158.85%,158.86%,158.87%,159.08%,159.56%,159.87%,160.01%,160.35%,160.38%,160.38%,160.72%,160.9%,160.99%,161.03%,161.1%
Manabí,1562079,San Vicente,24799,-0.5893000000000000,-80.40880000000000,264.78%,264.78%,265.07%,265.3%,265.79%,266.41%,267.22%,267.22%,133.63%,133.98%,134.33%,134.41%,134.41%,134.61%,134.61%,134.61%,134.87%,135.19%,135.44%,135.69%,135.92%,135.92%,135.92%,136.12%,136.3%,136.42%,136.51%,136.63%
Manabí,1562079,Santa Ana,48152,-1.206900000000000,-80.37090000000001,294.64%,294.64%,294.9%,296.52%,298.04%,298.53%,298.92%,299.25%,149.74%,150.33%,150.99%,151.4%,151.67%,152.34%,152.45%,152.48%,152.77%,153.07%,153.21%,153.33%,153.62%,153.87%,154.09%,154.37%,154.56%,154.76%,154.89%,155.02%
