provincia,poblacion,lat,lng,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021
Imbabura,476257,0.3626780000000000,-78.13066700000000,0,0,0,0,0,0,320,320,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,325,1404,1404,1404,1404,1404,1404,1406,3129,3253,3253,3253,3253,3253,3253,3253,3689,3689,3689,3689,3689,3689,3689,5524,5576,5576,5576,5576,5576,5576,6512,8416,8416,8730,8730,8730,8730,10133,10133,10133,11694,12223,12371,13488,16495,17944,17953,19274,19276,20112,20112,20116,21001,21003,21281,25073,25073,25075,25699,25699,25701,28106,29959,34118,36415,38258,38798,38798,42089,45068,47076,48816,54397,56474,56474,59084,59482,60959,61951,62999,63111,63171,64551,66668,67414,68350,69601,69721,69936,71594,72883,74940,77331,80936,82862,87622,88727,89002,89244,90918,93751,94910,94970,98182,100687,103483,105823,108756,108999,109290,111894,113854,115750,117496,119594,121859,122083,124586,127823,130588,133511,136664,138596,139055,140908,142803,144433,146388,147246,147926,148445,151482,154508,158509,162380,165853,167715,168848,171527,174828,178260,181745,186504,189901,192733,200628,212037,223644,239131,253212,262114,267743,276613,289465,300226,309300,317683,323340,327301,335051,344164,352483,361315,368495,371310,376232,379309,383985,388140,393860,398902,403760,406778,407135,422257,435208,441069,446111,446680,446961,467757,484565,497529,509619,518632,523144,525993,534588,543342,548956,555515,563011,565292,567129
Loja,521154,-3.983333000000000,-79.20000000000000,0,0,0,0,0,0,0,0,0,0,0,0,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,292,1686,1686,1686,1686,1686,1690,1690,1693,1693,1693,1724,3607,4871,4962,6186,6186,6187,8747,9644,9644,9644,10297,10298,10298,10300,10301,10301,10383,15671,17738,17849,17851,18483,18964,18965,19127,20914,21671,22759,23272,23272,23275,25543,26146,28804,31390,32558,32558,32559,32562,34197,37209,41027,44374,50627,51468,53348,55098,60269,62759,65425,67231,67409,68689,70406,71751,77883,81126,83078,83091,84253,86061,87794,89816,91853,92943,92976,94299,95428,97234,99232,101228,104841,106244,107389,110940,111487,115645,119614,123839,128132,128132,128146,129200,130545,133159,134429,135207,137941,139965,142921,145969,149687,152302,154930,156480,158879,160186,163149,167077,169738,171485,172951,174712,177152,179757,183562,185496,186918,189517,192297,194819,196939,198825,201161,203201,205330,207344,209218,211622,214913,220092,224150,229206,234816,241150,248079,255397,265971,271882,280519,290247,300754,312885,324022,336221,347407,357616,367339,375341,384623,392779,399777,407980,412803,418684,424064,429237,435458,442356,425585,428797,433076,438671,444846,451487,460423,471602,471602,482300,490545,499590,509037,515792,522579,532479,541947,550056,557825,565267,570803,577904,583807,588974,594486,599455,604833,609281,615409
Los Ríos,921763,-1.800000000000000,-79.53333300000000,0,0,0,0,0,0,0,416,416,416,416,416,416,416,416,434,434,434,434,434,434,434,435,435,435,435,435,435,451,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1801,4007,4009,4009,4009,4009,4009,4009,6956,7673,7673,7673,8746,8746,8746,9576,9576,9576,9636,13904,13904,13904,13906,15066,15066,15067,17836,17836,17836,18988,18989,18989,18989,19547,20007,22079,23556,23662,23662,23664,24734,26707,26727,27710,28374,28374,28378,32203,35588,37518,38028,39720,41477,41478,41670,42261,43820,46064,46453,48591,48706,50019,52563,55428,58297,60313,61817,61841,62742,64546,66212,67631,70180,71076,71108,74370,76827,78353,81150,84140,87669,88623,88623,88857,89799,90757,92161,94297,94309,97207,99107,101492,105843,110619,112818,114522,117107,120184,122787,125683,129765,131718,133009,136334,140368,144678,150350,156190,159594,160433,163760,167613,172636,179278,184487,186925,187557,190241,193363,196403,200788,205432,208598,209520,214689,222479,231223,242293,255604,262547,266282,278996,294123,310240,328606,348495,359821,367033,383551,399238,414759,430179,446309,455999,460754,473752,489947,508135,528771,550966,560726,503806,514850,526068,535572,544379,554355,559168,561984,561984,576001,593106,606868,620554,625713,627268,633624,637013,655121,676125,694955,706717,711207,725714,739387,751346,766187,784275,793756,797614
Manabí,1562079,-1.056181000000000,-80.45521700000000,0,1,1,1,1,988,988,988,988,988,988,988,988,988,988,988,989,989,989,989,989,989,989,990,990,990,991,991,993,5239,5244,5244,5244,5244,5244,5244,5246,7250,7250,7250,7600,7600,7601,7670,10948,10949,10949,11407,11407,11407,11413,14442,14443,14443,15369,15371,18442,18448,20720,21113,21113,21116,21583,21598,24703,26702,26702,26702,26974,27860,31633,33707,33709,33715,35050,36091,40193,45129,47777,49347,49347,49347,49614,52428,55258,57941,63464,68882,68894,71311,74829,79951,87805,91371,93188,93189,95835,102504,109662,112917,116042,118048,125370,130446,132627,135511,140362,145526,145783,146063,148980,150163,152452,155568,164369,168798,176657,178173,179734,185237,194139,199906,203461,210947,210948,210954,223564,227395,229653,235227,235241,239365,242666,247486,254922,265551,274217,283905,290020,294209,299609,305133,311548,315330,318516,321763,325610,329313,337170,342927,347167,348484,353742,358849,364020,370565,375221,379683,382920,390873,396991,404359,414626,425583,434202,442825,456573,471831,485646,499826,523896,548452,567778,595064,623449,653180,685928,717684,738352,756001,781224,810325,831736,859509,884306,903506,918515,942499,974818,1012249,1053653,1098983,1129166,1117613,1133959,1149557,1166476,1184478,1208369,1235576,1259521,1259723,1298030,1328067,1349447,1365079,1370481,1375511,1403693,1431083,1462230,1492285,1516833,1536499,1549097,1569704,1595151,1618441,1649274,1682681,1703948,1718389
Morona Santiago,196535,-2.300000000000000,-78.11666700000001,0,0,0,0,0,0,0,0,0,0,0,0,190,190,190,190,190,190,190,190,190,190,190,194,194,194,194,194,194,194,194,194,194,194,194,194,194,670,763,763,763,763,763,765,1352,1352,1352,1352,1352,1353,2072,3144,3144,3144,3601,3808,3808,3808,3808,4053,4054,4366,4909,4909,4909,5194,5218,5218,5848,6248,6248,6248,6572,6572,6572,6688,6688,7395,7899,8134,8134,8134,8237,9253,9376,9382,9383,9383,9383,9743,9854,12363,13991,15219,15219,15219,15324,15569,15758,16764,18475,18655,18920,18931,19476,19925,21056,21434,21438,21439,21489,21751,22030,22042,22042,22042,22042,22042,22042,22457,23728,26003,26275,27137,27137,27137,27576,28132,28388,28388,28480,28583,28837,28835,29584,30326,30326,30326,30412,30443,30768,31356,32577,32962,34215,34649,35015,37234,37993,38821,39216,39288,39686,39834,40565,40954,41430,41470,41470,41678,41784,42026,42589,43367,43864,44008,44207,45085,47004,49754,52081,53587,53809,55651,57859,62506,65214,68928,70254,71392,72579,73615,74984,76279,77765,78267,78649,79439,80777,83351,85386,88997,89544,91263,92249,92996,94345,96234,98857,100104,101308,101464,104775,109068,112244,114620,114933,116375,117504,119799,121437,123178,124763,124883,125350,126244,127365,129006,130822,133415,133720,133917
Napo,133705,-0.9890000000000000,-77.81590000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,710,776,776,776,884,884,887,1426,2047,2071,2071,2071,2071,2072,2384,2886,3186,3186,3186,3186,3186,3371,3482,3482,3482,3704,4754,4754,4987,5232,5232,5232,5365,5365,5365,5864,6104,6269,6269,6311,6311,7163,7235,7415,7643,7643,7643,8166,8175,8412,10129,10201,10201,10219,10219,10219,10219,10387,10396,10397,11493,13246,15344,17103,17613,17727,17805,18066,18802,19561,20719,21282,21304,21310,21930,22050,22371,23089,23706,23706,23976,24201,24430,24686,25133,25574,25574,25574,25574,25574,26839,27367,27918,28104,28104,28603,28876,28731,29350,29825,29880,29889,30143,30608,30917,31413,31648,32206,32749,32942,33205,33469,34341,35681,37407,37407,37822,38665,39943,40416,41050,41615,41915,42281,42611,42892,43279,44043,44837,45136,46364,47781,49409,51309,53519,55332,56431,57782,59210,61964,64521,67448,70424,71896,74010,75778,77562,79841,82484,84165,84726,86087,87515,89413,91474,93872,95283,91691,93467,95694,97629,99936,102256,103747,105437,105437,107506,109764,111117,112841,113620,113620,116817,119420,121307,123422,124429,124859,125037,126638,129122,131806,134121,135967,136858,137483
Orellana,161338,-0.4666670000000000,-76.96666700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,464,464,464,464,464,464,464,913,1426,1547,1547,1547,1547,1547,1547,1877,1927,1927,1927,2232,2232,2412,2439,2439,2439,2994,3469,3469,3469,3695,4011,4011,4011,4011,4011,4167,4399,4459,4459,4567,4568,5095,5766,5922,5922,5922,5922,6000,6000,6186,6522,6757,6757,6775,6821,6821,6821,6977,6983,6983,9653,11286,12326,12450,12798,13200,13710,14918,14918,15760,16370,16745,16805,16945,17381,17489,17519,17767,18035,18434,18692,18724,18959,19019,19091,19316,19590,19703,19750,19960,20990,21768,22080,22092,22146,22523,22582,22542,22811,23242,23591,23674,23734,24053,24139,24257,24508,24895,25096,25472,25731,26029,26341,26691,27080,27256,27988,28288,28797,29648,30066,30352,30404,30738,31026,31607,32445,32908,33425,34008,34691,35786,36922,37864,40099,42269,43464,45514,48522,51737,54893,59788,61403,63035,67437,72396,76269,79841,84396,86019,87082,89195,91723,94561,97399,99134,100159,98889,100733,103172,105903,108054,111348,113109,114266,114335,116697,120286,123231,125383,126894,128031,131063,135672,138154,139293,141421,142332,142798,144818,147861,152287,155824,157676,158080,158408
Pastaza,114202,-1.066667000000000,-78.00111099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,215,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,765,766,943,943,943,1552,1810,2050,2051,2917,2917,2966,2966,2966,3110,3110,3110,3111,3112,3112,3112,3112,3474,3474,3474,3474,3755,3991,3992,4294,4294,4294,4294,4802,5131,5758,6264,6335,6335,6347,6502,6832,7693,8346,8407,8408,9430,9802,9820,10220,10304,10304,10305,10322,10323,10548,10885,10935,10935,10936,11019,11312,11467,12098,12779,12779,13291,13291,13291,13298,13615,14411,14444,14444,14636,14864,15136,15486,16065,16123,16223,16441,16667,16978,17198,17776,17835,17891,18606,18801,19002,19656,20029,20121,20161,20403,20703,20945,21669,22727,22947,23011,24036,24527,25080,25596,26159,26324,26491,26992,27786,29453,32573,34366,35396,35624,36428,38660,40953,43250,45260,45667,46022,47735,49073,50633,52062,52946,53354,53579,54333,55525,57389,59421,61326,62156,64577,65620,66865,68578,71330,73110,73525,73928,73956,76668,77690,78280,78839,79087,79276,81588,84063,86204,87658,88169,88329,88460,88832,90138,92336,94552,95764,96249,96692
Pichincha,3228233,-0.2186110000000000,-78.50972200000000,0,1645,1654,1691,1691,1691,1691,1691,1691,1776,1776,1776,1776,1777,3067,3110,3112,3112,3112,3113,3113,3113,3969,3970,4011,4011,4011,4011,4011,10303,10471,10472,10473,10476,10483,10483,15147,16951,16951,16955,16962,16981,16987,30926,31644,33524,33603,33604,33604,33619,42653,56733,66878,66878,66880,69914,70167,71518,73912,74604,75327,81375,89777,89812,98344,100884,101871,101877,104820,107416,110069,116200,116588,116950,116972,133644,146633,154056,157225,157769,158227,158231,160354,168140,174846,182674,192476,198534,198567,203342,209791,220202,229604,240266,244768,248924,260811,274885,287206,301826,314930,333315,346613,357666,366789,377658,393602,404211,411886,415200,421459,428808,439758,451488,463698,473433,481625,492727,503654,515949,529205,545846,562091,593696,593763,594725,599193,618678,630064,642992,658590,671016,681748,691171,706500,723781,735355,743968,756538,773480,787355,801179,818529,834155,844949,855738,868724,894588,915970,933158,949422,953096,965644,979327,994164,1008199,1021558,1043150,1050835,1063355,1077192,1096062,1117313,1138882,1164716,1182698,1213037,1249657,1287796,1336605,1394918,1466173,1530505,1586684,1660322,1744462,1829319,1922717,2006917,2085081,2144097,2198919,2253396,2300523,2346855,2399703,2442455,2482818,2525789,2579245,2626433,2672637,2719331,2680646,2708246,2745069,2787658,2831006,2885527,2948350,3012928,3013727,3090744,3163256,3224080,3273463,3310197,3329046,3416129,3514202,3593211,3655919,3706137,3755971,3795285,3828385,3861151,3899281,3939366,3981711,4018332,4018332
Santa Elena,401178,-2.226700000000000,-80.85830000000000,0,0,0,0,0,0,0,0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,110,982,982,982,982,982,982,982,983,983,983,983,983,983,983,1415,1415,1415,1415,1415,1415,1415,1415,3017,3018,3018,3126,3126,3126,3126,3126,3126,3127,5003,5003,5003,5003,5223,5223,5223,5223,5223,5223,6426,6440,6440,6440,6494,7797,7797,7797,7797,7797,7799,8780,9630,9630,9630,9642,9642,9642,10215,10827,11345,11919,13282,13989,13989,13990,14462,15217,16301,17483,18325,18325,19259,20603,22329,23976,25305,25479,25479,26151,26940,27670,28031,28772,28772,28772,29582,30830,31301,32635,34256,35065,36014,36014,36014,36581,37883,39029,39688,40090,41191,41732,43116,44369,46885,47727,47945,49197,50322,51274,53331,54947,55920,56128,57772,60237,62573,65153,67632,69153,69617,71249,73023,74267,75987,77980,79089,79263,80256,81032,81918,83089,84564,85714,86142,89133,93320,98940,106537,112577,122682,131546,140995,152652,164239,176051,185097,189700,190472,200785,209772,216378,222271,226730,228730,229443,234468,240081,246426,249645,253081,253294,236581,239638,243109,247101,252190,257188,263879,271829,271829,283167,290138,295138,298906,299563,299563,301754,310915,323364,331270,333586,334034,334034,339385,343576,347283,355644,361511,361930,361930
Sto. Domingo Tsáchilas,511151,-0.2541670000000000,-79.17194400000000,0,0,0,0,0,0,0,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,344,1707,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1708,1709,1709,2826,2826,2826,2826,2826,2826,2841,4573,4573,4573,4573,4573,4573,4573,4573,4573,4573,4573,4574,6046,6097,8723,8723,8724,8724,8724,8728,9474,9474,9474,9476,9984,11806,13534,13535,13535,13535,13536,13536,15118,16859,19785,21326,23272,23272,23272,23272,23272,23298,23770,23858,23858,24348,25429,26620,27138,28278,28748,29688,30752,31008,32143,33412,35230,35491,35636,36670,39132,41007,43327,46174,46868,48141,48547,48833,51013,53612,56065,57577,59334,59334,59334,60839,62042,62043,63459,63459,63988,64417,64974,65882,67109,67781,68194,69050,69852,71183,72514,74263,75308,76149,76490,77038,77810,81156,83532,83979,84069,84710,85540,86614,89177,90914,91919,92505,94327,96087,97766,99834,101228,102663,103793,107053,112162,117171,122252,127133,131092,134684,141886,151319,165566,180184,194874,202385,209558,222168,229374,235779,243355,249358,253895,257936,262241,266078,271141,277631,281668,286272,281771,285031,289567,294287,299262,304867,309049,313111,313111,321188,330581,336037,336927,340561,341943,355081,369168,383132,396128,408832,416612,423437,429416,436229,443128,449648,456351,462260,466079
Sucumbíos,230503,0.08472200000000001,-76.88277800000000,0,0,0,0,0,0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,1033,1033,1035,1035,1035,1035,1035,1035,2436,3171,3171,3171,3171,3171,3171,3850,4075,5255,5589,5589,5589,5782,6723,6993,6993,6993,6993,6995,7476,7829,7975,9416,9978,9980,9980,10237,10395,10399,11446,12287,12289,12292,12292,12829,13025,13026,13026,13262,14120,14120,14121,14123,15152,15858,16443,16930,18861,19252,19254,20074,21499,22344,23036,23530,23536,23540,24126,24987,25539,26263,26657,26919,26919,27266,27343,27438,27636,27791,27840,28207,28208,28294,29485,30168,30552,30647,30972,31337,31832,32429,32977,33469,33648,33744,34412,35081,35430,36060,36626,37007,37241,37873,39073,40794,42339,44430,45936,46485,47528,48033,48607,49131,49926,50174,50362,51183,51761,52329,53044,53667,54076,54447,56388,57581,59456,62821,67300,72442,76432,81368,85699,90221,94419,99470,101632,104286,107206,110539,111891,113983,116263,118081,119505,121440,123960,126430,129358,133345,136550,141947,144345,146265,149076,152614,156102,161356,165925,166407,172503,176792,180539,182989,183602,184297,187685,192818,194463,195754,196877,197896,198707,200903,205335,207089,208468,212873,216134,217355
Tungurahua,590600,-1.241667000000000,-78.61972200000000,17,34,34,34,34,34,34,34,34,34,34,36,36,367,367,367,367,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1592,1594,1594,1594,1594,1595,1595,1596,1597,1598,1599,1599,1599,1601,3462,4137,4138,4141,4973,5833,5930,5930,5930,6483,6483,6721,6821,7734,8272,9387,10468,10468,10468,10587,10588,12555,12897,12902,12903,14276,15204,16553,16553,17636,17713,17713,17714,19536,20693,21635,23847,25078,25079,25545,27500,29427,30033,33505,34728,34936,35215,36556,38009,40936,43682,46251,48339,50596,51459,52891,53564,55009,55736,55938,57136,58447,59321,62337,65443,67227,67365,68355,69541,71722,74230,77590,78997,85206,85269,85273,86587,88363,90920,92504,92923,94764,96415,99478,102513,107009,110293,111232,113783,116033,119538,122138,124697,126311,128630,130839,133122,135597,140224,143266,144280,144590,146529,148609,150601,154498,156487,157651,158268,160698,162483,164720,170656,175327,178350,181568,189097,197871,209348,221213,233221,242937,248690,256140,267634,279183,294039,308688,318499,323514,334070,344782,352915,360860,368825,374408,378645,385184,395619,406425,419638,432775,439231,445510,455908,467636,477449,485539,496069,502923,509483,509483,515794,524435,532275,538431,540180,541670,559342,580103,594914,607123,615549,619060,621864,629851,640307,650022,660762,673455,679712,683062
Zamora Chinchipe,120416,-4.120000000000000,-78.80000000000000,0,0,0,0,0,0,0,0,0,0,0,0,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,792,792,792,792,792,792,792,1044,1110,1110,1349,1349,1349,1689,1794,1794,1794,1794,1794,1794,1794,1795,2014,2016,2513,2513,2513,2513,2514,2514,2514,2516,3063,3063,3127,3240,3240,3240,3240,3240,3240,3812,4424,4424,4424,4424,4805,5045,5330,5333,7326,7326,8715,9286,9419,9639,10008,10021,10023,10144,10421,10582,11563,12789,13079,13079,13306,13557,13665,13735,13884,13962,13962,13996,14231,14248,14347,14914,15171,15257,16439,16818,16917,17554,18222,18837,19096,19096,19097,19541,19742,20007,20007,20007,20143,20251,20578,21033,21488,21997,22239,22569,22782,23008,23252,24026,24422,24606,24937,25319,25763,26161,26720,27157,27488,27813,28091,28617,29178,30292,30712,30748,31104,31421,31642,31970,32546,33056,33835,34717,35628,37332,39331,41632,43452,44371,45685,47117,49300,51751,54082,55724,57056,58818,60530,62134,63887,65181,65931,66723,68282,69529,70997,73255,75371,76757,74313,75474,76501,77839,79513,81356,82321,83343,83343,85205,86772,88274,89810,90398,91130,92485,94472,95838,97743,99406,100304,100827,101831,102805,103751,105311,106942,107797,108586
