inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,lat,lng,01/01/2022,02/01/2022,03/01/2022,04/01/2022,05/01/2022,06/01/2022,07/01/2022,08/01/2022,09/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022
01,Azuay,881394,0106,Pucará,10584,-3.233780000000000,-79.46120000000001,130.01%,130.06%,130.06%,130.06%,130.09%,130.11%,130.11%,130.11%,131.25%,131.25%,132.59%,133.07%,133.37%,133.47%,133.5%,133.61%,133.67%,133.78%,133.8%,133.93%,133.94%,133.94%,134.05%,134.05%,134.07%,134.5%,134.58%,134.58%
01,Azuay,881394,0107,San Fernando,4156,-3.144500000000000,-79.25200000000000,159.82%,159.82%,159.84%,159.84%,159.84%,159.87%,159.87%,159.87%,159.94%,159.94%,160.97%,161.62%,161.81%,161.91%,161.91%,161.91%,162.03%,162.56%,162.63%,162.63%,162.63%,162.63%,162.66%,162.85%,162.87%,162.95%,162.99%,162.99%
01,Azuay,881394,0108,Santa Isabel,20935,-3.274170000000000,-79.31560000000000,197.42%,197.59%,197.69%,197.98%,198.33%,199.06%,199.06%,199.06%,199.71%,200.16%,200.56%,200.95%,201.18%,201.44%,201.49%,201.6%,201.82%,202%,202.14%,202.27%,202.48%,202.59%,202.66%,202.75%,202.81%,202.97%,203.13%,203.13%
01,Azuay,881394,0113,Sevilla de Oro,6890,-2.799833000000000,-78.65569400000000,92.63%,92.64%,92.64%,92.67%,92.67%,92.67%,92.67%,92.67%,90.22%,90.22%,90.23%,90.23%,90.48%,90.51%,90.51%,90.55%,90.57%,90.58%,90.65%,90.65%,90.67%,90.68%,90.68%,90.7%,90.7%,90.7%,90.7%,90.7%
01,Azuay,881394,0109,Sígsig,30509,-3.089700000000000,-78.80320000000000,136.11%,136.12%,136.3%,136.48%,136.71%,136.91%,136.91%,136.91%,137.81%,138.08%,138.46%,138.83%,139.3%,139.7%,139.79%,140.03%,140.17%,140.31%,140.45%,140.51%,140.57%,140.59%,140.72%,140.85%,140.95%,141.11%,141.19%,141.22%
02,Bolívar,209933,0206,Caluma,16429,-1.633330000000000,-79.25000000000000,151.79%,151.84%,152.6%,153.24%,153.81%,154.62%,155.13%,155.26%,155.29%,155.85%,156.13%,156.47%,156.7%,157.05%,157.06%,157.06%,157.26%,157.73%,158.2%,158.49%,158.73%,158.75%,158.79%,159%,159.25%,159.43%,159.57%,159.68%
02,Bolívar,209933,0202,Chillanes,16850,-1.933333000000000,-79.06666700000000,189.6%,189.6%,189.81%,190.51%,191.25%,192.11%,192.64%,192.64%,192.61%,193.29%,194.01%,194.52%,194.91%,195.44%,195.44%,195.44%,195.95%,196.49%,197.13%,197.61%,197.98%,197.98%,197.99%,198.26%,198.42%,198.64%,198.91%,199.1%
02,Bolívar,209933,0203,Chimbo,17378,-1.700000000000000,-79.01666700000000,124.67%,124.67%,124.84%,125.09%,125.25%,125.46%,125.65%,125.7%,125.64%,125.81%,126.07%,126.26%,126.36%,126.51%,126.56%,126.56%,126.83%,126.98%,127.01%,127.16%,127.21%,127.27%,127.27%,127.36%,127.4%,127.43%,127.49%,127.58%
02,Bolívar,209933,0204,Echeandía,14081,-1.433330000000000,-79.26667000000000,175.26%,175.26%,175.85%,176.4%,177.03%,177.61%,178.2%,178.45%,178.6%,179.13%,179.66%,179.92%,180.1%,180.37%,180.52%,180.59%,180.7%,181.49%,181.9%,182.42%,182.82%,182.83%,182.9%,183.3%,183.48%,183.69%,183.96%,184.16%
02,Bolívar,209933,0201,Guaranda,108763,-1.605556000000000,-79.00305600000000,140.01%,140.01%,140.28%,140.57%,141.04%,141.61%,142.08%,142.22%,142.23%,142.67%,143.31%,144.19%,144.84%,145.26%,145.41%,145.46%,145.67%,145.88%,146.26%,146.38%,146.54%,146.57%,146.58%,146.72%,146.9%,147.25%,147.38%,147.52%
02,Bolívar,209933,0207,Las Naves,7428,-1.283330000000000,-79.30000000000000,155.21%,155.21%,155.52%,155.88%,156.41%,156.97%,157.28%,157.28%,157.31%,158.05%,158.29%,158.72%,158.97%,159.26%,159.26%,159.26%,159.69%,160%,160.2%,160.34%,160.51%,160.51%,160.51%,160.92%,161%,161.13%,161.4%,161.56%
02,Bolívar,209933,0205,San Miguel,29004,-1.700000000000000,-79.03333300000000,155.34%,155.35%,155.58%,155.76%,155.99%,156.21%,156.44%,156.49%,156.59%,156.61%,156.89%,157.16%,157.54%,157.73%,157.8%,157.85%,158.03%,158.18%,158.32%,158.51%,158.63%,158.66%,158.66%,158.73%,158.76%,158.87%,158.95%,159.05%
04,Carchi,186869,0402,Bolivar,15528,0.5070990000000000,-77.86245400000000,156.55%,156.55%,156.69%,156.83%,157.07%,157.28%,157.57%,157.57%,157.58%,157.68%,157.89%,158.06%,158.3%,158.58%,158.58%,158.58%,158.69%,158.75%,158.78%,158.92%,159.05%,159.05%,159.05%,159.18%,159.27%,159.49%,159.69%,159.72%
04,Carchi,186869,0403,Espejo,13817,0.6210000000000000,-77.94000000000000,185.79%,185.79%,185.88%,185.95%,186.16%,186.44%,186.55%,186.55%,186.6%,186.73%,186.93%,187%,187.12%,187.21%,187.21%,187.21%,187.24%,187.29%,187.32%,187.37%,187.37%,187.39%,187.39%,187.51%,187.52%,187.55%,187.66%,187.67%
04,Carchi,186869,0404,Mira,11969,0.5538999999999999,-78.04930000000000,240.3%,240.3%,240.35%,240.6%,240.74%,240.8%,240.81%,240.86%,240.94%,241.09%,241.42%,241.59%,241.66%,241.71%,241.71%,241.71%,241.84%,241.88%,241.88%,241.93%,241.95%,241.95%,241.95%,242.03%,242.1%,242.13%,242.18%,242.31%
04,Carchi,186869,0405,Montúfar,34229,0.6100000000000000,-77.84000000000000,153.1%,153.11%,153.31%,153.43%,153.57%,153.7%,153.93%,153.93%,153.96%,154.18%,154.39%,154.6%,154.84%,155.07%,155.07%,155.07%,155.39%,155.53%,155.66%,155.79%,155.86%,155.86%,155.86%,155.96%,156.13%,156.29%,156.36%,156.48%
04,Carchi,186869,0406,San Pedro de Huaca,8931,0.6311110000000000,-77.72527800000000,194.85%,194.85%,194.92%,194.94%,195.04%,195.13%,195.42%,195.49%,195.52%,195.71%,195.92%,196.32%,196.63%,197.01%,197.03%,197.11%,197.58%,197.64%,197.78%,197.85%,197.95%,198.04%,198.04%,198.19%,198.35%,198.45%,198.5%,198.54%
04,Carchi,186869,0401,Tulcán,102395,0.8121800000000000,-77.71633000000000,170.87%,170.88%,171.06%,171.24%,171.42%,171.55%,171.7%,171.72%,171.73%,171.96%,172.16%,172.38%,172.62%,172.9%,172.92%,172.93%,173.08%,173.25%,173.36%,173.47%,173.6%,173.61%,173.62%,173.73%,173.79%,173.84%,173.88%,173.95%
03,Cañar,281396,0301,Azogues,86276,-2.733333000000000,-78.83333300000000,163.17%,163.18%,163.39%,163.57%,163.74%,163.95%,164.26%,164.34%,164.34%,164.69%,165.01%,165.31%,165.66%,165.97%,166.05%,166.09%,166.29%,166.47%,166.6%,166.72%,166.85%,166.92%,166.96%,167.06%,167.14%,167.27%,167.34%,167.45%
03,Cañar,281396,0302,Biblían,23741,-2.710000000000000,-78.88000000000000,92.56%,92.56%,92.82%,93.02%,93.22%,93.47%,93.92%,93.97%,94.11%,94.56%,94.82%,95.08%,95.25%,95.52%,95.54%,95.56%,95.69%,95.79%,95.92%,96.03%,96.08%,96.12%,96.16%,96.23%,96.3%,96.4%,96.49%,96.52%
03,Cañar,281396,0303,Cañar,68747,-2.483700000000000,-78.97839999999999,112.22%,112.23%,112.34%,112.47%,112.71%,113.02%,113.26%,113.27%,113.83%,114.13%,114.46%,114.81%,115.09%,115.29%,115.35%,115.4%,115.62%,115.81%,116.01%,116.2%,116.41%,116.43%,116.52%,116.69%,116.87%,116.96%,117.02%,117.09%
03,Cañar,281396,0306,Déleg,6782,-2.772600000000000,-78.91830000000000,132.31%,132.31%,132.6%,133.25%,133.49%,133.69%,133.75%,133.75%,133.78%,133.93%,134.25%,134.44%,134.56%,134.62%,134.62%,134.83%,134.96%,134.97%,135.12%,135.2%,135.23%,135.23%,135.33%,135.4%,135.48%,135.59%,135.61%,135.67%
03,Cañar,281396,0305,El Tambo,12462,-2.508100000000000,-78.92489999999999,141.7%,141.71%,141.97%,142.32%,142.45%,142.75%,143.16%,143.36%,143.72%,144%,144.33%,144.7%,144.97%,145.19%,145.26%,145.31%,145.57%,145.65%,145.78%,145.88%,146.04%,146.09%,146.1%,146.24%,146.32%,146.43%,146.57%,146.7%
03,Cañar,281396,0304,La Troncal,76872,-2.400000000000000,-79.33000000000000,110.15%,110.15%,110.37%,110.76%,110.76%,111.1%,111.1%,111.28%,111.97%,112.57%,113.33%,114.08%,114.7%,115.29%,115.54%,115.86%,116.51%,116.97%,117.35%,117.77%,118.1%,118.23%,118.39%,118.77%,119.03%,119.39%,119.67%,119.82%
03,Cañar,281396,0307,Suscal,6516,-2.436400000000000,-79.05220000000000,140.99%,140.99%,141.16%,141.68%,141.79%,142.1%,142.54%,142.62%,142.77%,143.05%,143.69%,144.21%,144.61%,144.77%,145.04%,145.04%,145.43%,145.78%,146.12%,146.41%,146.64%,146.93%,146.93%,147.04%,147.36%,147.53%,147.54%,147.65%
06,Chimborazo,524004,0602,Alausí,45054,-2.200000000000000,-78.84999999999999,113.19%,113.36%,113.71%,114.14%,114.31%,114.46%,114.75%,114.75%,114.9%,114.9%,115.19%,115.61%,115.94%,116.17%,116.29%,116.56%,116.87%,117.02%,117.17%,117.26%,117.44%,117.51%,117.84%,117.99%,118.02%,118.06%,118.09%,118.19%
06,Chimborazo,524004,0604,Chambo,13378,-1.733333000000000,-78.58333300000000,144.5%,144.5%,144.6%,144.8%,144.94%,145.08%,145.35%,145.35%,145.95%,146.23%,146.5%,146.76%,147.14%,147.48%,147.64%,147.64%,147.9%,148.19%,148.3%,148.36%,148.47%,148.53%,148.53%,148.63%,148.74%,148.82%,148.85%,148.91%
06,Chimborazo,524004,0605,Chunchi,12795,-2.283333000000000,-78.91666700000000,138.98%,139.03%,139.11%,139.27%,139.33%,139.42%,139.47%,139.47%,139.8%,139.8%,139.98%,140.14%,140.3%,140.38%,140.38%,140.4%,140.53%,140.58%,140.77%,141.05%,141.07%,141.07%,141.08%,141.15%,141.18%,141.23%,141.25%,141.3%
06,Chimborazo,524004,0603,Colta,44838,-1.700000000000000,-78.75000000000000,106.82%,107.01%,107.23%,107.54%,107.83%,108.02%,108.14%,108.16%,108.38%,108.62%,108.75%,108.89%,109.04%,109.16%,109.19%,109.31%,109.46%,109.55%,109.64%,109.68%,109.69%,109.74%,109.81%,110.03%,110.11%,110.21%,110.26%,110.29%
06,Chimborazo,524004,0610,Cumandá,17973,-2.200000000000000,-79.13333299999999,150.29%,150.29%,150.54%,151.17%,151.61%,152.05%,152.31%,152.51%,152.64%,152.92%,153.14%,153.32%,153.57%,153.73%,154.32%,154.55%,154.74%,154.85%,154.97%,155.03%,155.09%,155.13%,155.19%,155.33%,155.4%,155.5%,155.84%,156%
06,Chimborazo,524004,0606,Guamote,58291,-1.933333000000000,-78.71666700000000,74.65%,74.65%,74.88%,75.22%,75.33%,75.49%,75.62%,75.62%,75.67%,75.87%,76.19%,76.56%,77.49%,77.75%,77.76%,77.76%,78.25%,78.32%,78.34%,78.41%,78.72%,78.75%,78.92%,79.16%,79.31%,79.38%,79.62%,79.72%
06,Chimborazo,524004,0607,Guano,48395,-1.583333000000000,-78.63333299999999,125.04%,125.06%,125.2%,125.3%,125.42%,125.67%,125.82%,125.84%,125.97%,126.11%,126.26%,126.45%,126.6%,126.81%,126.86%,126.91%,127.06%,127.2%,127.3%,127.35%,127.42%,127.43%,127.43%,127.57%,127.63%,127.65%,127.66%,127.69%
06,Chimborazo,524004,0608,Pallatanga,12277,-1.983333000000000,-78.95000000000000,140.45%,140.73%,141.08%,141.48%,141.79%,141.96%,142.16%,142.21%,142.37%,142.7%,143.24%,143.71%,144.11%,144.5%,144.64%,145.39%,146.47%,147.5%,147.7%,147.89%,147.92%,147.94%,148.11%,148.24%,148.3%,148.37%,148.49%,148.69%
06,Chimborazo,524004,0609,Penipe,6955,-1.557300000000000,-78.53959999999999,230.12%,230.22%,230.32%,230.42%,230.6%,230.67%,230.78%,230.78%,230.77%,231.04%,231.39%,231.57%,231.68%,231.83%,231.83%,231.95%,232.06%,232.22%,232.25%,232.28%,232.34%,232.34%,232.47%,232.51%,232.6%,232.64%,232.68%,232.8%
06,Chimborazo,524004,0601,Riobamba,264048,-1.674347000000000,-78.64829400000001,165.78%,165.79%,165.99%,166.2%,166.41%,166.6%,166.79%,166.86%,166.83%,167.11%,167.51%,167.77%,167.96%,168.24%,168.42%,168.61%,168.86%,169.03%,169.13%,169.21%,169.32%,169.37%,169.41%,169.56%,169.67%,169.76%,169.84%,169.96%
05,Cotopaxi,488716,0502,La Maná,56905,-0.9300000000000000,-79.22000000000000,124.14%,124.14%,124.41%,125.1%,126%,127%,127.89%,127.89%,127.95%,128.88%,129.67%,130.38%,131.19%,131.62%,131.66%,131.66%,132.04%,132.22%,132.86%,133.29%,133.39%,133.48%,133.51%,133.61%,133.73%,133.86%,133.96%,134.07%
05,Cotopaxi,488716,0501,Latacunga,205624,-0.9333330000000000,-78.61666700000001,161.83%,161.83%,161.94%,162.08%,162.54%,162.96%,163.5%,163.58%,163.6%,163.88%,164.54%,164.87%,165.16%,165.39%,165.5%,165.53%,165.64%,166.05%,166.4%,166.57%,166.69%,166.72%,166.75%,166.84%,166.94%,167.03%,167.09%,167.17%
05,Cotopaxi,488716,0503,Pangua,24612,-1.133333000000000,-79.06666700000000,137.51%,137.51%,137.64%,137.82%,138%,138.16%,138.3%,138.3%,138.33%,138.86%,139.5%,140.15%,140.76%,141.14%,141.16%,141.16%,141.48%,141.86%,142.25%,142.58%,142.72%,142.72%,142.72%,142.99%,143.06%,143.14%,143.29%,143.39%
05,Cotopaxi,488716,0504,Pujilí,79772,-0.9500000000000000,-78.69000000000000,121.78%,121.83%,122.09%,122.37%,122.69%,123%,123.42%,123.45%,123.62%,123.98%,124.37%,124.62%,124.84%,125.03%,125.23%,125.37%,125.59%,125.69%,125.76%,125.85%,125.98%,126.08%,126.14%,126.32%,126.44%,126.53%,126.59%,126.68%
05,Cotopaxi,488716,0505,Salcedo,67100,-1.050000000000000,-78.58333300000000,169.99%,169.99%,170.17%,170.29%,170.42%,170.54%,170.67%,170.67%,170.75%,170.89%,171.04%,171.16%,171.31%,171.43%,171.43%,171.43%,171.54%,172.04%,172.5%,172.66%,172.75%,172.76%,172.76%,172.9%,173%,173.05%,173.11%,173.18%
05,Cotopaxi,488716,0506,Saquisilí,31426,-0.8300000000000000,-78.67000000000000,160.04%,160.06%,160.43%,160.79%,161.19%,161.51%,161.71%,161.81%,161.91%,162.16%,162.65%,162.98%,163.59%,163.96%,164.14%,164.21%,164.77%,165.07%,165.26%,165.63%,165.75%,165.92%,165.96%,166.21%,166.36%,166.47%,166.64%,166.72%
05,Cotopaxi,488716,0507,Sigchos,23277,-0.7000000000000000,-78.88333299999999,124.19%,124.2%,124.28%,124.68%,125.27%,125.68%,125.94%,126.05%,126.26%,126.85%,127.73%,127.91%,128.55%,129.13%,129.38%,129.64%,129.89%,130.23%,130.35%,130.45%,130.57%,130.61%,130.63%,130.72%,130.92%,131.64%,131.97%,132.14%
07,El Oro,715751,0702,Arenillas,33473,-3.550000000000000,-80.06000000000000,158%,158.01%,158.18%,158.35%,158.59%,158.82%,159.06%,159.06%,159.07%,159.49%,159.9%,160.34%,160.81%,161.29%,161.29%,161.34%,161.65%,162%,162.2%,162.37%,162.58%,162.58%,162.58%,162.84%,163%,163.14%,163.2%,163.33%
07,El Oro,715751,0703,Atahualpa,6436,-2.900000000000000,-78.93333300000000,191.14%,191.14%,191.17%,191.17%,191.21%,191.3%,191.36%,191.36%,191.45%,191.52%,191.61%,191.64%,191.72%,192.03%,192.03%,192.03%,192.18%,192.32%,192.42%,192.48%,192.56%,192.56%,192.56%,192.65%,192.67%,192.7%,192.7%,192.73%
07,El Oro,715751,0704,Balsas,9233,-3.762600000000000,-79.82530000000000,176.93%,176.93%,177.08%,177.16%,177.36%,177.57%,177.69%,177.69%,178.1%,178.27%,178.44%,178.53%,178.84%,178.93%,178.93%,178.93%,179.16%,179.24%,179.3%,179.44%,179.49%,179.49%,179.49%,179.62%,179.65%,179.67%,179.76%,179.84%
07,El Oro,715751,0705,Chilla,2379,-3.450000000000000,-79.58000000000000,261.24%,261.24%,261.45%,261.58%,261.66%,261.75%,261.83%,261.92%,262.04%,262.21%,262.8%,263.18%,263.81%,263.93%,263.98%,263.98%,264.02%,264.14%,264.35%,264.4%,264.65%,264.65%,264.65%,264.69%,264.9%,265.03%,265.24%,265.28%
07,El Oro,715751,0706,El Guabo,63645,-3.238800000000000,-79.82920000000000,154.86%,154.86%,155.04%,155.31%,155.53%,155.72%,155.88%,155.91%,155.96%,156.19%,156.62%,156.96%,157.24%,157.54%,157.61%,157.68%,157.93%,158.05%,158.19%,158.28%,158.38%,158.41%,158.45%,158.69%,158.92%,159.07%,159.19%,159.3%
07,El Oro,715751,0707,Huaquillas,60440,-3.481380000000000,-80.24320700000000,151.42%,151.43%,151.74%,152.11%,152.46%,152.8%,153.22%,153.28%,153.39%,153.94%,154.51%,154.98%,155.44%,155.84%,155.91%,155.91%,156.23%,156.53%,156.74%,156.94%,157.13%,157.16%,157.16%,157.38%,157.59%,157.8%,157.98%,158.15%
07,El Oro,715751,0714,Las Lajas,4963,-3.785000000000000,-80.06166700000000,223.19%,223.19%,223.27%,223.29%,223.43%,223.59%,223.82%,223.82%,223.9%,224.12%,224.32%,224.56%,225.13%,225.43%,225.43%,225.43%,225.55%,225.91%,226.11%,226.33%,226.42%,226.42%,226.42%,226.7%,226.8%,226.98%,226.98%,227%
07,El Oro,715751,0701,Machala,289141,-3.266667000000000,-79.96666700000000,156.82%,156.84%,157.06%,157.34%,157.67%,157.95%,158.21%,158.3%,158.42%,158.72%,159.05%,159.31%,159.55%,159.8%,159.87%,159.93%,160.13%,160.3%,160.46%,160.61%,160.76%,160.81%,160.86%,161.01%,161.14%,161.22%,161.37%,161.48%
07,El Oro,715751,0708,Marcabelí,6259,-3.786000000000000,-79.89780000000000,201.61%,201.61%,201.71%,201.82%,201.95%,202.17%,202.38%,202.38%,202.62%,202.91%,203.13%,203.45%,203.63%,203.99%,203.99%,203.99%,204.17%,204.28%,204.41%,204.44%,204.52%,204.52%,204.52%,204.55%,204.62%,204.65%,204.76%,204.84%
07,El Oro,715751,0709,Pasaje,87723,-3.326900000000000,-79.80490000000000,147.81%,147.82%,147.99%,148.18%,148.4%,148.63%,148.95%,149.09%,149.18%,149.46%,149.77%,150.08%,150.34%,150.58%,150.68%,150.73%,150.88%,151.05%,151.22%,151.38%,151.5%,151.57%,151.64%,151.81%,151.93%,152.07%,152.17%,152.26%
07,El Oro,715751,0710,Piñas,30206,-3.666667000000000,-79.65000000000001,174.22%,174.22%,174.3%,174.37%,174.56%,174.75%,174.91%,174.91%,174.8%,174.96%,175.19%,175.46%,175.63%,175.83%,175.84%,175.85%,175.95%,176.11%,176.2%,176.23%,176.39%,176.39%,176.4%,176.46%,176.56%,176.62%,176.69%,176.78%
07,El Oro,715751,0711,Portovelo,14028,-3.720000000000000,-79.62000000000000,218.48%,218.48%,218.63%,218.86%,219.03%,219.36%,219.77%,219.88%,219.87%,220.19%,220.4%,220.84%,221.12%,221.34%,221.52%,221.52%,221.76%,222.06%,222.25%,222.46%,222.56%,222.7%,222.75%,222.9%,223.01%,223.11%,223.2%,223.29%
07,El Oro,715751,0712,Santa Rosa,82171,-3.452222000000000,-79.96166700000001,154.97%,154.98%,155.07%,155.24%,155.41%,155.63%,155.87%,156.17%,156.46%,156.69%,156.92%,157.18%,157.42%,157.59%,157.81%,157.99%,158.17%,158.3%,158.4%,158.54%,158.65%,158.76%,158.86%,158.99%,159.09%,159.17%,159.27%,159.35%
07,El Oro,715751,0713,Zaruma,25654,-3.433333000000000,-79.59999999999999,177.61%,177.61%,177.77%,177.83%,177.91%,178%,178.27%,178.34%,178.25%,178.45%,178.65%,178.81%,179.02%,179.17%,179.25%,179.28%,179.41%,179.49%,179.54%,179.65%,179.71%,179.72%,179.74%,179.8%,179.84%,179.92%,179.95%,180%
08,Esmeraldas,591083,0806,Atacames,55495,0.8666670000000000,-79.83333300000000,141.95%,141.95%,142.2%,142.41%,142.82%,143.3%,143.73%,143.78%,143.78%,144.35%,144.96%,145.41%,145.62%,145.8%,145.83%,145.84%,146.17%,146.56%,146.83%,147.08%,147.21%,147.22%,147.22%,147.49%,147.69%,147.86%,148.07%,148.2%
08,Esmeraldas,591083,0802,Eloy Alfaro,45629,1.250000000000000,-79,140.15%,140.17%,140.26%,140.43%,140.67%,140.87%,141%,141.25%,141.52%,142.27%,143.1%,143.94%,144.77%,145.33%,145.71%,145.85%,146.46%,146.94%,147.64%,147.85%,148.17%,148.27%,148.32%,148.61%,148.99%,149.39%,149.73%,149.92%
08,Esmeraldas,591083,0801,Esmeraldas,218727,1.050000000000000,-79.20000000000000,145.43%,145.43%,145.54%,145.64%,145.74%,146.07%,146.39%,146.46%,146.51%,146.82%,147.12%,147.43%,147.58%,147.59%,147.7%,147.73%,147.87%,148.03%,148.15%,148.28%,148.37%,148.4%,148.42%,148.5%,148.68%,148.89%,149.17%,149.37%
08,Esmeraldas,591083,0803,Muisne,31106,0.6067000000000000,-80.01830000000000,129.51%,129.51%,129.62%,129.95%,130.25%,130.43%,131.26%,131.39%,131.42%,131.93%,132.47%,132.73%,133.19%,133.36%,133.41%,133.41%,133.62%,134.86%,135.39%,135.7%,135.95%,136.1%,136.11%,136.48%,136.82%,137.12%,137.64%,137.85%
08,Esmeraldas,591083,0804,Quinindé,145879,0.3300000000000000,-79.48000000000000,133.41%,133.41%,133.5%,133.77%,133.97%,134.16%,134.31%,134.87%,135.55%,136.12%,136.75%,137.21%,137.88%,138.28%,138.54%,138.6%,138.81%,139.13%,139.31%,139.5%,139.68%,139.81%,139.92%,140%,140.08%,140.19%,140.3%,140.47%
08,Esmeraldas,591083,0807,Rioverde,31475,1.060200000000000,-79.40440000000000,127.21%,127.21%,127.25%,127.34%,127.46%,127.58%,127.71%,127.78%,128.03%,128.81%,129.35%,129.84%,130.15%,130.24%,130.38%,130.42%,130.61%,130.88%,131.17%,131.43%,131.52%,131.6%,131.63%,131.81%,131.96%,132.08%,132.11%,132.27%
08,Esmeraldas,591083,0805,San Lorenzo,62772,1.265800000000000,-78.84139999999999,99.01%,99.01%,99.12%,99.3%,99.48%,99.72%,99.91%,99.92%,99.99%,100.26%,100.56%,100.9%,101.38%,101.89%,102.11%,102.28%,102.56%,102.88%,103.21%,103.46%,103.68%,103.72%,103.83%,104.04%,104.3%,104.57%,104.83%,105.07%
20,Galápagos,33042,2002,Isabela,3073,-0.4724000000000000,-90.68110000000000,180.18%,180.18%,180.18%,180.18%,180.18%,180.18%,180.18%,180.18%,180.15%,180.15%,181.26%,181.26%,181.32%,181.42%,181.42%,181.42%,181.42%,181.42%,181.55%,181.55%,181.58%,181.58%,181.58%,181.61%,181.61%,181.65%,181.65%,181.71%
