provincia,poblacion,lat,lng,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021
Imbabura,476257,0.3626780000000000,-78.13066700000000,0,0,0,0,0,0,480,480,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1872,1872,1872,1872,1872,1872,1875,4452,4638,4638,4638,1546,1546,1546,1546,1764,1764,1764,1764,1764,1764,1764,2452,2478,2478,2478,2478,2478,2478,2490,3455,3455,3612,3612,3612,3612,4204,4204,4204,4983,5247,5321,5802,7068,7751,7755,8416,8417,8835,8835,8835,8874,8875,8876,10773,10773,10774,10791,10791,10792,11613,12418,14464,15413,16333,16604,16604,17924,19594,21596,23328,27691,29758,29758,31676,32043,32941,33738,34734,34824,34884,36098,36513,36968,37781,38950,39010,39165,40043,40683,40961,42052,42643,43947,48618,48625,48822,48859,49116,49218,49405,49406,51309,53302,56321,58357,60118,60358,60641,62385,64006,65619,66919,68341,70088,70212,72489,75336,78008,80084,82518,83677,84023,85014,86345,87654,89107,89870,90523,91019,93085,94996,96837,98711,100687,102241,103073,104510,106588,109026,111820,115691,118988,122131,129543,140640,151972,166311,179159,187527,192866,201468,211714,220309,228619,492782,502372,264801,271172,278370,283556,289883,296065,298753,295364,297438,300209,302506,304381,305983,306908,307318,307650,307686,307726,307728,307739,307739,307739,307767,307775,307786,307789,307789,307791,307791,307793,307803,307810,307820,307834,307834,307834
Loja,521154,-3.983333000000000,-79.20000000000000,0,0,0,0,0,0,0,0,0,0,0,0,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,438,2286,2286,2286,2286,2286,2286,2287,748,748,748,779,1927,2692,2778,3473,3473,3474,4792,5424,5424,5424,5447,5447,5449,5451,5452,5452,5534,8041,9146,9207,9208,9211,9225,9226,9303,9334,9707,10227,10285,10285,10287,11419,11721,12963,13656,14153,14153,14154,14156,14974,15990,17380,18405,21638,22060,22963,23843,26320,28404,31061,32866,33041,33666,34293,35248,40584,43159,45109,45122,46281,47930,49580,50961,52949,54013,54030,55337,56459,57206,58239,59215,60239,61215,61755,63776,63833,67222,68611,69430,73375,73375,73380,73380,73384,73385,73405,73428,74053,75037,76240,77572,79603,81019,82427,83235,84325,85361,86801,88551,90068,91016,91778,93141,95207,96890,98547,99966,101042,103342,105509,107645,109095,110141,111668,112425,114010,115272,116517,118007,119754,123289,125978,130061,134701,140022,145496,151297,160778,167742,175536,183835,192730,203341,213066,224139,233901,241536,249792,256342,263539,568318,581298,312007,316254,321268,326111,330675,335956,340926,317932,319380,320828,322767,324629,326579,328733,332353,332353,332647,332937,333180,333427,333762,334078,334299,334503,334854,335033,335254,335396,335615,335817,336015,336331,336524,336694,336815,337204
Los Ríos,921763,-1.800000000000000,-79.53333300000000,0,0,0,0,0,0,0,627,627,627,627,627,627,627,627,663,663,663,663,663,663,663,665,665,665,665,665,665,665,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,811,811,812,1914,1916,1916,1916,1916,1916,1916,3390,3484,3484,3484,4018,4018,4018,4433,4433,4433,4493,6613,6613,6613,6613,6650,6650,6651,8035,8035,8035,8585,8585,8585,8585,8627,8856,9895,9968,10000,10000,10001,10050,10940,10950,11004,11139,11139,11143,13056,14744,15709,15960,16371,17141,17142,17302,17893,18982,21043,21432,23443,23558,24847,27221,29976,32462,34360,35843,35855,36719,38115,39171,40535,42938,43793,43809,45618,46544,46893,48912,51109,54300,55207,55207,55435,55460,55462,56119,57187,57187,58230,59123,60366,62484,64920,65915,67268,68890,70855,72691,74214,76169,77490,78630,80513,83519,87232,91205,95596,98446,99163,101935,105563,110252,114589,118793,120964,121438,123243,125580,127818,129669,132506,134506,135148,139397,146540,154831,163464,174346,180429,183196,194224,207657,222030,238789,256987,267364,273865,288761,303168,317920,330832,707232,725300,375938,385984,398849,413331,431061,451326,460188,412079,417224,421679,423798,424970,425206,425206,425206,425206,425206,425206,425237,425249,425249,425249,425261,425278,425286,425565,425670,425692,425692,425960,426483,426938,427069,427192,427313,427405
Manabí,1562079,-1.056181000000000,-80.45521700000000,0,2,2,2,2,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1485,1485,1485,1485,1485,1485,1485,1487,1487,1487,1489,1489,1493,7130,7140,7140,7140,7140,7140,7140,7144,10151,10151,10151,3566,3566,3567,3571,5292,5293,5293,5523,5523,5523,5526,6143,6144,6144,6600,6602,8149,8155,8780,8976,8976,8977,9128,9143,10713,10956,10956,10956,11003,11440,13335,14409,14411,14417,15083,15110,17153,19627,20954,21193,21193,21193,21200,22608,24029,25363,26743,29416,29428,30647,32255,33962,37855,39144,40036,40037,41053,47542,54700,57958,58155,60166,67488,72473,72734,75115,78449,83086,83254,83412,86120,86350,86828,88379,95299,96897,104010,104520,105131,108907,113401,117363,119554,126664,126666,126669,129344,129434,129461,134209,134214,137644,140731,146142,153318,162418,169411,174788,180385,184212,186328,188727,191218,193194,196317,199550,203036,206506,209717,213073,215940,217255,222467,227459,232554,237004,241020,244134,246389,250846,256512,261421,265681,270230,274485,278845,287657,298999,310984,323503,344976,368604,389219,415177,443067,472388,503213,531473,551838,569236,593320,618081,637756,658070,1412378,1441569,762713,783865,811026,841968,878976,919110,945602,921260,926214,930704,935925,941891,945482,949251,953372,953372,953453,953556,953625,953648,953666,953666,953678,953684,953925,953982,954004,954013,954017,954065,954287,954890,955292,955684,955804,955904
Morona Santiago,196535,-2.300000000000000,-78.11666700000001,0,0,0,0,0,0,0,0,0,0,0,0,222,222,222,222,222,222,222,222,222,222,222,230,230,230,230,230,230,230,230,230,230,230,230,230,230,778,914,914,243,243,243,245,527,527,527,527,527,528,875,1381,1381,1385,1615,1703,1717,1717,1728,1739,1740,1898,2158,2158,2160,2160,2172,2172,2485,2685,2685,2685,2685,2685,2685,2685,2685,3043,3122,3133,3133,3133,3135,3417,3446,3447,3447,3447,3447,3475,3479,4747,6189,7418,7418,7418,7523,7768,7957,8964,10679,10858,11123,11134,11674,12120,12942,13177,13179,13179,13224,13239,13470,13481,13481,13481,13481,13481,13481,13481,13531,13756,14021,14863,14863,14863,14863,14863,15003,15003,15003,15066,15070,15131,15302,15537,15537,15537,15579,15579,15897,16418,17364,17661,18784,19141,19433,20056,20511,20722,20768,20823,21094,21231,21586,21961,22406,22446,22446,22539,22642,22813,23225,23827,24309,24448,24532,25375,27166,29319,30907,32368,33566,35177,37200,41664,44247,47670,48968,50074,51099,52106,53456,54695,118996,119671,63599,64363,65092,66597,68012,70789,71132,68273,69007,69580,70409,71168,72242,72501,72673,72691,72855,73246,73507,73610,73623,73677,73688,73721,73738,73759,73774,73774,73775,73786,73810,73856,73884,73894,73895,73895
Napo,133705,-0.9890000000000000,-77.81590000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,942,1062,1062,1062,407,407,410,668,975,987,987,987,987,988,1143,1391,1541,1541,1541,1541,1541,1541,1548,1548,1548,1630,2142,2142,2142,2146,2146,2146,2154,2154,2154,2334,2343,2346,2346,2354,2354,2780,2816,2906,3020,3020,3020,3280,3280,3398,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,4541,5417,6465,7343,7379,7379,7415,7534,7908,8269,8794,8986,8986,8989,9325,9431,9734,9867,10336,10336,10605,10804,11033,11263,11674,12084,12084,12084,12084,12084,12084,12084,12084,12084,12084,12179,12453,12577,12735,12846,12865,12865,12924,12978,13027,13082,13130,13682,14225,14352,14583,14817,15625,16966,18686,18686,19062,19693,20065,20510,21122,21674,21974,22294,22599,22845,23047,23732,24496,24785,25954,27310,28897,30740,32894,34666,36127,37398,38637,41169,43088,43922,44948,45376,45709,47421,49237,51236,125067,128146,73199,74503,75823,77087,78958,80881,82129,75400,76084,76854,77562,78232,78792,79080,79570,79570,79570,79570,79570,79570,79570,79570,79570,79570,79570,79570,79571,79571,79571,79571,79571,79571,79571,79571,79571,79571
Orellana,161338,-0.4666670000000000,-76.96666700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,650,650,650,650,215,215,215,418,661,720,720,720,720,720,720,879,901,901,901,1045,1045,1046,1058,1058,1058,1332,1560,1560,1560,1560,1575,1575,1575,1575,1575,1653,1707,1713,1713,1767,1767,1959,2294,2364,2364,2364,2364,2403,2403,2496,2496,2533,2533,2542,2565,2565,2565,2565,2565,2565,3900,4716,5236,5298,5298,5435,5688,6286,6286,6708,7012,7099,7129,7199,7489,7597,7627,7751,8017,8381,8639,8639,8855,8915,8987,9212,9486,9599,9599,9599,9599,9599,9599,9599,9600,9620,9655,9805,9958,10164,10232,10246,10306,10418,10486,10589,10666,10848,10930,11268,11501,11710,12004,12279,12652,12828,12995,13196,13401,13872,14193,14353,14405,14692,14965,15488,16244,16697,17212,17788,18462,19469,20543,21421,22687,24521,25861,27795,30858,33831,36809,41584,43137,44636,48861,53698,57276,60697,140598,143669,78100,79655,81570,83955,86156,87468,88148,83489,84783,86249,87922,89326,91307,91928,92452,92456,92580,92624,92630,92630,92630,92630,92630,92631,92631,92631,92631,92631,92631,92631,92631,92632,92632,92632,92632,92632
Pastaza,114202,-1.066667000000000,-78.00111099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,276,711,716,716,716,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,330,330,347,347,347,631,750,798,865,1284,1284,1307,1307,1307,1379,1379,1379,1380,1381,1381,1381,1381,1516,1516,1516,1516,1654,1795,1799,1799,1799,1799,1799,2056,2220,2535,2536,2536,2536,2537,2538,2868,3579,4231,4292,4293,5290,5648,5665,6063,6147,6147,6148,6164,6165,6205,6525,6574,6574,6575,6656,6656,6658,7016,7667,7667,8156,8156,8156,8156,8157,8555,8555,8555,8737,8952,9211,9536,9905,9961,10060,10225,10422,10647,10855,11050,11103,11411,11590,11751,11950,12206,12497,12589,12629,12870,12906,13144,13514,13798,13950,14000,14194,14367,14658,15006,15280,15381,15445,15781,16406,16447,19182,20741,21736,21949,23545,25704,27922,30124,32031,32407,32716,34304,35527,36858,38130,80995,81726,42703,43257,44254,45818,47551,49216,49941,50795,51511,52060,52473,53013,53361,53377,53412,53425,53515,53593,53636,53693,53702,53735,53798,53854,53899,53937,53992,54006,54025,54060,54073,54244,54251,54267,54267,54267
Pichincha,3228233,-0.2186110000000000,-78.50972200000000,0,2475,2494,2568,2568,2569,2569,2570,2570,2697,2697,2697,2697,2699,4623,4627,4631,4631,4631,4633,4633,4633,4663,4663,4671,4671,4671,4671,4671,14021,14224,14224,14226,14232,14244,14245,20373,22807,22807,22815,7459,7683,7689,14535,14907,15817,15896,15898,15898,15939,19043,25653,30806,30815,30828,32656,32801,32900,33203,33204,33552,36458,41366,41411,42227,43024,43061,43069,44541,45839,47168,48723,48740,48897,48921,54060,58257,62018,64393,64518,64747,64756,64765,69098,74366,80363,85757,90394,90422,94112,98519,106010,113263,121761,125960,129934,137216,144638,152900,163217,173744,190235,202592,212458,219642,226839,237280,244444,250886,254199,258727,264213,269157,274661,281178,285440,288507,295022,300849,306751,314048,323904,336391,363684,363749,364411,365017,365365,366309,371105,382108,385668,389136,395807,407031,418717,426755,433585,443626,455551,465614,475619,486278,494768,500865,507992,516278,526865,537275,549569,562361,564939,574629,584936,596190,606340,617062,628880,633530,642758,653508,666845,678645,690827,707616,718140,738472,762613,789067,823228,869165,932700,991371,1040010,1106225,1186080,1267669,1349827,1422249,1494187,1549361,1602308,1654409,1698531,3599107,3694584,1946463,1974230,2004931,2042854,2077622,2109970,2142362,2080835,2093626,2108401,2122203,2133633,2143586,2154721,2169481,2169481,2169602,2169699,2169827,2169940,2169965,2169965,2170045,2170149,2170243,2170614,2170963,2171158,2171187,2171282,2171411,2171528,2171683,2171930,2171976,2171976
Santa Elena,401178,-2.226700000000000,-80.85830000000000,0,0,0,0,0,0,0,0,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,465,465,465,681,681,681,681,681,681,681,681,1290,1291,1291,1345,1345,1345,1345,1345,1345,1346,2284,2284,2284,2284,2293,2293,2293,2293,2293,2293,2612,2612,2612,2612,2612,3263,3263,3263,3263,3263,3263,3307,3732,3732,3732,3732,3732,3732,4018,4324,4583,4870,5583,5974,5974,5975,6447,7202,8286,9466,10307,10307,11193,11939,13663,15302,16630,16802,16802,17474,18116,18680,18933,19668,19668,19668,20199,21145,21346,22393,23362,23812,24761,24761,24761,24761,24778,25101,25278,25666,25963,26220,26514,27144,27856,28562,28691,29178,29680,30114,30599,31110,31669,31765,32956,34855,37013,38984,40801,42119,42507,43909,45325,46486,47963,49750,50531,50657,51325,51859,52451,53200,54088,54875,55227,57792,61557,66804,74003,79609,89375,98487,106998,117325,127508,137955,146006,149851,150567,160338,169097,175500,180018,373864,377296,192487,195753,199174,203437,206146,209195,209314,196474,196474,196474,196474,196474,196477,196477,196477,196477,196477,196481,196481,196481,196481,196481,196484,196504,196526,196552,196565,196574,196574,196858,197060,197361,197364,197372,197375,197375
Sto. Domingo Tsáchilas,511151,-0.2541670000000000,-79.17194400000000,0,0,0,0,0,0,0,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,783,783,784,784,1343,1343,1343,1343,1343,1343,1351,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1920,1921,2663,2663,3703,3703,3704,3704,3704,3708,4078,4078,4078,4078,4087,5003,5867,5868,5868,5868,5869,5869,6668,7544,8973,9447,9928,9928,9928,9928,9928,9939,9999,10043,10043,10288,10703,11894,12412,12412,12881,13821,14843,14999,15947,17016,18669,18800,18872,19567,21004,21691,22668,25065,25179,26244,26451,26597,28588,30996,33274,34602,36205,36205,36205,36969,36969,36969,38367,38367,38801,39221,39816,40479,41015,41340,41577,42002,42649,43126,43560,43879,44090,44438,44772,45304,46068,46576,47414,47853,47943,48578,49402,50343,51248,52201,52855,53245,54349,55581,57066,58290,59320,60547,61434,64259,68786,73300,77949,82389,86049,89586,96696,106025,120230,134792,149484,156996,164167,176781,183984,190350,197174,414452,423523,221089,223984,226637,229716,235174,238504,243038,237346,238428,239541,240422,241624,242735,243824,244998,244998,244999,245001,245003,245003,245003,245003,245003,245003,245003,245003,245003,245003,245003,245003,245174,245346,245602,245875,246069,246225
Sucumbíos,230503,0.08472200000000001,-76.88277800000000,0,0,0,0,0,0,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,879,879,879,879,879,879,879,879,879,879,879,293,293,293,293,490,490,491,491,491,491,491,491,1080,1444,1444,1444,1444,1444,1444,1784,1897,2487,2654,2654,2654,2664,3126,3261,3261,3261,3261,3262,3271,3317,3318,4029,4310,4311,4311,4311,4311,4312,4524,4880,4881,4882,4882,4925,4957,4957,4957,5067,5493,5493,5493,5494,5990,6539,7124,7611,9504,9895,9897,10375,11510,12316,12980,13439,13442,13444,13860,14399,14822,15185,15539,15801,15801,16070,16129,16215,16378,16521,16570,16936,16937,17022,17167,17204,17254,17256,17566,17795,17989,18203,18397,18551,18658,18740,19060,19235,19404,19747,19975,20273,20501,21020,22164,23818,25323,27260,28714,29256,30296,30690,31146,31652,32424,32659,32762,33470,33937,34349,34961,35466,35807,36125,37850,38939,40726,44030,48239,53136,57023,61522,65539,69693,73666,78427,80500,82919,85360,88441,89699,91266,192524,195278,102178,103415,104938,106778,109011,112393,115223,116811,118016,119139,120259,121169,122324,123512,124767,124787,124827,124827,124827,124827,124827,124827,124827,124827,124827,124827,124827,124827,124827,124828,124831,124831,124831,124832,124833,124834
Tungurahua,590600,-1.241667000000000,-78.61972200000000,17,34,34,34,34,34,34,34,34,34,34,51,51,543,543,543,543,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,2091,2095,2095,2095,686,687,687,688,689,690,691,691,691,693,1574,1886,1887,1890,2274,2714,2761,2761,2761,2778,2778,2900,2923,3393,3621,4156,4683,4683,4683,4737,4739,5282,5290,5295,5296,5763,6194,6646,6646,7186,7217,7219,7220,8131,8706,9180,9829,10308,10309,10544,11481,12440,12745,13867,14649,14850,15060,16343,17837,20916,23030,25216,27035,28997,29434,30488,30876,32046,32660,32762,33779,34950,35265,37119,39189,40368,40440,41342,41442,42495,44550,46679,47434,53777,53833,53840,53941,53942,54285,54983,55402,56837,58267,60048,62225,64078,65568,65897,67211,68707,69795,70801,71790,72329,75479,77055,78813,80933,82984,85448,86528,86815,87317,88587,90483,92232,94039,95200,95490,97383,99261,100752,103004,105303,107457,110250,116216,123381,132748,141936,154316,163363,170003,176712,187845,199163,213425,227346,236305,241172,251183,261492,269392,276535,586895,596656,311617,317157,325225,333352,344210,355542,360430,356021,361348,365906,367514,367783,367857,367861,367882,367882,367900,367916,367924,367930,367937,367937,367939,367943,367944,367947,367952,367952,367955,367964,367968,369737,369746,369748,369750,369750
Zamora Chinchipe,120416,-4.120000000000000,-78.80000000000000,0,0,0,0,0,0,0,0,0,0,0,0,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,985,985,985,339,339,339,339,568,618,618,828,828,828,999,1095,1095,1095,1095,1095,1095,1095,1096,1119,1121,1372,1372,1372,1372,1372,1372,1372,1374,1389,1389,1423,1431,1431,1431,1431,1431,1431,1635,1941,1941,1941,1941,2131,2131,2271,2274,3267,3267,3965,4251,4317,4500,4869,4882,4882,4981,5216,5377,6352,7083,7373,7373,7596,7836,7931,7991,8126,8204,8204,8221,8262,8271,8365,8924,8938,9020,9488,9625,9627,10001,10449,10651,10903,10903,10904,11270,11307,11466,11466,11466,11515,11595,11870,12060,12324,12488,12625,12844,12994,13159,13259,13440,13641,13703,13802,14051,14294,14661,14876,15189,15470,15696,15911,16282,16677,17014,17191,17213,17367,17525,17657,17873,18327,18734,19340,19972,20669,22181,24043,26131,27754,28665,29813,31023,32975,35190,37116,38548,39754,41288,42703,44002,45444,96915,98087,51765,52925,53946,55170,56648,58425,59566,56501,57243,57883,58632,59362,60120,60396,60878,60878,61311,61563,61777,62017,62050,62076,62176,62416,62539,62653,62836,62955,62988,63074,63184,63341,63512,63665,63704,63736
