provincia,poblacion,lat,lng,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021,30/08/2021,31/08/2021,01/09/2021,02/09/2021,03/09/2021,04/09/2021,05/09/2021,06/09/2021,07/09/2021,08/09/2021,09/09/2021,10/09/2021,11/09/2021,12/09/2021,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,18/09/2021,19/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,25/09/2021,26/09/2021,27/09/2021,28/09/2021,29/09/2021,30/09/2021,01/10/2021,02/10/2021,03/10/2021,04/10/2021,05/10/2021,06/10/2021,07/10/2021
Azuay,881394,-2.897414000000000,-79.00448100000000,0%,0%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.33%,0.33%,0.33%,0.33%,0.33%,0.34%,0.36%,0.75%,0.75%,0.75%,0.75%,0.75%,0.75%,0.75%,1.04%,1.04%,1.04%,1.04%,1.14%,1.18%,1.19%,1.5%,1.5%,1.5%,1.91%,2.22%,2.22%,2.22%,2.22%,2.23%,2.23%,2.58%,2.88%,2.89%,2.98%,2.98%,3.12%,3.12%,3.51%,3.51%,3.51%,3.72%,3.73%,3.73%,3.73%,4.08%,4.44%,5.17%,5.2%,5.2%,5.23%,5.23%,5.23%,5.58%,5.95%,6.32%,6.7%,7.05%,7.05%,7.31%,7.95%,8.72%,9.38%,9.58%,9.59%,9.6%,9.68%,9.98%,10.17%,10.75%,11.29%,11.57%,12.01%,12.19%,12.33%,12.57%,12.75%,12.9%,12.95%,12.97%,13.21%,13.43%,13.56%,13.69%,13.87%,14.13%,14.14%,14.15%,14.2%,14.27%,14.5%,14.65%,14.75%,15.43%,15.43%,15.45%,15.53%,15.63%,15.95%,16.05%,16.06%,16.33%,16.41%,16.51%,16.79%,17.12%,17.23%,17.26%,17.62%,17.98%,18.35%,18.7%,19.03%,19.21%,19.49%,19.97%,20.52%,20.93%,21.34%,21.73%,21.89%,21.94%,22.24%,22.57%,22.87%,23.13%,23.39%,23.51%,23.55%,23.82%,24.09%,24.37%,24.63%,24.98%,25.21%,25.39%,25.97%,26.73%,27.59%,28.63%,29.85%,31.43%,32.77%,34.82%,37.84%,41.15%,45.19%,46.6%,48.82%,50.17%,51.79%,53.91%,55.64%,56.7%,57.57%,58.43%,59.13%,59.68%,60.2%,60.86%,61.57%,62.06%,62.27%,62.51%,62.86%,63.36%,63.77%,64.22%,64.67%,64.97%,65.24%,65.24%,65.27%,65.3%,65.31%,65.31%,65.32%,65.33%,65.33%,65.34%,65.35%,65.35%,65.36%,65.36%,65.36%,65.36%,65.36%,65.36%,65.37%,65.37%,65.37%,65.37%,65.37%,65.37%,63.8%,63.81%,63.81%,63.81%,63.81%,63.82%,63.86%,63.92%,63.95%,64.02%,64.02%,64.02%,64.36%,64.77%,65.15%,65.5%,64.6%,64.6%,64.6%,64.33%,64.56%,64.15%,64.03%,64.2%,64.2%,64.21%,64.46%,64.72%,64.93%,64.98%,65.13%,65.24%,65.3%,65.4%,65.49%,65.71%,65.83%
Bolívar,209933,-1.605556000000000,-79.00305600000000,0%,0%,0%,0%,0%,0%,0%,0%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.24%,0.85%,0.85%,0.85%,0.85%,0.85%,0.85%,0.85%,0.85%,1.31%,1.33%,1.33%,1.66%,1.66%,1.66%,1.66%,1.66%,1.66%,1.67%,2.3%,2.3%,2.3%,2.3%,2.32%,2.32%,2.33%,2.81%,2.81%,2.81%,3.73%,3.8%,3.8%,3.8%,3.87%,4.23%,4.23%,4.23%,4.23%,4.25%,4.25%,4.29%,4.54%,4.54%,4.54%,4.54%,4.55%,4.55%,5.08%,5.64%,5.98%,5.98%,6.44%,6.67%,6.67%,6.7%,6.97%,7.47%,7.89%,8.3%,8.94%,9.3%,9.53%,9.76%,10.26%,10.81%,11.33%,11.38%,11.4%,11.73%,12.07%,12.39%,12.48%,12.75%,12.93%,12.93%,13.09%,13.17%,13.29%,13.71%,13.99%,14.67%,15.31%,15.47%,15.53%,15.53%,15.53%,15.75%,16.01%,16.02%,16.06%,16.12%,16.18%,16.35%,16.61%,16.87%,17.05%,17.18%,17.31%,17.49%,17.69%,17.9%,18.02%,18.11%,18.25%,18.55%,19.08%,19.78%,20.66%,21.02%,21.12%,21.47%,21.93%,22.51%,23.15%,23.67%,23.9%,24.02%,24.25%,24.44%,24.68%,24.89%,25.19%,25.31%,25.49%,26.13%,26.98%,28.11%,29.86%,32.15%,33.25%,34.81%,36.53%,39%,41.4%,43.14%,44.74%,45.88%,46.96%,48.22%,49.34%,50.34%,51.04%,51.67%,52.03%,52.36%,53.2%,53.93%,54.68%,55.62%,56.41%,56.87%,56.88%,56.88%,56.88%,56.88%,56.89%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.91%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,56.92%,55.88%,55.88%,55.89%,55.89%,55.89%,55.9%,55.91%,55.94%,55.96%,55.98%,55.98%,55.98%,56.02%,56.05%,56.1%,56.21%,60.85%,60.88%,60.88%,62.42%,62.65%,60.9%,60.88%,60.95%,60.95%,60.95%,61.36%,62.11%,62.33%,62.5%,62.61%,62.61%,62.61%,62.89%,63.2%,63.56%,63.68%
Carchi,186869,0.8121800000000000,-77.71633000000000,0%,0%,0%,0%,0%,0%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.22%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.46%,0.72%,0.72%,0.72%,0.72%,0.72%,0.72%,0.72%,0.73%,1.76%,1.8%,1.8%,1.8%,1.8%,1.8%,1.81%,1.96%,2.62%,2.62%,2.62%,3%,3%,3.01%,3.62%,3.62%,3.62%,3.62%,3.62%,3.62%,3.62%,3.8%,4.15%,4.15%,4.32%,4.32%,4.32%,4.32%,4.32%,4.32%,4.32%,4.32%,4.81%,4.81%,4.81%,4.89%,4.89%,4.89%,5.21%,5.54%,6.32%,7.3%,8.14%,8.14%,8.14%,9.7%,11.71%,12.57%,12.86%,13.85%,14.06%,14.2%,14.41%,14.61%,14.81%,15.08%,15.65%,15.65%,15.65%,15.92%,15.95%,15.97%,16%,16.32%,16.32%,16.32%,16.58%,16.69%,16.83%,17.08%,17.2%,17.26%,17.89%,17.98%,17.98%,17.98%,17.98%,18.1%,18.1%,18.1%,18.16%,18.28%,18.35%,18.75%,19.05%,19.1%,19.1%,19.16%,19.21%,19.21%,19.28%,19.5%,19.56%,19.57%,19.73%,20.02%,20.34%,20.72%,21.22%,21.42%,21.45%,21.82%,22.18%,22.66%,23.14%,23.66%,23.85%,23.88%,24.34%,24.85%,25.35%,25.87%,26.71%,27.59%,27.63%,28.54%,29.93%,31.48%,33%,35.27%,36.47%,37.38%,39.9%,42.94%,46.7%,50.21%,53.8%,55.83%,57.02%,59.39%,61%,63.03%,64.89%,66.58%,67.66%,68.21%,69.52%,70.63%,71.84%,73.19%,74.99%,76.51%,77%,77.64%,78.3%,79%,79.68%,80.53%,81.07%,81.56%,81.56%,81.56%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.58%,81.59%,81.59%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.65%,78.77%,79.05%,79.39%,79.81%,79.28%,79.29%,79.29%,79.85%,80.4%,79.19%,79.42%,79.8%,79.8%,79.8%,79.83%,80.12%,80.38%,80.56%,80.97%,80.97%,80.97%,81.06%,81.23%,81.41%,81.59%
Cañar,281396,-2.733333000000000,-78.83333300000000,0%,0%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.32%,0.32%,0.32%,0.32%,0.32%,0.32%,0.32%,0.51%,0.51%,0.51%,0.51%,0.56%,0.63%,0.78%,1.05%,1.05%,1.05%,1.47%,1.67%,1.68%,1.68%,1.68%,1.68%,1.71%,2.14%,2.42%,2.42%,2.42%,2.43%,2.43%,2.44%,2.85%,2.85%,2.85%,2.85%,2.86%,2.86%,2.86%,2.87%,2.87%,3.1%,3.1%,3.11%,3.11%,3.11%,3.11%,3.4%,3.4%,3.4%,3.4%,3.4%,3.4%,3.77%,4.37%,4.6%,4.76%,5.03%,5.03%,5.03%,5.24%,5.46%,5.73%,6.59%,7.13%,7.33%,7.87%,8.06%,8.06%,8.13%,8.25%,8.28%,8.3%,8.31%,8.34%,8.38%,8.55%,8.65%,8.83%,8.98%,9.22%,9.23%,9.23%,9.23%,9.32%,9.38%,10.07%,10.53%,10.53%,10.64%,10.66%,10.66%,10.84%,10.84%,10.84%,11.08%,11.27%,11.49%,11.73%,11.98%,12.11%,12.15%,12.33%,12.51%,12.76%,12.92%,13.18%,13.33%,13.83%,14%,14.31%,14.6%,14.88%,15.09%,15.14%,15.16%,15.39%,15.53%,15.71%,15.87%,15.98%,16.04%,16.04%,16.16%,16.41%,16.52%,16.77%,17.01%,17.32%,17.38%,17.81%,18.69%,19.6%,20.62%,21.85%,22.45%,23.2%,24.61%,26.05%,28.06%,31.4%,34.16%,35.42%,36.61%,38.05%,39.67%,40.89%,41.65%,42.9%,43.51%,43.84%,44.29%,44.82%,45.47%,45.95%,46.53%,46.71%,47.1%,47.41%,47.61%,47.77%,47.99%,48.57%,48.73%,48.92%,48.92%,48.98%,48.98%,48.98%,48.98%,48.98%,48.98%,48.98%,48.98%,48.99%,49.03%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,49.05%,48.34%,48.34%,48.34%,48.34%,48.34%,48.34%,48.39%,48.43%,48.46%,48.51%,48.51%,48.51%,48.85%,49.21%,49.67%,50%,50.21%,50.21%,50.21%,49.37%,49.65%,49.89%,50.05%,50.18%,50.18%,50.18%,50.43%,50.7%,51.22%,51.57%,51.78%,51.78%,51.78%,51.96%,52.06%,52.15%,52.56%
Chimborazo,524004,-1.674347000000000,-78.64829400000001,0%,0%,0%,0%,0%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.29%,0.3%,0.9%,1.2%,1.2%,1.22%,1.22%,1.36%,1.36%,1.36%,1.36%,1.36%,1.58%,1.83%,2.1%,2.54%,2.85%,2.85%,2.85%,2.96%,2.96%,2.96%,3.13%,3.14%,3.14%,3.14%,3.42%,3.72%,4.01%,4.21%,4.53%,4.53%,4.53%,4.53%,5.01%,5.78%,6.1%,6.29%,6.29%,6.3%,6.75%,7.19%,7.78%,8.31%,8.64%,8.66%,8.67%,8.78%,8.94%,9.26%,10.3%,10.57%,10.81%,10.92%,11.18%,11.24%,11.43%,11.59%,11.67%,11.75%,11.75%,11.87%,12.02%,12.06%,12.22%,12.34%,12.35%,12.35%,12.45%,12.46%,12.62%,12.84%,13.09%,13.09%,13.83%,13.83%,13.86%,13.86%,13.86%,14.07%,14.07%,14.07%,14.25%,14.39%,14.59%,14.89%,15.22%,15.28%,15.33%,15.63%,15.9%,16.21%,16.45%,16.73%,16.82%,17.05%,17.29%,17.57%,17.96%,18.25%,18.61%,18.71%,18.81%,19.08%,19.43%,19.77%,20.01%,20.25%,20.48%,20.55%,20.81%,21.02%,21.53%,21.92%,22.48%,23.12%,23.38%,24.09%,24.84%,25.72%,26.52%,27.55%,28.3%,28.7%,29.88%,31%,32.34%,34.13%,36.08%,37%,38.14%,39.67%,41.24%,42.89%,44.1%,45.46%,45.96%,46.45%,47.6%,49.15%,50.78%,52.67%,54.97%,56.02%,56.82%,57.74%,58.56%,59.36%,60.06%,60.78%,60.86%,60.93%,60.95%,61.01%,61.02%,61.03%,61.09%,61.09%,61.1%,61.1%,61.1%,61.11%,61.12%,61.13%,61.13%,61.13%,61.13%,61.14%,61.19%,61.22%,61.25%,61.31%,61.49%,61.5%,61.55%,60.22%,60.22%,60.26%,60.28%,60.33%,60.35%,60.38%,60.38%,60.41%,60.42%,60.42%,60.42%,60.68%,60.99%,61.17%,61.34%,60.56%,60.57%,60.58%,59.76%,59.91%,59.73%,59.73%,59.84%,59.85%,59.86%,60.01%,60.18%,60.35%,60.44%,60.55%,60.55%,60.56%,60.64%,60.73%,60.85%,60.96%
Cotopaxi,488716,-0.9333330000000000,-78.61666700000001,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,0.31%,0.31%,0.31%,0.31%,0.31%,0.31%,0.31%,0.31%,0.79%,0.79%,0.79%,0.79%,0.79%,0.79%,0.96%,0.96%,0.96%,0.96%,0.96%,0.96%,0.96%,0.96%,0.96%,0.96%,0.96%,1%,1.11%,1.11%,1.31%,1.32%,1.32%,1.32%,1.32%,1.32%,1.32%,1.55%,1.55%,1.55%,1.55%,1.72%,1.95%,2.15%,2.15%,2.15%,2.15%,2.15%,2.15%,2.54%,2.82%,2.82%,2.82%,2.82%,2.82%,3.21%,3.61%,4.1%,4.11%,4.52%,4.85%,4.85%,4.91%,5.17%,5.53%,6.51%,7.21%,7.62%,7.62%,8.17%,8.42%,8.48%,8.52%,8.53%,8.54%,8.55%,8.76%,8.89%,8.91%,8.92%,9.09%,9.2%,9.21%,9.53%,9.64%,9.7%,9.94%,10.47%,10.63%,11.27%,11.29%,11.29%,11.29%,11.29%,11.45%,11.45%,11.45%,11.69%,11.98%,12.17%,12.54%,13.01%,13.09%,13.13%,13.37%,13.59%,13.77%,13.93%,14.08%,14.12%,14.17%,14.43%,14.72%,15.05%,15.36%,15.66%,15.76%,15.78%,16.09%,16.37%,16.64%,16.9%,17.17%,17.28%,17.32%,17.65%,17.95%,18.32%,18.68%,19.12%,19.5%,19.68%,20.72%,21.96%,23.22%,24.48%,26.31%,28%,29.42%,31.21%,33.12%,35.5%,37.51%,39.62%,40.44%,40.97%,42.55%,43.98%,45.32%,46.56%,47.99%,48.93%,49.44%,50.51%,51.8%,53.15%,54.74%,56.66%,58.05%,58.5%,58.61%,58.87%,59.2%,59.52%,59.66%,59.89%,59.98%,59.98%,60.02%,60.06%,60.11%,60.11%,60.11%,60.11%,60.11%,60.12%,60.12%,60.12%,60.12%,60.12%,60.12%,60.12%,60.12%,60.39%,60.39%,60.4%,60.42%,60.42%,60.42%,60.42%,59.6%,59.6%,59.61%,59.64%,59.64%,59.66%,59.67%,59.67%,59.68%,59.68%,59.68%,59.68%,59.76%,60.08%,60.46%,60.62%,60.32%,60.34%,60.34%,60.13%,60.44%,60.58%,60.86%,61.18%,61.19%,61.19%,61.53%,61.89%,62.3%,62.55%,62.76%,62.76%,62.76%,62.91%,63.17%,63.49%,63.69%
El Oro,715751,-3.266667000000000,-79.96666700000000,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.25%,0.25%,0.25%,0.25%,0.25%,0.25%,0.26%,0.52%,0.61%,0.61%,0.69%,0.69%,0.7%,1.12%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.57%,1.58%,1.58%,1.58%,2.36%,2.52%,2.52%,2.52%,2.52%,2.52%,2.52%,2.64%,2.64%,2.64%,2.75%,2.76%,2.76%,2.76%,2.83%,2.83%,2.94%,2.94%,3.08%,3.08%,3.08%,3.08%,3.18%,3.3%,3.64%,3.94%,5.26%,5.26%,5.75%,6.13%,6.35%,6.54%,6.86%,6.94%,6.94%,6.99%,7.06%,7.17%,7.81%,8.24%,8.44%,8.45%,8.6%,8.75%,8.88%,9.07%,9.15%,9.16%,9.17%,9.24%,9.29%,9.43%,9.54%,9.62%,9.87%,9.9%,10.21%,10.45%,10.46%,10.87%,11.34%,11.59%,11.97%,11.97%,11.97%,11.97%,12.01%,12.01%,12.01%,12.06%,12.14%,12.24%,12.44%,12.8%,13.12%,13.26%,13.34%,13.52%,13.76%,13.97%,14.19%,14.43%,14.6%,14.69%,14.93%,15.06%,15.31%,15.66%,16.05%,16.27%,16.42%,16.79%,17.08%,17.27%,17.56%,17.69%,17.83%,17.89%,18.07%,18.24%,18.42%,18.61%,18.99%,19.38%,19.61%,20.58%,21.67%,22.82%,24.56%,26.66%,28.62%,29.76%,31.46%,34.3%,37.44%,40.54%,43.59%,46.17%,47.91%,50.9%,53.44%,55.31%,56.77%,58.07%,58.89%,59.53%,60.63%,61.56%,62.58%,63.6%,64.81%,65.84%,66.79%,67.24%,67.58%,67.83%,68.07%,68.3%,68.57%,68.8%,68.8%,68.81%,68.81%,68.82%,68.82%,68.82%,68.82%,68.82%,68.83%,68.83%,68.83%,68.84%,68.84%,68.84%,68.85%,68.85%,68.86%,68.86%,68.87%,68.87%,68.87%,68.88%,68.89%,67.68%,67.68%,67.69%,67.69%,67.7%,67.72%,67.72%,67.73%,67.74%,67.75%,67.75%,67.75%,67.87%,68.17%,68.51%,68.76%,68.34%,68.34%,68.34%,68%,68.17%,68.05%,68.14%,68.49%,68.49%,68.49%,68.72%,68.9%,69.24%,69.56%,69.67%,69.67%,69.67%,69.9%,70.17%,70.39%,70.52%
Esmeraldas,591083,1.050000000000000,-79.20000000000000,0%,0%,0%,0%,0%,0%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.23%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.3%,0.47%,0.47%,0.47%,0.47%,0.47%,0.47%,0.47%,0.47%,0.61%,0.61%,0.81%,0.81%,0.81%,0.81%,0.81%,0.91%,0.94%,1.13%,1.24%,1.24%,1.24%,1.39%,1.45%,1.45%,1.45%,1.45%,1.45%,1.62%,1.73%,1.76%,1.76%,2.16%,2.2%,2.2%,2.2%,2.2%,2.2%,2.2%,2.2%,2.39%,2.47%,2.47%,2.52%,2.52%,2.52%,2.71%,2.93%,3.18%,3.42%,3.63%,3.65%,3.65%,4.3%,5.04%,5.44%,5.72%,6.43%,6.77%,6.78%,7.05%,7.22%,7.33%,7.53%,7.8%,7.82%,7.82%,7.97%,8.11%,8.19%,8.2%,8.32%,8.32%,8.33%,8.4%,8.5%,8.51%,8.61%,8.72%,8.76%,9.13%,9.16%,9.18%,9.19%,9.2%,9.24%,9.32%,9.32%,9.4%,9.52%,9.73%,10.14%,10.5%,10.56%,10.59%,10.83%,11.12%,11.31%,11.52%,11.74%,11.83%,11.87%,12.11%,12.42%,12.84%,13.28%,13.53%,13.67%,13.72%,13.94%,14.19%,14.45%,14.71%,15%,15.13%,15.17%,15.45%,15.67%,15.92%,16.15%,16.35%,16.56%,16.61%,16.91%,17.39%,18.5%,20.27%,22.72%,24.05%,24.74%,26.64%,28.47%,31%,33.51%,35.92%,36.82%,37.5%,39.17%,40.27%,41.81%,43.13%,44.19%,44.64%,45%,45.81%,46.94%,47.96%,49.64%,51.16%,52.08%,52.23%,52.84%,53.74%,54.18%,54.43%,54.52%,54.54%,54.57%,54.57%,54.64%,54.65%,54.65%,54.65%,54.65%,54.65%,54.65%,54.66%,54.66%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,54.67%,53.97%,53.97%,53.97%,53.97%,53.97%,53.97%,53.97%,53.97%,53.97%,53.98%,53.98%,53.98%,54%,54.18%,54.41%,54.6%,54.24%,54.26%,54.28%,53.89%,54.21%,54.43%,54.64%,55.1%,55.11%,55.11%,55.26%,55.37%,55.5%,55.71%,55.9%,55.9%,55.9%,56.01%,56.11%,56.26%,56.32%
Galápagos,33042,-0.8000000000000000,-89.40000000000001,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.58%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.34%,1.52%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,1.97%,11.58%,23.16%,28.77%,28.78%,28.78%,28.78%,28.78%,28.78%,28.78%,28.78%,28.78%,28.78%,28.81%,28.81%,28.81%,28.81%,28.81%,28.81%,28.81%,28.81%,28.81%,29.83%,30.63%,30.63%,30.63%,30.63%,31.06%,31.39%,31.49%,31.49%,31.49%,31.49%,31.49%,31.5%,32%,32%,33.79%,36.04%,36.04%,36.04%,36.04%,36.04%,36.04%,36.04%,36.04%,36.04%,39.27%,43.28%,45.02%,45.02%,48.07%,53.86%,53.86%,56.93%,62.07%,66.23%,69.29%,73.96%,76.38%,77.01%,77.63%,78.81%,78.81%,78.81%,79.04%,79.17%,79.17%,79.43%,79.86%,81.3%,81.3%,81.58%,82.1%,82.1%,82.1%,82.1%,82.11%,82.56%,83.49%,83.49%,83.49%,84.16%,84.89%,85.35%,85.52%,85.62%,85.73%,85.73%,86.69%,87.01%,87.01%,87.01%,87.16%,87.19%,87.19%,87.19%,87.19%,87.19%,87.33%,87.6%,87.6%,87.6%,87.6%,87.6%,87.6%,87.62%,87.62%,87.62%,87.62%,87.62%,87.64%,87.64%,87.64%,87.69%,87.9%,87.9%,88.09%,89.02%,89.02%,89.02%,89.02%,89.3%,89.3%,89.57%,89.64%,90.44%,90.44%,90.54%,90.54%,90.54%,90.54%,90.7%,91.09%,91.33%,91.53%,91.53%,91.53%,92.51%,92.82%,93.16%,93.19%,95.32%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.59%,96.67%,94.53%,94.53%,94.53%,94.53%,94.53%,94.66%,94.67%,94.67%,94.72%,94.72%,94.72%,94.72%,94.74%,94.74%,94.74%,94.8%,95.34%,95.34%,95.34%,81.15%,81.17%,81.15%,80.75%,80.56%,80.56%,80.56%,80.56%,80.75%,80.75%,80.75%,80.76%,80.76%,80.76%,80.76%,80.82%,80.88%,80.9%
