inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,lat,lng,01/01/2022,02/01/2022,03/01/2022,04/01/2022,05/01/2022,06/01/2022,07/01/2022,08/01/2022,09/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022
08,Esmeraldas,591083,0806,Atacames,55495,0.8666670000000000,-79.83333300000000,6.08%,6.08%,6.59%,7.03%,7.67%,8.39%,9.2%,9.32%,4.7%,5.12%,5.58%,6.04%,6.34%,6.53%,6.57%,6.6%,6.96%,7.32%,7.64%,8.17%,8.38%,8.43%,8.44%,8.64%,8.88%,9.13%,9.37%,9.58%
08,Esmeraldas,591083,0802,Eloy Alfaro,45629,1.250000000000000,-79,7.05%,7.14%,7.24%,7.41%,7.75%,8.05%,8.17%,8.5%,4.51%,4.86%,5.24%,5.49%,5.9%,6.06%,6.25%,6.34%,6.65%,6.91%,7.09%,7.21%,7.38%,7.39%,7.43%,7.49%,7.56%,7.62%,7.72%,7.78%
08,Esmeraldas,591083,0801,Esmeraldas,218727,1.050000000000000,-79.20000000000000,9.01%,9.01%,9.49%,10.09%,10.75%,11.55%,12.26%,12.46%,6.34%,6.7%,7.11%,7.36%,7.43%,7.43%,7.6%,7.68%,8.08%,8.48%,8.68%,8.87%,9.01%,9.08%,9.13%,9.32%,9.48%,9.66%,9.91%,10.15%
08,Esmeraldas,591083,0803,Muisne,31106,0.6067000000000000,-80.01830000000000,5.5%,5.5%,5.63%,6.31%,6.8%,6.97%,7.55%,7.91%,4.04%,4.29%,4.5%,4.96%,5.29%,5.67%,5.75%,5.78%,5.85%,6.48%,7.08%,7.41%,7.8%,7.85%,7.89%,8.33%,8.7%,8.96%,9.48%,9.89%
08,Esmeraldas,591083,0804,Quinindé,145879,0.3300000000000000,-79.48000000000000,9.41%,9.41%,9.49%,9.84%,10.23%,10.62%,11.42%,12.26%,6.65%,7.11%,7.67%,8.02%,8.42%,8.98%,9.14%,9.2%,9.47%,9.85%,10.22%,10.42%,10.67%,10.84%,10.97%,11.13%,11.33%,11.46%,11.62%,11.77%
08,Esmeraldas,591083,0807,Rioverde,31475,1.060200000000000,-79.40440000000000,4.17%,4.17%,4.22%,4.51%,4.82%,5.06%,5.27%,5.34%,2.69%,3.24%,3.67%,3.95%,4.16%,4.3%,4.52%,4.58%,4.7%,4.94%,5.2%,5.5%,5.57%,5.62%,5.62%,5.77%,5.93%,6.01%,6.07%,6.09%
08,Esmeraldas,591083,0805,San Lorenzo,62772,1.265800000000000,-78.84139999999999,3.89%,3.89%,3.95%,4.12%,4.22%,4.4%,4.53%,4.79%,2.45%,2.65%,2.76%,2.92%,3.05%,3.26%,3.39%,3.46%,3.61%,3.86%,3.97%,4.11%,4.2%,4.22%,4.24%,4.36%,4.43%,4.54%,4.6%,4.7%
20,Galápagos,33042,2002,Isabela,3073,-0.4724000000000000,-90.68110000000000,95.67%,95.67%,95.67%,95.67%,96.97%,96.97%,96.97%,96.97%,48.49%,49.14%,49.76%,49.76%,50.73%,51.48%,51.48%,51.48%,51.48%,51.48%,52.46%,52.46%,53.08%,53.08%,53.08%,53.37%,53.37%,53.99%,53.99%,54.31%
20,Galápagos,33042,2001,San Cristóbal,9667,-0.8000000000000000,-89.40000000000001,77%,77%,78.49%,79.94%,81.29%,82.57%,84.18%,84.18%,42.09%,42.42%,42.78%,43.17%,43.28%,43.63%,43.63%,43.63%,43.9%,44.05%,44.3%,44.54%,44.81%,45.11%,45.11%,45.22%,45.42%,45.53%,45.63%,45.73%
20,Galápagos,33042,2003,Santa Cruz,20302,-0.6333330000000000,-90.36666700000001,65.32%,65.32%,65.82%,66.42%,67.7%,68.88%,69.82%,69.91%,34.96%,35.37%,36.45%,37.75%,38.76%,40%,40%,40%,40.21%,40.43%,40.56%,40.87%,41.32%,41.85%,41.85%,41.95%,42.14%,42.29%,42.34%,42.52%
09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,-1.916667000000000,-79.51666700000000,4.74%,4.74%,4.92%,5.08%,5.31%,5.69%,6.02%,6.24%,3.16%,3.27%,3.4%,3.53%,3.64%,3.73%,3.81%,3.81%,3.9%,4.05%,4.16%,4.24%,4.35%,4.44%,4.44%,4.5%,4.55%,4.62%,4.68%,4.79%
09,Guayas,4387434,0903,Balao,26348,-2.910000000000000,-79.81000000000000,3.25%,3.25%,3.29%,3.45%,3.63%,3.89%,4.09%,4.09%,2.05%,2.22%,2.44%,2.58%,2.75%,2.97%,3.06%,3.25%,3.47%,3.6%,3.74%,3.89%,4.05%,4.19%,4.4%,4.64%,4.93%,5.09%,5.15%,5.2%
09,Guayas,4387434,0904,Balzar,60260,-1.360000000000000,-79.90000000000001,6.29%,6.29%,6.51%,6.67%,6.99%,7.31%,7.69%,7.89%,3.94%,4.12%,4.28%,4.49%,4.69%,4.91%,4.94%,4.95%,5.11%,5.29%,5.4%,5.52%,5.63%,5.68%,5.68%,5.82%,5.99%,6.18%,6.35%,6.54%
09,Guayas,4387434,0905,Colimes,26169,-1.550000000000000,-80.01666700000000,3.42%,3.42%,3.42%,3.49%,3.49%,3.49%,3.53%,3.75%,1.88%,2.02%,2.26%,2.39%,2.59%,2.72%,2.74%,2.75%,2.83%,2.9%,2.98%,3.06%,3.14%,3.21%,3.21%,3.3%,3.39%,3.49%,3.61%,3.66%
09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,-2.200000000000000,-79.42000000000000,10.6%,10.6%,10.6%,11.41%,12.05%,14.24%,16.3%,16.3%,8.15%,8.75%,9.34%,9.75%,10.13%,10.45%,10.46%,10.46%,11.04%,11.78%,12.3%,12.75%,13.26%,13.41%,13.41%,13.7%,13.9%,14.73%,15.34%,15.63%
09,Guayas,4387434,0906,Daule,173684,-1.866667000000000,-79.98333300000000,8.22%,8.22%,8.56%,9.03%,9.46%,9.92%,10.36%,10.68%,5.43%,5.68%,5.9%,6.11%,6.39%,6.59%,6.65%,6.68%,6.88%,7.07%,7.3%,7.48%,7.7%,7.77%,7.83%,8.04%,8.26%,8.45%,8.63%,8.78%
09,Guayas,4387434,0907,Durán,315724,-2.166667000000000,-79.83333300000000,6.13%,6.15%,6.47%,6.89%,7.34%,7.71%,8.08%,8.34%,4.2%,4.37%,4.92%,5.36%,5.48%,5.99%,6.08%,6.11%,6.34%,6.77%,7.07%,7.3%,7.52%,7.58%,7.6%,7.91%,8.29%,8.37%,8.62%,8.72%
09,Guayas,4387434,0909,El Triunfo,59636,-2.330000000000000,-79.40000000000001,4.49%,4.5%,4.67%,4.95%,5.21%,5.44%,5.68%,5.8%,2.92%,3%,3.12%,3.2%,3.28%,3.36%,3.42%,3.44%,3.54%,3.65%,3.75%,3.83%,3.9%,4.01%,4.03%,4.14%,4.25%,4.36%,4.61%,4.84%
09,Guayas,4387434,0908,Empalme,86073,-1.046111000000000,-79.63361100000000,7.79%,7.79%,7.92%,8.16%,8.47%,8.74%,8.92%,8.95%,4.5%,4.67%,4.82%,4.95%,5.09%,5.23%,5.27%,5.3%,5.43%,5.58%,5.71%,5.82%,5.96%,6%,6.02%,6.15%,6.28%,6.4%,6.5%,6.64%
09,Guayas,4387434,0927,General Antonio Elizalde,13156,-2.200000000000000,-79.17000000000000,10.25%,10.25%,10.82%,11.33%,12.15%,12.98%,13.65%,13.65%,6.83%,7.15%,7.49%,7.85%,8.06%,8.29%,8.29%,8.29%,10.02%,11.9%,13.7%,15.74%,17.89%,17.89%,17.89%,18.08%,18.43%,18.59%,19.34%,19.94%
09,Guayas,4387434,0901,Guayaquil,2723665,-2.183333000000000,-79.88333299999999,9.65%,9.67%,10.14%,10.68%,11.31%,11.89%,12.47%,12.67%,6.4%,6.66%,6.92%,7.18%,7.42%,7.66%,7.74%,7.8%,8.03%,8.3%,8.55%,8.8%,9.06%,9.16%,9.2%,9.41%,9.61%,9.8%,9.97%,10.19%
09,Guayas,4387434,0928,Isidro Ayora,14582,-1.883333000000000,-80.16666700000000,8.38%,8.38%,8.6%,8.7%,9.31%,9.74%,10.3%,10.3%,5.15%,5.53%,5.82%,6.06%,6.06%,6.06%,6.06%,6.06%,6.12%,6.32%,6.65%,7.13%,7.55%,7.55%,7.55%,8.47%,8.77%,9.16%,9.5%,9.62%
09,Guayas,4387434,0924,Lomas de Sargentillo,24220,-1.883333000000000,-80.08333300000000,5.1%,5.1%,5.23%,5.33%,5.33%,5.64%,5.96%,5.96%,2.98%,3.12%,3.27%,3.43%,4.34%,4.47%,4.47%,4.47%,4.58%,4.72%,4.79%,5.19%,5.63%,5.63%,5.63%,5.87%,6.1%,6.37%,7.56%,7.84%
09,Guayas,4387434,0910,Milagro,199835,-2.126944000000000,-79.59916699999999,7.86%,7.86%,8.13%,8.59%,9.01%,9.41%,9.78%,9.8%,4.9%,5.08%,5.25%,5.42%,5.69%,5.9%,5.91%,5.91%,6.15%,6.41%,6.74%,7.04%,7.24%,7.25%,7.25%,7.48%,7.67%,7.93%,8.1%,8.27%
09,Guayas,4387434,0911,Naranjal,95052,-2.672800000000000,-79.61499999999999,6.33%,6.33%,6.47%,6.78%,7.07%,7.34%,7.52%,7.63%,3.85%,3.99%,4.11%,4.24%,4.34%,4.49%,4.57%,4.61%,4.85%,4.98%,5.57%,5.93%,6.32%,6.41%,6.43%,6.68%,7.23%,7.35%,7.69%,8.08%
09,Guayas,4387434,0912,Naranjito,43862,-2.173000000000000,-79.46710000000000,6.67%,6.67%,6.9%,7.26%,7.68%,8.27%,8.82%,8.82%,4.5%,4.7%,4.94%,5.17%,5.31%,5.53%,5.53%,5.62%,5.83%,6.04%,6.3%,6.45%,6.67%,6.89%,7.1%,7.43%,7.66%,7.99%,8.13%,8.29%
09,Guayas,4387434,0925,Nobol,26444,-1.916671000000000,-80.01153900000000,5.34%,5.34%,5.46%,5.96%,6.31%,6.55%,6.81%,6.97%,3.54%,3.65%,3.76%,3.85%,3.93%,4.05%,4.16%,4.27%,4.39%,4.53%,4.67%,6.34%,6.47%,6.61%,6.69%,6.83%,6.97%,7.08%,7.27%,7.36%
09,Guayas,4387434,0913,Palestina,18451,-1.626300000000000,-79.97700000000000,7.22%,7.22%,7.37%,7.37%,7.37%,7.37%,7.37%,7.58%,3.95%,4.09%,4.12%,4.27%,4.37%,4.6%,4.65%,4.67%,4.8%,4.92%,5.08%,5.29%,5.7%,5.82%,5.82%,6.04%,6.16%,6.3%,6.4%,6.58%
09,Guayas,4387434,0914,Pedro Carbo,51802,-1.833333000000000,-80.23333300000000,5.91%,5.91%,5.96%,6.28%,6.72%,7.15%,7.51%,7.64%,3.84%,3.99%,4.22%,4.37%,4.53%,4.68%,4.75%,4.81%,4.96%,5.21%,5.44%,5.74%,6.03%,6.06%,6.09%,6.31%,6.52%,6.68%,6.85%,7.03%
09,Guayas,4387434,0921,Playas,59628,-2.623330000000000,-80.38750000000000,6.58%,6.6%,6.87%,7.15%,7.73%,8.32%,8.84%,8.97%,4.54%,4.78%,4.95%,5.14%,5.3%,5.53%,5.62%,5.72%,5.97%,6.28%,6.57%,6.97%,7.27%,7.42%,7.52%,7.83%,8.1%,8.71%,9.05%,9.39%
09,Guayas,4387434,0919,Salitre,65765,-1.829444000000000,-79.81555600000000,6.24%,6.24%,6.46%,6.78%,7.02%,7.39%,7.83%,7.83%,3.92%,4.17%,4.38%,4.55%,4.73%,4.87%,4.87%,4.87%,5.04%,5.2%,5.34%,5.65%,6.09%,6.27%,6.27%,6.71%,6.96%,7.17%,7.41%,7.57%
09,Guayas,4387434,0916,Samborondón,102404,-2.183333000000000,-79.88333299999999,40.05%,40.05%,41.23%,42.76%,44.22%,45.6%,47.24%,48.37%,24.31%,25.19%,25.96%,26.56%,27.05%,27.52%,27.92%,27.98%,28.42%,28.83%,29.2%,29.55%,30.03%,30.4%,30.49%,30.78%,31.16%,31.74%,32.18%,32.65%
09,Guayas,4387434,0920,San Jacinto De Yaguachi,78204,-2.120000000000000,-79.69000000000000,6.12%,6.12%,6.29%,6.69%,7.04%,7.3%,7.54%,7.59%,3.8%,3.98%,4.11%,4.22%,4.38%,4.59%,4.61%,4.62%,4.76%,4.93%,5.1%,5.29%,5.48%,5.59%,5.61%,5.74%,5.99%,6.21%,6.43%,6.66%
09,Guayas,4387434,0918,Santa Lucía,45004,-1.713889000000000,-79.98500000000000,5.14%,5.14%,5.23%,5.44%,5.6%,5.8%,6.06%,6.14%,3.11%,3.24%,3.34%,3.47%,3.6%,3.69%,3.69%,3.72%,3.89%,4.13%,4.34%,4.59%,4.79%,4.93%,5.01%,5.25%,5.44%,5.72%,5.84%,6.04%
09,Guayas,4387434,0922,Simón Bolivar,32224,-2.156667000000000,-79.88750000000000,6.56%,6.56%,6.78%,6.99%,7.42%,7.79%,8.06%,8.24%,4.12%,4.33%,4.51%,4.75%,4.9%,5.02%,5.11%,5.12%,5.33%,5.55%,5.82%,6%,6.28%,6.39%,6.43%,6.56%,6.8%,6.93%,7.15%,7.28%
10,Imbabura,476257,1002,Antonio Ante,54311,0.3200000000000000,-78.20999999999999,16.46%,16.49%,17.43%,18.34%,19.4%,20.29%,21.94%,22.5%,11.59%,12.33%,12.76%,13.05%,13.99%,14.62%,14.87%,15.01%,15.46%,15.9%,16.16%,16.4%,16.67%,16.77%,16.84%,17.06%,17.49%,17.67%,17.94%,18.17%
10,Imbabura,476257,1003,Cotacachi,44203,0.3000000000000000,-78.26666700000000,17.73%,17.78%,18.38%,19.1%,19.88%,20.94%,23.27%,23.8%,12.35%,13.17%,13.98%,14.86%,15.23%,16.69%,17.04%,17.23%,17.63%,18.01%,18.21%,18.59%,18.9%,19.2%,19.32%,19.56%,19.87%,20.05%,20.43%,20.66%
10,Imbabura,476257,1001,Ibarra,221149,0.3626780000000000,-78.13066700000000,16.67%,16.67%,17.29%,17.8%,18.22%,19.16%,19.92%,19.92%,9.91%,10.51%,11.25%,11.9%,12.7%,13.26%,13.39%,13.39%,14.27%,14.9%,15.5%,15.93%,16.5%,16.85%,16.91%,17.38%,17.85%,18.28%,18.64%,18.94%
10,Imbabura,476257,1004,Otavalo,125785,0.2333330000000000,-78.26666700000000,9.06%,9.12%,9.76%,10.17%,10.58%,11.1%,11.71%,12.52%,6.44%,6.84%,7.19%,7.3%,7.71%,8.14%,8.4%,8.55%,9.02%,9.72%,9.92%,10.1%,10.29%,10.35%,10.38%,10.5%,10.61%,10.76%,10.92%,11.18%
10,Imbabura,476257,1005,Pimampiro,13269,0.4000000000000000,-77.97000000000000,19.26%,19.26%,19.65%,20.41%,20.91%,21.37%,22.64%,22.64%,11.32%,12.27%,14.01%,15.53%,16.04%,16.62%,16.62%,18.77%,19.68%,20.82%,21.62%,22.03%,22.12%,22.12%,22.12%,22.45%,22.89%,23.21%,23.4%,23.63%
10,Imbabura,476257,1006,San Miguel de Urcuquí,17540,0.5200000000000000,-78.20000000000000,18.75%,18.75%,19.66%,20.8%,21.81%,22.81%,24.79%,27.08%,13.54%,15.05%,16.27%,17.21%,17.34%,17.34%,17.34%,17.34%,18.66%,20.07%,20.8%,21.23%,21.59%,21.59%,21.59%,22.02%,22.58%,23.12%,23.86%,24.32%
11,Loja,521154,1102,Calvas,29565,-4.320000000000000,-79.56000000000000,21.88%,21.99%,22.68%,22.68%,22.68%,22.68%,22.68%,22.68%,11.34%,11.34%,12.08%,13.01%,13.2%,14.03%,14.03%,14.03%,14.66%,15.38%,15.94%,16.45%,16.8%,16.8%,16.91%,17.24%,17.55%,17.89%,18.17%,18.36%
11,Loja,521154,1103,Catamayo,35961,-3.980000000000000,-79.34999999999999,16.17%,16.17%,16.76%,17.5%,18.36%,19.34%,20.37%,20.37%,10.18%,10.88%,11.59%,12.19%,12.74%,13.33%,13.41%,13.45%,13.88%,14.13%,14.37%,14.74%,14.99%,14.99%,14.99%,15.21%,15.4%,15.55%,15.71%,15.79%
11,Loja,521154,1104,Celica,16160,-4.102500000000000,-79.95444400000000,18.68%,18.68%,18.97%,19.69%,20.74%,21.81%,22.85%,22.85%,11.42%,12.01%,12.57%,13.29%,13.89%,15.84%,15.93%,16.32%,17.48%,18.29%,18.82%,19.38%,19.98%,19.98%,20.36%,20.71%,21.14%,21.5%,22.57%,23.01%
11,Loja,521154,1105,Chaguarpamba,6620,-3.850000000000000,-79.65000000000001,13.14%,13.14%,13.63%,14.05%,14.83%,15.95%,16.13%,16.13%,8.07%,9.06%,9.77%,10.18%,10.23%,10.23%,10.38%,10.51%,11%,11.51%,11.81%,11.98%,12.15%,12.15%,12.15%,12.6%,13.94%,15.24%,15.3%,15.41%
11,Loja,521154,1106,Espíndola,14209,-4.583056000000000,-79.42694400000001,19.59%,19.59%,20.44%,21.16%,22.13%,23.39%,24.07%,24.07%,12.03%,12.65%,13.36%,13.83%,14.02%,15.1%,15.17%,15.32%,15.81%,16.15%,16.46%,16.78%,17%,17.16%,17.36%,17.78%,18.05%,18.32%,18.61%,18.81%
11,Loja,521154,1107,Gonzanamá,10953,-4.231389000000000,-79.43527800000000,28.05%,28.05%,28.59%,29.34%,29.76%,30.2%,30.22%,30.22%,15.11%,15.36%,16.71%,17.53%,17.94%,19.54%,19.54%,19.54%,20.44%,21.11%,22.1%,22.65%,22.94%,22.94%,22.94%,23.58%,23.87%,24.46%,24.67%,24.89%
11,Loja,521154,1101,Loja,274112,-3.983333000000000,-79.20000000000000,20.54%,20.54%,21.46%,22.48%,23.55%,24.6%,25.44%,25.97%,13.21%,13.73%,14.22%,14.66%,15.16%,15.64%,15.97%,16.11%,16.59%,16.97%,17.24%,17.57%,17.79%,18.07%,18.36%,18.58%,18.72%,18.83%,18.94%,19.11%
11,Loja,521154,1108,Macará,20269,-4.383333000000000,-79.95000000000000,20.9%,21.19%,22.14%,22.94%,23.26%,25.07%,26%,26.33%,13.37%,13.75%,14.18%,14.6%,14.86%,15.04%,15.24%,15.46%,15.86%,16.57%,16.85%,17.07%,17.32%,17.52%,17.59%,17.86%,18.33%,18.64%,18.96%,19.47%
11,Loja,521154,1116,Olmedo,4220,-3.934000000000000,-79.64800000000000,24.17%,24.17%,24.69%,25.17%,26.26%,27.2%,27.73%,27.73%,13.86%,14.62%,15.17%,15.52%,16.07%,16.3%,16.75%,17.11%,17.61%,17.96%,18.34%,18.6%,19.1%,19.1%,19.1%,19.83%,20.05%,20.36%,20.66%,20.76%
11,Loja,521154,1109,Paltas,23471,-4.050000000000000,-79.65000000000001,25.04%,25.04%,25.66%,26.37%,27.01%,27.8%,28.67%,28.67%,14.34%,14.88%,15.77%,16.09%,16.59%,17.02%,17.21%,17.39%,17.81%,18.29%,19.35%,19.59%,19.88%,19.88%,19.88%,20.06%,20.38%,20.58%,20.71%,21.18%
11,Loja,521154,1114,Pindal,10540,-4.116100000000000,-80.10760000000001,13.45%,13.45%,13.45%,14.02%,14.82%,15.56%,16.77%,16.77%,8.39%,9.19%,9.39%,10.47%,10.47%,11.03%,11.03%,11.79%,12.36%,13.06%,13.83%,14.06%,14.3%,14.3%,14.88%,15.26%,15.81%,17.07%,17.29%,17.48%
11,Loja,521154,1110,Puyango,15925,-3.870000000000000,-80.09000000000000,22.89%,22.89%,23.33%,24.13%,24.68%,25.52%,26.44%,26.44%,13.22%,14.08%,14.73%,15.73%,15.95%,16.78%,17.43%,18.27%,18.83%,19.2%,19.61%,19.99%,20.41%,20.89%,21.65%,21.66%,23.92%,24.62%,25.92%,26.4%
11,Loja,521154,1115,Quilanga,4197,-4.298000000000000,-79.39860000000000,29.97%,29.97%,30.97%,31.5%,32.59%,33.31%,33.31%,33.31%,16.65%,16.65%,16.65%,16.92%,17.23%,17.23%,17.23%,17.23%,17.46%,18.27%,18.27%,18.27%,18.27%,18.27%,18.27%,18.27%,19.11%,19.56%,19.99%,20.44%
11,Loja,521154,1111,Saraguro,33506,-3.625300000000000,-79.24110000000000,9.81%,9.81%,10.03%,10.42%,10.71%,11.25%,11.62%,11.62%,5.95%,6.15%,6.65%,7.14%,7.35%,7.53%,7.53%,7.71%,7.88%,8.2%,8.35%,8.64%,8.74%,8.74%,8.74%,8.88%,9.03%,9.35%,9.67%,9.73%
11,Loja,521154,1112,Sozoranga,7121,-4.327778000000000,-79.78972200000000,18%,18%,18.4%,20.45%,20.76%,22.02%,23%,23%,11.5%,11.75%,12.29%,12.46%,12.85%,12.85%,12.85%,12.85%,13.21%,14.16%,15.49%,16.74%,17.03%,17.03%,17.03%,17.55%,18.33%,19.14%,20.1%,20.64%
11,Loja,521154,1113,Zapotillo,14325,-4.386360000000000,-80.24360000000000,12.51%,12.51%,12.91%,13.6%,14.09%,14.77%,15.54%,15.72%,7.91%,8.45%,8.82%,9.1%,10.02%,10.52%,10.65%,10.66%,10.86%,11.17%,11.29%,11.8%,12.08%,12.13%,12.15%,12.33%,12.72%,12.91%,13.64%,13.72%
12,Los Ríos,921763,1202,Baba,43429,-1.784167000000000,-79.67666699999999,5.9%,5.9%,5.9%,6.11%,6.78%,7.13%,7.51%,7.55%,3.77%,3.89%,4.08%,4.22%,4.46%,4.71%,4.74%,4.74%,4.82%,4.93%,4.99%,5.1%,5.38%,5.41%,5.43%,5.61%,5.81%,6.02%,6.19%,6.4%
12,Los Ríos,921763,1201,Babahoyo,175281,-1.800000000000000,-79.53333300000000,6.26%,6.26%,6.48%,6.94%,7.43%,7.91%,8.36%,8.4%,4.2%,4.47%,4.74%,4.97%,5.17%,5.36%,5.38%,5.38%,5.68%,5.95%,6.23%,6.51%,6.8%,6.81%,6.83%,7.04%,7.31%,7.56%,7.79%,8.05%
12,Los Ríos,921763,1210,Buena Fe,83654,-0.8985720000000000,-79.48891600000000,4.92%,4.92%,5.06%,5.31%,5.52%,5.86%,6.2%,6.4%,3.32%,3.46%,3.67%,3.87%,4.06%,4.28%,4.36%,4.42%,4.53%,4.66%,4.79%,4.9%,5.04%,5.18%,5.25%,5.39%,5.51%,5.62%,5.74%,6.23%
12,Los Ríos,921763,1212,Mocache,43316,-1.183850000000000,-79.50552999999999,3.7%,3.7%,3.7%,3.7%,4.03%,4.46%,4.84%,5.05%,2.69%,2.78%,2.86%,3.12%,3.31%,3.47%,3.61%,3.71%,3.76%,3.81%,3.93%,4.16%,4.28%,5.03%,5.09%,5.11%,5.21%,5.31%,5.43%,5.54%
12,Los Ríos,921763,1203,Montalvo,28720,-1.793800000000000,-79.28570000000001,8.9%,8.9%,8.9%,9.21%,9.99%,10.81%,11.36%,11.64%,5.89%,6.25%,6.52%,6.86%,7.1%,7.29%,7.32%,7.32%,7.56%,7.86%,8.12%,8.42%,8.69%,8.75%,8.75%,8.99%,9.24%,9.51%,9.74%,9.91%
12,Los Ríos,921763,1209,Palenque,23638,-1.432800000000000,-79.74950000000000,4.3%,4.3%,4.47%,4.68%,4.87%,5%,5.15%,5.15%,2.58%,2.67%,2.78%,2.86%,2.94%,3.07%,3.07%,3.07%,3.23%,3.39%,3.48%,3.62%,3.72%,3.72%,3.72%,3.83%,3.9%,4.04%,4.15%,4.37%
12,Los Ríos,921763,1204,Puebloviejo,44725,-1.550000000000000,-79.53388900000000,6%,6%,6.22%,6.41%,6.75%,7.03%,7.36%,7.41%,3.71%,3.87%,4.03%,4.17%,4.29%,4.42%,4.49%,4.49%,4.64%,4.8%,4.93%,5.08%,5.2%,5.26%,5.26%,5.47%,5.59%,5.95%,6.11%,6.35%
12,Los Ríos,921763,1205,Quevedo,213842,-1.033333000000000,-79.45000000000000,7.91%,7.91%,8.1%,8.38%,8.83%,9.19%,9.52%,9.69%,4.96%,5.14%,5.32%,5.52%,5.67%,5.83%,5.89%,5.96%,6.12%,6.37%,6.6%,6.76%,6.95%,7%,7.07%,7.22%,7.38%,7.47%,7.64%,7.8%
12,Los Ríos,921763,1213,Quinsaloma,20428,-1.206200000000000,-79.31450000000000,13.16%,13.16%,13.39%,13.65%,13.98%,14.22%,14.47%,14.47%,7.24%,7.46%,7.69%,7.88%,8%,8.19%,8.24%,8.24%,8.4%,8.58%,8.77%,8.97%,9.26%,9.37%,9.37%,9.53%,9.64%,9.79%,10.03%,10.22%
12,Los Ríos,921763,1206,Urdaneta,32618,-1.570556000000000,-79.47111099999999,8.96%,8.96%,9.31%,9.8%,10.56%,11.36%,12.07%,12.15%,6.07%,6.4%,6.65%,6.81%,6.95%,7.14%,7.16%,7.16%,7.41%,7.58%,7.79%,8.02%,8.22%,8.23%,8.23%,8.51%,8.71%,8.86%,9.03%,9.23%
12,Los Ríos,921763,1211,Valencia,54637,-0.9525000000000000,-79.35310000000000,5.47%,5.47%,5.75%,6.12%,6.42%,6.8%,7.21%,7.52%,3.76%,4%,4.18%,4.4%,4.57%,4.77%,4.88%,4.88%,5%,5.19%,5.32%,5.48%,5.59%,5.68%,5.73%,5.84%,5.94%,6.04%,6.31%,6.43%
12,Los Ríos,921763,1207,Ventanas,75146,-1.450000000000000,-79.47000000000000,8.39%,8.39%,8.57%,8.78%,9.03%,9.24%,9.51%,9.62%,4.81%,4.96%,5.1%,5.24%,5.34%,5.45%,5.51%,5.51%,5.69%,5.8%,5.91%,6.01%,6.16%,6.23%,6.26%,6.44%,6.54%,6.63%,6.85%,7.06%
12,Los Ríos,921763,1208,Vinces,82329,-1.558333000000000,-79.75000000000000,6.18%,6.23%,6.54%,6.92%,7.16%,7.56%,7.87%,8.06%,4.09%,4.27%,4.44%,4.59%,4.74%,4.85%,4.95%,4.99%,5.15%,5.3%,5.47%,5.64%,5.74%,5.82%,5.85%,5.99%,6.13%,6.28%,6.38%,6.55%
13,Manabí,1562079,1302,Bolívar,45493,-0.8419440000000000,-80.16194400000001,9.08%,9.13%,9.54%,10.17%,10.98%,11.62%,12.5%,13.01%,6.68%,7.22%,7.65%,8.05%,8.43%,8.75%,8.86%,8.94%,9.19%,9.43%,9.61%,9.75%,9.95%,10.04%,10.08%,10.55%,10.65%,10.8%,11.03%,11.22%
13,Manabí,1562079,1303,Chone,131002,-0.6833330000000000,-80.09999999999999,9.17%,9.18%,9.43%,9.87%,10.67%,11.37%,11.96%,12.16%,6.08%,6.56%,6.8%,7.33%,7.7%,8.02%,8.06%,8.06%,8.37%,8.71%,8.91%,9.04%,9.17%,9.21%,9.23%,9.43%,9.61%,9.77%,9.97%,10.13%
13,Manabí,1562079,1304,El Carmen,111344,-1.314700000000000,-80.01690000000001,7.25%,7.25%,7.42%,7.42%,8.13%,8.47%,9.01%,9.4%,4.92%,5.43%,5.82%,6.31%,6.59%,6.81%,6.9%,7.03%,7.27%,7.64%,7.86%,8.17%,8.41%,8.47%,8.54%,8.63%,8.91%,9.21%,9.58%,9.96%
13,Manabí,1562079,1305,Flavio Alfaro,23822,-0.4054000000000000,-79.90580000000000,8.01%,8.01%,8.17%,8.4%,8.63%,8.97%,9.29%,9.29%,4.65%,4.98%,5.27%,5.49%,5.75%,5.97%,6.19%,6.19%,6.38%,6.6%,6.72%,6.91%,7.13%,7.13%,7.13%,7.36%,7.67%,7.95%,8.39%,8.55%
13,Manabí,1562079,1320,Jama,26116,-0.2014000000000000,-80.26590000000000,5.78%,5.78%,6.07%,6.66%,7.3%,8.01%,8.79%,8.79%,4.47%,4.5%,4.84%,4.97%,5.22%,5.59%,5.59%,5.59%,5.86%,6.03%,6.22%,6.28%,6.44%,6.44%,6.44%,6.54%,6.61%,6.67%,6.8%,7%
